timestep,zone,mean_ps2,n,scenario,mode,rep
6,mid,0.1802107772160514,53,dosimeter_proxy,blend,4
7,mid,0.1829073817946454,43,dosimeter_proxy,blend,4
8,mid,0.17589932599461017,34,dosimeter_proxy,blend,4
9,mid,0.1837343055291257,39,dosimeter_proxy,blend,4
10,mid,0.18171340008680692,37,dosimeter_proxy,blend,4
11,mid,0.17584436294593098,28,dosimeter_proxy,blend,4
12,mid,0.16156845058788366,28,dosimeter_proxy,blend,4
13,mid,0.16710414383705405,27,dosimeter_proxy,blend,4
14,mid,0.16171634662752757,21,dosimeter_proxy,blend,4
15,mid,0.15544008187893105,14,dosimeter_proxy,blend,4
16,mid,0.1559433420431913,13,dosimeter_proxy,blend,4
17,mid,0.1593631836611151,11,dosimeter_proxy,blend,4
18,mid,0.15930476659795348,7,dosimeter_proxy,blend,4
19,mid,0.14459112062455987,4,dosimeter_proxy,blend,4
20,mid,0.15228953516832225,3,dosimeter_proxy,blend,4
21,mid,0.1441931661072846,4,dosimeter_proxy,blend,4
22,mid,0.12559267677365488,4,dosimeter_proxy,blend,4
23,mid,0.061317530936551096,2,dosimeter_proxy,blend,4
24,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
25,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
26,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
27,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
28,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
29,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
30,mid,0.054406611893340055,1,dosimeter_proxy,blend,4
31,mid,0.05644795267301419,1,dosimeter_proxy,blend,4
32,mid,0.05856588473513997,1,dosimeter_proxy,blend,4
33,mid,0.06076328179125347,1,dosimeter_proxy,blend,4
34,mid,0.06304312537479592,1,dosimeter_proxy,blend,4
35,mid,0.06540850888660091,1,dosimeter_proxy,blend,4
36,mid,0.13663580411323478,1,dosimeter_proxy,blend,4
37,mid,0.13902480289414731,1,dosimeter_proxy,blend,4
46,mid,0.24772309533887948,1,dosimeter_proxy,blend,4
47,mid,0.2526011016890552,1,dosimeter_proxy,blend,4
48,mid,0.2570176872824785,1,dosimeter_proxy,blend,4
0,outer,0.4187947915401048,140,dosimeter_proxy,blend,4
1,outer,0.3755411020547367,114,dosimeter_proxy,blend,4
2,outer,0.35876404557123626,98,dosimeter_proxy,blend,4
3,outer,0.33891578932470967,89,dosimeter_proxy,blend,4
4,outer,0.3354735749476498,75,dosimeter_proxy,blend,4
5,outer,0.32712936919771174,67,dosimeter_proxy,blend,4
6,outer,0.32206676812368495,60,dosimeter_proxy,blend,4
7,outer,0.3205183161423119,55,dosimeter_proxy,blend,4
8,outer,0.3316214287451524,51,dosimeter_proxy,blend,4
9,outer,0.31985854828762417,37,dosimeter_proxy,blend,4
10,outer,0.3323404741425271,31,dosimeter_proxy,blend,4
11,outer,0.3139093155834038,33,dosimeter_proxy,blend,4
12,outer,0.33100098824579804,29,dosimeter_proxy,blend,4
13,outer,0.34895305474487653,21,dosimeter_proxy,blend,4
14,outer,0.336522699250012,19,dosimeter_proxy,blend,4
15,outer,0.35293012277663355,18,dosimeter_proxy,blend,4
16,outer,0.34402964933502056,16,dosimeter_proxy,blend,4
17,outer,0.287435960664022,10,dosimeter_proxy,blend,4
18,outer,0.33835596628174947,9,dosimeter_proxy,blend,4
19,outer,0.32906554476513256,11,dosimeter_proxy,blend,4
20,outer,0.29583093221173,8,dosimeter_proxy,blend,4
21,outer,0.23874853841171398,6,dosimeter_proxy,blend,4
22,outer,0.2813495023886446,4,dosimeter_proxy,blend,4
23,outer,0.26994036229796675,5,dosimeter_proxy,blend,4
24,outer,0.22516257967419676,3,dosimeter_proxy,blend,4
25,outer,0.2338208778165889,2,dosimeter_proxy,blend,4
26,outer,0.2338208778165889,2,dosimeter_proxy,blend,4
27,outer,0.2338208778165889,2,dosimeter_proxy,blend,4
28,outer,0.2338208778165889,2,dosimeter_proxy,blend,4
29,outer,0.3503659704222335,1,dosimeter_proxy,blend,4
30,outer,0.3503659704222335,1,dosimeter_proxy,blend,4
31,outer,0.3511259196725412,1,dosimeter_proxy,blend,4
32,outer,0.3518875172646167,1,dosimeter_proxy,blend,4
33,outer,0.35341567178294164,1,dosimeter_proxy,blend,4
34,outer,0.35418223588303044,1,dosimeter_proxy,blend,4
35,outer,0.3549504626725992,1,dosimeter_proxy,blend,4
36,outer,0.35572035575804745,1,dosimeter_proxy,blend,4
37,outer,0.35726515528130826,1,dosimeter_proxy,blend,4
38,outer,0.2878737775813219,2,dosimeter_proxy,blend,4
39,outer,0.2884981802914154,2,dosimeter_proxy,blend,4
40,outer,0.35959494239597306,1,dosimeter_proxy,blend,4
41,outer,0.36115656822533143,1,dosimeter_proxy,blend,4
42,outer,0.3619399224504458,1,dosimeter_proxy,blend,4
43,outer,0.36272497578308305,1,dosimeter_proxy,blend,4
44,outer,0.36351173190863384,1,dosimeter_proxy,blend,4
45,outer,0.36509036732002464,1,dosimeter_proxy,blend,4
49,outer,0.2020762102344344,1,dosimeter_proxy,blend,4
50,outer,0.20829976872553516,1,dosimeter_proxy,blend,4
51,outer,0.21148306082942686,1,dosimeter_proxy,blend,4
52,outer,0.21471500084435893,1,dosimeter_proxy,blend,4
53,outer,0.21799633222056203,1,dosimeter_proxy,blend,4
54,outer,0.22132780976986946,1,dosimeter_proxy,blend,4
55,outer,0.22471019983934867,1,dosimeter_proxy,blend,4
56,outer,0.2281442804875853,1,dosimeter_proxy,blend,4
57,outer,0.23163084166366185,1,dosimeter_proxy,blend,4
58,outer,0.23517068538887156,1,dosimeter_proxy,blend,4
59,outer,0.23876462594120887,1,dosimeter_proxy,blend,4
0,inner,0.3887006448885948,29,dosimeter_proxy,blend,3
1,inner,0.10445340124697003,25,dosimeter_proxy,blend,3
2,inner,0.08013983439329116,24,dosimeter_proxy,blend,3
3,inner,0.05880194237275228,21,dosimeter_proxy,blend,3
4,inner,0.06344794628500128,16,dosimeter_proxy,blend,3
5,inner,0.06573470969814198,13,dosimeter_proxy,blend,3
6,inner,0.06922489249853926,11,dosimeter_proxy,blend,3
7,inner,0.06543584464212018,5,dosimeter_proxy,blend,3
8,inner,0.06777098375421178,4,dosimeter_proxy,blend,3
9,inner,0.07170802109797375,4,dosimeter_proxy,blend,3
10,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
11,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
12,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
13,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
14,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
15,inner,0.11085818911828092,1,dosimeter_proxy,blend,3
22,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
23,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
24,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
25,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
26,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
27,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
28,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
29,inner,0.0474521662741941,1,dosimeter_proxy,blend,3
0,mid,0.4522121541649192,107,dosimeter_proxy,blend,3
1,mid,0.23556201298160442,112,dosimeter_proxy,blend,3
2,mid,0.20219757417554068,103,dosimeter_proxy,blend,3
3,mid,0.1655506759690668,94,dosimeter_proxy,blend,3
4,mid,0.16095883274781128,79,dosimeter_proxy,blend,3
5,mid,0.15522505810332218,69,dosimeter_proxy,blend,3
6,mid,0.16025182214541026,59,dosimeter_proxy,blend,3
7,mid,0.18110518969137512,58,dosimeter_proxy,blend,3
8,mid,0.17734198927497186,52,dosimeter_proxy,blend,3
9,mid,0.17847755524975728,46,dosimeter_proxy,blend,3
10,mid,0.18969652673036813,40,dosimeter_proxy,blend,3
11,mid,0.18509534005990388,35,dosimeter_proxy,blend,3
12,mid,0.17770047243569465,26,dosimeter_proxy,blend,3
13,mid,0.1677983049801316,22,dosimeter_proxy,blend,3
14,mid,0.15828325021850415,17,dosimeter_proxy,blend,3
15,mid,0.15535693462211062,15,dosimeter_proxy,blend,3
16,mid,0.17360816771121895,13,dosimeter_proxy,blend,3
17,mid,0.18255082409917897,12,dosimeter_proxy,blend,3
18,mid,0.15976127937553283,11,dosimeter_proxy,blend,3
19,mid,0.14320693910836074,7,dosimeter_proxy,blend,3
20,mid,0.14320693910836074,7,dosimeter_proxy,blend,3
21,mid,0.15035319507073466,7,dosimeter_proxy,blend,3
22,mid,0.1819452038668666,5,dosimeter_proxy,blend,3
23,mid,0.19927398016202708,4,dosimeter_proxy,blend,3
24,mid,0.1811382947352863,3,dosimeter_proxy,blend,3
25,mid,0.2312225163157898,3,dosimeter_proxy,blend,3
26,mid,0.2507881666191212,2,dosimeter_proxy,blend,3
27,mid,0.2628827634277352,1,dosimeter_proxy,blend,3
28,mid,0.2628827634277352,1,dosimeter_proxy,blend,3
29,mid,0.2507881666191212,2,dosimeter_proxy,blend,3
30,mid,0.21392476849361333,3,dosimeter_proxy,blend,3
31,mid,0.19333125698692527,2,dosimeter_proxy,blend,3
32,mid,0.19729664932760987,2,dosimeter_proxy,blend,3
33,mid,0.20106972955754365,2,dosimeter_proxy,blend,3
34,mid,0.20519451947028292,2,dosimeter_proxy,blend,3
35,mid,0.20940415604728008,2,dosimeter_proxy,blend,3
36,mid,0.21370038941022962,2,dosimeter_proxy,blend,3
37,mid,0.21778956359869586,2,dosimeter_proxy,blend,3
38,mid,0.16673218533397774,1,dosimeter_proxy,blend,3
39,mid,0.1703841359500114,1,dosimeter_proxy,blend,3
0,outer,0.4297693102526013,142,dosimeter_proxy,blend,3
1,outer,0.3931999121667817,116,dosimeter_proxy,blend,3
2,outer,0.3692204556214364,98,dosimeter_proxy,blend,3
3,outer,0.3663754027583509,77,dosimeter_proxy,blend,3
4,outer,0.3821382273443142,69,dosimeter_proxy,blend,3
5,outer,0.3668907198159546,58,dosimeter_proxy,blend,3
6,outer,0.3576288238839752,58,dosimeter_proxy,blend,3
7,outer,0.3563389508312362,46,dosimeter_proxy,blend,3
8,outer,0.3522263998613296,39,dosimeter_proxy,blend,3
9,outer,0.32649243324238536,32,dosimeter_proxy,blend,3
10,outer,0.32366780124476024,31,dosimeter_proxy,blend,3
11,outer,0.3579455567638829,23,dosimeter_proxy,blend,3
12,outer,0.3803557703583858,24,dosimeter_proxy,blend,3
13,outer,0.4063741812856115,24,dosimeter_proxy,blend,3
14,outer,0.4094803015500723,25,dosimeter_proxy,blend,3
15,outer,0.3830871413793909,17,dosimeter_proxy,blend,3
16,outer,0.37505756042784083,15,dosimeter_proxy,blend,3
17,outer,0.35692393081879564,12,dosimeter_proxy,blend,3
18,outer,0.35848518043472233,10,dosimeter_proxy,blend,3
19,outer,0.3900433632654975,10,dosimeter_proxy,blend,3
20,outer,0.3978967341245702,6,dosimeter_proxy,blend,3
21,outer,0.42916645588608365,3,dosimeter_proxy,blend,3
22,outer,0.36065216477627215,4,dosimeter_proxy,blend,3
23,outer,0.3233550213170759,3,dosimeter_proxy,blend,3
24,outer,0.32933597901833267,2,dosimeter_proxy,blend,3
25,outer,0.15510929144683766,1,dosimeter_proxy,blend,3
26,outer,0.261533929016293,2,dosimeter_proxy,blend,3
27,outer,0.45722727859510504,1,dosimeter_proxy,blend,3
28,outer,0.45722727859510504,1,dosimeter_proxy,blend,3
31,outer,0.504654901861697,1,dosimeter_proxy,blend,3
38,outer,0.4672419703499579,1,dosimeter_proxy,blend,3
39,outer,0.46825542546562404,1,dosimeter_proxy,blend,3
0,inner,0.45722676122962297,27,dosimeter_proxy,blend,6
1,inner,0.12011263278520383,22,dosimeter_proxy,blend,6
2,inner,0.08912932726212701,19,dosimeter_proxy,blend,6
3,inner,0.06731387452855601,16,dosimeter_proxy,blend,6
4,inner,0.06464858433875605,13,dosimeter_proxy,blend,6
5,inner,0.06560202152373742,12,dosimeter_proxy,blend,6
6,inner,0.06561816334731613,12,dosimeter_proxy,blend,6
7,inner,0.06282601183028325,11,dosimeter_proxy,blend,6
8,inner,0.0506083962244037,6,dosimeter_proxy,blend,6
9,inner,0.04838826807486979,5,dosimeter_proxy,blend,6
10,inner,0.05991344333132929,3,dosimeter_proxy,blend,6
11,inner,0.04249241835316361,1,dosimeter_proxy,blend,6
12,inner,0.04249241835316361,1,dosimeter_proxy,blend,6
13,inner,0.060855394628944674,3,dosimeter_proxy,blend,6
14,inner,0.0638711486813656,2,dosimeter_proxy,blend,6
15,inner,0.0638711486813656,2,dosimeter_proxy,blend,6
16,inner,0.0638711486813656,2,dosimeter_proxy,blend,6
17,inner,0.08524987900956761,1,dosimeter_proxy,blend,6
18,inner,0.08524987900956761,1,dosimeter_proxy,blend,6
0,mid,0.42554155205232613,102,dosimeter_proxy,blend,6
1,mid,0.22682051948675977,98,dosimeter_proxy,blend,6
2,mid,0.19921796840513697,93,dosimeter_proxy,blend,6
3,mid,0.1755292066736813,80,dosimeter_proxy,blend,6
4,mid,0.18428095807225212,74,dosimeter_proxy,blend,6
5,mid,0.18877784291972077,65,dosimeter_proxy,blend,6
6,mid,0.18734270177244922,55,dosimeter_proxy,blend,6
7,mid,0.18374863544953446,49,dosimeter_proxy,blend,6
8,mid,0.18282486714733515,50,dosimeter_proxy,blend,6
9,mid,0.18692580699019465,47,dosimeter_proxy,blend,6
10,mid,0.1786469241781056,41,dosimeter_proxy,blend,6
11,mid,0.17651614249639594,37,dosimeter_proxy,blend,6
12,mid,0.1803272675454995,31,dosimeter_proxy,blend,6
13,mid,0.17392431925691879,22,dosimeter_proxy,blend,6
14,mid,0.18228798836372165,21,dosimeter_proxy,blend,6
15,mid,0.16846969979089424,16,dosimeter_proxy,blend,6
16,mid,0.14970687044477948,11,dosimeter_proxy,blend,6
17,mid,0.1396729205454443,13,dosimeter_proxy,blend,6
18,mid,0.1387322114979495,11,dosimeter_proxy,blend,6
19,mid,0.1621028888946104,12,dosimeter_proxy,blend,6
20,mid,0.17871590864768516,8,dosimeter_proxy,blend,6
21,mid,0.19309887475906687,6,dosimeter_proxy,blend,6
22,mid,0.21226260845778439,4,dosimeter_proxy,blend,6
23,mid,0.1853216376254746,3,dosimeter_proxy,blend,6
24,mid,0.1853216376254746,3,dosimeter_proxy,blend,6
25,mid,0.2069526329138163,1,dosimeter_proxy,blend,6
27,mid,0.19854790409831782,1,dosimeter_proxy,blend,6
28,mid,0.19854790409831782,1,dosimeter_proxy,blend,6
29,mid,0.1743148686102931,2,dosimeter_proxy,blend,6
30,mid,0.1743148686102931,2,dosimeter_proxy,blend,6
31,mid,0.20289671737172174,1,dosimeter_proxy,blend,6
32,mid,0.1638375482377917,1,dosimeter_proxy,blend,6
33,mid,0.16634135694011218,1,dosimeter_proxy,blend,6
0,outer,0.4418268890038266,141,dosimeter_proxy,blend,6
1,outer,0.386469191512256,110,dosimeter_proxy,blend,6
2,outer,0.36276903435553665,92,dosimeter_proxy,blend,6
3,outer,0.352875456069927,82,dosimeter_proxy,blend,6
4,outer,0.3483259518875437,77,dosimeter_proxy,blend,6
5,outer,0.35499797334732364,63,dosimeter_proxy,blend,6
6,outer,0.3661944195526437,55,dosimeter_proxy,blend,6
7,outer,0.37970090811604923,46,dosimeter_proxy,blend,6
8,outer,0.3800542649169186,32,dosimeter_proxy,blend,6
9,outer,0.3791433616584206,28,dosimeter_proxy,blend,6
10,outer,0.3699267423982374,25,dosimeter_proxy,blend,6
11,outer,0.347277778136947,22,dosimeter_proxy,blend,6
12,outer,0.36702307761660413,21,dosimeter_proxy,blend,6
13,outer,0.39029620838443635,23,dosimeter_proxy,blend,6
14,outer,0.36185741330596394,21,dosimeter_proxy,blend,6
15,outer,0.3620175420757909,18,dosimeter_proxy,blend,6
16,outer,0.38032968566195097,21,dosimeter_proxy,blend,6
17,outer,0.3665070803923977,12,dosimeter_proxy,blend,6
18,outer,0.33102005343092594,12,dosimeter_proxy,blend,6
19,outer,0.32769808155076124,7,dosimeter_proxy,blend,6
20,outer,0.26481892824969755,8,dosimeter_proxy,blend,6
21,outer,0.31706119007014216,7,dosimeter_proxy,blend,6
22,outer,0.3290719044825947,6,dosimeter_proxy,blend,6
23,outer,0.2829852434152906,4,dosimeter_proxy,blend,6
24,outer,0.2829852434152906,4,dosimeter_proxy,blend,6
25,outer,0.2948827407388453,6,dosimeter_proxy,blend,6
26,outer,0.3210810110989518,5,dosimeter_proxy,blend,6
27,outer,0.3339609357953375,3,dosimeter_proxy,blend,6
28,outer,0.28004891793715414,2,dosimeter_proxy,blend,6
29,outer,0.2726099568353531,1,dosimeter_proxy,blend,6
30,outer,0.2726099568353531,1,dosimeter_proxy,blend,6
31,outer,0.28065634840472875,2,dosimeter_proxy,blend,6
32,outer,0.35721013489624004,2,dosimeter_proxy,blend,6
33,outer,0.35876140413669644,2,dosimeter_proxy,blend,6
34,outer,0.35953956321357383,2,dosimeter_proxy,blend,6
35,outer,0.4293892004555006,1,dosimeter_proxy,blend,6
0,inner,0.4315005380145973,24,dosimeter_proxy,blend,7
1,inner,0.11275832986756776,20,dosimeter_proxy,blend,7
2,inner,0.07999762014521893,18,dosimeter_proxy,blend,7
3,inner,0.05637304513618146,15,dosimeter_proxy,blend,7
4,inner,0.05030667165906933,11,dosimeter_proxy,blend,7
5,inner,0.05618157968288259,9,dosimeter_proxy,blend,7
6,inner,0.06592081625861519,4,dosimeter_proxy,blend,7
7,inner,0.06952905795147747,4,dosimeter_proxy,blend,7
8,inner,0.06783037477768616,4,dosimeter_proxy,blend,7
9,inner,0.06422213308482388,4,dosimeter_proxy,blend,7
10,inner,0.08383233163168285,1,dosimeter_proxy,blend,7
0,mid,0.4184443278984961,113,dosimeter_proxy,blend,7
1,mid,0.21613385775773775,116,dosimeter_proxy,blend,7
2,mid,0.181909112284835,106,dosimeter_proxy,blend,7
3,mid,0.16118204730480584,97,dosimeter_proxy,blend,7
4,mid,0.1726779076237963,85,dosimeter_proxy,blend,7
5,mid,0.1731475263612032,71,dosimeter_proxy,blend,7
6,mid,0.1731126830324439,65,dosimeter_proxy,blend,7
7,mid,0.16560215578842147,54,dosimeter_proxy,blend,7
8,mid,0.16201753343925662,44,dosimeter_proxy,blend,7
9,mid,0.16868383696106712,32,dosimeter_proxy,blend,7
10,mid,0.1493501501185065,29,dosimeter_proxy,blend,7
11,mid,0.15138137420754885,23,dosimeter_proxy,blend,7
12,mid,0.147164068539329,19,dosimeter_proxy,blend,7
13,mid,0.17977648019144626,17,dosimeter_proxy,blend,7
14,mid,0.18589623401231425,17,dosimeter_proxy,blend,7
15,mid,0.18930313351162434,14,dosimeter_proxy,blend,7
16,mid,0.16722900307433092,11,dosimeter_proxy,blend,7
17,mid,0.15449215164112942,7,dosimeter_proxy,blend,7
18,mid,0.19795402234539725,8,dosimeter_proxy,blend,7
19,mid,0.17962474320272462,7,dosimeter_proxy,blend,7
20,mid,0.1641579211341963,5,dosimeter_proxy,blend,7
21,mid,0.1493914946473354,6,dosimeter_proxy,blend,7
22,mid,0.160579542628079,7,dosimeter_proxy,blend,7
23,mid,0.16360114117566915,6,dosimeter_proxy,blend,7
24,mid,0.14803896626097202,4,dosimeter_proxy,blend,7
25,mid,0.14464185703630889,1,dosimeter_proxy,blend,7
26,mid,0.14464185703630889,1,dosimeter_proxy,blend,7
27,mid,0.07555936221303096,1,dosimeter_proxy,blend,7
28,mid,0.07555936221303096,1,dosimeter_proxy,blend,7
29,mid,0.07555936221303096,1,dosimeter_proxy,blend,7
30,mid,0.07555936221303096,1,dosimeter_proxy,blend,7
31,mid,0.0770472293341251,1,dosimeter_proxy,blend,7
33,mid,0.0799380480366201,1,dosimeter_proxy,blend,7
34,mid,0.08151213746663412,1,dosimeter_proxy,blend,7
35,mid,0.08311722286908603,1,dosimeter_proxy,blend,7
36,mid,0.0847539145970403,1,dosimeter_proxy,blend,7
37,mid,0.08623578825353884,1,dosimeter_proxy,blend,7
38,mid,0.08793388879655731,1,dosimeter_proxy,blend,7
39,mid,0.08966542726033466,1,dosimeter_proxy,blend,7
40,mid,0.09143106208323558,1,dosimeter_proxy,blend,7
41,mid,0.09302968183939678,1,dosimeter_proxy,blend,7
0,outer,0.42327702679668466,141,dosimeter_proxy,blend,7
1,outer,0.37629202626366287,119,dosimeter_proxy,blend,7
2,outer,0.3745597493850194,107,dosimeter_proxy,blend,7
3,outer,0.35529841209554003,94,dosimeter_proxy,blend,7
4,outer,0.35818726257919986,82,dosimeter_proxy,blend,7
5,outer,0.34415765533623116,77,dosimeter_proxy,blend,7
6,outer,0.33025102342984863,65,dosimeter_proxy,blend,7
7,outer,0.33456531987620797,57,dosimeter_proxy,blend,7
8,outer,0.3427555988659718,52,dosimeter_proxy,blend,7
9,outer,0.327038905973434,56,dosimeter_proxy,blend,7
10,outer,0.3394071443927171,54,dosimeter_proxy,blend,7
11,outer,0.3394478929662486,41,dosimeter_proxy,blend,7
12,outer,0.3413442375058824,36,dosimeter_proxy,blend,7
13,outer,0.36537879204040885,31,dosimeter_proxy,blend,7
14,outer,0.3591430904292087,25,dosimeter_proxy,blend,7
15,outer,0.3585449169949394,22,dosimeter_proxy,blend,7
16,outer,0.3800695993801818,20,dosimeter_proxy,blend,7
17,outer,0.3783660560519016,18,dosimeter_proxy,blend,7
18,outer,0.3598191961737599,13,dosimeter_proxy,blend,7
19,outer,0.35031706335766655,10,dosimeter_proxy,blend,7
20,outer,0.31106467281152267,7,dosimeter_proxy,blend,7
21,outer,0.26407282072633664,4,dosimeter_proxy,blend,7
22,outer,0.18392780866144895,2,dosimeter_proxy,blend,7
23,outer,0.19123532175859487,1,dosimeter_proxy,blend,7
24,outer,0.312414859566183,3,dosimeter_proxy,blend,7
25,outer,0.2371921586248596,4,dosimeter_proxy,blend,7
26,outer,0.2371921586248596,4,dosimeter_proxy,blend,7
27,outer,0.26801053038870926,3,dosimeter_proxy,blend,7
28,outer,0.3364856052796217,1,dosimeter_proxy,blend,7
29,outer,0.3364856052796217,1,dosimeter_proxy,blend,7
30,outer,0.3364856052796217,1,dosimeter_proxy,blend,7
31,outer,0.3372154478016092,1,dosimeter_proxy,blend,7
32,outer,0.24165623571809364,2,dosimeter_proxy,blend,7
33,outer,0.3394144873484005,1,dosimeter_proxy,blend,7
34,outer,0.340150682661242,1,dosimeter_proxy,blend,7
35,outer,0.3408884747931906,1,dosimeter_proxy,blend,7
36,outer,0.341627867207772,1,dosimeter_proxy,blend,7
37,outer,0.3431114667765134,1,dosimeter_proxy,blend,7
38,outer,0.34385568089535196,1,dosimeter_proxy,blend,7
39,outer,0.34460150922621285,1,dosimeter_proxy,blend,7
42,outer,0.14951827135675766,1,dosimeter_proxy,blend,7
43,outer,0.14984257881757626,1,dosimeter_proxy,blend,7
44,outer,0.1501675897063317,1,dosimeter_proxy,blend,7
45,outer,0.15081972787394715,1,dosimeter_proxy,blend,7
46,outer,0.15114685821423476,1,dosimeter_proxy,blend,7
0,inner,0.42193471777597036,26,dosimeter_proxy,blend,8
1,inner,0.11145506442316867,27,dosimeter_proxy,blend,8
2,inner,0.08340820698580774,27,dosimeter_proxy,blend,8
3,inner,0.06355101051046912,23,dosimeter_proxy,blend,8
4,inner,0.0638715600093341,20,dosimeter_proxy,blend,8
5,inner,0.06435078364921461,19,dosimeter_proxy,blend,8
6,inner,0.060298088610141055,15,dosimeter_proxy,blend,8
7,inner,0.06513064641389756,9,dosimeter_proxy,blend,8
8,inner,0.06423303331331702,8,dosimeter_proxy,blend,8
9,inner,0.06770539991335012,6,dosimeter_proxy,blend,8
10,inner,0.06002596407669906,3,dosimeter_proxy,blend,8
11,inner,0.04313089798675708,1,dosimeter_proxy,blend,8
12,inner,0.04313089798675708,1,dosimeter_proxy,blend,8
27,inner,0.0744586085370843,1,dosimeter_proxy,blend,8
28,inner,0.0744586085370843,1,dosimeter_proxy,blend,8
29,inner,0.0744586085370843,1,dosimeter_proxy,blend,8
0,mid,0.4131518592293631,122,dosimeter_proxy,blend,8
1,mid,0.21693471400073808,124,dosimeter_proxy,blend,8
2,mid,0.1906480046709206,101,dosimeter_proxy,blend,8
3,mid,0.17345881374652572,86,dosimeter_proxy,blend,8
4,mid,0.17784773993919267,73,dosimeter_proxy,blend,8
5,mid,0.17966116168673318,61,dosimeter_proxy,blend,8
6,mid,0.1799220231357135,56,dosimeter_proxy,blend,8
7,mid,0.17835631853522457,53,dosimeter_proxy,blend,8
8,mid,0.18033556423704256,51,dosimeter_proxy,blend,8
9,mid,0.1869097130335808,40,dosimeter_proxy,blend,8
10,mid,0.1853102338552409,30,dosimeter_proxy,blend,8
11,mid,0.18246729784341995,27,dosimeter_proxy,blend,8
12,mid,0.18266006291868955,22,dosimeter_proxy,blend,8
13,mid,0.17572618294723671,18,dosimeter_proxy,blend,8
14,mid,0.1672147699420902,16,dosimeter_proxy,blend,8
15,mid,0.16798187338019857,11,dosimeter_proxy,blend,8
16,mid,0.1588174591827254,8,dosimeter_proxy,blend,8
17,mid,0.1663593409798867,5,dosimeter_proxy,blend,8
18,mid,0.1570043274375632,7,dosimeter_proxy,blend,8
19,mid,0.16545691547023103,9,dosimeter_proxy,blend,8
20,mid,0.19264820131744217,9,dosimeter_proxy,blend,8
21,mid,0.17817606278731465,8,dosimeter_proxy,blend,8
22,mid,0.2038306264538361,6,dosimeter_proxy,blend,8
23,mid,0.17724338076140458,5,dosimeter_proxy,blend,8
24,mid,0.20418652982168964,4,dosimeter_proxy,blend,8
25,mid,0.20418652982168964,4,dosimeter_proxy,blend,8
26,mid,0.223114935394469,3,dosimeter_proxy,blend,8
27,mid,0.2786769443284436,1,dosimeter_proxy,blend,8
28,mid,0.2786769443284436,1,dosimeter_proxy,blend,8
29,mid,0.2786769443284436,1,dosimeter_proxy,blend,8
30,mid,0.2786769443284436,1,dosimeter_proxy,blend,8
31,mid,0.2841644742748222,1,dosimeter_proxy,blend,8
32,mid,0.28976006118653386,1,dosimeter_proxy,blend,8
33,mid,0.1405251587572358,1,dosimeter_proxy,blend,8
34,mid,0.30063188372127525,1,dosimeter_proxy,blend,8
35,mid,0.30655173643364164,1,dosimeter_proxy,blend,8
36,mid,0.31258815913752835,1,dosimeter_proxy,blend,8
37,mid,0.31805358407467277,1,dosimeter_proxy,blend,8
38,mid,0.32431649388003436,1,dosimeter_proxy,blend,8
39,mid,0.33070272893998864,1,dosimeter_proxy,blend,8
40,mid,0.3372147176973667,1,dosimeter_proxy,blend,8
46,mid,0.37743053504517304,1,dosimeter_proxy,blend,8
47,mid,0.3848626581751621,1,dosimeter_proxy,blend,8
48,mid,0.39159176133495505,1,dosimeter_proxy,blend,8
49,mid,0.399302738367013,1,dosimeter_proxy,blend,8
50,mid,0.40716555507666347,1,dosimeter_proxy,blend,8
51,mid,0.410709658820113,1,dosimeter_proxy,blend,8
52,mid,0.28293575902538304,1,dosimeter_proxy,blend,8
53,mid,0.2885071508543507,1,dosimeter_proxy,blend,8
54,mid,0.294188251003747,1,dosimeter_proxy,blend,8
55,mid,0.29933196408516083,1,dosimeter_proxy,blend,8
56,mid,0.30522621960308316,1,dosimeter_proxy,blend,8
61,mid,0.44983755946594894,1,dosimeter_proxy,blend,8
62,mid,0.3416271275502123,1,dosimeter_proxy,blend,8
63,mid,0.4586954758770962,1,dosimeter_proxy,blend,8
0,outer,0.4349797491570614,125,dosimeter_proxy,blend,8
1,outer,0.37330352269554773,89,dosimeter_proxy,blend,8
2,outer,0.35341035005157684,88,dosimeter_proxy,blend,8
3,outer,0.3387623301061429,81,dosimeter_proxy,blend,8
4,outer,0.338932155901583,79,dosimeter_proxy,blend,8
5,outer,0.3370613370074195,66,dosimeter_proxy,blend,8
6,outer,0.3572515247862518,59,dosimeter_proxy,blend,8
