Day,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Meri sim,Meri data,Meri error,Kakuma sim,Kakuma data,Kakuma error,Alwaral sim,Alwaral data,Alwaral error,East_Darfur sim,East_Darfur data,East_Darfur error,Khartoum sim,Khartoum data,Khartoum error,South_Darfur sim,South_Darfur data,South_Darfur error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
219,509,128,2.9765625,28,271,0.8966789667896679,481,126,2.8174603174603177,807,890,0.09325842696629216,3,98,0.9693877551020408,109,289,0.6228373702422145,4,357,0.988795518207283,91,57,0.5964912280701755,47,258,0.8178294573643411,18,193,0.9067357512953368,2282,2081,0.09658817876021142,286,800,0.6425000000000001,161,504,0.6805555555555556,0.5234633179114342,6052,4987,6052,4826,0
220,507,128,2.9609375,29,271,0.8929889298892989,481,126,2.8174603174603177,808,890,0.09213483146067414,3,99,0.9696969696969697,109,290,0.6241379310344828,4,357,0.988795518207283,91,58,0.5689655172413792,47,258,0.8178294573643411,18,193,0.9067357512953368,2284,2084,0.09596928982725528,287,802,0.6421446384039899,162,504,0.6785714285714286,0.5221122112211221,6060,4989,6060,4830,0
221,508,128,2.96875,29,271,0.8929889298892989,481,127,2.7874015748031495,810,891,0.09090909090909094,3,100,0.97,110,291,0.6219931271477663,4,357,0.988795518207283,91,58,0.5689655172413792,47,259,0.8185328185328186,18,193,0.9067357512953368,2287,2087,0.09583133684714906,286,805,0.6447204968944099,162,504,0.6785714285714286,0.5219897875144128,6071,5000,6071,4836,0
222,508,128,2.96875,29,271,0.8929889298892989,481,127,2.7874015748031495,809,891,0.09203142536475872,3,100,0.97,110,293,0.6245733788395904,4,357,0.988795518207283,92,58,0.5862068965517242,47,259,0.8185328185328186,19,193,0.9015544041450777,2289,2089,0.09573958831977025,289,807,0.6418835192069392,162,504,0.6785714285714286,0.5218035214744117,6077,5002,6077,4842,0
223,507,128,2.9609375,29,271,0.8929889298892989,480,127,2.779527559055118,810,891,0.09090909090909094,3,101,0.9702970297029703,111,294,0.6224489795918368,4,357,0.988795518207283,92,58,0.5862068965517242,48,260,0.8153846153846154,19,193,0.9015544041450777,2291,2092,0.09512428298279163,290,810,0.6419753086419753,163,504,0.6765873015873016,0.5207032533683864,6086,5001,6086,4847,0
224,508,128,2.96875,29,271,0.8929889298892989,479,128,2.7421875,810,891,0.09090909090909094,3,101,0.9702970297029703,111,295,0.623728813559322,4,357,0.988795518207283,92,58,0.5862068965517242,48,260,0.8153846153846154,19,193,0.9015544041450777,2289,2095,0.09260143198090698,293,813,0.6396063960639606,163,504,0.6765873015873016,0.5191992123400065,6094,5003,6094,4848,0
225,508,128,2.96875,29,271,0.8929889298892989,480,128,2.75,809,892,0.09304932735426008,3,102,0.9705882352941176,111,297,0.6262626262626263,4,357,0.988795518207283,92,58,0.5862068965517242,48,261,0.8160919540229885,19,193,0.9015544041450777,2289,2097,0.09155937052932761,292,815,0.641717791411043,163,504,0.6765873015873016,0.5197443880058987,6103,5007,6103,4847,0
226,510,128,2.984375,29,271,0.8929889298892989,480,129,2.7209302325581395,810,892,0.09192825112107628,3,103,0.970873786407767,111,298,0.6275167785234899,4,357,0.988795518207283,92,59,0.5593220338983051,48,261,0.8160919540229885,19,193,0.9015544041450777,2288,2100,0.08952380952380956,294,818,0.6405867970660146,163,504,0.6765873015873016,0.5185669883854082,6113,5007,6113,4851,0
227,510,128,2.984375,29,271,0.8929889298892989,481,129,2.7286821705426356,811,892,0.09080717488789236,3,103,0.970873786407767,111,299,0.6287625418060201,4,357,0.988795518207283,92,59,0.5593220338983051,48,262,0.816793893129771,19,193,0.9015544041450777,2291,2103,0.08939610080836902,294,820,0.6414634146341464,163,504,0.6765873015873016,0.5186274509803922,6120,5011,6120,4856,0
228,510,128,2.984375,29,271,0.8929889298892989,481,129,2.7286821705426356,812,892,0.08968609865470856,3,104,0.9711538461538461,111,301,0.6312292358803987,4,357,0.988795518207283,93,59,0.576271186440678,48,263,0.8174904942965779,19,193,0.9015544041450777,2291,2106,0.08784425451092126,295,823,0.6415552855407047,163,504,0.6765873015873016,0.5182707993474714,6130,5019,6130,4859,0
229,510,128,2.984375,29,271,0.8929889298892989,482,130,2.707692307692308,812,892,0.08968609865470856,3,104,0.9711538461538461,111,302,0.6324503311258278,4,357,0.988795518207283,93,59,0.576271186440678,48,263,0.8174904942965779,19,193,0.9015544041450777,2294,2108,0.08823529411764697,294,825,0.6436363636363636,163,504,0.6765873015873016,0.5185788787483703,6136,5019,6136,4862,0
230,510,128,2.984375,29,271,0.8929889298892989,482,130,2.707692307692308,813,893,0.08958566629339304,3,105,0.9714285714285714,111,303,0.6336633663366337,4,357,0.988795518207283,93,59,0.576271186440678,48,264,0.8181818181818181,19,193,0.9015544041450777,2293,2111,0.0862150639507342,295,828,0.643719806763285,164,504,0.6746031746031746,0.5177351122681418,6146,5021,6146,4864,0
231,512,128,3.0,29,271,0.8929889298892989,482,130,2.707692307692308,814,893,0.08846584546472569,3,106,0.9716981132075472,110,305,0.639344262295082,4,357,0.988795518207283,94,59,0.5932203389830508,48,264,0.8181818181818181,19,193,0.9015544041450777,2296,2114,0.08609271523178808,296,831,0.6438026474127557,164,504,0.6746031746031746,0.5182778229082047,6155,5022,6155,4871,0
232,512,128,3.0,29,271,0.8929889298892989,482,131,2.6793893129770994,815,893,0.08734602463605823,3,106,0.9716981132075472,110,306,0.6405228758169934,4,357,0.988795518207283,94,60,0.5666666666666667,48,265,0.8188679245283019,19,193,0.9015544041450777,2296,2116,0.08506616257088839,298,833,0.6422569027611045,165,504,0.6726190476190477,0.5169560279084862,6163,5025,6163,4875,0
233,514,128,3.015625,29,271,0.8929889298892989,483,131,2.687022900763359,817,893,0.08510638297872342,3,107,0.9719626168224299,109,307,0.6449511400651466,4,357,0.988795518207283,95,60,0.5833333333333333,48,265,0.8188679245283019,19,193,0.9015544041450777,2294,2119,0.08258612553091083,300,836,0.6411483253588517,165,504,0.6726190476190477,0.5164479014746395,6171,5027,6171,4880,0
234,515,128,3.0234375,29,271,0.8929889298892989,484,132,2.6666666666666665,817,894,0.08612975391498878,3,107,0.9719626168224299,109,309,0.6472491909385114,4,357,0.988795518207283,95,60,0.5833333333333333,48,266,0.8195488721804511,19,193,0.9015544041450777,2293,2122,0.08058435438265787,299,838,0.6431980906921241,165,504,0.6726190476190477,0.5162595049344766,6181,5032,6181,4880,0
235,516,128,3.03125,29,271,0.8929889298892989,485,132,2.6742424242424243,817,894,0.08612975391498878,3,108,0.9722222222222222,110,310,0.6451612903225806,4,357,0.988795518207283,96,60,0.6000000000000001,48,266,0.8195488721804511,19,193,0.9015544041450777,2293,2124,0.07956685499058391,300,841,0.643281807372176,166,504,0.6706349206349207,0.5161603102779574,6188,5032,6188,4886,0
236,516,128,3.03125,29,271,0.8929889298892989,484,132,2.6666666666666665,817,894,0.08612975391498878,3,109,0.9724770642201834,110,311,0.6463022508038585,4,357,0.988795518207283,97,60,0.6166666666666667,50,267,0.8127340823970037,19,193,0.9015544041450777,2294,2127,0.07851433944522812,301,843,0.6429418742586002,167,504,0.6686507936507937,0.5153324725629438,6196,5038,6196,4891,0
237,515,128,3.0234375,29,271,0.8929889298892989,484,133,2.6390977443609023,817,894,0.08612975391498878,3,109,0.9724770642201834,110,313,0.6485623003194888,4,357,0.988795518207283,96,60,0.6000000000000001,50,267,0.8127340823970037,19,193,0.9015544041450777,2296,2130,0.07793427230046945,301,846,0.6442080378250591,167,504,0.6686507936507937,0.5147461724415794,6205,5039,6205,4891,0
238,515,128,3.0234375,29,271,0.8929889298892989,484,133,2.6390977443609023,817,895,0.08715083798882683,3,110,0.9727272727272728,111,314,0.6464968152866242,4,357,0.988795518207283,97,61,0.5901639344262295,50,268,0.8134328358208955,19,193,0.9015544041450777,2299,2132,0.0783302063789868,301,849,0.6454652532391048,167,504,0.6686507936507937,0.5150442477876106,6215,5041,6215,4896,0
239,513,128,3.0078125,29,271,0.8929889298892989,484,134,2.611940298507463,818,895,0.08603351955307259,3,111,0.972972972972973,112,315,0.6444444444444444,4,357,0.988795518207283,97,61,0.5901639344262295,51,268,0.8097014925373134,19,193,0.9015544041450777,2298,2135,0.07634660421545658,302,851,0.6451233842538191,168,504,0.6666666666666667,0.5130965772135626,6223,5044,6223,4898,0
240,515,128,3.0234375,29,271,0.8929889298892989,484,134,2.611940298507463,819,895,0.08491620111731846,3,111,0.972972972972973,112,317,0.6466876971608833,4,357,0.988795518207283,97,61,0.5901639344262295,52,269,0.8066914498141264,19,193,0.9015544041450777,2298,2138,0.07483629560336769,303,854,0.6451990632318501,168,504,0.6666666666666667,0.5126765083440308,6232,5048,6232,4903,0
241,515,128,3.0234375,29,271,0.8929889298892989,484,134,2.611940298507463,821,895,0.08268156424581008,3,112,0.9732142857142857,113,318,0.6446540880503144,4,357,0.988795518207283,97,61,0.5901639344262295,52,269,0.8066914498141264,19,193,0.9015544041450777,2298,2140,0.07383177570093458,305,856,0.6436915887850467,168,504,0.6666666666666667,0.5117024687399807,6238,5049,6238,4908,0
242,514,128,3.015625,29,271,0.8929889298892989,484,135,2.585185185185185,821,896,0.0837053571428571,3,112,0.9732142857142857,113,319,0.64576802507837,4,357,0.988795518207283,96,61,0.5737704918032787,52,270,0.8074074074074074,19,193,0.9015544041450777,2297,2143,0.07186187587494164,305,859,0.6449359720605354,168,504,0.6666666666666667,0.5107234314980794,6248,5052,6248,4905,0
243,514,128,3.015625,29,271,0.8929889298892989,485,135,2.5925925925925926,823,896,0.0814732142857143,3,113,0.9734513274336283,113,321,0.64797507788162,4,357,0.988795518207283,97,61,0.5901639344262295,52,270,0.8074074074074074,19,193,0.9015544041450777,2298,2146,0.07082945013979502,305,861,0.645760743321719,168,504,0.6666666666666667,0.5105498721227621,6256,5053,6256,4910,0
244,516,128,3.03125,29,271,0.8929889298892989,485,136,2.5661764705882355,824,896,0.0803571428571429,3,114,0.9736842105263158,115,322,0.6428571428571428,4,357,0.988795518207283,97,62,0.564516129032258,51,271,0.8118081180811808,19,193,0.9015544041450777,2296,2148,0.06890130353817514,305,864,0.6469907407407407,168,504,0.6666666666666667,0.5097350781998085,6266,5054,6266,4912,0
245,516,128,3.03125,29,275,0.8945454545454545,485,137,2.54014598540146,826,896,0.078125,3,114,0.9736842105263158,116,323,0.6408668730650156,4,357,0.988795518207283,99,62,0.596774193548387,52,272,0.8088235294117647,19,193,0.9015544041450777,2294,2151,0.0664807066480706,306,867,0.6470588235294117,169,504,0.6646825396825398,0.5085204650422042,6279,5061,6279,4918,0
246,517,128,3.0390625,29,280,0.8964285714285715,486,138,2.5217391304347827,829,896,0.0747767857142857,3,114,0.9736842105263158,116,325,0.6430769230769231,4,357,0.988795518207283,99,62,0.596774193548387,52,273,0.8095238095238095,19,193,0.9015544041450777,2293,2154,0.06453110492107705,308,867,0.6447520184544406,169,504,0.6646825396825398,0.5075504689238595,6291,5070,6291,4924,0
247,517,128,3.0390625,29,285,0.8982456140350877,486,139,2.4964028776978417,829,897,0.07580824972129319,3,114,0.9736842105263158,117,326,0.6411042944785277,4,357,0.988795518207283,99,62,0.596774193548387,52,274,0.8102189781021898,19,193,0.9015544041450777,2294,2156,0.06400742115027835,308,868,0.6451612903225806,170,504,0.6626984126984127,0.5073774393146121,6303,5077,6303,4927,0
248,517,128,3.0390625,29,290,0.9,488,140,2.4857142857142858,830,897,0.0746934225195095,3,114,0.9736842105263158,119,327,0.636085626911315,4,357,0.988795518207283,99,62,0.596774193548387,52,274,0.8102189781021898,19,193,0.9015544041450777,2296,2159,0.0634553033811951,309,869,0.6444188722669735,170,504,0.6626984126984127,0.5069686411149826,6314,5083,6314,4935,0
249,516,128,3.03125,29,294,0.9013605442176871,488,141,2.4609929078014185,832,897,0.07246376811594202,3,115,0.9739130434782609,119,328,0.6371951219512195,4,357,0.988795518207283,99,62,0.596774193548387,52,275,0.8109090909090909,19,193,0.9015544041450777,2298,2162,0.06290471785383911,310,870,0.6436781609195402,170,504,0.6626984126984127,0.5063231109705976,6326,5087,6326,4939,0
250,517,128,3.0390625,29,299,0.903010033444816,489,142,2.443661971830986,832,897,0.07246376811594202,3,115,0.9739130434782609,120,330,0.6363636363636364,4,357,0.988795518207283,99,62,0.596774193548387,52,276,0.8115942028985508,19,193,0.9015544041450777,2300,2165,0.06235565819861422,309,871,0.6452353616532721,170,504,0.6626984126984127,0.5067045275280012,6339,5092,6339,4943,0
251,517,128,3.0390625,29,304,0.9046052631578947,489,143,2.4195804195804196,833,898,0.07238307349665929,3,115,0.9739130434782609,120,331,0.6374622356495468,4,357,0.988795518207283,99,62,0.596774193548387,54,277,0.8050541516245487,19,193,0.9015544041450777,2299,2167,0.060913705583756306,309,872,0.6456422018348624,170,504,0.6626984126984127,0.5060620374744135,6351,5092,6351,4945,0
252,518,128,3.046875,29,309,0.9061488673139159,488,144,2.388888888888889,833,898,0.07238307349665929,3,115,0.9739130434782609,122,332,0.6325301204819277,4,357,0.988795518207283,99,62,0.596774193548387,54,278,0.8057553956834532,19,193,0.9015544041450777,2300,2170,0.05990783410138256,310,872,0.6444954128440368,170,504,0.6626984126984127,0.5053442313737818,6362,5103,6362,4949,0
253,519,128,3.0546875,30,313,0.9041533546325878,488,145,2.3655172413793104,834,898,0.07126948775055675,3,115,0.9739130434782609,124,334,0.6287425149700598,4,357,0.988795518207283,99,62,0.596774193548387,54,279,0.8064516129032258,19,193,0.9015544041450777,2299,2173,0.05798435342843988,312,873,0.6426116838487972,170,504,0.6626984126984127,0.5040790712268591,6374,5107,6374,4955,0
254,519,128,3.0546875,30,318,0.9056603773584906,488,146,2.3424657534246576,833,898,0.07238307349665929,3,116,0.9741379310344828,124,335,0.6298507462686567,5,357,0.9859943977591037,99,62,0.596774193548387,54,280,0.8071428571428572,19,193,0.9015544041450777,2300,2175,0.05747126436781613,311,874,0.6441647597254004,170,504,0.6626984126984127,0.5043845912934545,6386,5108,6386,4955,0
255,521,128,3.0703125,30,323,0.9071207430340558,488,147,2.3197278911564627,833,899,0.07341490545050056,3,116,0.9741379310344828,124,336,0.6309523809523809,5,357,0.9859943977591037,100,62,0.6129032258064515,53,281,0.8113879003558719,19,193,0.9015544041450777,2302,2178,0.0569329660238751,311,875,0.6445714285714286,171,504,0.6607142857142857,0.5049226441631505,6399,5112,6399,4960,0
256,521,128,3.0703125,30,328,0.9085365853658537,489,148,2.304054054054054,834,899,0.0723025583982202,3,116,0.9741379310344828,124,338,0.6331360946745562,6,357,0.9831932773109243,100,62,0.6129032258064515,53,282,0.8120567375886525,19,193,0.9015544041450777,2302,2181,0.05547913801008719,311,876,0.6449771689497716,172,504,0.6587301587301587,0.5043668122270742,6412,5120,6412,4964,0
257,522,128,3.078125,30,332,0.9096385542168675,489,149,2.2818791946308723,834,899,0.0723025583982202,3,116,0.9741379310344828,124,339,0.6342182890855457,6,357,0.9831932773109243,100,62,0.6129032258064515,53,283,0.8127208480565371,19,193,0.9015544041450777,2301,2183,0.054054054054053946,312,877,0.6442417331813,172,504,0.6587301587301587,0.5040485829959515,6422,5123,6422,4965,0
258,522,128,3.078125,30,337,0.9109792284866469,490,150,2.2666666666666666,835,899,0.07119021134593995,3,117,0.9743589743589743,124,340,0.6352941176470588,6,357,0.9831932773109243,100,62,0.6129032258064515,53,284,0.8133802816901409,19,193,0.9015544041450777,2302,2186,0.05306495882891116,312,878,0.6446469248291572,172,504,0.6587301587301587,0.5039627039627039,6435,5129,6435,4968,0
259,522,128,3.078125,31,342,0.9093567251461988,489,151,2.23841059602649,838,900,0.06888888888888889,3,117,0.9743589743589743,124,342,0.6374269005847953,6,357,0.9831932773109243,100,62,0.6129032258064515,53,285,0.8140350877192982,19,193,0.9015544041450777,2301,2189,0.051164915486523466,314,878,0.642369020501139,173,504,0.6567460317460317,0.5023263027295285,6448,5132,6448,4973,0
260,520,128,3.0625,31,347,0.9106628242074928,489,152,2.2171052631578947,839,900,0.06777777777777783,3,117,0.9743589743589743,123,343,0.641399416909621,6,357,0.9831932773109243,101,62,0.6290322580645162,53,286,0.8146853146853147,19,193,0.9015544041450777,2303,2191,0.051118210862619806,314,879,0.6427758816837315,173,504,0.6567460317460317,0.5023997522836352,6459,5134,6459,4974,0
261,521,128,3.0703125,31,351,0.9116809116809117,491,153,2.2091503267973858,841,900,0.06555555555555559,3,117,0.9743589743589743,124,344,0.6395348837209303,6,357,0.9831932773109243,100,62,0.6129032258064515,53,287,0.8153310104529616,19,193,0.9015544041450777,2299,2194,0.04785779398359158,317,880,0.6397727272727273,173,504,0.6567460317460317,0.500772797527048,6470,5135,6470,4978,0
262,522,128,3.078125,31,356,0.9129213483146067,491,154,2.188311688311688,842,900,0.06444444444444442,3,118,0.9745762711864406,125,346,0.6387283236994219,6,357,0.9831932773109243,100,64,0.5625,53,290,0.8172413793103448,19,193,0.9015544041450777,2298,2197,0.04597177969959043,318,881,0.6390465380249717,173,504,0.6567460317460317,0.499845869297164,6488,5142,6488,4981,0
263,523,128,3.0859375,31,361,0.9141274238227147,491,155,2.167741935483871,843,900,0.06333333333333335,3,119,0.9747899159663865,125,347,0.6397694524495677,6,357,0.9831932773109243,100,66,0.5151515151515151,53,294,0.8197278911564626,19,193,0.9015544041450777,2299,2199,0.045475216007276,318,882,0.6394557823129252,174,504,0.6547619047619048,0.49961568024596464,6505,5147,6505,4985,0
264,522,128,3.078125,31,366,0.9153005464480874,492,156,2.1538461538461537,846,901,0.06104328523862379,3,120,0.975,126,348,0.6379310344827587,6,357,0.9831932773109243,100,69,0.4492753623188406,54,297,0.8181818181818181,19,193,0.9015544041450777,2301,2202,0.04495912806539515,320,883,0.637599093997735,174,504,0.6547619047619048,0.4981606376456162,6524,5154,6524,4994,0
265,522,128,3.078125,31,370,0.9162162162162162,493,157,2.140127388535032,852,901,0.05438401775804658,3,121,0.9752066115702479,126,350,0.64,6,357,0.9831932773109243,99,71,0.3943661971830985,54,300,0.8200000000000001,19,193,0.9015544041450777,2304,2205,0.044897959183673564,320,884,0.6380090497737556,174,504,0.6547619047619048,0.49717168628650055,6541,5155,6541,5003,0
266,522,128,3.078125,31,375,0.9173333333333333,493,158,2.1202531645569622,852,901,0.05438401775804658,3,122,0.9754098360655737,126,351,0.641025641025641,6,357,0.9831932773109243,99,74,0.33783783783783794,54,304,0.8223684210526316,19,193,0.9015544041450777,2305,2207,0.044404168554599055,321,884,0.6368778280542986,174,504,0.6547619047619048,0.496645318694724,6558,5161,6558,5005,0
267,523,128,3.0859375,31,380,0.9184210526315789,494,159,2.106918238993711,853,901,0.05327413984461704,3,123,0.975609756097561,126,352,0.6420454545454546,6,357,0.9831932773109243,99,76,0.30263157894736836,54,307,0.8241042345276873,19,193,0.9015544041450777,2305,2210,0.042986425339366585,321,885,0.6372881355932203,174,504,0.6547619047619048,0.49627376425855513,6575,5165,6575,5008,0
268,524,128,3.09375,31,385,0.9194805194805195,494,160,2.0875,855,902,0.05210643015521066,3,123,0.975609756097561,126,354,0.6440677966101696,6,357,0.9831932773109243,99,78,0.26923076923076916,54,311,0.8263665594855305,19,193,0.9015544041450777,2308,2213,0.042928151830094796,320,886,0.6388261851015802,174,504,0.6547619047619048,0.4963603275705187,6594,5177,6594,5013,0
269,524,128,3.09375,32,389,0.9177377892030848,494,161,2.0683229813664594,855,902,0.05210643015521066,3,124,0.9758064516129032,127,355,0.6422535211267606,6,357,0.9831932773109243,99,81,0.22222222222222232,54,314,0.8280254777070064,19,193,0.9015544041450777,2309,2215,0.04243792325056428,320,887,0.6392333709131905,174,504,0.6547619047619048,0.4956127080181543,6610,5182,6610,5016,0
270,524,128,3.09375,32,394,0.9187817258883249,494,162,2.049382716049383,855,902,0.05210643015521066,3,125,0.976,127,356,0.6432584269662922,6,357,0.9831932773109243,99,83,0.19277108433734935,54,318,0.8301886792452831,19,193,0.9015544041450777,2311,2218,0.04192966636609552,320,888,0.6396396396396397,174,504,0.6547619047619048,0.49547374773687386,6628,5186,6628,5018,0
271,526,128,3.109375,32,399,0.9197994987468672,496,163,2.042944785276074,859,902,0.047671840354767236,3,126,0.9761904761904762,127,358,0.6452513966480447,6,357,0.9831932773109243,98,86,0.13953488372093026,54,321,0.8317757009345794,19,193,0.9015544041450777,2313,2221,0.041422782530391666,320,889,0.6400449943757031,174,504,0.6547619047619048,0.49496013239055214,6647,5197,6647,5027,0
272,525,128,3.1015625,32,404,0.9207920792079208,498,164,2.0365853658536586,859,903,0.04872646733111852,3,130,0.9769230769230769,128,359,0.6434540389972145,6,357,0.9831932773109243,98,86,0.13953488372093026,54,322,0.8322981366459627,19,193,0.9015544041450777,2317,2224,0.041816546762589946,320,889,0.6400449943757031,174,504,0.6547619047619048,0.4955725649107009,6663,5199,6663,5033,0
273,526,128,3.109375,32,404,0.9207920792079208,500,164,2.048780487804878,861,903,0.046511627906976716,3,133,0.9774436090225564,130,360,0.6388888888888888,6,357,0.9831932773109243,99,86,0.15116279069767447,54,322,0.8322981366459627,19,193,0.9015544041450777,2317,2224,0.041816546762589946,320,890,0.6404494382022472,174,504,0.6547619047619048,0.4959508098380324,6668,5201,6668,5041,0
274,526,128,3.109375,32,405,0.9209876543209876,500,165,2.0303030303030303,862,903,0.04540420819490587,3,135,0.9777777777777777,131,362,0.638121546961326,6,357,0.9831932773109243,99,86,0.15116279069767447,54,323,0.8328173374613004,19,193,0.9015544041450777,2317,2224,0.041816546762589946,320,891,0.6408529741863076,174,504,0.6547619047619048,0.49595566207309766,6676,5203,6676,5043,0
275,526,128,3.109375,32,406,0.9211822660098522,500,165,2.0303030303030303,862,903,0.04540420819490587,3,137,0.9781021897810219,132,363,0.6363636363636364,6,357,0.9831932773109243,99,86,0.15116279069767447,54,323,0.8328173374613004,19,193,0.9015544041450777,2318,2224,0.04226618705035978,321,892,0.6401345291479821,174,504,0.6547619047619048,0.4961832061068702,6681,5204,6681,5046,0
276,525,128,3.1015625,32,407,0.9213759213759214,503,166,2.0301204819277108,863,904,0.04535398230088494,3,138,0.9782608695652174,131,364,0.6401098901098901,6,357,0.9831932773109243,101,86,0.17441860465116288,54,323,0.8328173374613004,19,193,0.9015544041450777,2318,2225,0.041797752808988786,321,893,0.6405375139977604,174,504,0.6547619047619048,0.4967105263157895,6688,5211,6688,5050,0
277,526,128,3.109375,32,408,0.9215686274509804,503,167,2.0119760479041915,865,904,0.04314159292035402,3,140,0.9785714285714285,132,365,0.6383561643835616,6,357,0.9831932773109243,100,86,0.16279069767441867,54,324,0.8333333333333334,19,193,0.9015544041450777,2319,2225,0.04224719101123586,321,894,0.6409395973154363,174,504,0.6547619047619048,0.49663928304705,6695,5216,6695,5054,0
278,526,128,3.109375,32,409,0.921760391198044,502,167,2.0059880239520957,865,904,0.04314159292035402,3,141,0.9787234042553191,132,367,0.6403269754768393,6,357,0.9831932773109243,100,86,0.16279069767441867,54,324,0.8333333333333334,19,193,0.9015544041450777,2320,2225,0.04269662921348316,322,895,0.6402234636871509,174,504,0.6547619047619048,0.496865671641791,6700,5216,6700,5055,0
279,525,128,3.1015625,32,410,0.9219512195121952,502,168,1.9880952380952381,867,904,0.04092920353982299,3,143,0.9790209790209791,132,368,0.6413043478260869,6,357,0.9831932773109243,100,86,0.16279069767441867,54,325,0.8338461538461539,19,193,0.9015544041450777,2320,2226,0.04222821203953275,322,895,0.6402234636871509,175,504,0.6527777777777778,0.4961980020873714,6707,5220,6707,5057,0
280,525,128,3.1015625,32,411,0.9221411192214112,501,169,1.9644970414201182,868,905,0.04088397790055254,3,145,0.9793103448275862,132,369,0.6422764227642277,6,357,0.9831932773109243,100,86,0.16279069767441867,53,325,0.8369230769230769,19,193,0.9015544041450777,2321,2226,0.04267744833782561,323,896,0.6395089285714286,175,504,0.6527777777777778,0.49627643729520404,6714,5216,6714,5058,0
281,525,128,3.1015625,32,412,0.9223300970873787,501,169,1.9644970414201182,870,905,0.03867403314917128,3,146,0.9794520547945206,132,371,0.6442048517520216,6,357,0.9831932773109243,100,86,0.16279069767441867,53,325,0.8369230769230769,19,193,0.9015544041450777,2321,2226,0.04267744833782561,324,897,0.6387959866220736,175,504,0.6527777777777778,0.4962047923798184,6719,5220,6719,5061,0
282,528,128,3.125,32,412,0.9223300970873787,500,170,1.9411764705882355,870,906,0.039735099337748325,3,148,0.9797297297297297,132,372,0.6451612903225806,6,357,0.9831932773109243,100,86,0.16279069767441867,53,326,0.8374233128834356,19,193,0.9015544041450777,2320,2227,0.04176021553659637,326,898,0.6369710467706013,175,504,0.6527777777777778,0.4960606511074773,6727,5219,6727,5064,0
283,529,128,3.1328125,32,413,0.9225181598062954,500,170,1.9411764705882355,872,906,0.03752759381898452,3,149,0.9798657718120806,132,373,0.646112600536193,6,357,0.9831932773109243,100,86,0.16279069767441867,53,326,0.8374233128834356,19,193,0.9015544041450777,2320,2227,0.04176021553659637,326,899,0.6373748609566184,175,505,0.6534653465346535,0.49628639334521685,6732,5217,6732,5067,0
284,531,128,3.1484375,32,414,0.9227053140096618,500,171,1.9239766081871346,875,907,0.03528114663726567,4,151,0.9735099337748344,132,375,0.648,6,357,0.9831932773109243,102,86,0.18604651162790709,53,327,0.8379204892966361,19,193,0.9015544041450777,2321,2227,0.04220925011225862,326,900,0.6377777777777778,175,505,0.6534653465346535,0.49681056223112297,6741,5226,6741,5076,0
285,532,128,3.15625,32,415,0.9228915662650602,501,172,1.9127906976744184,876,907,0.034178610804851184,4,153,0.9738562091503268,132,376,0.648936170212766,6,357,0.9831932773109243,102,86,0.18604651162790709,53,327,0.8379204892966361,19,193,0.9015544041450777,2323,2227,0.043107319263583355,326,901,0.6381798002219756,175,505,0.6534653465346535,0.49740625463168814,6747,5235,6747,5081,0
286,532,128,3.15625,32,416,0.9230769230769231,502,172,1.9186046511627906,877,908,0.03414096916299558,4,154,0.974025974025974,133,377,0.6472148541114058,6,357,0.9831932773109243,102,86,0.18604651162790709,54,327,0.8348623853211009,19,193,0.9015544041450777,2324,2228,0.04308797127468589,328,901,0.6359600443951166,175,505,0.6534653465346535,0.49703791469194314,6752,5237,6752,5088,0
287,533,128,3.1640625,32,417,0.9232613908872902,504,173,1.9132947976878611,878,908,0.033039647577092546,4,156,0.9743589743589743,133,379,0.6490765171503958,6,357,0.9831932773109243,101,86,0.17441860465116288,54,328,0.8353658536585366,19,193,0.9015544041450777,2322,2228,0.04219030520646316,328,902,0.6363636363636364,175,505,0.6534653465346535,0.497189349112426,6760,5239,6760,5089,0
288,534,128,3.171875,32,418,0.9234449760765551,504,174,1.896551724137931,880,909,0.03190319031903188,4,158,0.9746835443037974,133,380,0.65,6,357,0.9831932773109243,101,86,0.17441860465116288,54,328,0.8353658536585366,19,193,0.9015544041450777,2323,2228,0.042639138240574415,329,903,0.6356589147286822,176,505,0.6514851485148515,0.49711836855327324,6767,5242,6767,5095,0
289,535,128,3.1796875,32,419,0.9236276849642004,504,174,1.896551724137931,884,909,0.027502750275027465,4,159,0.9748427672955975,133,381,0.6509186351706037,6,357,0.9831932773109243,102,86,0.18604651162790709,55,328,0.8323170731707317,19,193,0.9015544041450777,2323,2229,0.04217137729923737,329,904,0.6360619469026549,176,505,0.6514851485148515,0.496751329001772,6772,5244,6772,5102,0
