building,type,Latitude,Longitude
terrace,8,51.54133895,-0.3803104
yes,9,51.54117642,-0.380748646
retail,7,51.54441952,-0.375247565
yes,9,51.54426923,-0.374736148
terrace,8,51.5408049,-0.38123375
yes,9,51.54249723,-0.379647245
yes,9,51.54268451,-0.379135061
yes,9,51.54430838,-0.374433541
yes,9,51.54171749,-0.379839146
yes,9,51.54416786,-0.375419945
yes,9,51.54392856,-0.376079849
yes,9,51.54178654,-0.378513917
yes,9,51.54190755,-0.3794937
yes,9,51.543807,-0.376320537
yes,9,51.54149306,-0.380192412
yes,9,51.5273725,-0.249231983
yes,9,51.52693432,-0.250400048
yes,9,51.52666654,-0.250286245
yes,9,51.52660124,-0.250761249
yes,9,51.52625704,-0.251176863
,0,51.52630636,-0.250726566
yes,9,51.52543039,-0.251703394
yes,9,51.5254433,-0.251611965
yes,9,51.52535884,-0.251742846
yes,9,51.5252744,-0.25182155
yes,9,51.52748242,-0.248130393
residential,8,51.51379536,-0.246475412
residential,8,51.51392881,-0.244192527
residential,8,51.51387635,-0.245105813
residential,8,51.51373855,-0.247408526
yes,9,51.50968883,-0.271496799
yes,9,51.50816152,-0.271925228
yes,9,51.51039282,-0.273240894
yes,9,51.50935295,-0.2723768
yes,9,51.50876376,-0.272891469
yes,9,51.50772098,-0.271908833
yes,9,51.50913886,-0.272343417
yes,9,51.50865011,-0.27119399
yes,9,51.50917695,-0.271377615
residential,8,51.51009152,-0.272627761
yes,9,51.50866688,-0.271645111
yes,9,51.5087883,-0.272349321
yes,9,51.50352205,-0.41864011
,0,51.52333608,-0.39032643
residential,8,51.52984502,-0.397242267
yes,9,51.52378018,-0.391692536
yes,9,51.52378405,-0.391486331
yes,9,51.52347068,-0.391507718
yes,9,51.51415963,-0.269071401
yes,9,51.51355555,-0.26951275
yes,9,51.51439709,-0.269395792
yes,9,51.51440061,-0.268878598
yes,9,51.51255213,-0.270707101
yes,9,51.5137963,-0.26986635
,0,51.50881508,-0.274227687
apartments,8,51.50380589,-0.279709926
yes,9,51.50962204,-0.271909445
yes,9,51.51053869,-0.271185451
yes,9,51.5138355,-0.2693159
yes,9,51.5078833,-0.273012944
yes,9,51.50782395,-0.271297665
yes,9,51.51467742,-0.268713735
yes,9,51.51096972,-0.270858886
yes,9,51.51430577,-0.268938174
yes,9,51.50799657,-0.273344519
yes,9,51.50471577,-0.280498759
,0,51.51048432,-0.307263837
yes,9,51.49079005,-0.399092082
yes,9,51.49136538,-0.402515317
yes,9,51.50985665,-0.251487064
yes,9,51.523028,-0.259445217
yes,9,51.5102259,-0.3155161
roof,0,51.55534675,-0.279593833
,0,51.55596295,-0.27956525
,0,51.55347138,-0.358621408
,0,51.55439086,-0.370270645
,0,51.56044006,-0.33284614
,0,51.55965401,-0.329862202
,0,51.55892833,-0.334463269
,0,51.5593547,-0.335415825
,0,51.56093803,-0.333682848
,0,51.560527,-0.334368
flats,0,51.5605409,-0.332403535
,0,51.5607763,-0.329257863
,0,51.54807259,-0.338568531
,0,51.55112902,-0.335826631
yes,9,51.551132,-0.357339976
,0,51.54655386,-0.357920204
retail,7,51.49904662,-0.40777809
,0,51.55651414,-0.391278712
yes,9,51.55759242,-0.390572218
,0,51.55716419,-0.391106698
yes,9,51.55707135,-0.389630364
yes,9,51.55772713,-0.387664183
yes,9,51.55797928,-0.387892941
yes,9,51.55739925,-0.39014025
,0,51.55803662,-0.389271522
,0,51.55708325,-0.391373762
yes,9,51.5569414,-0.39015395
,0,51.55700046,-0.391654888
,0,51.55652555,-0.3926873
yes,9,51.5576485,-0.390140659
,0,51.55681381,-0.391166062
,0,51.55658523,-0.393150654
yes,9,51.55762645,-0.3879777
,0,51.55691756,-0.391938878
school,5,51.55733683,-0.390479357
,0,51.5568378,-0.392209484
,0,51.55656951,-0.392002505
yes,9,51.55730768,-0.38981957
,0,51.55785451,-0.388449001
yes,9,51.55770628,-0.389646115
,0,51.55659296,-0.390711846
,0,51.55673005,-0.391451167
yes,9,51.55728782,-0.389363292
,0,51.55664731,-0.39173467
yes,9,51.55911545,-0.391338285
yes,9,51.55940361,-0.390825741
,0,51.55916767,-0.391595938
yes,9,51.5569016,-0.39087015
,0,51.55694709,-0.390603325
,0,51.55641805,-0.391766883
yes,9,51.51117632,-0.314510751
yes,9,51.5114641,-0.3145525
yes,9,51.51295419,-0.310048083
yes,9,51.51313572,-0.311738441
,0,51.51308173,-0.311717903
yes,9,51.51151568,-0.313774846
yes,9,51.51147831,-0.313545513
yes,9,51.51153195,-0.314002878
yes,9,51.51383536,-0.301517448
yes,9,51.51330854,-0.298086259
yes,9,51.51290909,-0.296891846
yes,9,51.51303785,-0.297432446
yes,9,51.51390836,-0.300589579
yes,9,51.51327182,-0.297976915
yes,9,51.51308652,-0.29759107
yes,9,51.51387423,-0.300221433
yes,9,51.51284293,-0.297893958
yes,9,51.5137725,-0.30184598
yes,9,51.51382888,-0.301633383
yes,9,51.51389979,-0.300688177
yes,9,51.51385771,-0.301406525
yes,9,51.51386065,-0.301336955
yes,9,51.51256566,-0.298024907
yes,9,51.51387885,-0.300004996
yes,9,51.51357141,-0.299053388
yes,9,51.5139165,-0.300443839
yes,9,51.51293477,-0.29783157
yes,9,51.51349909,-0.298680846
yes,9,51.51299226,-0.297375377
yes,9,51.51293686,-0.29839266
yes,9,51.51354268,-0.298864104
yes,9,51.51275071,-0.296840859
yes,9,51.51296626,-0.297292788
yes,9,51.5129962,-0.298343158
yes,9,51.51311391,-0.297666049
yes,9,51.51392082,-0.300370472
yes,9,51.51343841,-0.298517608
yes,9,51.51391225,-0.300515678
yes,9,51.51336912,-0.298353026
yes,9,51.51315419,-0.297728461
yes,9,51.51390055,-0.300078109
yes,9,51.51173236,-0.298522183
yes,9,51.51341136,-0.298434296
yes,9,51.51306666,-0.297508734
yes,9,51.51388728,-0.300150961
yes,9,51.51181404,-0.298527471
yes,9,51.51295324,-0.297194511
yes,9,51.51387444,-0.301216967
yes,9,51.51133492,-0.309835987
yes,9,51.5116803,-0.3072914
yes,9,51.51152533,-0.308602727
yes,9,51.51162057,-0.307869266
yes,9,51.51155828,-0.308397449
yes,9,51.51162843,-0.308114274
yes,9,51.51167525,-0.307423
,0,51.50987008,-0.314801022
yes,9,51.51122395,-0.310449725
,0,51.50955709,-0.315227792
yes,9,51.51165752,-0.307632156
yes,9,51.51126759,-0.310171257
yes,9,51.51145975,-0.308978469
yes,9,51.51166623,-0.307529343
yes,9,51.51128281,-0.310059944
yes,9,51.51168675,-0.30718945
yes,9,51.51119771,-0.310614769
yes,9,51.51118188,-0.310720051
yes,9,51.51123989,-0.310342124
yes,9,51.50984164,-0.315943312
yes,9,51.51110787,-0.311245121
yes,9,51.51077477,-0.3135679
yes,9,51.51054203,-0.31460591
yes,9,51.51102521,-0.31177918
yes,9,51.51115165,-0.310927827
yes,9,51.50986924,-0.315840747
yes,9,51.51007422,-0.314590375
yes,9,51.5108903,-0.312738956
yes,9,51.5110923,-0.311360463
yes,9,51.51022439,-0.315733152
yes,9,51.50982077,-0.31603019
yes,9,51.51032295,-0.315098622
yes,9,51.51014112,-0.314371569
yes,9,51.51003637,-0.314041689
yes,9,51.51106865,-0.311510735
yes,9,51.51091861,-0.312540446
yes,9,51.51029556,-0.315160381
yes,9,51.51033357,-0.315045145
yes,9,51.51086094,-0.313150747
yes,9,51.51060952,-0.314339984
yes,9,51.51027261,-0.315285785
yes,9,51.51087075,-0.312939043
yes,9,51.51074837,-0.313765077
yes,9,51.51114331,-0.3110655
yes,9,51.50976628,-0.316239051
yes,9,51.51097517,-0.312337476
yes,9,51.51100489,-0.312115357
yes,9,51.51057858,-0.314440499
yes,9,51.5110531,-0.311625945
yes,9,51.50981637,-0.313974257
yes,9,51.51015457,-0.316055806
yes,9,51.51017448,-0.315956709
yes,9,51.51014615,-0.314139523
yes,9,51.510338,-0.314972598
yes,9,51.51080596,-0.313362519
yes,9,51.5102038,-0.315833743
yes,9,51.51028375,-0.315218114
yes,9,51.51052582,-0.31469841
yes,9,51.50989152,-0.315751761
yes,9,51.50990335,-0.314551047
yes,9,51.51060886,-0.314210185
yes,9,51.51100972,-0.311893914
yes,9,51.50920854,-0.31301966
yes,9,51.50969265,-0.313274906
yes,9,51.50865796,-0.312776871
yes,9,51.51041105,-0.3128382
yes,9,51.50955157,-0.312802053
yes,9,51.5088688,-0.3122509
yes,9,51.51018251,-0.313446416
yes,9,51.50898032,-0.312889237
yes,9,51.510243,-0.313092232
yes,9,51.51011731,-0.313601839
yes,9,51.50958597,-0.312633351
yes,9,51.50977136,-0.312737096
yes,9,51.51021733,-0.313273696
yes,9,51.51037961,-0.31225114
,0,51.51009966,-0.313305036
yes,9,51.5094669,-0.312986603
yes,9,51.51025577,-0.312646128
yes,9,51.50976285,-0.312960164
yes,9,51.50908859,-0.312984554
yes,9,51.50883703,-0.312849935
yes,9,51.50965696,-0.305150919
yes,9,51.50959746,-0.305131368
,0,51.51074083,-0.341538298
yes,9,51.5035101,-0.307146646
yes,9,51.50393137,-0.307119418
yes,9,51.50364101,-0.306646837
yes,9,51.50402154,-0.307124956
yes,9,51.50835543,-0.304920765
yes,9,51.50460514,-0.306309588
,0,51.50450426,-0.306512984
yes,9,51.50457382,-0.306355025
yes,9,51.50359489,-0.306663117
yes,9,51.5037043,-0.307098324
yes,9,51.50416977,-0.307184563
yes,9,51.50358975,-0.3070929
yes,9,51.50387714,-0.307106691
yes,9,51.50347072,-0.306647746
yes,9,51.50376569,-0.307100786
yes,9,51.50382432,-0.307104194
yes,9,51.50322233,-0.306673672
yes,9,51.50339626,-0.306649617
yes,9,51.50411992,-0.307181836
yes,9,51.50463372,-0.306266304
yes,9,51.50352102,-0.306652361
yes,9,51.50398093,-0.307161498
yes,9,51.50842735,-0.304935442
yes,9,51.50422387,-0.307190039
yes,9,51.50309471,-0.306652499
yes,9,51.50448353,-0.30657566
yes,9,51.5036467,-0.3070956
yes,9,51.50314907,-0.306653448
retail,7,51.50452487,-0.306456931
yes,9,51.50428302,-0.307195363
yes,9,51.50407322,-0.30712206
yes,9,51.50334445,-0.306642006
yes,9,51.5034518,-0.307149774
commercial,7,51.50454867,-0.306404028
yes,9,51.508068,-0.31253508
yes,9,51.50677002,-0.310471619
yes,9,51.50950654,-0.313817753
yes,9,51.50929306,-0.315367662
yes,9,51.50962296,-0.313901389
yes,9,51.50967657,-0.315908361
yes,9,51.50691442,-0.310721859
yes,9,51.50928102,-0.314367575
yes,9,51.50937568,-0.315543368
yes,9,51.5095241,-0.315836506
yes,9,51.5084738,-0.31333728
yes,9,51.50957452,-0.314321628
yes,9,51.50696694,-0.310887209
yes,9,51.50925595,-0.31369635
yes,9,51.50880219,-0.314273189
yes,9,51.50890925,-0.31353955
yes,9,51.50784133,-0.312394187
yes,9,51.50953454,-0.31464829
yes,9,51.50701955,-0.31100875
yes,9,51.50770225,-0.312177733
yes,9,51.50964147,-0.31448692
yes,9,51.5083539,-0.3132796
yes,9,51.50819243,-0.312654101
yes,9,51.50904602,-0.314817833
yes,9,51.5075647,-0.311933431
yes,9,51.5089592,-0.314632758
yes,9,51.50969336,-0.314642702
yes,9,51.50776953,-0.312291448
yes,9,51.50857715,-0.3133846
yes,9,51.50868345,-0.313434979
yes,9,51.50763646,-0.312057585
yes,9,51.50912696,-0.31500157
yes,9,51.50683864,-0.310660368
yes,9,51.50729138,-0.311464203
yes,9,51.50741683,-0.311711386
yes,9,51.5092584,-0.314104948
yes,9,51.50870081,-0.314107057
yes,9,51.5073505,-0.3115934
yes,9,51.50880316,-0.313491562
yes,9,51.50920875,-0.315183949
yes,9,51.5090144,-0.313589241
yes,9,51.50715546,-0.311226931
yes,9,51.50939987,-0.314545812
yes,9,51.50721655,-0.31135935
yes,9,51.5074995,-0.3118026
yes,9,51.50938687,-0.313763209
yes,9,51.5070913,-0.311116
yes,9,51.5091107,-0.31364605
yes,9,51.50796266,-0.312483638
yes,9,51.50887321,-0.314451691
yes,9,51.51018663,-0.318568391
yes,9,51.5110357,-0.317058491
yes,9,51.51123316,-0.316262038
yes,9,51.51054276,-0.318182218
yes,9,51.51117113,-0.316567168
yes,9,51.51018517,-0.318667606
yes,9,51.51088318,-0.318197924
yes,9,51.51103789,-0.317244636
yes,9,51.51131608,-0.31535564
yes,9,51.51112026,-0.316155389
yes,9,51.51035122,-0.316781647
yes,9,51.51141119,-0.31772074
yes,9,51.50992833,-0.317173495
yes,9,51.51202762,-0.31508805
yes,9,51.51179164,-0.314849989
yes,9,51.51018974,-0.318377971
yes,9,51.51171629,-0.31573526
yes,9,51.51178716,-0.317956639
yes,9,51.51018352,-0.317562236
yes,9,51.51130365,-0.315487587
yes,9,51.51062117,-0.318969765
yes,9,51.51130246,-0.314536693
yes,9,51.5102158,-0.3172834
yes,9,51.51114228,-0.31916482
yes,9,51.51024907,-0.317104202
yes,9,51.51129774,-0.318580986
yes,9,51.51079837,-0.319086764
yes,9,51.51136659,-0.315675928
yes,9,51.51115097,-0.319061245
yes,9,51.51205365,-0.314944256
yes,9,51.5106186,-0.318212758
yes,9,51.51112544,-0.316739348
yes,9,51.51115634,-0.316397915
yes,9,51.5106842,-0.318759911
yes,9,51.51068086,-0.318283793
yes,9,51.51126116,-0.315847758
yes,9,51.510789,-0.319242487
yes,9,51.51088417,-0.31856877
yes,9,51.51006637,-0.318017645
yes,9,51.51093485,-0.318120614
yes,9,51.51122223,-0.31633681
yes,9,51.51128069,-0.316083951
yes,9,51.51039584,-0.319011752
yes,9,51.51099781,-0.316710819
yes,9,51.51102488,-0.317461393
yes,9,51.51133804,-0.315211193
yes,9,51.51046136,-0.318165261
yes,9,51.51030133,-0.316967372
yes,9,51.51157866,-0.315939219
yes,9,51.51093347,-0.317826267
yes,9,51.51192015,-0.317469525
yes,9,51.51121104,-0.315993783
yes,9,51.51130603,-0.315417314
yes,9,51.51116497,-0.316481753
yes,9,51.51103101,-0.317663181
yes,9,51.51039956,-0.317930779
yes,9,51.51021801,-0.318056372
yes,9,51.51082895,-0.318907021
yes,9,51.51020106,-0.318768961
yes,9,51.51018806,-0.318475529
yes,9,51.51096157,-0.318017708
yes,9,51.51057908,-0.318707393
yes,9,51.51086777,-0.318290185
yes,9,51.51009145,-0.31780635
yes,9,51.51088662,-0.318481236
yes,9,51.51130261,-0.315787219
yes,9,51.51079649,-0.318996933
yes,9,51.51090176,-0.318394177
yes,9,51.51138372,-0.315062311
yes,9,51.51126857,-0.315700994
yes,9,51.51032847,-0.316854472
yes,9,51.51103845,-0.317575626
yes,9,51.51133677,-0.315576404
yes,9,51.51124165,-0.316197117
yes,9,51.51223873,-0.317903282
yes,9,51.51042137,-0.317176713
yes,9,51.51099034,-0.317747034
yes,9,51.51173525,-0.314997874
yes,9,51.5112567,-0.3159193
yes,9,51.51114695,-0.319393876
yes,9,51.5104742,-0.31862792
yes,9,51.51100621,-0.317354754
yes,9,51.51132345,-0.315294078
yes,9,51.51082554,-0.318799617
yes,9,51.51091757,-0.317917318
yes,9,51.51116909,-0.319284479
yes,9,51.5118256,-0.315385673
yes,9,51.5104331,-0.317619886
yes,9,51.5108675,-0.315817463
yes,9,51.51045515,-0.315351085
yes,9,51.51083017,-0.314214034
yes,9,51.51067721,-0.316202317
yes,9,51.51032424,-0.316431301
yes,9,51.5114181,-0.31252095
yes,9,51.51040929,-0.315598998
yes,9,51.51047644,-0.316179727
yes,9,51.51071561,-0.315114367
yes,9,51.51097209,-0.314227774
yes,9,51.51056084,-0.315531938
yes,9,51.51044004,-0.317580745
yes,9,51.51084379,-0.317589852
yes,9,51.51065988,-0.31729488
yes,9,51.51088673,-0.315717489
yes,9,51.51067532,-0.316950517
yes,9,51.51036084,-0.316441563
yes,9,51.5108262,-0.314703007
yes,9,51.51070872,-0.315889968
yes,9,51.51090275,-0.315673664
yes,9,51.51094749,-0.31470568
yes,9,51.51055487,-0.317695963
yes,9,51.51079257,-0.317140658
yes,9,51.51053929,-0.315762198
yes,9,51.51078521,-0.317627428
yes,9,51.51043333,-0.31585832
yes,9,51.51055682,-0.31565054
yes,9,51.51046676,-0.316244562
yes,9,51.51142593,-0.312370584
yes,9,51.51050153,-0.316089548
yes,9,51.51057363,-0.316890613
yes,9,51.51081463,-0.316536537
yes,9,51.51070063,-0.315950807
yes,9,51.51086755,-0.314705566
yes,9,51.51091962,-0.316119236
yes,9,51.51044318,-0.316465775
yes,9,51.5104711,-0.31736585
yes,9,51.51079547,-0.316972017
yes,9,51.51092088,-0.315569431
yes,9,51.51087863,-0.315763028
yes,9,51.51113831,-0.315158138
yes,9,51.5102002,-0.316381189
yes,9,51.5110612,-0.315517205
yes,9,51.51006616,-0.316341479
yes,9,51.51065503,-0.316524997
yes,9,51.51072695,-0.315766997
yes,9,51.51044636,-0.315085045
yes,9,51.51069241,-0.316140996
yes,9,51.51075,-0.315712348
yes,9,51.51104228,-0.315632973
yes,9,51.5101596,-0.316373553
yes,9,51.51146155,-0.31217755
yes,9,51.51101352,-0.315739765
yes,9,51.51075491,-0.315582241
yes,9,51.51064573,-0.317382883
yes,9,51.51058557,-0.315479487
yes,9,51.51064462,-0.314679553
yes,9,51.51070137,-0.316079106
yes,9,51.51069325,-0.316267901
yes,9,51.51054794,-0.315705684
yes,9,51.51073062,-0.315832917
yes,9,51.51118542,-0.312491384
yes,9,51.51074592,-0.315647866
yes,9,51.51100367,-0.315797815
yes,9,51.5109904,-0.314671974
yes,9,51.51103977,-0.314677005
yes,9,51.51093851,-0.315238738
yes,9,51.51071185,-0.3142037
yes,9,51.5103409,-0.315558222
yes,9,51.51077872,-0.31467719
yes,9,51.51063096,-0.317465595
yes,9,51.51038687,-0.315314671
yes,9,51.51037547,-0.315578644
yes,9,51.51077312,-0.315459138
yes,9,51.51060599,-0.316514005
yes,9,51.51055846,-0.315591081
yes,9,51.51058028,-0.315422679
yes,9,51.51048763,-0.315107274
yes,9,51.51109604,-0.314242054
yes,9,51.51049183,-0.315371404
yes,9,51.51048647,-0.316478864
yes,9,51.51104312,-0.315569805
yes,9,51.5109013,-0.315619808
yes,9,51.5105218,-0.315961876
yes,9,51.51042095,-0.315333158
yes,9,51.51108716,-0.315403979
yes,9,51.51053129,-0.31512961
yes,9,51.51090781,-0.314684635
yes,9,51.51067548,-0.315354379
yes,9,51.51010968,-0.316349124
yes,9,51.51052335,-0.316489324
yes,9,51.5107105,-0.316016172
yes,9,51.51044305,-0.315620499
yes,9,51.511164,-0.3138718
yes,9,51.51103373,-0.315685146
yes,9,51.51076397,-0.315519965
yes,9,51.5110697,-0.313829529
yes,9,51.51045655,-0.31749525
yes,9,51.51028127,-0.316418639
yes,9,51.51056684,-0.316501632
yes,9,51.51024329,-0.316409205
yes,9,51.51082555,-0.3152153
yes,9,51.51100343,-0.315861273
yes,9,51.51068454,-0.314701162
yes,9,51.51072969,-0.314679603
yes,9,51.51040738,-0.316436286
yes,9,51.5071496,-0.30899918
yes,9,51.50725093,-0.30865511
yes,9,51.50716823,-0.308928733
yes,9,51.50730191,-0.308482717
yes,9,51.50734141,-0.308419052
yes,9,51.50720345,-0.308834304
yes,9,51.50727225,-0.30858135
yes,9,51.50722577,-0.308757049
yes,9,51.50710959,-0.309193214
yes,9,51.50712487,-0.309103367
,0,51.51077475,-0.342645874
school,5,51.51677893,-0.307663094
,0,51.51568513,-0.308695161
yes,9,51.51038552,-0.304099385
yes,9,51.51128437,-0.303276588
yes,9,51.5104644,-0.303478859
,0,51.51025225,-0.304608037
yes,9,51.51060889,-0.302396168
yes,9,51.51059103,-0.302635525
yes,9,51.51083491,-0.303228122
yes,9,51.51057174,-0.302765925
yes,9,51.51053335,-0.303057186
yes,9,51.51039564,-0.304019086
yes,9,51.51050336,-0.303268121
yes,9,51.51036044,-0.304229946
yes,9,51.5105611,-0.302845867
yes,9,51.51051362,-0.303188538
yes,9,51.51045337,-0.30359828
yes,9,51.51046576,-0.303392749
yes,9,51.51060297,-0.302556464
yes,9,51.51047019,-0.303671029
yes,9,51.51035147,-0.304305208
yes,9,51.51039521,-0.303894673
yes,9,51.51365394,-0.297680597
yes,9,51.50893498,-0.284694562
yes,9,51.50973352,-0.286955034
yes,9,51.51363252,-0.297459208
yes,9,51.50881935,-0.28438355
yes,9,51.51351452,-0.296980835
yes,9,51.51389364,-0.296799499
yes,9,51.5136049,-0.297234695
yes,9,51.51390715,-0.297197003
yes,9,51.51390076,-0.296953367
yes,9,51.51345406,-0.296736407
yes,9,51.51343604,-0.296520441
yes,9,51.51387077,-0.296555751
yes,9,51.51335448,-0.296286503
yes,9,51.51327481,-0.296096976
church,6,51.51326587,-0.295708359
yes,9,51.51308937,-0.295510035
yes,9,51.51299835,-0.295017177
yes,9,51.51286636,-0.294703541
yes,9,51.51282915,-0.29446837
yes,9,51.51276032,-0.294219906
yes,9,51.51265208,-0.293962982
yes,9,51.51352002,-0.296075145
yes,9,51.51258307,-0.293768127
yes,9,51.51297935,-0.292796583
yes,9,51.51256604,-0.293550585
,0,51.51305109,-0.292880483
yes,9,51.51309498,-0.293003467
yes,9,51.52346094,-0.254220586
yes,9,51.50885422,-0.299761476
yes,9,51.50870557,-0.299766098
yes,9,51.50879717,-0.300295564
yes,9,51.50996728,-0.298324664
yes,9,51.50752487,-0.299558846
yes,9,51.50800001,-0.299734732
yes,9,51.50844844,-0.300343487
yes,9,51.50856589,-0.299749173
yes,9,51.50775394,-0.299629171
yes,9,51.50769085,-0.300129577
yes,9,51.50903898,-0.299638169
yes,9,51.50915131,-0.299594747
yes,9,51.50750074,-0.300060145
yes,9,51.50741812,-0.299515257
yes,9,51.50863927,-0.300371717
yes,9,51.50786264,-0.299666742
yes,9,51.5071662,-0.2999021
yes,9,51.50926485,-0.2996269
yes,9,51.50811246,-0.299770725
yes,9,51.50848429,-0.299763747
yes,9,51.50757736,-0.299575515
yes,9,51.51047674,-0.296807084
yes,9,51.50893692,-0.299703988
yes,9,51.507365,-0.30001466
yes,9,51.5088785,-0.300319324
yes,9,51.50755482,-0.300078139
yes,9,51.50728169,-0.299980918
yes,9,51.50741689,-0.300031768
yes,9,51.50763564,-0.299587676
yes,9,51.50850167,-0.300358226
yes,9,51.50763512,-0.300111003
yes,9,51.5078027,-0.299644943
yes,9,51.50791316,-0.299685188
yes,9,51.50722971,-0.299963686
yes,9,51.50842519,-0.299766289
yes,9,51.50876511,-0.299783676
yes,9,51.50859042,-0.30035732
yes,9,51.51000323,-0.298210624
yes,9,51.50829847,-0.300248577
yes,9,51.5086216,-0.299792607
yes,9,51.50768492,-0.29960825
yes,9,51.50829779,-0.299685716
yes,9,51.50871898,-0.300253485
yes,9,51.51096528,-0.299788204
yes,9,51.51231725,-0.300233333
yes,9,51.51344442,-0.300501119
yes,9,51.51195228,-0.300166987
yes,9,51.51167663,-0.300074568
yes,9,51.51293465,-0.300393449
yes,9,51.51277266,-0.300883913
yes,9,51.5120162,-0.300179053
yes,9,51.51253485,-0.30083499
yes,9,51.51271485,-0.300340417
yes,9,51.51255664,-0.300305266
yes,9,51.51173522,-0.300087113
yes,9,51.51202268,-0.300727664
yes,9,51.51300718,-0.300938552
yes,9,51.51316166,-0.300451101
yes,9,51.51167595,-0.300653622
yes,9,51.51231058,-0.300787873
yes,9,51.51159611,-0.300631204
yes,9,51.51181824,-0.300685773
yes,9,51.51292636,-0.300920575
yes,9,51.51244837,-0.300829328
yes,9,51.51261017,-0.300845406
yes,9,51.51238485,-0.300811129
yes,9,51.51365704,-0.300544053
yes,9,51.51269512,-0.300867389
yes,9,51.51216683,-0.300750459
yes,9,51.512103,-0.300758659
yes,9,51.51225145,-0.300201933
yes,9,51.51285496,-0.300906188
yes,9,51.51324435,-0.300980923
yes,9,51.5133664,-0.30048184
yes,9,51.51351318,-0.300518242
yes,9,51.51094835,-0.299990509
yes,9,51.51180817,-0.300119022
yes,9,51.51329914,-0.30046517
yes,9,51.51098242,-0.299580304
yes,9,51.51359199,-0.300526985
yes,9,51.51262408,-0.300321632
yes,9,51.51094,-0.300085791
yes,9,51.51308541,-0.300433241
yes,9,51.51209923,-0.300204981
yes,9,51.51224391,-0.300786357
yes,9,51.51195949,-0.300715717
yes,9,51.51153486,-0.300628841
yes,9,51.51216593,-0.30020109
yes,9,51.51188206,-0.300699766
yes,9,51.51322528,-0.300460487
yes,9,51.51187256,-0.300130263
yes,9,51.51287157,-0.300379063
yes,9,51.51316894,-0.300986397
yes,9,51.51302526,-0.300407252
yes,9,51.511408,-0.298455705
yes,9,51.51141875,-0.297754806
yes,9,51.51139376,-0.298572992
yes,9,51.51106741,-0.298177966
yes,9,51.51139712,-0.29834783
yes,9,51.51103364,-0.298797035
yes,9,51.51140286,-0.297502387
yes,9,51.51106096,-0.298438091
yes,9,51.51105819,-0.298547459
yes,9,51.51109366,-0.297790048
yes,9,51.51132765,-0.300039523
yes,9,51.51139506,-0.298017682
yes,9,51.51109507,-0.297943726
yes,9,51.51104869,-0.298692791
yes,9,51.5113915,-0.299008719
yes,9,51.51109553,-0.297692152
yes,9,51.51139684,-0.297905693
yes,9,51.51141936,-0.297258424
yes,9,51.51135296,-0.299795178
yes,9,51.51109195,-0.298053264
yes,9,51.51139285,-0.298790576
,0,51.55399109,-0.287972423
yes,9,51.52045617,-0.299195349
yes,9,51.517435,-0.29093252
yes,9,51.51735536,-0.288472618
yes,9,51.51751865,-0.28683354
yes,9,51.51763425,-0.286011571
yes,9,51.51741841,-0.28787415
yes,9,51.51742592,-0.2873713
yes,9,51.51684238,-0.290698711
yes,9,51.5169081,-0.289992369
yes,9,51.51770494,-0.285467592
yes,9,51.51784184,-0.284451986
yes,9,51.51801465,-0.28333015
yes,9,51.5178504,-0.283806468
train_station,0,51.5179412,-0.280961583
yes,9,51.51805859,-0.282461134
yes,9,51.51955775,-0.29199965
,0,51.51917772,-0.292135308
yes,9,51.51688629,-0.284001178
yes,9,51.5171662,-0.2844099
yes,9,51.51725237,-0.283816151
yes,9,51.51674145,-0.285030639
yes,9,51.51711537,-0.284783451
yes,9,51.51700887,-0.285514251
yes,9,51.51659566,-0.286066392
yes,9,51.5172074,-0.285780521
yes,9,51.5173643,-0.28468085
yes,9,51.51695845,-0.28588125
yes,9,51.51687433,-0.286478649
yes,9,51.51585565,-0.288102671
,0,51.51639227,-0.288802843
yes,9,51.51638505,-0.2884686
,0,51.51548155,-0.2877478
yes,9,51.51663445,-0.28812435
yes,9,51.51613629,-0.288438573
yes,9,51.51579724,-0.288694676
yes,9,51.51682309,-0.288386174
yes,9,51.5172762,-0.2908219
train_station,0,51.51752619,-0.289031943
,0,51.5183144,-0.288302309
yes,9,51.51710655,-0.286563379
yes,9,51.5175,-0.2837206
yes,9,51.5176152,-0.28299705
yes,9,51.517565,-0.28336425
yes,9,51.51633902,-0.28749378
yes,9,51.51660624,-0.287652687
yes,9,51.51699056,-0.287412622
yes,9,51.51686072,-0.287756255
,0,51.51022658,-0.400639896
,0,51.50904329,-0.400052442
yes,9,51.51067288,-0.400294381
,0,51.50984709,-0.400808787
,0,51.51038296,-0.395825862
yes,9,51.5094812,-0.399605839
,0,51.5102787,-0.400282668
,0,51.50972548,-0.399098121
,0,51.50980219,-0.399491579
,0,51.50969665,-0.400540979
,0,51.51017093,-0.399685665
,0,51.50987847,-0.399810996
,0,51.50998904,-0.400411148
,0,51.50993298,-0.400109876
,0,51.51022529,-0.399982442
,0,51.50959285,-0.399937852
,0,51.50964407,-0.400235677
,0,51.50724815,-0.398324234
yes,9,51.51070585,-0.401341512
,0,51.5085664,-0.398112173
,0,51.51598202,-0.400872969
,0,51.51616854,-0.401569074
,0,51.50514013,-0.40585143
,0,51.51085152,-0.398836942
,0,51.51060612,-0.399457781
yes,9,51.5105134,-0.398720504
,0,51.51122444,-0.399368047
yes,9,51.52232214,-0.26177948
