building,type,Latitude,Longitude
yes,9,51.54573544229823,-0.20212456541689416
,0,51.529857368578085,-0.21701072476402858
,0,51.5513373,-0.3218875
yes,9,51.53184429478913,-0.232769112480939
,0,51.5726614,-0.2997495
residential,8,51.531868335016846,-0.2240353427592756
,0,51.5293924,-0.1896221
,0,51.553862,-0.3348206
,0,51.5416196,-0.198646
,0,51.530916678359375,-0.21469451762654002
,0,51.558028544561246,-0.24863531498243596
yes,9,51.5340172839364,-0.22294883900064005
,0,51.54940145,-0.2861838
,0,51.53559289247282,-0.28768155569403026
,0,51.5328286,-0.2058392
,0,51.5708881,-0.3077175
,0,51.571032,-0.2949578
,0,51.55931555,-0.27734329999999996
,0,51.53184980010843,-0.2307184892519801
,0,51.587855950750736,-0.3019876111700786
yes,9,51.5564349080979,-0.26285538951464793
,0,51.53197655173616,-0.21059670059835014
yes,9,51.53641896270483,-0.20776989408208557
,0,51.580302,-0.3288171
,0,51.548683,-0.3199774
,0,51.5515928,-0.2566417
,0,51.5532819,-0.3141916
,0,51.546491,-0.218133
,0,51.52978326645092,-0.2099375450994511
,0,51.5733047,-0.3063877
,0,51.52810525,-0.24212775
,0,51.54609530207462,-0.2275794471001694
,0,51.57416356533292,-0.24753831508443813
,0,51.55775149909605,-0.23160910071920388
,0,51.5336917,-0.1934313
residential,8,51.53226189999999,-0.20526750000000105
yes,9,51.53998965,-0.2259610500000013
yes,9,51.5443107930818,-0.2100865146594243
residential,8,51.52985122808874,-0.20602605981456598
,0,51.5412684,-0.230091
yes,9,51.53925909616412,-0.19451943790338835
,0,51.540761033349646,-0.20750684118538698
residential,8,51.52828439495046,-0.21203751351470482
,0,51.55895812644422,-0.25042559513890916
,0,51.5563016,-0.2839283
yes,9,51.585911677086216,-0.245021913687224
,0,51.5531511,-0.26769505
yes,9,51.537884053865085,-0.20925492261424022
,0,51.5277428734577,-0.21564597258241167
,0,51.53692312083773,-0.2564872006421995
,0,51.542664,-0.2112337
yes,9,51.542395773796564,-0.19389779146359712
,0,51.5785323,-0.3120491
residential,8,51.52667244999999,-0.19568505
terrace,8,51.552001391502785,-0.3135213249201104
yes,9,51.57341388854172,-0.29877531856886963
,0,51.53019900207296,-0.20306118509916773
residential,8,51.526179480669455,-0.20098401428055923
residential,8,51.531292301849,-0.2230298591265097
yes,9,51.53559655000001,-0.2317561500000008
,0,51.5706273,-0.3038091
,0,51.53724685303936,-0.18794641935737158
,0,51.54079795,-0.19975745
,0,51.54780265139561,-0.26113954793065725
yes,9,51.53356378669545,-0.21747281577907487
,0,51.57103429955394,-0.26570954776793904
yes,9,51.53772474999999,-0.2245687999999995
,0,51.57366404120151,-0.2978494935877014
,0,51.53745439898501,-0.21840917868119644
yes,9,51.54510505,-0.2579952
yes,9,51.53908874092434,-0.19210722003192468
yes,9,51.56560996082837,-0.29042683656324975
,0,51.54914561463377,-0.24727549342722618
,0,51.5624939,-0.3301523
yes,9,51.538856393448555,-0.20245327964308882
,0,51.529671949999994,-0.2406123
,0,51.5359614,-0.2865243
yes,9,51.542495058711495,-0.2011453377461928
yes,9,51.535903749999996,-0.20803499999999997
,0,51.561396349999995,-0.30978665
,0,51.5973757,-0.258684
house,8,51.54991876666668,-0.2819641658008652
,0,51.5285214,-0.21335300000000001
,0,51.5306066,-0.2292442
,0,51.5276067,-0.2154668
yes,9,51.53720533265562,-0.22356440755039975
,0,51.580506650000004,-0.28236039999999996
yes,9,51.53316555163932,-0.21179587221829052
,0,51.5811957,-0.3136195
,0,51.53055590459696,-0.2121498000722258
,0,51.569215,-0.2996506
,0,51.5330651,-0.1953144
,0,51.55617138869225,-0.3060387941325873
,0,51.53195868453463,-0.23160589508099147
,0,51.55648617168951,-0.21249422970427154
terrace,8,51.554216849999996,-0.33727285
,0,51.5287238,-0.2017729
,0,51.5316323038369,-0.24004002657404616
yes,9,51.539009476482484,-0.2218829383237801
,0,51.5695225,-0.2328907
residential,8,51.526548380439735,-0.19282172942198633
,0,51.5437844,-0.1991092
,0,51.524115161070675,-0.21596016125483652
warehouse,3,51.52665932612131,-0.21297685233799338
,0,51.52813709894259,-0.21202874252592094
yes,9,51.60206687693684,-0.2687256960505176
terrace,8,51.5510205,-0.32303815
,0,51.5454394,-0.1982197
,0,51.573296048344744,-0.31471961950927063
terrace,8,51.558512384290296,-0.33484723206285416
,0,51.548984170118466,-0.2931960557674716
,0,51.554935900000004,-0.23207105
,0,51.5857366,-0.3174462
,0,51.5324507,-0.2317594
,0,51.52607694817062,-0.2003718011423397
,0,51.53563264750583,-0.2187696466481698
,0,51.53448563720138,-0.22724364710258219
,0,51.5796667,-0.2562825
,0,51.545737363258674,-0.20331491577748478
,0,51.5695684,-0.29626240000000004
yes,9,51.5340815,-0.21195780000000122
yes,9,51.58050617809473,-0.2521516308323299
,0,51.5365073,-0.247894
,0,51.5540116,-0.3295363
,0,51.5514632,-0.2610914
,0,51.559307,-0.3280097
,0,51.5343697,-0.195666
yes,9,51.54335122390571,-0.22934803117876867
yes,9,51.56321320000001,-0.24561200000000002
yes,9,51.52764522349552,-0.20207444618942808
yes,9,51.54331021428719,-0.1993614946466757
,0,51.5304081,-0.215626
yes,9,51.53396646411728,-0.23251110846685186
yes,9,51.53192894544381,-0.2295694195233151
residential,8,51.531043031765805,-0.22261160555976353
,0,51.53791943163297,-0.19636280433080816
house,8,51.55255140962322,-0.2919243258280509
,0,51.5357452,-0.2052901
,0,51.586821650000005,-0.25159010000000004
,0,51.53680831040459,-0.2258733860136559
,0,51.532791426941984,-0.21374411384422984
yes,9,51.54294444999999,-0.25282119999999997
,0,51.52978211512684,-0.21251931968104665
,0,51.59264060129979,-0.2687435478657444
apartments,8,51.53864621478766,-0.29915802005674047
yes,9,51.55957564979674,-0.21337564993462377
,0,51.53149904787229,-0.22763133835179591
yes,9,51.53967124416278,-0.19347036532814121
yes,9,51.54362081403595,-0.2253004878332367
,0,51.56921077791611,-0.27023533314337045
,0,51.5913568,-0.2769517
yes,9,51.53995555,-0.2210275
yes,9,51.59843370707475,-0.2613944511622373
,0,51.55673454919124,-0.35738585839345643
,0,51.53153678632114,-0.3011253174565146
terrace,8,51.56054206358527,-0.3330470807345366
,0,51.5292812,-0.1982937
yes,9,51.526989199999996,-0.2643396
yes,9,51.56245928571882,-0.22052324309102198
yes,9,51.537674,-0.19899185000000003
residential,8,51.53136016462052,-0.20098925346161695
,0,51.5475451,-0.22480529999999999
yes,9,51.53807997472041,-0.20765154991636187
yes,9,51.536446412155975,-0.29596311843756656
,0,51.53631795,-0.25715535
,0,51.5660526,-0.2883651
,0,51.554865649999996,-0.23138085000000003
,0,51.52949085087271,-0.20238018720016437
yes,9,51.5398319627799,-0.1958398254752674
residential,8,51.53306332692137,-0.21984234382803214
yes,9,51.5341602181148,-0.22802328301138727
residential,8,51.531621746732036,-0.20070755046405012
,0,51.52733906115792,-0.21532976625653283
,0,51.5850533,-0.2794549
residential,8,51.527161715396296,-0.19487495280923478
,0,51.57886400824653,-0.32997411211075406
,0,51.5388578,-0.2803788
,0,51.55059542089758,-0.29823889695334543
residential,8,51.55225705,-0.28054994999999994
yes,9,51.53929609653426,-0.23661398168491296
yes,9,51.583248010953234,-0.3143260425700152
yes,9,51.59934833482747,-0.265534033489157
,0,51.533361534867325,-0.23213798741339065
yes,9,51.53871775,-0.20033405
,0,51.52706360626813,-0.19932694762106729
,0,51.5578169,-0.3242248
,0,51.58886688347393,-0.2484670592224094
yes,9,51.54125735660323,-0.20121815652905256
,0,51.5526495,-0.3283608
,0,51.5739543,-0.25785285
yes,9,51.5420089,-0.23014324999999997
yes,9,51.5364294,-0.22189620000000002
residential,8,51.52986851254125,-0.21087519303346797
yes,9,51.53554886412183,-0.20677819569872022
,0,51.561921406724316,-0.26341012668722663
,0,51.54071599046632,-0.24253027624539678
yes,9,51.536967499999996,-0.1926298
,0,51.5494285,-0.2207072
,0,51.5855305,-0.3097871
yes,9,51.535819450000005,-0.19063045000000067
,0,51.567545,-0.3291402
,0,51.561727482054785,-0.33210887526122274
residential,8,51.53145821831562,-0.21016750788038283
yes,9,51.545330061475944,-0.22049716920610077
,0,51.529009650000006,-0.1938327
,0,51.5662022,-0.2340615
,0,51.5512872,-0.3230301
yes,9,51.53954883107562,-0.18907967109110213
yes,9,51.543533656169664,-0.25563422246624556
,0,51.531842548623835,-0.2261829644798181
,0,51.56183585,-0.24610759999999995
yes,9,51.541081150000004,-0.19981235
residential,8,51.52991341233597,-0.20111471307410506
,0,51.5367903,-0.194498
yes,9,51.53437459999999,-0.26650699999999994
yes,9,51.57457078332156,-0.24063684992112022
,0,51.5714932,-0.2949377
,0,51.530596215513434,-0.22056345490096885
,0,51.535678150165026,-0.2090128276161657
residential,8,51.52820854236009,-0.20045398282526222
residential,8,51.531945584814636,-0.21216960915644606
residential,8,51.53327458506634,-0.22073262194723708
,0,51.53371556992571,-0.22958966549509333
yes,9,51.539822900000004,-0.23650744999999998
,0,51.5277781,-0.2677724
,0,51.5608875,-0.2542298
,0,51.582566530122776,-0.26252079183282184
yes,9,51.548125571384944,-0.22156525106512595
,0,51.552934251401744,-0.29245347044793657
,0,51.55273905,-0.30953724999999993
yes,9,51.538052064577776,-0.20065671108728686
,0,51.5454822,-0.2729164
yes,9,51.551793302846384,-0.2730435196316451
,0,51.53053689588181,-0.2353049501684714
,0,51.525937,-0.19720495
,0,51.5427453,-0.225596
,0,51.55699995,-0.28387935
,0,51.533510175617806,-0.19963316219553276
,0,51.54041528316903,-0.21521905721091059
,0,51.5439099,-0.2748142
yes,9,51.55394415,-0.24630734999999954
yes,9,51.535734983523966,-0.22188250044335542
,0,51.525139964517855,-0.19511150510846015
residential,8,51.53045586488846,-0.21007035380883426
,0,51.5508599,-0.3219841
,0,51.53283869101997,-0.20293573468700807
yes,9,51.54450071991935,-0.21960642268686423
,0,51.59264869999999,-0.264581
,0,51.5644295,-0.3275582
yes,9,51.601989332712684,-0.26330450227846963
yes,9,51.5314158287526,-0.22832536623325603
,0,51.5673142,-0.3326557
yes,9,51.542540644658665,-0.20382063792870792
,0,51.5367745,-0.2753795
yes,9,51.53732645,-0.22786689999999998
,0,51.5380174,-0.3021132
,0,51.5551335,-0.3351656
yes,9,51.54922434811507,-0.22139664548238516
yes,9,51.558691717945926,-0.33481260658441203
yes,9,51.58403498426531,-0.31394148128319954
yes,9,51.58342955,-0.2686815499999988
yes,9,51.58789030171376,-0.30747381466631835
,0,51.54193205488238,-0.2025599790577552
yes,9,51.56899405,-0.29442880000000005
terrace,8,51.55662071762606,-0.3363318698520911
yes,9,51.58927565,-0.2518226499999999
,0,51.5498025,-0.3207716
,0,51.52975614155524,-0.21983312902827204
yes,9,51.54647186498529,-0.2160198662784416
,0,51.5678751,-0.2229389
,0,51.5390603,-0.1949631
,0,51.54576889484579,-0.1973434747079184
,0,51.56375841821078,-0.21923020821958633
,0,51.5421954,-0.1970744
,0,51.55464201622087,-0.24513168055072362
terrace,8,51.551808966600774,-0.32320712227233156
yes,9,51.53503033546287,-0.23492762850172583
,0,51.5360549707033,-0.1945023622135363
,0,51.539560662116884,-0.1858132574438796
,0,51.53939883302073,-0.20982670659720448
,0,51.5243509,-0.2151006
,0,51.531349,-0.2126508
,0,51.5308191710627,-0.23396842045735014
industrial,4,51.537608550000016,-0.30427930000000003
,0,51.53657288327346,-0.23700334176657725
,0,51.53534852127688,-0.23966268076839134
,0,51.5299064,-0.2072057
,0,51.53353895243668,-0.22781294643639013
yes,9,51.53883728528489,-0.236509540831538
,0,51.534220380012734,-0.22221297236738521
,0,51.5477652,-0.2531358
,0,51.52880684787049,-0.2123319391262905
residential,8,51.53062746750737,-0.20962322016809692
residential,8,51.55923394999999,-0.33627114999999996
residential,8,51.53240020102453,-0.21804597583813984
yes,9,51.558188999871604,-0.28932056666046135
,0,51.5686055,-0.3312431
yes,9,51.597464800000004,-0.26239179999999945
yes,9,51.53847763314459,-0.22841065802361185
yes,9,51.59323909028678,-0.255408167547085
residential,8,51.53054027659731,-0.2022744718143841
,0,51.5485696,-0.3166434
,0,51.5306473,-0.2281504
yes,9,51.54408597475086,-0.2002814478063549
,0,51.5413097,-0.2399152
,0,51.53372796213647,-0.2002176622655946
,0,51.5526459,-0.31134755000000003
industrial,4,51.54043145865938,-0.2923254441030248
,0,51.5257505,-0.1942909
,0,51.5670801,-0.3240791
,0,51.56177905,-0.33089515
yes,9,51.537208844709866,-0.20117883724517663
,0,51.5689583,-0.3220169
residential,8,51.530142061030276,-0.21912935976138198
yes,9,51.52803325363561,-0.21532175766252298
yes,9,51.53131505364723,-0.198413442430874
,0,51.5702543,-0.2364925
,0,51.53584650891559,-0.22763360138810954
yes,9,51.58186891107191,-0.24685033443966756
,0,51.52578,-0.2157322
yes,9,51.542700557864684,-0.21408909559730707
yes,9,51.53410424656387,-0.21998013804845085
yes,9,51.56847140000001,-0.29688885
yes,9,51.53223162346864,-0.21214183056522776
,0,51.5709293,-0.3078692
,0,51.530285,-0.2692542
,0,51.5502931,-0.3185737
yes,9,51.54231520000002,-0.1995441500000007
,0,51.5261071,-0.274032
yes,9,51.542320464464396,-0.198835051994728
,0,51.55900742296824,-0.24996178621219023
yes,9,51.536506083193636,-0.23444835100631173
,0,51.54402861531234,-0.1983152086749298
,0,51.5851335,-0.2791111
yes,9,51.56066655,-0.2518585
,0,51.537479300000015,-0.23853055000000037
,0,51.550596597473245,-0.31575826134552304
,0,51.60335631859805,-0.266894973576513
,0,51.5428842,-0.1993006
residential,8,51.531298361520086,-0.2036327359739385
yes,9,51.59670125,-0.2681833500000005
,0,51.5547126,-0.25233355
,0,51.52906078611176,-0.21012830606390928
,0,51.55879005770847,-0.32825882208506885
residential,8,51.52917951152462,-0.19502523202435473
,0,51.5344279248554,-0.23185583030481438
residential,8,51.5326831488054,-0.20689894442603932
,0,51.5539195,-0.3324021
,0,51.58597492864365,-0.26092387788703975
residential,8,51.529732854073835,-0.19777762419270484
yes,9,51.54072751925828,-0.2271934454456955
yes,9,51.53828087183414,-0.19799098682767705
,0,51.60218295,-0.2653365
yes,9,51.54112190000001,-0.19934414999999997
,0,51.554671,-0.3152322
,0,51.53246023525148,-0.23675764291860443
,0,51.533582823568146,-0.19061438375974665
yes,9,51.53869072895633,-0.2457389786677839
,0,51.56179783305597,-0.23817305120779242
,0,51.53249686685932,-0.22780954047760862
,0,51.560500800740215,-0.2754205727370739
,0,51.58254307400625,-0.29439195603703733
,0,51.52937346484877,-0.2175587795030632
,0,51.5251933,-0.1974585
,0,51.5385757,-0.2803981
,0,51.5703763,-0.2298271
residential,8,51.53821224010902,-0.22023950138335643
residential,8,51.532232750814764,-0.22409980448197453
,0,51.56451855,-0.2455551
,0,51.5503343564976,-0.22592129247809703
,0,51.54748569415514,-0.28615707774910465
yes,9,51.53436399183442,-0.22276265825246605
,0,51.530642,-0.1948229
residential,8,51.53375264999999,-0.19644235000000002
,0,51.53186609310853,-0.2804578207164903
yes,9,51.54594862571141,-0.20629989774637614
,0,51.53264289387676,-0.2311791990392768
,0,51.53422293887081,-0.19801305715990594
,0,51.54001368875982,-0.2541933893781077
,0,51.5354982237351,-0.23671477160498505
house,8,51.54964340236334,-0.3218374807424341
,0,51.5283858,-0.28316825
,0,51.53269704695882,-0.2281549762281828
,0,51.5360759,-0.1877968
,0,51.55891429722156,-0.24947251811400323
,0,51.5786286,-0.3332215
yes,9,51.589832683806904,-0.2720190222580502
yes,9,51.58855042099911,-0.3077078031938111
,0,51.52988169923929,-0.21087420027576437
,0,51.567204,-0.3278471
,0,51.531806,-0.192313
,0,51.53189696383016,-0.2910193196319426
,0,51.57430351692808,-0.28528581351593996
residential,8,51.53949865326407,-0.223991359769734
,0,51.5432036,-0.2134665
,0,51.53351811419667,-0.20291618587322996
,0,51.5725878,-0.2944517
,0,51.5490086,-0.3161797
,0,51.59570105,-0.29369105
,0,51.5799973,-0.3293161
,0,51.53345889893337,-0.23411059223805256
yes,9,51.533052712158835,-0.2180443918509361
residential,8,51.530436605021926,-0.21998968123360207
residential,8,51.542232671405856,-0.1972641392770765
,0,51.53546202546135,-0.29861168242382374
residential,8,51.52702137743716,-0.19550724637929368
,0,51.5533937,-0.2576428
,0,51.571358,-0.2960554
residential,8,51.52641273329519,-0.1994412855129496
residential,8,51.531659562489345,-0.2233514804923152
yes,9,51.54043984433097,-0.22155638990280277
,0,51.561454,-0.25302995
,0,51.5482395,-0.2020051
house,8,51.5545945536693,-0.3264949371764753
,0,51.549665820019186,-0.26239488798105287
,0,51.533995542229086,-0.22479752331550645
yes,9,51.53476664213755,-0.22282917041425673
yes,9,51.54064856475188,-0.19668124824047625
yes,9,51.57452380729459,-0.2392378047010389
apartments,8,51.52446181482589,-0.19937996691002094
,0,51.53446895452491,-0.22008387625141207
,0,51.5497225,-0.3192884
,0,51.5338793,-0.2014959
,0,51.529096586121966,-0.1914293430383527
yes,9,51.537230083239294,-0.19418814969309953
yes,9,51.536358331000166,-0.19116188796283318
residential,8,51.53075893535353,-0.21136830345319566
,0,51.5296061492392,-0.20825155027497994
,0,51.537214973851476,-0.26624608341860767
,0,51.5440688,-0.29164999999999996
,0,51.5330628,-0.2000007
,0,51.53368778386268,-0.21627002572896628
,0,51.5409558,-0.2005097
yes,9,51.53201757956094,-0.2311248657144396
yes,9,51.586579126074646,-0.24635840700386827
yes,9,51.55277405071882,-0.21795538570519898
residential,8,51.536819615395565,-0.2191492004118834
,0,51.55813609643882,-0.2571393423193122
residential,8,51.531658421538204,-0.20471443807702366
,0,51.55519346859239,-0.2524434439942195
,0,51.5553823,-0.3297632
yes,9,51.542368848552684,-0.1976386474317748
yes,9,51.538185699571805,-0.22175475082779728
,0,51.535054,-0.25450930000000005
residential,8,51.53051433501817,-0.21354161128725843
,0,51.5531082,-0.3304137
,0,51.58136282606793,-0.29672959813924643
yes,9,51.53854195782161,-0.2094842775851585
,0,51.5531547,-0.2957562
,0,51.598799282528184,-0.2621546103645658
industrial,4,51.5387111,-0.28457255
,0,51.5690242,-0.3018249
,0,51.5253517,-0.2858907
,0,51.5282654,-0.2002265
residential,8,51.5273210700955,-0.19914078658501166
,0,51.5998893,-0.2623437
residential,8,51.53627015934834,-0.21837798370784334
,0,51.5307973958277,-0.21218719997411248
,0,51.5545625,-0.3370019
,0,51.5628233,-0.2523336
,0,51.5615391,-0.2776269
yes,9,51.53383955064215,-0.21172521603043606
house,8,51.53488388412061,-0.19087044563651456
,0,51.5362733474639,-0.22653881219485533
,0,51.562612900000005,-0.3268672
,0,51.57504460588799,-0.23012873188520439
residential,8,51.52589090205614,-0.19605612837268255
yes,9,51.589334300000004,-0.24919965000000002
residential,8,51.54223858331493,-0.22065916709908748
residential,8,51.531433500000006,-0.22184685
yes,9,51.53172148964229,-0.2331633338765432
,0,51.58407295145226,-0.24668517640360277
,0,51.5450747,-0.1980334
,0,51.5274666,-0.2135263
,0,51.53315378333881,-0.2120163676874001
yes,9,51.53688273617368,-0.22364106600189804
yes,9,51.55444709943583,-0.24894013329969605
,0,51.5774436,-0.3087297
yes,9,51.544873619904905,-0.263092964079143
,0,51.53076529707931,-0.2109617793916761
,0,51.52976219231884,-0.2123309514206235
,0,51.55102445,-0.23316155
yes,9,51.54069238401543,-0.19427414625613734
,0,51.5488999,-0.3169653
yes,9,51.5274586634,-0.21523318839575678
,0,51.53927989223309,-0.19436799021710247
,0,51.5920709,-0.2742486
residential,8,51.52441332345697,-0.1972382060369014
yes,9,51.535720350000005,-0.20752784999999963
,0,51.5528948,-0.2615293
yes,9,51.540349549015744,-0.2239657173364958
,0,51.5331235,-0.2854486
,0,51.53071590874856,-0.2136128399423917
yes,9,51.53090111087905,-0.25943913425219634
,0,51.53496813643187,-0.27668459730077727
yes,9,51.539237424871345,-0.20951780351505034
apartments,8,51.52980372954791,-0.2065101796529724
,0,51.584335723892,-0.282031686661671
,0,51.59059377833917,-0.2883121906660899
,0,51.53515949377644,-0.21620876309713338
residential,8,51.53195298940045,-0.21891826515509874
residential,8,51.544284250000004,-0.2063459
,0,51.5516725,-0.3240975
residential,8,51.53050207737447,-0.19923360602971948
,0,51.57585686527348,-0.3090607998191763
,0,51.538121455491556,-0.2410945746554029
,0,51.5542255,-0.29763665
,0,51.56278487888727,-0.2406652429913328
,0,51.5656792,-0.2489546
yes,9,51.540883504063906,-0.20808588670347425
yes,9,51.55514745,-0.27548629999999996
,0,51.5535347,-0.3338538
,0,51.5736226,-0.2614751
,0,51.584089897701496,-0.25216458741376474
,0,51.5296681,-0.2158027
,0,51.5592183,-0.26499075000000005
residential,8,51.52651243759726,-0.19701535298931205
,0,51.53365455057803,-0.23115983451790742
residential,8,51.53345169557301,-0.22253445072909214
,0,51.527078476872255,-0.19940406421913182
,0,51.5557638,-0.3352407
house,8,51.55238030258548,-0.2933919971701145
,0,51.5553931,-0.3370276
,0,51.58764118081237,-0.2776391080654848
yes,9,51.5364888614195,-0.22613944001574726
residential,8,51.52924371852202,-0.2113319123918587
,0,51.5515021,-0.3281767
,0,51.5607027,-0.3328681
,0,51.531738863847764,-0.21745302339750197
yes,9,51.53926363797834,-0.19264327547093535
,0,51.5709907,-0.2312605
,0,51.54564724750223,-0.21228777927693995
,0,51.5561422,-0.3306821
,0,51.5368714,-0.2481358
yes,9,51.539568560163794,-0.1901819497046727
yes,9,51.54580993995488,-0.2594553243445841
residential,8,51.532583374318534,-0.22584623606311044
,0,51.56566459471885,-0.22074454523276882
residential,8,51.528854852771474,-0.20035883215341846
,0,51.548800890618374,-0.25301490900008855
,0,51.5943700699538,-0.2544643218715034
,0,51.5429437,-0.2197238
yes,9,51.59133084999999,-0.25409634999999997
,0,51.53086565144835,-0.21913601312390624
,0,51.53207032972367,-0.2277049631256751
,0,51.5348524436877,-0.19457089763536364
,0,51.5616476,-0.2802561
,0,51.5751058,-0.2345137
residential,8,51.532586403806555,-0.20942477260609213
,0,51.5836057,-0.3144474
residential,8,51.532292432027766,-0.21895833973339385
yes,9,51.542909898883536,-0.21227013686943
,0,51.53053973380201,-0.24690046004766578
yes,9,51.53734095,-0.19963345000000002
yes,9,51.54494644909732,-0.22919795935998713
,0,51.557527817354206,-0.2539546892230018
,0,51.5534016,-0.2974235
,0,51.56505582312423,-0.317910067135873
yes,9,51.55198676166145,-0.2706860287999843
,0,51.534097625778294,-0.23064400234918875
yes,9,51.537100809793706,-0.2355412791532572
,0,51.53347611886563,-0.22550830626801216
,0,51.595076618961315,-0.2574708117018429
,0,51.57138742658653,-0.26394507134144385
,0,51.53597060344004,-0.2223380027505778
residential,8,51.52981038275408,-0.20785710703056193
yes,9,51.54344718009882,-0.2003815364722074
residential,8,51.54372133646222,-0.19499084589293303
,0,51.5319183,-0.2071139
,0,51.5337952,-0.197051
yes,9,51.54469335537889,-0.2941314610890272
,0,51.57354275,-0.2960907
,0,51.569971,-0.2943083
,0,51.5286891,-0.1959066
,0,51.5751014,-0.2419386
yes,9,51.53922145,-0.19708659999999997
,0,51.5528306,-0.2107466
yes,9,51.536055034186134,-0.2855316212965584
,0,51.57881676851551,-0.32662104629413863
yes,9,51.54252874914255,-0.219605070036983
,0,51.5390974,-0.1967669
residential,8,51.53165455323897,-0.1952643326737453
yes,9,51.53114497259579,-0.2260568852068321
residential,8,51.54066920389622,-0.20097323950347468
,0,51.5643757,-0.2624061
yes,9,51.526278250000004,-0.22392590000000004
,0,51.56445258313931,-0.2644746434648557
,0,51.5669669,-0.3071401
,0,51.5439587,-0.305893
yes,9,51.535917899999994,-0.23334765
,0,51.5448965,-0.2713939
,0,51.5566201,-0.2832254
,0,51.5739564,-0.23683233333333328
,0,51.5324972,-0.2037637
residential,8,51.53193277042892,-0.22058546311309277
yes,9,51.576033974501655,-0.23764205099357022
,0,51.5547302,-0.2131821
,0,51.5555801,-0.2161165
,0,51.5784544,-0.3175406
terrace,8,51.55424404979665,-0.33052231615568584
,0,51.5286174,-0.2019318
,0,51.541217700000004,-0.28458914999999996
,0,51.5354602,-0.2925477
,0,51.5375169,-0.2838528
yes,9,51.5384214,-0.27423795
yes,9,51.538262849903106,-0.20215526688445612
,0,51.531491150140425,-0.2337683008470773
yes,9,51.535002799999994,-0.20667809999999998
,0,51.5704068,-0.231536
yes,9,51.53708677387041,-0.23732347339540613
,0,51.5303837,-0.2065848
,0,51.53382593058394,-0.22653004250127073
terrace,8,51.54990339258115,-0.32370914456009836
,0,51.5280703,-0.1912433
,0,51.555016291677475,-0.34070868301870727
,0,51.554906,-0.3331244
commercial,7,51.5350602718529,-0.273763366137719
yes,9,51.53525865,-0.22448389999999996
,0,51.5566863,-0.2837572
,0,51.52847430014817,-0.21081445270816224
residential,8,51.52994782474604,-0.2094963585934692
yes,9,51.53563805,-0.20649915000000035
yes,9,51.546930474418474,-0.21368803982577758
residential,8,51.558786223755824,-0.3360981867038302
,0,51.5525955,-0.2384381
,0,51.53712097292624,-0.26626111314877976
yes,9,51.58662686130771,-0.24832100992269834
yes,9,51.543559254038676,-0.22399992015718392
,0,51.55332333924729,-0.25720635195028735
,0,51.60103100000001,-0.2678982
yes,9,51.5559976,-0.2894119500000008
,0,51.5472982,-0.2057391
,0,51.5700516,-0.3289194
yes,9,51.54338250000001,-0.20132655
,0,51.5530429,-0.2415061
,0,51.5716422,-0.3270529
,0,51.5773955,-0.325659
yes,9,51.582391607317554,-0.25263468788122123
,0,51.5754892,-0.308931
,0,51.53178244658552,-0.22650672298525504
yes,9,51.538424000000006,-0.19971885
yes,9,51.530238877492295,-0.24520968720621156
yes,9,51.55416627095551,-0.21084577260819998
yes,9,51.566401465345244,-0.2943814826524869
yes,9,51.55197260301932,-0.3009593257107479
,0,51.55171234110418,-0.24218055579844638
yes,9,51.53713004999999,-0.230172
yes,9,51.54351406155016,-0.2188420801416889
,0,51.55459234613001,-0.3178299349006588
,0,51.54783224770383,-0.26189584906362123
,0,51.545311,-0.1965096
,0,51.5430904,-0.285094
,0,51.5561801,-0.2281672
,0,51.56683626099809,-0.2685423660792435
yes,9,51.54415856411375,-0.19520765936818663
yes,9,51.54522029999999,-0.1967756499999977
,0,51.52460965588799,-0.21473427157878283
,0,51.5338187,-0.2036797
,0,51.53356825,-0.21872625
yes,9,51.546542728169314,-0.20761640885103586
,0,51.5310693,-0.2301356
,0,51.5468977,-0.2038034
yes,9,51.5465101483011,-0.2303597778854928
yes,9,51.53172147973211,-0.2337555292560045
,0,51.5473908836683,-0.2859596278529581
,0,51.56437407154139,-0.27535057977069766
,0,51.57438083274483,-0.24067411757202356
,0,51.5333118,-0.2675506
industrial,4,51.535253936270614,-0.3109220513319163
,0,51.525975518139795,-0.2810161684407135
residential,8,51.53120844035304,-0.20200079263643156
yes,9,51.594990584460845,-0.2858245361540105
industrial,4,51.53978466418613,-0.28454623866813417
yes,9,51.538795697535846,-0.23543206652500062
yes,9,51.545116286110435,-0.21457321876513583
residential,8,51.53057376301521,-0.20805361280932952
yes,9,51.53605898294234,-0.2086160813599571
,0,51.5502398,-0.2935359
yes,9,51.54509433537702,-0.22445490253901196
,0,51.53910455509303,-0.19776735170744345
yes,9,51.59176756260107,-0.252342280913159
,0,51.5171772,-0.2890156
,0,51.53133285024933,-0.22910363352207655
yes,9,51.53806379936034,-0.22939178269580046
residential,8,51.53210805226031,-0.20401259637552088
,0,51.5460922,-0.2189392
,0,51.52834514941678,-0.21116739587110311
terrace,8,51.56142112808645,-0.31936024937001073
,0,51.53625475,-0.29573190000000005
,0,51.54656343861902,-0.20492431487427537
yes,9,51.537455107727794,-0.20150911718045372
,0,51.52984775125409,-0.21902785349034776
,0,51.5309591,-0.2248641
,0,51.552490287019815,-0.26127003431528656
,0,51.53603897207169,-0.22923384256020587
,0,51.5448137,-0.1969215
,0,51.53730301107193,-0.310239450396419
