step,mean_ps2,std_ps2,zone
139,0.3615418955236104,0.3245785212741475,zone_20km
140,0.36141937080306075,0.3245895546401277,zone_20km
141,0.3614772621072367,0.3245530644673882,zone_20km
142,0.3613446608562531,0.3246462780994457,zone_20km
143,0.3610353484491998,0.3246397981173887,zone_20km
144,0.36101533585139417,0.3246517550740627,zone_20km
145,0.36097984718999016,0.32467570379080885,zone_20km
146,0.36104436643723076,0.32462584657204746,zone_20km
147,0.3609065288655794,0.32472954951128924,zone_20km
148,0.3609712906512569,0.32467901999855947,zone_20km
149,0.3609712906512569,0.32467901999855947,zone_20km
150,0.3610580881108819,0.3246285262259675,zone_20km
151,0.36110412387514607,0.32458582481853326,zone_20km
152,0.3606582292810156,0.3244656715665066,zone_20km
153,0.3605836370589657,0.32452619299789537,zone_20km
154,0.36019181767497727,0.3242776053365163,zone_20km
155,0.36022176143107487,0.3242518248529916,zone_20km
156,0.3597392666382619,0.3239329691638764,zone_20km
157,0.3597392666382619,0.3239329691638764,zone_20km
158,0.35930894026100624,0.3239032778670869,zone_20km
159,0.3590337358588954,0.3235296987548072,zone_20km
160,0.3591340811122797,0.32350270882599935,zone_20km
161,0.35877333637382114,0.3235647910525426,zone_20km
162,0.358887124410575,0.323306272399569,zone_20km
163,0.35839853993515053,0.3233253756785916,zone_20km
164,0.35839853993515053,0.3233253756785916,zone_20km
165,0.35864239950336035,0.3233071093221897,zone_20km
166,0.3587232809538707,0.3232851826589867,zone_20km
167,0.35888154748538653,0.3231817635655987,zone_20km
168,0.3591816859138166,0.32314139973523665,zone_20km
169,0.3593275985085971,0.3231393569669359,zone_20km
170,0.35903473952769527,0.3232257291385145,zone_20km
171,0.35865258998826666,0.32287719292638467,zone_20km
172,0.35886231810223307,0.3228770483868931,zone_20km
173,0.35861804550585996,0.3229069034672445,zone_20km
174,0.3585639880789846,0.3229258593094462,zone_20km
175,0.3587339761524083,0.3229025164413644,zone_20km
176,0.3583471720284335,0.32278066486125817,zone_20km
177,0.3584448734671304,0.3227523617259328,zone_20km
178,0.3582057531105669,0.32277823648576154,zone_20km
179,0.35840210655126475,0.322719824980463,zone_20km
180,0.3584564004724367,0.3226751073093183,zone_20km
181,0.358279205786976,0.32275252148522693,zone_20km
182,0.3581503948441742,0.32276493664419903,zone_20km
183,0.35858561141693807,0.3227189523755109,zone_20km
184,0.3586258511225628,0.3226943039932783,zone_20km
185,0.3584147128436505,0.322554127176571,zone_20km
186,0.35847208839329375,0.3225180198065376,zone_20km
187,0.3578976357112842,0.3222848975829092,zone_20km
188,0.3578976357112842,0.3222848975829092,zone_20km
189,0.3578976357112842,0.3222848975829092,zone_20km
190,0.3579378754169089,0.3222603019615204,zone_20km
191,0.35829468325722796,0.32221185138332625,zone_20km
192,0.3580255855792826,0.32219580200208126,zone_20km
193,0.3578675258026897,0.32217871279633103,zone_20km
194,0.3578675258026897,0.32217871279633103,zone_20km
195,0.35798097189002764,0.3221209281957613,zone_20km
196,0.35807872732737833,0.3220484646827815,zone_20km
197,0.35761949068159293,0.3217793813869642,zone_20km
198,0.3576820337669487,0.32175850802646155,zone_20km
199,0.3578262881233348,0.3217508136664579,zone_20km
200,0.3576502989506412,0.32182948626276925,zone_20km
