alpha,beta,kappa,max_move_speed,loss,T1_model,T2_model,T3_model,T4_model
1.0,4.0,10.0,10,8.233260349755158,0.023076923076923078,0.007692307692307693,1.0,0.1453287197231834
1.0,4.0,10.0,20,3.2224877690712748,0.023333333333333334,0.016666666666666666,0.723404255319149,0.09785932721712538
1.0,4.0,10.0,40,2.3637388923680804,0.018604651162790697,0.020930232558139535,0.6130952380952381,0.07346938775510205
1.0,4.0,10.0,60,2.489796866941886,0.01179245283018868,0.01179245283018868,0.42574257425742573,0.0512214342001576
1.0,4.0,20.0,5,19.305452410467744,0.01762114537444934,0.0,1.3240740740740742,0.21561338289962825
1.0,4.0,20.0,10,15.144503406866024,0.023076923076923078,0.019230769230769232,1.2347826086956522,0.14648212226066898
1.0,4.0,20.0,20,3.027162493247109,0.02,0.023333333333333334,0.7021276595744681,0.0998980632008155
1.0,4.0,20.0,40,2.2237692419497623,0.01627906976744186,0.013953488372093023,0.5238095238095238,0.06938775510204082
1.0,4.0,20.0,60,2.6799066112489935,0.014150943396226415,0.01179245283018868,0.3910891089108911,0.062253743104806934
1.0,6.0,1.0,5,23.400170088556585,0.00881057268722467,0.004405286343612335,1.4259259259259258,0.17967781908302355
1.0,6.0,1.0,10,8.72853911176532,0.05,0.007692307692307693,1.0347826086956522,0.1384083044982699
1.0,6.0,1.0,20,4.301694459868201,0.016666666666666666,0.013333333333333334,0.8014184397163121,0.10601427115188583
1.0,6.0,1.0,40,2.432563362905055,0.013953488372093023,0.009302325581395349,0.5892857142857143,0.08081632653061224
1.0,6.0,1.0,60,2.2900013369207692,0.02358490566037736,0.009433962264150943,0.44554455445544555,0.061465721040189124
1.0,6.0,3.0,5,23.539736090788843,0.00881057268722467,0.004405286343612335,1.4259259259259258,0.19578686493184635
1.0,6.0,3.0,10,5.662524989464823,0.046153846153846156,0.03076923076923077,0.9043478260869565,0.1314878892733564
1.0,6.0,3.0,20,4.292465191688066,0.016666666666666666,0.013333333333333334,0.8014184397163121,0.10397553516819572
1.0,6.0,3.0,40,2.432563362905055,0.013953488372093023,0.009302325581395349,0.5892857142857143,0.08081632653061224
1.0,6.0,3.0,60,2.2389314630405552,0.02358490566037736,0.009433962264150943,0.45544554455445546,0.054373522458628844
1.0,6.0,5.0,5,23.585289844782622,0.00881057268722467,0.004405286343612335,1.4259259259259258,0.20074349442379183
1.0,6.0,5.0,10,5.662524989464823,0.046153846153846156,0.03076923076923077,0.9043478260869565,0.1314878892733564
1.0,6.0,5.0,20,3.9560734031523666,0.016666666666666666,0.013333333333333334,0.7801418439716312,0.09174311926605505
1.0,6.0,5.0,40,2.432563362905055,0.013953488372093023,0.009302325581395349,0.5892857142857143,0.08081632653061224
1.0,6.0,5.0,60,2.2389314630405552,0.02358490566037736,0.009433962264150943,0.45544554455445546,0.054373522458628844
1.0,6.0,10.0,5,27.90921638157987,0.00881057268722467,0.0,1.5092592592592593,0.23543990086741015
1.0,6.0,10.0,10,4.593075577860404,0.046153846153846156,0.03076923076923077,0.8434782608695652,0.1314878892733564
1.0,6.0,10.0,20,5.029369757149966,0.02,0.02,0.8581560283687943,0.09276248725790011
1.0,6.0,10.0,40,2.3572938430728523,0.013953488372093023,0.009302325581395349,0.5773809523809523,0.06775510204081632
1.0,6.0,10.0,60,1.9858397384497053,0.030660377358490566,0.018867924528301886,0.5247524752475248,0.05988967691095351
1.0,6.0,20.0,5,11.350516822961687,0.00881057268722467,0.013215859030837005,1.0925925925925926,0.21189591078066913
1.0,6.0,20.0,10,9.213886626281683,0.023076923076923078,0.023076923076923078,1.0434782608695652,0.1453287197231834
1.0,6.0,20.0,20,4.283653693957644,0.016666666666666666,0.016666666666666666,0.8014184397163121,0.10703363914373089
1.0,6.0,20.0,40,2.2143888680603196,0.013953488372093023,0.018604651162790697,0.5178571428571429,0.06612244897959184
1.0,6.0,20.0,60,2.435062871657972,0.0047169811320754715,0.007075471698113208,0.4900990099009901,0.06304176516942474
1.0,8.0,1.0,5,23.93704615516819,0.01762114537444934,0.004405286343612335,1.4351851851851851,0.2057001239157373
1.0,8.0,1.0,10,9.609219855940207,0.023076923076923078,0.023076923076923078,1.0608695652173914,0.13494809688581316
1.0,8.0,1.0,20,3.922914711510728,0.02666666666666667,0.006666666666666667,0.7801418439716312,0.10295616717635066
1.0,8.0,1.0,40,2.0942546584133837,0.02558139534883721,0.01627906976744186,0.5059523809523809,0.06857142857142857
1.0,8.0,1.0,60,2.739676977336257,0.007075471698113208,0.0047169811320754715,0.400990099009901,0.05200945626477541
1.0,8.0,3.0,5,23.93704615516819,0.01762114537444934,0.004405286343612335,1.4351851851851851,0.2057001239157373
1.0,8.0,3.0,10,9.609219855940207,0.023076923076923078,0.023076923076923078,1.0608695652173914,0.13494809688581316
1.0,8.0,3.0,20,3.922914711510728,0.02666666666666667,0.006666666666666667,0.7801418439716312,0.10295616717635066
1.0,8.0,3.0,40,2.0942546584133837,0.02558139534883721,0.01627906976744186,0.5059523809523809,0.06857142857142857
1.0,8.0,3.0,60,2.739676977336257,0.007075471698113208,0.0047169811320754715,0.400990099009901,0.05200945626477541
1.0,8.0,5.0,5,23.93704615516819,0.01762114537444934,0.004405286343612335,1.4351851851851851,0.2057001239157373
1.0,8.0,5.0,10,9.200221334454243,0.038461538461538464,0.011538461538461539,1.0521739130434782,0.12341407151095732
1.0,8.0,5.0,20,3.9139971766614337,0.02666666666666667,0.006666666666666667,0.7801418439716312,0.10091743119266056
1.0,8.0,5.0,40,2.0942546584133837,0.02558139534883721,0.01627906976744186,0.5059523809523809,0.06857142857142857
1.0,8.0,5.0,60,2.744255666112708,0.007075471698113208,0.0047169811320754715,0.400990099009901,0.054373522458628844
1.0,8.0,10.0,5,22.19820443319829,0.01762114537444934,0.004405286343612335,1.3888888888888888,0.23667905824039653
1.0,8.0,10.0,10,9.225888022867853,0.038461538461538464,0.011538461538461539,1.0521739130434782,0.12802768166089964
1.0,8.0,10.0,20,3.9139971766614337,0.02666666666666667,0.006666666666666667,0.7801418439716312,0.10091743119266056
1.0,8.0,10.0,40,2.6691914690238727,0.013953488372093023,0.013953488372093023,0.6488095238095238,0.07510204081632653
1.0,8.0,10.0,60,2.781921513860448,0.007075471698113208,0.0047169811320754715,0.400990099009901,0.07013396375098503
1.0,8.0,20.0,5,21.299274387660446,0.01762114537444934,0.004405286343612335,1.3796296296296295,0.18587360594795538
1.0,8.0,20.0,10,9.273365627112618,0.038461538461538464,0.011538461538461539,1.0521739130434782,0.13610149942329874
1.0,8.0,20.0,20,5.360784335163239,0.02666666666666667,0.006666666666666667,0.8723404255319149,0.1111111111111111
1.0,8.0,20.0,40,2.4747253304223427,0.013953488372093023,0.009302325581395349,0.6071428571428571,0.07265306122448979
1.0,8.0,20.0,60,2.7578316561534253,0.007075471698113208,0.0047169811320754715,0.400990099009901,0.06067769897557131
2.0,1.0,1.0,5,4.153183160505176,0.027522935779816515,0.0,0.8,0.08422459893048129
2.0,1.0,1.0,10,1.66812848063964,0.05384615384615385,0.03461538461538462,0.5833333333333334,0.034229828850855744
2.0,1.0,1.0,20,2.1249403007686665,0.025396825396825397,0.01904761904761905,0.4566929133858268,0.0417558886509636
2.0,1.0,1.0,40,3.476330191437102,0.024498886414253896,0.015590200445434299,0.2822085889570552,0.017114914425427872
2.0,1.0,1.0,60,4.414793545656714,0.010395010395010396,0.014553014553014554,0.22631578947368422,0.012326656394453005
2.0,1.0,3.0,5,3.582894138856707,0.013761467889908258,0.009174311926605505,0.7368421052631579,0.10828877005347594
2.0,1.0,3.0,10,1.980811717217947,0.03461538461538462,0.026923076923076925,0.5925925925925926,0.04523227383863081
2.0,1.0,3.0,20,1.9622265237524792,0.031746031746031744,0.015873015873015872,0.49606299212598426,0.02676659528907923
2.0,1.0,3.0,40,3.746631764436662,0.028953229398663696,0.013363028953229399,0.25766871165644173,0.019559902200488997
2.0,1.0,3.0,60,4.282009538236199,0.012474012474012475,0.018711018711018712,0.23157894736842105,0.015408320493066256
2.0,1.0,5.0,5,3.740161118785372,0.013761467889908258,0.013761467889908258,0.7578947368421053,0.09759358288770054
2.0,1.0,5.0,10,3.6489376860237805,0.04230769230769231,0.026923076923076925,0.7962962962962963,0.05012224938875306
2.0,1.0,5.0,20,1.8180341404968356,0.03492063492063492,0.03492063492063492,0.4881889763779528,0.029978586723768737
2.0,1.0,5.0,40,4.3539206450383094,0.024498886414253896,0.008908685968819599,0.22085889570552147,0.015484922575387123
2.0,1.0,5.0,60,5.108528309206462,0.006237006237006237,0.006237006237006237,0.18947368421052632,0.01694915254237288
2.0,1.0,10.0,5,4.147994605346295,0.009174311926605505,0.0,0.7789473684210526,0.09491978609625669
2.0,1.0,10.0,10,1.5321069299970405,0.06538461538461539,0.038461538461538464,0.5740740740740741,0.05745721271393643
2.0,1.0,10.0,20,2.6848942276497842,0.022222222222222223,0.01904761904761905,0.36220472440944884,0.027837259100642397
2.0,1.0,10.0,40,4.406522671839045,0.015590200445434299,0.017817371937639197,0.22085889570552147,0.018744906275468622
2.0,1.0,10.0,60,5.209295832152102,0.014553014553014554,0.014553014553014554,0.1736842105263158,0.010015408320493066
2.0,1.0,20.0,5,3.3530599303226714,0.022935779816513763,0.009174311926605505,0.7368421052631579,0.08021390374331551
2.0,1.0,20.0,10,2.0268689035608314,0.026923076923076925,0.019230769230769232,0.5555555555555556,0.044009779951100246
2.0,1.0,20.0,20,2.763347128713042,0.015873015873015872,0.01904761904761905,0.36220472440944884,0.022483940042826552
2.0,1.0,20.0,40,3.9819207422994114,0.015590200445434299,0.015590200445434299,0.25153374233128833,0.013854930725346373
2.0,1.0,20.0,60,5.344944096155801,0.014553014553014554,0.008316008316008316,0.16842105263157894,0.014637904468412942
2.0,2.0,1.0,5,9.688390316009597,0.022935779816513763,0.013761467889908258,1.063157894736842,0.1270053475935829
2.0,2.0,1.0,10,4.553196752291025,0.026923076923076925,0.007692307692307693,0.8240740740740741,0.10880195599022005
2.0,2.0,1.0,20,2.2483540338179977,0.022222222222222223,0.012698412698412698,0.5905511811023622,0.059957173447537475
2.0,2.0,1.0,40,2.554963230106517,0.031180400890868598,0.008908685968819599,0.37423312883435583,0.03341483292583537
2.0,2.0,1.0,60,3.1767768006771626,0.014553014553014554,0.002079002079002079,0.33157894736842103,0.03389830508474576
2.0,2.0,3.0,5,11.49154849865729,0.0045871559633027525,0.013761467889908258,1.1157894736842104,0.13903743315508021
2.0,2.0,3.0,10,10.395414885493581,0.05384615384615385,0.03461538461538462,1.1111111111111112,0.09657701711491443
2.0,2.0,3.0,20,2.337858827099038,0.025396825396825397,0.015873015873015872,0.6299212598425197,0.04925053533190578
2.0,2.0,3.0,40,2.2759762258068545,0.026726057906458798,0.022271714922048998,0.4110429447852761,0.02852485737571312
2.0,2.0,3.0,60,3.780132159937758,0.008316008316008316,0.008316008316008316,0.2789473684210526,0.02773497688751926
2.0,2.0,5.0,5,16.69700557077507,0.013761467889908258,0.01834862385321101,1.2736842105263158,0.14705882352941177
2.0,2.0,5.0,10,4.045675748213359,0.03461538461538462,0.007692307692307693,0.8055555555555556,0.07090464547677261
2.0,2.0,5.0,20,2.2779869665209005,0.006349206349206349,0.031746031746031744,0.5748031496062992,0.056745182012847964
2.0,2.0,5.0,40,2.256416868829273,0.008908685968819599,0.015590200445434299,0.49693251533742333,0.03015484922575387
2.0,2.0,5.0,60,3.8911228079923785,0.008316008316008316,0.02079002079002079,0.2631578947368421,0.023882896764252697
2.0,2.0,10.0,5,8.381789246121896,0.022935779816513763,0.0045871559633027525,1.0,0.16310160427807488
2.0,2.0,10.0,10,3.1951269384255134,0.026923076923076925,0.026923076923076925,0.7407407407407407,0.06968215158924206
2.0,2.0,10.0,20,2.783350213913109,0.015873015873015872,0.012698412698412698,0.6771653543307087,0.044967880085653104
2.0,2.0,10.0,40,2.2434815040614473,0.028953229398663696,0.008908685968819599,0.4294478527607362,0.026079869600651995
2.0,2.0,10.0,60,3.8937991884768173,0.008316008316008316,0.010395010395010396,0.26842105263157895,0.023112480739599383
2.0,2.0,20.0,5,11.770583607556954,0.0045871559633027525,0.0,1.1263157894736842,0.11497326203208556
2.0,2.0,20.0,10,2.2144527327403334,0.05,0.03076923076923077,0.6666666666666666,0.0647921760391198
2.0,2.0,20.0,20,2.0602251292452105,0.022222222222222223,0.022222222222222223,0.5275590551181102,0.055674518201284794
2.0,2.0,20.0,40,2.4250835696858832,0.0200445434298441,0.017817371937639197,0.4049079754601227,0.029339853300733496
2.0,2.0,20.0,60,3.417756425422789,0.012474012474012475,0.008316008316008316,0.30526315789473685,0.017719568567026195
2.0,3.0,1.0,5,14.307471103238088,0.01834862385321101,0.009174311926605505,1.2,0.17914438502673796
2.0,3.0,1.0,10,9.50095099117797,0.04230769230769231,0.03076923076923077,1.0648148148148149,0.14547677261613692
2.0,3.0,1.0,20,2.5450361819234066,0.009523809523809525,0.006349206349206349,0.6062992125984252,0.07066381156316917
2.0,3.0,1.0,40,2.159971969870857,0.024498886414253896,0.011135857461024499,0.4723926380368098,0.05134474327628362
2.0,3.0,1.0,60,2.284076163940162,0.016632016632016633,0.012474012474012475,0.45263157894736844,0.032357473035439135
2.0,3.0,3.0,5,19.765574246308237,0.022935779816513763,0.01834862385321101,1.3473684210526315,0.18449197860962566
2.0,3.0,3.0,10,11.609532264519434,0.03461538461538462,0.026923076923076925,1.1388888888888888,0.1198044009779951
2.0,3.0,3.0,20,2.4168982356313222,0.025396825396825397,0.01904761904761905,0.6299212598425197,0.0867237687366167
2.0,3.0,3.0,40,2.3584792908264345,0.015590200445434299,0.013363028953229399,0.43558282208588955,0.032599837000814993
2.0,3.0,3.0,60,2.962065412673648,0.016632016632016633,0.008316008316008316,0.3473684210526316,0.0362095531587057
2.0,3.0,5.0,5,15.281406845081209,0.022935779816513763,0.0045871559633027525,1.231578947368421,0.16711229946524064
2.0,3.0,5.0,10,4.741706040692037,0.03461538461538462,0.015384615384615385,0.8425925925925926,0.11858190709046455
2.0,3.0,5.0,20,3.4797479281504993,0.009523809523809525,0.009523809523809525,0.7322834645669292,0.08137044967880086
2.0,3.0,5.0,40,2.2157002659939242,0.015590200445434299,0.017817371937639197,0.4723926380368098,0.044009779951100246
2.0,3.0,5.0,60,2.9797120763297102,0.006237006237006237,0.006237006237006237,0.3631578947368421,0.03389830508474576
2.0,3.0,10.0,5,18.942896047763863,0.022935779816513763,0.01834862385321101,1.3263157894736841,0.18850267379679145
2.0,3.0,10.0,10,5.831606621235354,0.026923076923076925,0.03461538461538462,0.9074074074074074,0.1136919315403423
2.0,3.0,10.0,20,2.5614096115196157,0.02857142857142857,0.009523809523809525,0.6535433070866141,0.08029978586723768
2.0,3.0,10.0,40,2.0622533954130184,0.022271714922048998,0.0200445434298441,0.49693251533742333,0.039119804400977995
2.0,3.0,10.0,60,3.0488492217249927,0.016632016632016633,0.010395010395010396,0.3368421052631579,0.04160246533127889
2.0,3.0,20.0,5,15.327232395539095,0.01834862385321101,0.009174311926605505,1.231578947368421,0.1697860962566845
2.0,3.0,20.0,10,9.40422861597387,0.026923076923076925,0.011538461538461539,1.0555555555555556,0.11858190709046455
2.0,3.0,20.0,20,3.5522827506525063,0.022222222222222223,0.006349206349206349,0.7559055118110236,0.06531049250535331
2.0,3.0,20.0,40,2.5564157578533253,0.0200445434298441,0.011135857461024499,0.39263803680981596,0.039119804400977995
2.0,3.0,20.0,60,2.6879559498112298,0.018711018711018712,0.018711018711018712,0.3684210526315789,0.03389830508474576
2.0,4.0,1.0,5,22.24716263201145,0.022935779816513763,0.022935779816513763,1.4,0.21390374331550802
2.0,4.0,1.0,10,6.815599808886795,0.03076923076923077,0.011538461538461539,0.9444444444444444,0.13814180929095354
2.0,4.0,1.0,20,3.6836803965452365,0.025396825396825397,0.022222222222222223,0.7716535433070866,0.09314775160599571
2.0,4.0,1.0,40,2.22753010861579,0.035634743875278395,0.008908685968819599,0.4294478527607362,0.06682966585167074
2.0,4.0,1.0,60,3.51436089064593,0.012474012474012475,0.006237006237006237,0.3,0.045454545454545456
2.0,4.0,3.0,5,22.34267665191207,0.022935779816513763,0.022935779816513763,1.4,0.2232620320855615
2.0,4.0,3.0,10,15.302228015768138,0.046153846153846156,0.011538461538461539,1.25,0.11858190709046455
2.0,4.0,3.0,20,5.440782350743936,0.022222222222222223,0.022222222222222223,0.8818897637795275,0.10278372591006424
2.0,4.0,3.0,40,2.0615780060328093,0.026726057906458798,0.011135857461024499,0.5276073619631901,0.04645476772616137
2.0,4.0,3.0,60,2.4585008131117387,0.010395010395010396,0.006237006237006237,0.4473684210526316,0.053158705701078585
2.0,4.0,5.0,5,21.216877541044003,0.022935779816513763,0.022935779816513763,1.368421052631579,0.2446524064171123
2.0,4.0,5.0,10,10.442290465661156,0.046153846153846156,0.026923076923076925,1.1018518518518519,0.1332518337408313
2.0,4.0,5.0,20,3.116226540849643,0.025396825396825397,0.009523809523809525,0.7165354330708661,0.08137044967880086
2.0,4.0,5.0,40,2.0361351206978875,0.026726057906458798,0.028953229398663696,0.4662576687116564,0.05378973105134474
2.0,4.0,5.0,60,3.0697150437454104,0.004158004158004158,0.012474012474012475,0.3526315789473684,0.0485362095531587
2.0,4.0,10.0,5,24.70501444878108,0.009174311926605505,0.01834862385321101,1.4526315789473685,0.20053475935828877
2.0,4.0,10.0,10,9.944005412033297,0.05,0.007692307692307693,1.0833333333333333,0.1234718826405868
2.0,4.0,10.0,20,2.524276897718901,0.01904761904761905,0.025396825396825397,0.6377952755905512,0.09314775160599571
2.0,4.0,10.0,40,2.174108692543732,0.026726057906458798,0.013363028953229399,0.4662576687116564,0.06927465362673187
2.0,4.0,10.0,60,2.433326269807122,0.012474012474012475,0.012474012474012475,0.43157894736842106,0.04160246533127889
2.0,4.0,20.0,5,25.609969790915784,0.013761467889908258,0.01834862385321101,1.4736842105263157,0.19786096256684493
2.0,4.0,20.0,10,11.026043131200199,0.05,0.015384615384615385,1.1203703703703705,0.13447432762836187
2.0,4.0,20.0,20,2.8054837636538243,0.022222222222222223,0.012698412698412698,0.6771653543307087,0.08565310492505353
2.0,4.0,20.0,40,2.415689605477443,0.0066815144766146995,0.0200445434298441,0.6012269938650306,0.04726976365118175
2.0,4.0,20.0,60,2.6988207396153485,0.010395010395010396,0.010395010395010396,0.39473684210526316,0.054699537750385205
2.0,6.0,1.0,5,32.46061108530755,0.0045871559633027525,0.013761467889908258,1.6,0.22727272727272727
2.0,6.0,1.0,10,11.162883514878356,0.019230769230769232,0.011538461538461539,1.1111111111111112,0.13691931540342298
2.0,6.0,1.0,20,4.453601116278568,0.02857142857142857,0.009523809523809525,0.8267716535433071,0.08244111349036402
2.0,6.0,1.0,40,2.169074045242747,0.0200445434298441,0.017817371937639197,0.4723926380368098,0.05052974735126324
2.0,6.0,1.0,60,2.5412931552692566,0.004158004158004158,0.012474012474012475,0.43157894736842106,0.039291217257318954
2.0,6.0,3.0,5,17.96951379455311,0.0045871559633027525,0.013761467889908258,1.2842105263157895,0.22994652406417113
2.0,6.0,3.0,10,11.162883514878356,0.019230769230769232,0.011538461538461539,1.1111111111111112,0.13691931540342298
2.0,6.0,3.0,20,4.0118994396596115,0.012698412698412698,0.006349206349206349,0.7795275590551181,0.08137044967880086
2.0,6.0,3.0,40,2.1662004536279698,0.0200445434298441,0.017817371937639197,0.4723926380368098,0.0488997555012225
2.0,6.0,3.0,60,2.5412931552692566,0.004158004158004158,0.012474012474012475,0.43157894736842106,0.039291217257318954
2.0,6.0,5.0,5,17.96951379455311,0.0045871559633027525,0.013761467889908258,1.2842105263157895,0.22994652406417113
2.0,6.0,5.0,10,12.707765983078765,0.019230769230769232,0.015384615384615385,1.1666666666666667,0.11124694376528117
2.0,6.0,5.0,20,4.36502019073999,0.009523809523809525,0.02857142857142857,0.8110236220472441,0.08993576017130621
2.0,6.0,5.0,40,2.108639385769544,0.0200445434298441,0.028953229398663696,0.5644171779141104,0.06438467807660962
2.0,6.0,5.0,60,2.8584735427913617,0.004158004158004158,0.012474012474012475,0.37894736842105264,0.045454545454545456
2.0,6.0,10.0,5,17.121975287901037,0.0045871559633027525,0.013761467889908258,1.2736842105263158,0.18315508021390375
2.0,6.0,10.0,10,11.73617802810986,0.019230769230769232,0.015384615384615385,1.1296296296296295,0.14425427872860636
2.0,6.0,10.0,20,3.872538895441925,0.025396825396825397,0.0031746031746031746,0.7795275590551181,0.08137044967880086
2.0,6.0,10.0,40,2.3046397680426196,0.0200445434298441,0.024498886414253896,0.6196319018404908,0.05378973105134474
2.0,6.0,10.0,60,3.3246736412019344,0.004158004158004158,0.014553014553014554,0.3263157894736842,0.062403697996918334
2.0,6.0,20.0,5,21.377038192204644,0.027522935779816515,0.0045871559633027525,1.3789473684210527,0.21122994652406418
2.0,6.0,20.0,10,10.466190203176398,0.026923076923076925,0.026923076923076925,1.0925925925925926,0.1430317848410758
2.0,6.0,20.0,20,3.580248100033953,0.009523809523809525,0.012698412698412698,0.7322834645669292,0.11134903640256959
2.0,6.0,20.0,40,2.127861102373789,0.0200445434298441,0.024498886414253896,0.5766871165644172,0.045639771801140996
2.0,6.0,20.0,60,2.648557479654317,0.014553014553014554,0.018711018711018712,0.38421052631578945,0.05007704160246533
2.0,8.0,1.0,5,33.14845696560799,0.013761467889908258,0.009174311926605505,1.6105263157894736,0.24598930481283424
2.0,8.0,1.0,10,7.996654816156683,0.03461538461538462,0.019230769230769232,1.0,0.1430317848410758
2.0,8.0,1.0,20,4.5946312057217416,0.012698412698412698,0.012698412698412698,0.8188976377952756,0.10278372591006424
2.0,8.0,1.0,40,2.3018307990331532,0.0200445434298441,0.0066815144766146995,0.588957055214724,0.05460472697636512
2.0,8.0,1.0,60,2.738208618576237,0.004158004158004158,0.006237006237006237,0.4105263157894737,0.06394453004622497
2.0,8.0,3.0,5,31.708961465643725,0.013761467889908258,0.009174311926605505,1.5894736842105264,0.2179144385026738
2.0,8.0,3.0,10,7.893949459529781,0.03461538461538462,0.019230769230769232,1.0,0.12591687041564792
2.0,8.0,3.0,20,4.567292034791619,0.012698412698412698,0.012698412698412698,0.8188976377952756,0.09635974304068523
2.0,8.0,3.0,40,2.3018307990331532,0.0200445434298441,0.0066815144766146995,0.588957055214724,0.05460472697636512
2.0,8.0,3.0,60,2.738208618576237,0.004158004158004158,0.006237006237006237,0.4105263157894737,0.06394453004622497
2.0,8.0,5.0,5,28.79181028052936,0.0045871559633027525,0.009174311926605505,1.5368421052631578,0.1858288770053476
2.0,8.0,5.0,10,8.020568583276386,0.03461538461538462,0.019230769230769232,1.0,0.1466992665036675
2.0,8.0,5.0,20,4.567292034791619,0.012698412698412698,0.012698412698412698,0.8188976377952756,0.09635974304068523
2.0,8.0,5.0,40,2.2926122276668015,0.0200445434298441,0.0066815144766146995,0.588957055214724,0.04971475142624287
2.0,8.0,5.0,60,2.738208618576237,0.004158004158004158,0.006237006237006237,0.4105263157894737,0.06394453004622497
2.0,8.0,10.0,5,29.02559363344272,0.0045871559633027525,0.009174311926605505,1.5368421052631578,0.21122994652406418
2.0,8.0,10.0,10,7.996654816156683,0.03461538461538462,0.019230769230769232,1.0,0.1430317848410758
2.0,8.0,10.0,20,3.511682159971213,0.006349206349206349,0.009523809523809525,0.7322834645669292,0.07815845824411134
2.0,8.0,10.0,40,2.2926122276668015,0.0200445434298441,0.0066815144766146995,0.588957055214724,0.04971475142624287
2.0,8.0,10.0,60,2.738208618576237,0.004158004158004158,0.006237006237006237,0.4105263157894737,0.06394453004622497
2.0,8.0,20.0,5,30.613023699500534,0.0045871559633027525,0.009174311926605505,1.568421052631579,0.2072192513368984
2.0,8.0,20.0,10,11.786901911816187,0.03461538461538462,0.019230769230769232,1.1388888888888888,0.14180929095354522
2.0,8.0,20.0,20,3.5779378565237314,0.006349206349206349,0.009523809523809525,0.7322834645669292,0.09635974304068523
2.0,8.0,20.0,40,2.341965982769997,0.008908685968819599,0.008908685968819599,0.5153374233128835,0.06356968215158924
2.0,8.0,20.0,60,2.7401298033122012,0.004158004158004158,0.006237006237006237,0.4105263157894737,0.06471494607087827
3.0,1.0,1.0,5,4.988407821447294,0.01932367149758454,0.00966183574879227,0.8522727272727273,0.08683473389355742
3.0,1.0,1.0,10,2.1599709767999626,0.049586776859504134,0.02066115702479339,0.6534653465346535,0.0499359795134443
3.0,1.0,1.0,20,2.6570835017169396,0.025477707006369428,0.01592356687898089,0.3629032258064516,0.023939064200217627
3.0,1.0,1.0,40,4.600779239220022,0.013544018058690745,0.020316027088036117,0.2088607594936709,0.013676588897827836
3.0,1.0,1.0,60,4.70547294716164,0.013574660633484163,0.0022624434389140274,0.21025641025641026,0.010101010101010102
3.0,1.0,3.0,5,3.7295607907675676,0.00966183574879227,0.004830917874396135,0.75,0.08823529411764706
3.0,1.0,3.0,10,2.0146333910654732,0.04132231404958678,0.012396694214876033,0.594059405940594,0.052496798975672214
3.0,1.0,3.0,20,2.147801070138359,0.03184713375796178,0.025477707006369428,0.41935483870967744,0.028291621327529923
3.0,1.0,3.0,40,4.760800018285654,0.011286681715575621,0.01580135440180587,0.20253164556962025,0.013676588897827836
3.0,1.0,3.0,60,5.681666343437947,0.01583710407239819,0.00904977375565611,0.14871794871794872,0.012432012432012432
3.0,1.0,5.0,5,3.2810624380536213,0.01932367149758454,0.033816425120772944,0.7386363636363636,0.08683473389355742
3.0,1.0,5.0,10,1.615513137316476,0.05371900826446281,0.0371900826446281,0.5643564356435643,0.04225352112676056
3.0,1.0,5.0,20,1.8705540408064825,0.03821656050955414,0.01910828025477707,0.5564516129032258,0.017410228509249184
3.0,1.0,5.0,40,4.5161197139612375,0.013544018058690745,0.004514672686230248,0.22151898734177214,0.012872083668543845
3.0,1.0,5.0,60,4.988363136928501,0.013574660633484163,0.00904977375565611,0.18974358974358974,0.005439005439005439
3.0,1.0,10.0,5,2.99355351939312,0.00966183574879227,0.024154589371980676,0.6931818181818182,0.07703081232492998
3.0,1.0,10.0,10,1.9098486911969972,0.05371900826446281,0.028925619834710745,0.6237623762376238,0.06017925736235595
3.0,1.0,10.0,20,3.7685764332540965,0.025477707006369428,0.01592356687898089,0.25806451612903225,0.023939064200217627
3.0,1.0,10.0,40,4.703148904081822,0.022573363431151242,0.01805869074492099,0.1962025316455696,0.008045052292839904
3.0,1.0,10.0,60,4.869462510501853,0.013574660633484163,0.0022624434389140274,0.2,0.006216006216006216
3.0,1.0,20.0,5,3.0772697064322942,0.00966183574879227,0.014492753623188406,0.6818181818181818,0.10644257703081232
3.0,1.0,20.0,10,2.019061368224311,0.012396694214876033,0.049586776859504134,0.5445544554455446,0.04353393085787452
3.0,1.0,20.0,20,2.9640063860673225,0.03503184713375796,0.01910828025477707,0.31451612903225806,0.025027203482045703
3.0,1.0,20.0,40,5.059758378377547,0.013544018058690745,0.013544018058690745,0.18354430379746836,0.010458567980691875
3.0,1.0,20.0,60,5.725653045248572,0.011312217194570135,0.011312217194570135,0.14871794871794872,0.008547008547008548
3.0,2.0,1.0,5,17.914186839720422,0.024154589371980676,0.00966183574879227,1.3068181818181819,0.14985994397759103
3.0,2.0,1.0,10,6.435201734738022,0.0371900826446281,0.0371900826446281,0.9504950495049505,0.08194622279129321
3.0,2.0,1.0,20,2.2313633364234207,0.01910828025477707,0.009554140127388535,0.5725806451612904,0.046789989118607184
3.0,2.0,1.0,40,2.975319349668391,0.03160270880361174,0.011286681715575621,0.3227848101265823,0.02654867256637168
3.0,2.0,1.0,60,3.371776144015435,0.01809954751131222,0.00904977375565611,0.30256410256410254,0.02564102564102564
3.0,2.0,3.0,5,15.081520875765873,0.0,0.01932367149758454,1.2272727272727273,0.13025210084033614
3.0,2.0,3.0,10,5.60762739504908,0.024793388429752067,0.008264462809917356,0.8910891089108911,0.08706786171574904
