Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
228,3,510,0.9941,0,265,1.0,0,81,1.0,2,805,0.9975,0,1265,1.0,2.0731,2926,7,1409,5,0
229,3,510,0.9941,0,266,1.0,0,81,1.0,2,805,0.9975,0,1265,1.0,2.0694,2927,7,1412,5,0
230,3,510,0.9941,0,267,1.0,0,82,1.0,2,805,0.9975,0,1265,1.0,2.0664,2929,6,1415,5,0
231,3,510,0.9941,0,268,1.0,0,82,1.0,2,805,0.9975,0,1265,1.0,2.0642,2930,5,1417,5,0
232,3,510,0.9941,0,269,1.0,0,82,1.0,2,805,0.9975,0,1265,1.0,2.0606,2931,5,1420,5,0
233,3,511,0.9941,0,270,1.0,0,83,1.0,2,805,0.9975,0,1265,1.0,2.0583,2934,5,1423,5,0
234,3,511,0.9941,0,270,1.0,0,83,1.0,2,805,0.9975,0,1265,1.0,2.0554,2934,5,1425,5,0
235,3,511,0.9941,0,271,1.0,0,83,1.0,2,805,0.9975,0,1265,1.0,2.0518,2935,6,1428,5,0
236,3,511,0.9941,0,272,1.0,0,84,1.0,2,805,0.9975,0,1265,1.0,2.0489,2937,6,1431,5,0
237,3,511,0.9941,0,273,1.0,0,84,1.0,2,805,0.9975,0,1265,1.0,2.0453,2938,5,1434,5,0
238,3,511,0.9941,0,274,1.0,0,84,1.0,2,805,0.9975,0,1265,1.0,2.0432,2939,5,1436,5,0
239,3,511,0.9941,0,275,1.0,0,85,1.0,2,805,0.9975,0,1265,1.0,2.0403,2941,5,1439,5,0
240,3,511,0.9941,0,276,1.0,0,85,1.0,2,805,0.9975,0,1265,1.0,2.0368,2942,6,1442,5,0
241,3,511,0.9941,0,276,1.0,0,85,1.0,2,805,0.9975,0,1265,1.0,2.0339,2942,5,1444,5,0
242,3,511,0.9941,0,277,1.0,0,86,1.0,2,805,0.9975,0,1265,1.0,2.0311,2944,7,1447,5,0
243,3,511,0.9941,0,278,1.0,0,86,1.0,2,805,0.9975,0,1265,1.0,2.0276,2945,5,1450,5,0
244,3,511,0.9941,0,279,1.0,0,86,1.0,2,805,0.9975,0,1265,1.0,2.0241,2946,7,1453,5,0
245,3,511,0.9941,0,280,1.0,0,87,1.0,2,805,0.9975,0,1265,1.0,2.0241,2948,6,1454,5,0
246,3,511,0.9941,0,281,1.0,0,87,1.0,2,805,0.9975,0,1265,1.0,2.0234,2949,7,1455,5,0
247,3,512,0.9941,0,282,1.0,0,88,1.0,2,805,0.9975,0,1265,1.0,2.0226,2952,7,1457,5,0
248,3,512,0.9941,0,283,1.0,0,88,1.0,2,805,0.9975,0,1265,1.0,2.0233,2953,6,1457,5,0
249,3,512,0.9941,0,284,1.0,0,88,1.0,2,806,0.9975,0,1265,1.0,2.0247,2955,6,1457,5,0
250,3,512,0.9941,0,285,1.0,0,89,1.0,2,807,0.9975,0,1265,1.0,2.0254,2958,6,1458,5,0
251,3,512,0.9941,0,288,1.0,0,89,1.0,2,807,0.9975,0,1265,1.0,2.0274,2961,6,1458,5,0
252,3,512,0.9941,0,291,1.0,0,89,1.0,2,807,0.9975,0,1265,1.0,2.0281,2964,7,1459,5,0
253,3,512,0.9941,0,294,1.0,0,90,1.0,2,807,0.9975,0,1265,1.0,2.0295,2968,7,1460,5,0
254,3,512,0.9941,0,297,1.0,0,90,1.0,2,807,0.9975,0,1266,1.0,2.0322,2972,7,1460,5,0
255,3,512,0.9941,0,300,1.0,0,90,1.0,2,807,0.9975,0,1266,1.0,2.0329,2975,6,1461,5,0
256,3,512,0.9941,0,303,1.0,0,91,1.0,2,807,0.9975,0,1266,1.0,2.0342,2979,6,1462,5,0
257,3,512,0.9941,0,306,1.0,0,91,1.0,2,807,0.9975,0,1266,1.0,2.0349,2982,6,1463,5,0
258,3,512,0.9941,0,309,1.0,0,91,1.0,2,807,0.9975,0,1266,1.0,2.0369,2985,6,1463,5,0
259,3,512,0.9941,0,312,1.0,0,92,1.0,2,807,0.9975,0,1266,1.0,2.0383,2989,5,1464,5,0
260,3,512,0.9941,0,315,1.0,0,92,1.0,2,807,0.9975,0,1267,1.0,2.0396,2993,5,1465,5,0
261,3,512,0.9941,0,318,1.0,0,93,1.0,2,807,0.9975,0,1267,1.0,2.0409,2997,6,1466,5,0
262,3,513,0.9942,0,322,1.0,0,93,1.0,2,807,0.9975,0,1267,1.0,2.0429,3002,6,1467,5,0
263,3,513,0.9942,0,325,1.0,0,93,1.0,2,807,0.9975,0,1267,1.0,2.0422,3005,6,1469,5,0
264,3,513,0.9942,0,328,1.0,0,94,1.0,2,807,0.9975,0,1267,1.0,2.0435,3009,5,1470,5,0
265,3,513,0.9942,0,331,1.0,0,94,1.0,2,807,0.9975,0,1267,1.0,2.0428,3012,6,1472,5,0
266,3,513,0.9942,0,334,1.0,0,94,1.0,2,807,0.9975,0,1268,1.0,2.0441,3016,5,1473,5,0
267,3,513,0.9942,0,337,1.0,0,95,1.0,3,807,0.9963,0,1268,1.0,2.0434,3020,6,1475,6,0
268,3,513,0.9942,0,340,1.0,0,95,1.0,3,807,0.9963,0,1268,1.0,2.044,3023,7,1476,6,0
269,3,513,0.9942,0,343,1.0,0,95,1.0,3,807,0.9963,0,1268,1.0,2.0433,3026,7,1478,6,0
270,3,513,0.9942,0,346,1.0,0,96,1.0,3,807,0.9963,0,1268,1.0,2.0446,3030,7,1479,6,0
271,3,513,0.9942,0,349,1.0,0,96,1.0,3,808,0.9963,0,1268,1.0,2.0446,3034,7,1481,6,0
272,5,513,0.9903,0,352,1.0,0,96,1.0,3,808,0.9963,2,1269,0.9984,1.9398,3038,29,1561,10,0
273,5,513,0.9903,1,355,0.9972,0,97,1.0,5,808,0.9938,2,1269,0.9984,1.9379,3042,22,1563,13,0
274,7,514,0.9864,1,359,0.9972,0,97,1.0,6,808,0.9926,2,1269,0.9984,1.938,3047,26,1564,16,0
275,7,514,0.9864,1,362,0.9972,0,98,1.0,6,808,0.9926,2,1269,0.9984,1.9393,3051,26,1565,16,0
276,6,514,0.9883,1,365,0.9973,0,98,1.0,6,808,0.9926,3,1269,0.9976,1.94,3054,24,1566,16,0
277,6,514,0.9883,1,368,0.9973,0,98,1.0,6,808,0.9926,3,1269,0.9976,1.9407,3057,23,1567,16,0
278,6,514,0.9883,1,371,0.9973,0,99,1.0,6,808,0.9926,3,1270,0.9976,1.9426,3062,23,1568,16,0
279,6,514,0.9883,1,374,0.9973,0,99,1.0,6,808,0.9926,3,1270,0.9976,1.9433,3065,22,1569,16,0
280,6,514,0.9883,1,377,0.9973,0,99,1.0,6,808,0.9926,3,1270,0.9976,1.9439,3068,21,1570,16,0
281,6,514,0.9883,1,380,0.9974,0,100,1.0,6,808,0.9926,3,1270,0.9976,1.9465,3072,24,1570,16,0
282,6,514,0.9883,1,383,0.9974,0,100,1.0,6,808,0.9926,3,1270,0.9976,1.9472,3075,22,1571,16,0
283,6,514,0.9883,1,386,0.9974,0,100,1.0,6,808,0.9926,3,1270,0.9976,1.9491,3078,22,1571,16,0
284,6,514,0.9883,1,389,0.9974,0,101,1.0,6,808,0.9926,3,1271,0.9976,1.951,3083,22,1572,16,0
285,6,514,0.9883,1,392,0.9974,0,101,1.0,6,808,0.9926,3,1271,0.9976,1.9529,3086,22,1572,16,0
286,6,515,0.9883,1,396,0.9975,0,101,1.0,6,808,0.9926,3,1271,0.9976,1.9549,3091,21,1573,16,0
287,6,515,0.9883,1,399,0.9975,0,102,1.0,6,808,0.9926,3,1271,0.9976,1.9562,3095,20,1574,16,0
288,6,515,0.9883,1,402,0.9975,0,102,1.0,6,808,0.9926,3,1271,0.9976,1.9581,3098,20,1574,16,0
289,6,515,0.9883,1,405,0.9975,1,103,0.9903,6,808,0.9926,4,1271,0.9969,1.9581,3102,19,1575,18,0
290,6,515,0.9883,1,408,0.9975,1,103,0.9903,6,808,0.9926,4,1272,0.9969,1.9594,3106,19,1576,18,0
291,5,515,0.9903,1,411,0.9976,1,103,0.9903,6,808,0.9926,5,1272,0.9961,1.9601,3109,19,1577,18,0
292,5,515,0.9903,1,414,0.9976,1,104,0.9904,6,809,0.9926,5,1272,0.9961,1.9632,3114,18,1577,18,0
293,5,515,0.9903,1,417,0.9976,1,104,0.9904,6,809,0.9926,5,1272,0.9961,1.9651,3117,18,1577,18,0
294,5,515,0.9903,1,420,0.9976,1,104,0.9904,6,809,0.9926,5,1272,0.9961,1.967,3120,18,1577,18,0
295,5,515,0.9903,1,423,0.9976,1,105,0.9905,6,809,0.9926,5,1272,0.9961,1.9696,3124,18,1577,18,0
296,5,515,0.9903,1,426,0.9977,1,105,0.9905,6,809,0.9926,5,1272,0.9961,1.9715,3127,18,1577,18,0
297,5,515,0.9903,1,429,0.9977,1,105,0.9905,6,809,0.9926,5,1273,0.9961,1.9728,3131,18,1578,18,0
298,5,516,0.9903,1,433,0.9977,1,106,0.9906,6,809,0.9926,5,1273,0.9961,1.9766,3137,18,1578,18,0
299,5,516,0.9903,1,436,0.9977,1,106,0.9906,6,809,0.9926,5,1273,0.9961,1.9785,3140,18,1578,18,0
300,5,516,0.9903,1,439,0.9977,1,106,0.9906,6,809,0.9926,5,1273,0.9961,1.9804,3143,18,1578,18,0
301,5,516,0.9903,1,442,0.9977,1,107,0.9907,6,809,0.9926,5,1273,0.9961,1.9829,3147,18,1578,18,0
302,5,516,0.9903,1,445,0.9978,1,107,0.9907,6,809,0.9926,5,1273,0.9961,1.9835,3150,18,1579,18,0
303,5,516,0.9903,1,448,0.9978,1,108,0.9907,6,809,0.9926,5,1274,0.9961,1.968,3155,23,1594,18,0
304,5,516,0.9903,1,451,0.9978,1,108,0.9907,6,809,0.9926,5,1274,0.9961,1.9699,3158,23,1594,18,0
305,5,516,0.9903,1,454,0.9978,1,108,0.9907,6,809,0.9926,5,1274,0.9961,1.9718,3161,22,1594,18,0
306,5,516,0.9903,1,457,0.9978,1,109,0.9908,6,809,0.9926,5,1274,0.9961,1.9743,3165,22,1594,18,0
307,5,516,0.9903,1,460,0.9978,1,109,0.9908,6,809,0.9926,5,1274,0.9961,1.9762,3168,21,1594,18,0
308,5,516,0.9903,1,463,0.9978,1,109,0.9908,6,809,0.9926,5,1274,0.9961,1.978,3171,21,1594,18,0
309,5,516,0.9903,1,466,0.9979,1,110,0.9909,6,809,0.9926,5,1275,0.9961,1.9812,3176,21,1594,18,0
310,5,517,0.9903,1,470,0.9979,1,110,0.9909,6,809,0.9926,5,1275,0.9961,1.9843,3181,21,1594,18,0
311,5,517,0.9903,1,473,0.9979,1,110,0.9909,6,809,0.9926,5,1275,0.9961,1.9862,3184,21,1594,18,0
312,5,517,0.9903,1,476,0.9979,1,111,0.991,6,809,0.9926,5,1275,0.9961,1.9875,3188,20,1595,18,0
313,5,517,0.9903,1,479,0.9979,1,111,0.991,6,810,0.9926,5,1275,0.9961,1.9837,3192,20,1600,18,0
314,5,517,0.9903,1,482,0.9979,1,111,0.991,6,810,0.9926,5,1275,0.9961,1.9782,3195,21,1606,18,0
315,5,517,0.9903,1,485,0.9979,1,112,0.9911,6,810,0.9926,5,1276,0.9961,1.9752,3200,22,1611,18,0
316,5,517,0.9903,1,488,0.998,1,112,0.9911,6,810,0.9926,5,1276,0.9961,1.9697,3203,23,1617,18,0
317,5,517,0.9903,1,491,0.998,1,113,0.9912,6,810,0.9926,5,1276,0.9961,1.9661,3207,25,1622,18,0
318,6,517,0.9884,1,494,0.998,1,113,0.9912,6,810,0.9926,4,1276,0.9969,1.9607,3210,25,1628,18,0
319,6,517,0.9884,1,497,0.998,1,113,0.9912,6,810,0.9926,4,1276,0.9969,1.9565,3213,28,1633,18,0
320,6,517,0.9884,1,500,0.998,1,114,0.9912,6,810,0.9926,5,1276,0.9961,1.9512,3217,30,1639,19,0
321,6,517,0.9884,1,503,0.998,1,114,0.9912,6,810,0.9926,5,1277,0.9961,1.9477,3221,29,1644,19,0
322,6,518,0.9884,1,507,0.998,1,114,0.9912,6,810,0.9926,5,1277,0.9961,1.9436,3226,28,1650,19,0
323,6,518,0.9884,1,510,0.998,1,115,0.9913,6,810,0.9926,5,1277,0.9961,1.9402,3230,26,1655,19,0
324,6,518,0.9884,1,513,0.9981,1,115,0.9913,6,810,0.9926,5,1277,0.9961,1.935,3233,27,1661,19,0
325,6,518,0.9884,1,516,0.9981,1,115,0.9913,6,810,0.9926,5,1277,0.9961,1.931,3236,26,1666,19,0
326,6,518,0.9884,1,519,0.9981,1,116,0.9914,6,810,0.9926,5,1277,0.9961,1.9264,3240,25,1672,19,0
327,6,518,0.9884,1,522,0.9981,1,116,0.9914,6,810,0.9926,5,1278,0.9961,1.9231,3244,27,1677,19,0
328,7,518,0.9865,1,525,0.9981,1,116,0.9914,6,810,0.9926,6,1278,0.9953,1.9168,3247,29,1683,21,0
329,7,518,0.9865,1,528,0.9981,1,117,0.9915,6,810,0.9926,6,1278,0.9953,1.9135,3251,30,1688,21,0
330,7,518,0.9865,1,531,0.9981,1,117,0.9915,7,810,0.9914,7,1278,0.9945,1.9073,3254,32,1694,23,0
331,7,518,0.9865,1,534,0.9981,1,118,0.9915,7,810,0.9914,7,1278,0.9945,1.9041,3258,32,1699,23,0
332,7,518,0.9865,1,537,0.9981,1,118,0.9915,7,810,0.9914,7,1278,0.9945,1.8991,3261,32,1705,23,0
333,8,519,0.9846,2,541,0.9963,1,118,0.9915,7,811,0.9914,6,1279,0.9953,1.896,3268,31,1711,24,0
334,8,519,0.9846,2,541,0.9963,1,119,0.9916,7,811,0.9914,6,1279,0.9953,1.8954,3269,31,1712,24,0
335,8,519,0.9846,2,541,0.9963,1,119,0.9916,7,811,0.9914,6,1279,0.9953,1.8943,3269,31,1713,24,0
336,8,519,0.9846,2,541,0.9963,1,119,0.9916,7,811,0.9914,6,1279,0.9953,1.8932,3269,31,1714,24,0
337,8,520,0.9846,2,541,0.9963,1,120,0.9917,7,811,0.9914,6,1279,0.9953,1.8933,3271,31,1715,24,0
338,8,520,0.9846,2,541,0.9963,1,120,0.9917,7,811,0.9914,6,1279,0.9953,1.8922,3271,31,1716,24,0
339,8,520,0.9846,2,541,0.9963,1,120,0.9917,7,812,0.9914,6,1279,0.9953,1.8906,3272,30,1718,24,0
340,8,520,0.9846,2,541,0.9963,1,121,0.9917,7,812,0.9914,6,1279,0.9953,1.8901,3273,30,1719,24,0
341,8,521,0.9846,2,541,0.9963,1,121,0.9917,7,812,0.9914,6,1279,0.9953,1.8895,3274,30,1720,24,0
342,8,521,0.9846,2,541,0.9963,1,121,0.9917,7,812,0.9914,6,1279,0.9953,1.8884,3274,30,1721,24,0
343,8,521,0.9846,2,541,0.9963,1,122,0.9918,7,812,0.9914,6,1279,0.9953,1.8879,3275,29,1722,24,0
344,8,521,0.9846,2,541,0.9963,1,122,0.9918,7,812,0.9914,6,1279,0.9953,1.8868,3275,29,1723,24,0
345,8,522,0.9847,2,542,0.9963,1,123,0.9919,7,813,0.9914,6,1280,0.9953,1.8875,3280,28,1725,24,0
346,8,522,0.9847,2,542,0.9963,1,123,0.9919,7,813,0.9914,6,1280,0.9953,1.8745,3280,29,1737,24,0
347,8,522,0.9847,2,542,0.9963,1,123,0.9919,7,813,0.9914,7,1280,0.9945,1.8611,3280,33,1749,25,0
348,9,522,0.9828,2,542,0.9963,1,123,0.9919,7,813,0.9914,7,1280,0.9945,1.8478,3280,35,1761,26,0
349,9,522,0.9828,2,542,0.9963,2,123,0.9837,7,813,0.9914,7,1281,0.9945,1.8478,3281,38,1761,27,0
350,9,522,0.9828,2,542,0.9963,2,123,0.9837,7,813,0.9914,7,1281,0.9945,1.8478,3281,36,1761,27,0
351,9,522,0.9828,2,542,0.9963,2,123,0.9837,8,813,0.9902,7,1281,0.9945,1.8462,3281,36,1762,28,0
352,10,522,0.9808,2,542,0.9963,2,123,0.9837,8,814,0.9902,7,1282,0.9945,1.8468,3283,35,1762,29,0
353,10,522,0.9808,2,542,0.9963,2,123,0.9837,8,814,0.9902,7,1282,0.9945,1.8468,3283,35,1762,29,0
354,10,522,0.9808,2,542,0.9963,2,123,0.9837,8,814,0.9902,7,1282,0.9945,1.8457,3283,34,1763,29,0
355,10,522,0.9808,2,542,0.9963,2,123,0.9837,8,814,0.9902,7,1283,0.9945,1.8463,3284,35,1763,29,0
356,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,814,0.9902,7,1283,0.9945,1.8457,3284,35,1763,30,0
357,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,814,0.9902,7,1283,0.9945,1.8447,3284,35,1764,30,0
358,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1284,0.9945,1.8385,3286,36,1771,30,0
359,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1284,0.9945,1.8302,3286,36,1779,30,0
360,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1284,0.9945,1.8231,3286,37,1786,30,0
361,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1285,0.9946,1.8155,3287,36,1794,30,0
362,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1285,0.9946,1.8084,3287,37,1801,30,0
363,10,522,0.9808,2,542,0.9963,3,123,0.9756,8,815,0.9902,7,1285,0.9946,1.8004,3287,37,1809,30,0
364,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,7,1286,0.9946,1.7931,3289,42,1817,31,0
365,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7925,3289,39,1817,32,0
366,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7925,3289,39,1817,32,0
367,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7925,3289,40,1817,32,0
368,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7915,3289,38,1818,32,0
369,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7915,3289,38,1818,32,0
370,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7915,3289,37,1818,32,0
371,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7905,3289,37,1819,32,0
372,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,816,0.9902,8,1286,0.9938,1.7905,3289,37,1819,32,0
373,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7911,3290,36,1819,32,0
374,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7901,3290,36,1820,32,0
375,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7872,3290,36,1823,32,0
376,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7842,3290,36,1826,32,0
377,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7813,3290,35,1829,32,0
378,11,522,0.9789,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1286,0.9938,1.7784,3290,34,1832,32,0
379,11,523,0.979,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1287,0.9938,1.7766,3292,35,1835,32,0
380,11,523,0.979,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1287,0.9938,1.7766,3292,34,1835,32,0
381,11,523,0.979,2,542,0.9963,3,123,0.9756,8,817,0.9902,8,1287,0.9938,1.7766,3292,34,1835,32,0
382,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,34,1835,32,0
383,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
384,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
385,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
386,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
387,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
388,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7771,3293,33,1835,32,0
389,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7761,3293,33,1836,32,0
390,11,523,0.979,2,542,0.9963,3,123,0.9756,8,818,0.9902,8,1287,0.9938,1.7713,3293,34,1841,32,0
391,11,523,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,8,1287,0.9938,1.7661,3294,34,1847,32,0
392,11,523,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,8,1287,0.9938,1.7604,3294,35,1853,32,0
393,11,523,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1287,0.993,1.7542,3294,37,1859,33,0
394,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.7496,3296,37,1865,33,0
395,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.7571,3296,37,1857,33,8
396,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.7638,3296,37,1850,33,15
397,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.7628,3296,36,1851,33,14
398,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.7609,3296,36,1853,33,12
399,11,524,0.979,2,542,0.9963,3,123,0.9756,8,819,0.9902,9,1288,0.993,1.759,3296,36,1855,33,10
400,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7577,3297,36,1857,33,8
401,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7558,3297,36,1859,33,6
402,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7548,3297,36,1860,33,5
403,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.753,3297,36,1862,33,3
404,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7511,3297,36,1864,33,1
405,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7492,3297,36,1866,33,0
406,11,524,0.979,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7473,3297,36,1868,33,0
407,12,524,0.9771,2,542,0.9963,3,123,0.9756,8,820,0.9902,9,1288,0.993,1.7449,3297,36,1870,34,0
408,12,525,0.9771,2,542,0.9963,3,123,0.9756,8,821,0.9903,9,1289,0.993,1.7447,3300,36,1872,34,0
409,12,525,0.9771,2,542,0.9963,3,123,0.9756,8,821,0.9903,9,1289,0.993,1.7363,3300,36,1881,34,0
410,12,525,0.9771,2,542,0.9963,3,123,0.9756,8,821,0.9903,9,1289,0.993,1.7235,3300,37,1895,34,0
411,12,525,0.9771,2,542,0.9963,3,123,0.9756,8,821,0.9903,9,1289,0.993,1.7099,3300,41,1910,34,0
412,13,525,0.9752,2,542,0.9963,3,123,0.9756,8,821,0.9903,9,1289,0.993,1.697,3300,44,1924,35,0
413,13,525,0.9752,2,542,0.9963,3,123,0.9756,8,821,0.9903,10,1289,0.9922,1.6833,3300,43,1939,36,0
414,13,525,0.9752,2,542,0.9963,3,123,0.9756,8,821,0.9903,10,1289,0.9922,1.6704,3300,43,1954,36,0
415,14,525,0.9733,2,542,0.9963,3,123,0.9756,8,821,0.9903,10,1289,0.9922,1.6699,3300,42,1954,37,0
416,14,525,0.9733,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6694,3300,42,1954,38,0
417,14,525,0.9733,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6685,3300,40,1955,38,0
418,14,526,0.9734,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6691,3301,40,1955,38,0
419,14,526,0.9734,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6691,3301,39,1955,38,0
420,14,526,0.9734,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6691,3301,39,1955,38,0
421,14,526,0.9734,2,542,0.9963,4,123,0.9675,8,821,0.9903,10,1289,0.9922,1.6691,3301,39,1955,38,0
422,14,526,0.9734,2,542,0.9963,4,123,0.9675,9,821,0.989,10,1289,0.9922,1.6685,3301,39,1955,39,0
423,14,526,0.9734,2,542,0.9963,4,123,0.9675,9,821,0.989,10,1289,0.9922,1.6685,3301,39,1955,39,0
424,14,526,0.9734,2,542,0.9963,4,123,0.9675,9,821,0.989,10,1289,0.9922,1.6677,3301,39,1956,39,0
425,14,526,0.9734,2,542,0.9963,4,123,0.9675,9,821,0.989,10,1289,0.9922,1.6677,3301,39,1956,39,0
