Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
227,2,510,0.9961,0,264,1.0,0,80,1.0,2,805,0.9975,1,1265,0.9992,2.0761,2924,5,1406,5,0
228,2,510,0.9961,0,265,1.0,0,81,1.0,2,805,0.9975,1,1265,0.9992,2.0731,2926,7,1409,5,0
229,2,510,0.9961,0,266,1.0,0,81,1.0,3,805,0.9963,1,1265,0.9992,2.0687,2927,7,1412,6,0
230,2,510,0.9961,0,267,1.0,0,82,1.0,3,805,0.9963,1,1265,0.9992,2.0657,2929,7,1415,6,0
231,2,510,0.9961,0,268,1.0,0,82,1.0,3,805,0.9963,1,1265,0.9992,2.0635,2930,6,1417,6,0
232,2,510,0.9961,0,269,1.0,0,82,1.0,3,805,0.9963,1,1265,0.9992,2.0599,2931,6,1420,6,0
233,2,511,0.9961,0,270,1.0,0,83,1.0,3,805,0.9963,2,1265,0.9984,2.0569,2934,7,1423,7,0
234,2,511,0.9961,0,270,1.0,0,83,1.0,3,805,0.9963,2,1265,0.9984,2.054,2934,7,1425,7,0
235,2,511,0.9961,0,271,1.0,0,83,1.0,3,805,0.9963,2,1265,0.9984,2.0504,2935,7,1428,7,0
236,2,511,0.9961,0,272,1.0,0,84,1.0,3,805,0.9963,2,1265,0.9984,2.0475,2937,8,1431,7,0
237,2,511,0.9961,0,273,1.0,0,84,1.0,3,805,0.9963,2,1265,0.9984,2.0439,2938,7,1434,7,0
238,2,511,0.9961,0,274,1.0,0,84,1.0,3,805,0.9963,2,1265,0.9984,2.0418,2939,7,1436,7,0
239,2,511,0.9961,0,275,1.0,0,85,1.0,3,805,0.9963,2,1265,0.9984,2.0389,2941,7,1439,7,0
240,2,511,0.9961,0,276,1.0,0,85,1.0,3,805,0.9963,2,1265,0.9984,2.0354,2942,8,1442,7,0
241,2,511,0.9961,0,276,1.0,0,85,1.0,3,805,0.9963,2,1265,0.9984,2.0325,2942,8,1444,7,0
242,2,511,0.9961,0,277,1.0,0,86,1.0,3,805,0.9963,2,1265,0.9984,2.0297,2944,8,1447,7,0
243,2,511,0.9961,0,278,1.0,0,86,1.0,3,805,0.9963,2,1265,0.9984,2.0262,2945,7,1450,7,0
244,2,511,0.9961,0,279,1.0,0,86,1.0,3,805,0.9963,2,1265,0.9984,2.0227,2946,8,1453,7,0
245,3,511,0.9941,0,280,1.0,0,87,1.0,3,805,0.9963,2,1265,0.9984,2.022,2948,8,1454,8,0
246,3,511,0.9941,0,281,1.0,0,87,1.0,3,805,0.9963,2,1265,0.9984,2.0213,2949,8,1455,8,0
247,3,512,0.9941,0,282,1.0,0,88,1.0,3,805,0.9963,2,1265,0.9984,2.0206,2952,9,1457,8,0
248,3,512,0.9941,0,283,1.0,0,88,1.0,3,805,0.9963,2,1265,0.9984,2.0213,2953,8,1457,8,0
249,3,512,0.9941,0,284,1.0,0,88,1.0,3,806,0.9963,2,1265,0.9984,2.0226,2955,8,1457,8,0
250,3,512,0.9941,0,285,1.0,0,89,1.0,3,807,0.9963,2,1265,0.9984,2.0233,2958,8,1458,8,0
251,3,512,0.9941,0,288,1.0,0,89,1.0,3,807,0.9963,2,1265,0.9984,2.0254,2961,9,1458,8,0
252,3,512,0.9941,0,291,1.0,0,89,1.0,3,807,0.9963,2,1265,0.9984,2.026,2964,9,1459,8,0
253,3,512,0.9941,0,294,1.0,0,90,1.0,3,807,0.9963,2,1265,0.9984,2.0274,2968,8,1460,8,0
254,3,512,0.9941,0,297,1.0,0,90,1.0,3,807,0.9963,2,1266,0.9984,2.0301,2972,8,1460,8,0
255,3,512,0.9941,0,300,1.0,0,90,1.0,3,807,0.9963,2,1266,0.9984,2.0308,2975,8,1461,8,0
256,3,512,0.9941,0,303,1.0,0,91,1.0,3,807,0.9963,2,1266,0.9984,2.0321,2979,8,1462,8,0
257,3,512,0.9941,0,306,1.0,0,91,1.0,3,807,0.9963,2,1266,0.9984,2.0328,2982,8,1463,8,0
258,3,512,0.9941,0,309,1.0,0,91,1.0,3,807,0.9963,2,1266,0.9984,2.0349,2985,8,1463,8,0
259,3,512,0.9941,0,312,1.0,0,92,1.0,3,807,0.9963,2,1266,0.9984,2.0362,2989,8,1464,8,0
260,3,512,0.9941,0,315,1.0,0,92,1.0,3,807,0.9963,2,1267,0.9984,2.0375,2993,8,1465,8,0
261,3,512,0.9941,0,318,1.0,0,93,1.0,3,807,0.9963,2,1267,0.9984,2.0389,2997,9,1466,8,0
262,3,513,0.9942,0,322,1.0,0,93,1.0,3,807,0.9963,2,1267,0.9984,2.0409,3002,9,1467,8,0
263,3,513,0.9942,0,325,1.0,0,93,1.0,3,807,0.9963,2,1267,0.9984,2.0402,3005,10,1469,8,0
264,3,513,0.9942,0,328,1.0,0,94,1.0,3,807,0.9963,2,1267,0.9984,2.0415,3009,10,1470,8,0
265,3,513,0.9942,0,331,1.0,0,94,1.0,3,807,0.9963,2,1267,0.9984,2.0408,3012,11,1472,8,0
266,3,513,0.9942,0,334,1.0,0,94,1.0,3,807,0.9963,2,1268,0.9984,2.0421,3016,10,1473,8,0
267,3,513,0.9942,0,337,1.0,0,95,1.0,3,807,0.9963,2,1268,0.9984,2.042,3020,11,1475,8,0
268,3,513,0.9942,0,340,1.0,0,95,1.0,3,807,0.9963,2,1268,0.9984,2.0427,3023,10,1476,8,0
269,3,513,0.9942,0,343,1.0,0,95,1.0,4,807,0.995,2,1268,0.9984,2.0413,3026,10,1478,9,0
270,3,513,0.9942,0,346,1.0,0,96,1.0,4,807,0.995,2,1268,0.9984,2.0426,3030,11,1479,9,0
271,3,513,0.9942,0,349,1.0,0,96,1.0,4,808,0.995,2,1268,0.9984,2.0425,3034,11,1481,9,0
272,4,513,0.9922,0,352,1.0,0,96,1.0,4,808,0.995,4,1269,0.9968,1.9385,3038,32,1561,12,0
273,4,513,0.9922,0,355,1.0,0,97,1.0,5,808,0.9938,5,1269,0.9961,1.9373,3042,26,1563,14,0
274,4,514,0.9922,0,359,1.0,1,97,0.9897,6,808,0.9926,5,1269,0.9961,1.938,3047,31,1564,16,0
275,4,514,0.9922,0,362,1.0,1,98,0.9898,6,808,0.9926,6,1269,0.9953,1.9387,3051,33,1565,17,0
276,4,514,0.9922,0,365,1.0,1,98,0.9898,6,808,0.9926,6,1269,0.9953,1.9393,3054,32,1566,17,0
277,5,514,0.9903,0,368,1.0,1,98,0.9898,6,808,0.9926,6,1269,0.9953,1.9394,3057,29,1567,18,0
278,5,514,0.9903,0,371,1.0,1,99,0.9899,6,808,0.9926,6,1270,0.9953,1.9413,3062,29,1568,18,0
279,5,514,0.9903,0,374,1.0,1,99,0.9899,6,808,0.9926,6,1270,0.9953,1.942,3065,28,1569,18,0
280,5,514,0.9903,0,377,1.0,1,99,0.9899,6,808,0.9926,6,1270,0.9953,1.9427,3068,27,1570,18,0
281,5,514,0.9903,0,380,1.0,1,100,0.99,6,808,0.9926,6,1270,0.9953,1.9452,3072,29,1570,18,0
282,5,514,0.9903,0,383,1.0,1,100,0.99,6,808,0.9926,7,1270,0.9945,1.9453,3075,27,1571,19,0
283,5,514,0.9903,0,386,1.0,1,100,0.99,6,808,0.9926,7,1270,0.9945,1.9472,3078,27,1571,19,0
284,5,514,0.9903,0,389,1.0,1,101,0.9901,6,808,0.9926,7,1271,0.9945,1.9491,3083,26,1572,19,0
285,5,514,0.9903,0,392,1.0,1,101,0.9901,6,808,0.9926,7,1271,0.9945,1.951,3086,26,1572,19,0
286,5,515,0.9903,0,396,1.0,1,101,0.9901,6,808,0.9926,7,1271,0.9945,1.953,3091,26,1573,19,0
287,5,515,0.9903,0,399,1.0,1,102,0.9902,6,808,0.9926,7,1271,0.9945,1.9543,3095,24,1574,19,0
288,5,515,0.9903,0,402,1.0,1,102,0.9902,6,808,0.9926,7,1271,0.9945,1.9562,3098,24,1574,19,0
289,5,515,0.9903,0,405,1.0,1,103,0.9903,6,808,0.9926,7,1271,0.9945,1.9575,3102,24,1575,19,0
290,5,515,0.9903,0,408,1.0,1,103,0.9903,6,808,0.9926,7,1272,0.9945,1.9588,3106,24,1576,19,0
291,5,515,0.9903,0,411,1.0,1,103,0.9903,6,808,0.9926,7,1272,0.9945,1.9594,3109,23,1577,19,0
292,5,515,0.9903,0,414,1.0,1,104,0.9904,6,809,0.9926,7,1272,0.9945,1.9626,3114,23,1577,19,0
293,5,515,0.9903,0,417,1.0,1,104,0.9904,6,809,0.9926,7,1272,0.9945,1.9645,3117,23,1577,19,0
294,5,515,0.9903,0,420,1.0,1,104,0.9904,6,809,0.9926,7,1272,0.9945,1.9664,3120,22,1577,19,0
295,5,515,0.9903,0,423,1.0,1,105,0.9905,5,809,0.9938,7,1272,0.9945,1.9696,3124,22,1577,18,0
296,5,515,0.9903,0,426,1.0,1,105,0.9905,5,809,0.9938,7,1272,0.9945,1.9715,3127,21,1577,18,0
297,5,515,0.9903,0,429,1.0,1,105,0.9905,5,809,0.9938,7,1273,0.9945,1.9728,3131,21,1578,18,0
298,5,516,0.9903,0,433,1.0,1,106,0.9906,5,809,0.9938,7,1273,0.9945,1.9766,3137,20,1578,18,0
299,5,516,0.9903,0,436,1.0,1,106,0.9906,5,809,0.9938,7,1273,0.9945,1.9785,3140,20,1578,18,0
300,5,516,0.9903,0,439,1.0,1,106,0.9906,5,809,0.9938,7,1273,0.9945,1.9804,3143,20,1578,18,0
301,5,516,0.9903,0,442,1.0,1,107,0.9907,5,809,0.9938,7,1273,0.9945,1.9829,3147,20,1578,18,0
302,6,516,0.9884,0,445,1.0,1,107,0.9907,5,809,0.9938,6,1273,0.9953,1.9835,3150,20,1579,18,0
303,6,516,0.9884,0,448,1.0,1,108,0.9907,5,809,0.9938,6,1274,0.9953,1.968,3155,24,1594,18,0
304,6,516,0.9884,0,451,1.0,1,108,0.9907,5,809,0.9938,6,1274,0.9953,1.9699,3158,24,1594,18,0
305,6,516,0.9884,0,454,1.0,1,108,0.9907,5,809,0.9938,6,1274,0.9953,1.9718,3161,22,1594,18,0
306,6,516,0.9884,0,457,1.0,1,109,0.9908,5,809,0.9938,6,1274,0.9953,1.9743,3165,22,1594,18,0
307,6,516,0.9884,0,460,1.0,1,109,0.9908,5,809,0.9938,6,1274,0.9953,1.9762,3168,22,1594,18,0
308,6,516,0.9884,0,463,1.0,1,109,0.9908,5,809,0.9938,6,1274,0.9953,1.978,3171,22,1594,18,0
309,6,516,0.9884,0,466,1.0,1,110,0.9909,5,809,0.9938,6,1275,0.9953,1.9812,3176,22,1594,18,0
310,6,517,0.9884,0,470,1.0,1,110,0.9909,5,809,0.9938,6,1275,0.9953,1.9843,3181,21,1594,18,0
311,6,517,0.9884,0,473,1.0,1,110,0.9909,5,809,0.9938,6,1275,0.9953,1.9862,3184,20,1594,18,0
312,6,517,0.9884,0,476,1.0,1,111,0.991,5,809,0.9938,6,1275,0.9953,1.9875,3188,20,1595,18,0
313,6,517,0.9884,0,479,1.0,1,111,0.991,5,810,0.9938,6,1275,0.9953,1.9837,3192,21,1600,18,0
314,6,517,0.9884,0,482,1.0,1,111,0.991,5,810,0.9938,6,1275,0.9953,1.9782,3195,22,1606,18,0
315,6,517,0.9884,0,485,1.0,1,112,0.9911,5,810,0.9938,6,1276,0.9953,1.9752,3200,20,1611,18,0
316,6,517,0.9884,0,488,1.0,1,112,0.9911,5,810,0.9938,6,1276,0.9953,1.9697,3203,21,1617,18,0
317,6,517,0.9884,0,491,1.0,1,113,0.9912,5,810,0.9938,7,1276,0.9945,1.9655,3207,21,1622,19,0
318,6,517,0.9884,0,494,1.0,1,113,0.9912,5,810,0.9938,7,1276,0.9945,1.9601,3210,20,1628,19,0
319,6,517,0.9884,0,497,1.0,1,113,0.9912,5,810,0.9938,7,1276,0.9945,1.9559,3213,23,1633,19,0
320,6,517,0.9884,0,500,1.0,1,114,0.9912,5,810,0.9938,7,1276,0.9945,1.9512,3217,24,1639,19,0
321,6,517,0.9884,0,503,1.0,1,114,0.9912,5,810,0.9938,7,1277,0.9945,1.9477,3221,22,1644,19,0
322,6,518,0.9884,0,507,1.0,1,114,0.9912,5,810,0.9938,7,1277,0.9945,1.9436,3226,23,1650,19,0
323,6,518,0.9884,0,510,1.0,1,115,0.9913,5,810,0.9938,7,1277,0.9945,1.9402,3230,22,1655,19,0
324,6,518,0.9884,0,513,1.0,1,115,0.9913,5,810,0.9938,7,1277,0.9945,1.935,3233,24,1661,19,0
325,6,518,0.9884,0,516,1.0,1,115,0.9913,5,810,0.9938,7,1277,0.9945,1.931,3236,23,1666,19,0
326,6,518,0.9884,0,519,1.0,1,116,0.9914,6,810,0.9926,7,1277,0.9945,1.9258,3240,25,1672,20,0
327,6,518,0.9884,0,522,1.0,1,116,0.9914,6,810,0.9926,7,1278,0.9945,1.9225,3244,25,1677,20,0
328,6,518,0.9884,0,525,1.0,1,116,0.9914,6,810,0.9926,7,1278,0.9945,1.9174,3247,29,1683,20,0
329,6,518,0.9884,0,528,1.0,1,117,0.9915,6,810,0.9926,7,1278,0.9945,1.9141,3251,30,1688,20,0
330,7,518,0.9865,0,531,1.0,1,117,0.9915,6,810,0.9926,7,1278,0.9945,1.9085,3254,31,1694,21,0
331,7,518,0.9865,0,534,1.0,1,118,0.9915,6,810,0.9926,7,1278,0.9945,1.9052,3258,31,1699,21,0
332,7,518,0.9865,0,537,1.0,1,118,0.9915,6,810,0.9926,7,1278,0.9945,1.9003,3261,33,1705,21,0
333,8,519,0.9846,0,541,1.0,1,118,0.9915,6,811,0.9926,7,1279,0.9945,1.8971,3268,31,1711,22,0
334,8,519,0.9846,0,541,1.0,1,119,0.9916,6,811,0.9926,7,1279,0.9945,1.8966,3269,30,1712,22,0
335,8,519,0.9846,0,541,1.0,1,119,0.9916,6,811,0.9926,7,1279,0.9945,1.8955,3269,31,1713,22,0
336,8,519,0.9846,0,541,1.0,1,119,0.9916,6,811,0.9926,7,1279,0.9945,1.8944,3269,30,1714,22,0
337,8,520,0.9846,0,541,1.0,1,120,0.9917,6,811,0.9926,7,1279,0.9945,1.8945,3271,29,1715,22,0
338,8,520,0.9846,0,541,1.0,1,120,0.9917,6,811,0.9926,7,1279,0.9945,1.8934,3271,29,1716,22,0
339,8,520,0.9846,0,541,1.0,1,120,0.9917,6,812,0.9926,7,1279,0.9945,1.8917,3272,28,1718,22,0
340,8,520,0.9846,0,541,1.0,1,121,0.9917,6,812,0.9926,7,1279,0.9945,1.8912,3273,28,1719,22,0
341,8,521,0.9846,0,541,1.0,1,121,0.9917,7,812,0.9914,7,1279,0.9945,1.8901,3274,28,1720,23,0
342,8,521,0.9846,0,541,1.0,1,121,0.9917,7,812,0.9914,7,1279,0.9945,1.889,3274,27,1721,23,0
343,8,521,0.9846,0,541,1.0,1,122,0.9918,7,812,0.9914,7,1279,0.9945,1.8885,3275,27,1722,23,0
344,8,521,0.9846,0,541,1.0,1,122,0.9918,7,812,0.9914,7,1279,0.9945,1.8874,3275,27,1723,23,0
345,8,522,0.9847,0,542,1.0,1,123,0.9919,7,813,0.9914,7,1280,0.9945,1.8881,3280,27,1725,23,0
346,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,7,1280,0.9945,1.8745,3280,30,1737,24,0
347,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,8,1280,0.9938,1.8611,3280,33,1749,25,0
348,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,9,1280,0.993,1.8478,3280,35,1761,26,0
349,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,9,1281,0.993,1.8484,3281,36,1761,26,0
350,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,9,1281,0.993,1.8484,3281,35,1761,26,0
351,9,522,0.9828,0,542,1.0,1,123,0.9919,7,813,0.9914,10,1281,0.9922,1.8468,3281,35,1762,27,0
352,9,522,0.9828,0,542,1.0,1,123,0.9919,7,814,0.9914,10,1282,0.9922,1.8479,3283,35,1762,27,0
353,9,522,0.9828,0,542,1.0,1,123,0.9919,8,814,0.9902,10,1282,0.9922,1.8473,3283,34,1762,28,0
354,10,522,0.9808,0,542,1.0,1,123,0.9919,9,814,0.9889,9,1282,0.993,1.8457,3283,33,1763,29,0
355,10,522,0.9808,0,542,1.0,1,123,0.9919,9,814,0.9889,9,1283,0.993,1.8463,3284,33,1763,29,0
356,10,522,0.9808,0,542,1.0,1,123,0.9919,9,814,0.9889,9,1283,0.993,1.8463,3284,33,1763,29,0
357,10,522,0.9808,0,542,1.0,1,123,0.9919,9,814,0.9889,9,1283,0.993,1.8452,3284,32,1764,29,0
358,10,522,0.9808,0,542,1.0,1,123,0.9919,9,815,0.989,9,1284,0.993,1.8391,3286,32,1771,29,0
359,10,522,0.9808,0,542,1.0,1,123,0.9919,9,815,0.989,9,1284,0.993,1.8308,3286,33,1779,29,0
360,10,522,0.9808,0,542,1.0,1,123,0.9919,9,815,0.989,9,1284,0.993,1.8236,3286,34,1786,29,0
361,10,522,0.9808,0,542,1.0,2,123,0.9837,10,815,0.9877,10,1285,0.9922,1.8144,3287,36,1794,32,0
362,10,522,0.9808,0,542,1.0,2,123,0.9837,10,815,0.9877,10,1285,0.9922,1.8073,3287,38,1801,32,0
363,10,522,0.9808,0,542,1.0,2,123,0.9837,10,815,0.9877,10,1285,0.9922,1.7993,3287,37,1809,32,0
364,11,522,0.9789,0,542,1.0,2,123,0.9837,10,816,0.9877,10,1286,0.9922,1.792,3289,40,1817,33,0
365,11,522,0.9789,0,542,1.0,2,123,0.9837,10,816,0.9877,10,1286,0.9922,1.792,3289,41,1817,33,0
366,11,522,0.9789,0,542,1.0,2,123,0.9837,10,816,0.9877,10,1286,0.9922,1.792,3289,41,1817,33,0
367,11,522,0.9789,0,542,1.0,2,123,0.9837,10,816,0.9877,10,1286,0.9922,1.792,3289,41,1817,33,0
368,11,522,0.9789,0,542,1.0,2,123,0.9837,10,816,0.9877,10,1286,0.9922,1.791,3289,41,1818,33,0
369,11,522,0.9789,0,542,1.0,2,123,0.9837,11,816,0.9865,10,1286,0.9922,1.7904,3289,41,1818,34,0
370,11,522,0.9789,0,542,1.0,2,123,0.9837,11,816,0.9865,10,1286,0.9922,1.7904,3289,39,1818,34,0
371,11,522,0.9789,0,542,1.0,2,123,0.9837,11,816,0.9865,10,1286,0.9922,1.7894,3289,39,1819,34,0
372,11,522,0.9789,0,542,1.0,2,123,0.9837,11,816,0.9865,10,1286,0.9922,1.7894,3289,37,1819,34,0
373,11,522,0.9789,0,542,1.0,2,123,0.9837,11,817,0.9865,10,1286,0.9922,1.79,3290,37,1819,34,0
374,11,522,0.9789,0,542,1.0,2,123,0.9837,11,817,0.9865,10,1286,0.9922,1.789,3290,37,1820,34,0
375,11,522,0.9789,0,542,1.0,2,123,0.9837,11,817,0.9865,10,1286,0.9922,1.7861,3290,37,1823,34,0
376,11,522,0.9789,0,542,1.0,2,123,0.9837,11,817,0.9865,10,1286,0.9922,1.7831,3290,37,1826,34,0
377,11,522,0.9789,0,542,1.0,2,123,0.9837,11,817,0.9865,10,1286,0.9922,1.7802,3290,37,1829,34,0
378,10,522,0.9808,0,542,1.0,2,123,0.9837,11,817,0.9865,11,1286,0.9914,1.7773,3290,37,1832,34,0
379,10,523,0.9809,0,542,1.0,2,123,0.9837,11,817,0.9865,11,1287,0.9915,1.7755,3292,38,1835,34,0
380,10,523,0.9809,0,542,1.0,2,123,0.9837,11,817,0.9865,11,1287,0.9915,1.7755,3292,38,1835,34,0
381,10,523,0.9809,0,542,1.0,2,123,0.9837,11,817,0.9865,11,1287,0.9915,1.7755,3292,38,1835,34,0
382,10,523,0.9809,0,542,1.0,2,123,0.9837,11,818,0.9866,11,1287,0.9915,1.776,3293,38,1835,34,0
383,10,523,0.9809,0,542,1.0,2,123,0.9837,11,818,0.9866,11,1287,0.9915,1.776,3293,38,1835,34,0
384,10,523,0.9809,0,542,1.0,2,123,0.9837,11,818,0.9866,11,1287,0.9915,1.776,3293,38,1835,34,0
385,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.776,3293,38,1835,34,0
386,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.776,3293,38,1835,34,0
387,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.776,3293,38,1835,34,0
388,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.776,3293,37,1835,34,0
389,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.7751,3293,37,1836,34,0
390,11,523,0.979,0,542,1.0,2,123,0.9837,11,818,0.9866,10,1287,0.9922,1.7702,3293,38,1841,34,0
391,11,523,0.979,0,542,1.0,2,123,0.9837,11,819,0.9866,10,1287,0.9922,1.765,3294,37,1847,34,0
392,11,523,0.979,0,542,1.0,2,123,0.9837,11,819,0.9866,10,1287,0.9922,1.7593,3294,37,1853,34,0
393,11,523,0.979,0,542,1.0,2,123,0.9837,11,819,0.9866,10,1287,0.9922,1.7536,3294,36,1859,34,0
394,11,524,0.979,0,542,1.0,2,123,0.9837,11,819,0.9866,10,1288,0.9922,1.7491,3296,36,1865,34,0
395,11,524,0.979,0,542,1.0,2,123,0.9837,12,819,0.9853,10,1288,0.9922,1.7561,3296,37,1857,35,8
396,11,524,0.979,0,542,1.0,2,123,0.9837,12,819,0.9853,10,1288,0.9922,1.7627,3296,37,1850,35,15
397,11,524,0.979,0,542,1.0,2,123,0.9837,12,819,0.9853,10,1288,0.9922,1.7618,3296,37,1851,35,14
398,11,524,0.979,0,542,1.0,2,123,0.9837,12,819,0.9853,10,1288,0.9922,1.7598,3296,37,1853,35,12
399,11,524,0.979,0,542,1.0,2,123,0.9837,12,819,0.9853,10,1288,0.9922,1.758,3296,37,1855,35,10
400,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7566,3297,37,1857,35,8
401,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7547,3297,37,1859,35,6
402,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7538,3297,37,1860,35,5
403,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7519,3297,37,1862,35,3
404,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.75,3297,36,1864,35,1
405,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7481,3297,36,1866,35,0
406,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7463,3297,36,1868,35,0
407,11,524,0.979,0,542,1.0,2,123,0.9837,12,820,0.9854,10,1288,0.9922,1.7444,3297,36,1870,35,0
408,11,525,0.979,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.7441,3300,36,1872,35,0
409,11,525,0.979,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.7358,3300,36,1881,35,0
410,11,525,0.979,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.723,3300,37,1895,35,0
411,12,525,0.9771,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.7089,3300,37,1910,36,0
412,12,525,0.9771,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.6965,3300,40,1924,36,0
413,12,525,0.9771,0,542,1.0,2,123,0.9837,12,821,0.9854,10,1289,0.9922,1.6833,3300,40,1939,36,0
414,12,525,0.9771,0,542,1.0,2,123,0.9837,13,821,0.9842,10,1289,0.9922,1.6699,3300,42,1954,37,0
415,12,525,0.9771,0,542,1.0,2,123,0.9837,14,821,0.9829,10,1289,0.9922,1.6694,3300,45,1954,38,0
416,12,525,0.9771,0,542,1.0,2,123,0.9837,15,821,0.9817,10,1289,0.9922,1.6689,3300,46,1954,39,0
417,12,525,0.9771,0,542,1.0,2,123,0.9837,15,821,0.9817,10,1289,0.9922,1.668,3300,45,1955,39,0
418,12,526,0.9772,0,542,1.0,2,123,0.9837,15,821,0.9817,10,1289,0.9922,1.6685,3301,45,1955,39,0
419,12,526,0.9772,0,542,1.0,2,123,0.9837,15,821,0.9817,10,1289,0.9922,1.6685,3301,46,1955,39,0
420,12,526,0.9772,0,542,1.0,2,123,0.9837,16,821,0.9805,10,1289,0.9922,1.668,3301,45,1955,40,0
421,12,526,0.9772,0,542,1.0,2,123,0.9837,16,821,0.9805,10,1289,0.9922,1.668,3301,45,1955,40,0
422,12,526,0.9772,0,542,1.0,2,123,0.9837,16,821,0.9805,10,1289,0.9922,1.668,3301,45,1955,40,0
423,12,526,0.9772,0,542,1.0,2,123,0.9837,16,821,0.9805,10,1289,0.9922,1.668,3301,45,1955,40,0
424,12,526,0.9772,0,542,1.0,2,123,0.9837,17,821,0.9793,10,1289,0.9922,1.6667,3301,44,1956,41,0
425,12,526,0.9772,0,542,1.0,2,123,0.9837,17,821,0.9793,10,1289,0.9922,1.6667,3301,44,1956,41,0
