Day,Mahama sim,Mahama data,Mahama error,Nduta sim,Nduta data,Nduta error,Nyarugusu sim,Nyarugusu data,Nyarugusu error,Nakivale sim,Nakivale data,Nakivale error,Lusenda sim,Lusenda data,Lusenda error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
334,75530,48036,0.572362394871,75530,52758,0.431631221805,75530,75483,0.000622656757151,75530,18084,3.17662021677,75530,16084,3.69597115145,0.7945306374587184,210445,202220,242833
335,75554,47908,0.577064373382,75554,52952,0.426839401722,75554,75409,0.00192284740548,75554,18117,3.1703372523,75554,16111,3.6895909627,0.7946574060437916,210497,202255,243609
336,75579,47927,0.576960794542,75579,53276,0.418631278625,75579,75403,0.00233412463695,75579,18150,3.1641322314,75579,16137,3.68358430935,0.7918802425874732,210893,202634,243613
337,75635,47946,0.577503858507,75635,53601,0.411074420253,75635,75397,0.00315662426887,75635,18182,3.15988340117,75635,16164,3.67922543925,0.7898386104406266,211290,203014,243617
338,75647,47965,0.577129156677,75647,53926,0.402792715944,75647,75391,0.00339563077821,75647,18215,3.15300576448,75647,16191,3.67216354765,0.7867569252862704,211688,203395,243621
339,75704,47985,0.577659685318,75704,54251,0.395439715397,75704,75385,0.00423161106321,75704,18248,3.14861902674,75704,16218,3.66789986435,0.7847392815212625,212087,203777,244968
340,75753,48004,0.578055995334,75753,54007,0.402651508138,75753,75379,0.00496159407793,75753,18281,3.14381051365,75753,16245,3.66315789474,0.7873355480473395,211916,203777,244707
341,75765,48023,0.577681527601,75765,53764,0.409214344171,75765,75373,0.00520080134796,75765,18313,3.13722492219,75765,16271,3.65644398009,0.7890707646969926,211744,203777,244446
342,75785,48043,0.5774410424,75785,53857,0.407152273613,75785,75308,0.00633398842088,75785,18346,3.13087321487,75785,16298,3.64995704994,0.7886307422162642,211852,203777,244486
343,75798,48071,0.576792660856,75798,53950,0.404967562558,75798,75244,0.00736271330604,75798,18379,3.12416344741,75798,16325,3.64306278714,0.7879501247823975,211969,203777,244493
344,75819,48100,0.576278586279,75819,54044,0.402912441714,75819,75179,0.00851301560276,75819,18411,3.11813589702,75819,16352,3.63668052838,0.7874588610280735,212086,203777,244500
345,75816,48129,0.575266471358,75816,54137,0.400447014057,75816,75115,0.00933235705252,75816,18444,3.11060507482,75816,16379,3.62885402039,0.7863942244255527,212204,203877,244507
346,75833,48158,0.574670875036,75833,54230,0.398358841969,75833,75051,0.0104195813513,75833,18477,3.10418357959,75833,16405,3.62255409936,0.7858101647976413,212321,203976,244894
347,75828,48187,0.573619440928,75828,54324,0.395847139386,75828,74604,0.0164066269905,75828,18510,3.09659643436,75828,16432,3.61465433301,0.7879155132818063,212057,203976,245588
348,75844,48216,0.573004811681,75844,54417,0.393755627837,75844,74157,0.0227490324582,75844,18510,3.09746083198,75844,16459,3.60805638253,0.7908093634745158,211759,203976,245707
349,75854,48245,0.57226655612,75854,54510,0.391561181435,75854,73710,0.0290869624203,75854,18510,3.0980010805,75854,16486,3.60111609851,0.7935694998132043,211461,203976,245826
350,75866,48258,0.572091673919,75866,54604,0.389385393012,75866,73263,0.0355295305953,75866,18510,3.09864937871,75866,16513,3.59431962696,0.7965123988860894,211148,203976,245597
351,75889,48272,0.572112197547,75889,54730,0.386606979719,75889,73147,0.0374861580106,75889,18510,3.0998919503,75889,16539,3.58848781668,0.7966315968901221,211198,203976,245591
352,75912,48286,0.572132709274,75912,54856,0.383841330028,75912,73032,0.0394347683207,75912,18510,3.10113452188,75912,16566,3.582397682,0.7967337278106509,211250,203976,245585
353,75921,48300,0.571863354037,75921,54982,0.380833727402,75921,72916,0.0412118053651,75921,18510,3.10162074554,75921,16593,3.57548363768,0.7965130311735392,211301,203976,245579
354,75930,48350,0.570423991727,75930,55109,0.377814875973,75930,72801,0.0429801788437,75930,18510,3.10210696921,75930,16620,3.56859205776,0.7959695349827334,211390,203976,246932
355,75921,48400,0.568615702479,75921,55109,0.377651563266,75921,72685,0.0445208777602,75921,18367,3.13355474492,75921,16647,3.56064155704,0.7973040793909322,211208,203976,247031
356,75917,48450,0.566914344685,75917,55109,0.37757897984,75917,72570,0.0461209866336,75917,18224,3.16577041264,75917,16673,3.5532897499,0.7987593945769715,211026,203976,247130
357,75931,48444,0.567397407316,75931,55109,0.377833021829,75931,72454,0.0479890689265,75931,18082,3.19925893153,75931,16700,3.54676646707,0.8011139101186494,210789,203976,247318
358,75963,48438,0.568252198687,75963,55109,0.378413689234,75963,72339,0.0500974578028,75963,17939,3.23451697419,75963,16727,3.54134034794,0.8039011740567651,210552,203976,247506
359,75960,48433,0.568352156587,75960,55109,0.378359251665,75960,72223,0.0517425196959,75960,17797,3.26813507895,75960,16754,3.53384266444,0.805854048194146,210316,203976,247694
360,75951,48427,0.568360625271,75951,55109,0.378195938957,75951,72108,0.0532950574139,75951,17654,3.3021978022,75951,16781,3.52601156069,0.8076771119436021,210079,203976,247882
361,75972,48422,0.568956259551,75972,55118,0.378351899561,75972,71854,0.0573106577226,75972,17512,3.33828232069,75972,16807,3.52025941572,0.8113326307858836,209713,203976,247072
362,75975,48416,0.569212656973,75975,55127,0.378181290475,75975,71601,0.0610885322831,75975,17521,3.33622510131,75975,16834,3.51318759653,0.8132544785416637,209499,203976,247409
363,75969,48411,0.56925079011,75969,55136,0.377847504353,75969,71348,0.0647670572406,75969,17531,3.33340938908,75969,16861,3.50560464978,0.8149478945180542,209287,203976,247746
364,75969,48424,0.56882950603,75969,55145,0.377622631245,75969,71095,0.0685561572544,75969,17540,3.33118586089,75969,16888,3.49840123164,0.816640521875538,209092,203976,248083
365,75957,48437,0.568160703594,75957,55140,0.37752992383,75957,70897,0.0713711440541,75957,17550,3.32803418803,75957,16915,3.49051138043,0.8176836301504267,208939,203976,248784
366,75965,48450,0.56790505676,75965,55135,0.377799945588,75965,70699,0.0744847876208,75965,17559,3.32627142776,75965,16924,3.48859607658,0.8193727935928571,208767,203976,248826
367,75964,48463,0.567463838392,75964,55131,0.377881772505,75964,70501,0.0774882625778,75964,17569,3.32375206329,75964,16934,3.48588638243,0.8208228266809845,208598,203976,248868
368,75967,48476,0.56710537173,75967,55126,0.378061168958,75967,70303,0.0805655519679,75967,17578,3.32170895437,75967,16943,3.48368057605,0.8223973976375308,208426,203976,249303
369,75957,48489,0.566478995236,75957,55122,0.377979754,75957,70006,0.0850069994001,75957,17588,3.31868319309,75957,16953,3.48044593877,0.8245035021474073,208158,203976,249322
370,75960,48503,0.566088695545,75960,55117,0.378159188635,75960,69710,0.0896571510544,75960,17597,3.31664488265,75960,16962,3.47824548992,0.8269364901461838,207889,203976,249411
371,75964,48518,0.56568696154,75964,55113,0.378331791047,75964,69413,0.0943771339663,75964,17607,3.31442040098,75964,16972,3.47584256422,0.8293734316525626,207623,203976,249500
372,75951,48532,0.564967444161,75951,55108,0.378220947957,75951,69117,0.098875819263,75951,17616,3.31147820163,75951,16981,3.4727047877,0.8314332011921641,207354,203976,249589
373,75952,48547,0.564504500793,75952,55104,0.378339140534,75952,68820,0.103632664923,75952,17626,3.30908884602,75952,16991,3.47013124595,0.8338097813489918,207088,203976,249678
374,75958,48562,0.56414480458,75958,55099,0.37857311385,75958,68524,0.108487537213,75958,17635,3.30722994046,75958,17000,3.46811764706,0.8363311091770622,206820,203976,249767
375,75959,48622,0.562235202172,75959,55095,0.378691351302,75959,68260,0.112789334896,75959,17645,3.30484556532,75959,17010,3.46554967666,0.8380260559835844,206632,203976,249805
376,75948,48682,0.560083809211,75948,55090,0.378616808858,75948,67997,0.116931629337,75948,17654,3.30202786904,75948,17019,3.46254186497,0.8394512744499666,206442,203976,249843
377,75972,48742,0.55865577941,75972,55086,0.379152597756,75972,67734,0.121622818673,75972,17664,3.30095108696,75972,17029,3.46133067121,0.8417008072531575,206255,203976,249881
378,75965,48767,0.557713207702,75965,55081,0.379150705325,75965,67471,0.125891123594,75965,17673,3.29836473717,75965,17038,3.45856321164,0.8435422025918555,206030,203976,250094
379,75966,48793,0.556903654213,75966,55077,0.379269023367,75966,67208,0.130311867635,75966,17683,3.29599049935,75966,17048,3.45600656969,0.8455461131437401,205809,203976,250307
380,75942,48819,0.555582867326,75942,55072,0.378958454387,75942,66945,0.134393905445,75942,17692,3.29244856432,75942,17057,3.45224834379,0.8469732713962594,205585,203976,250520
381,75932,48845,0.554550107483,75932,55068,0.378877024769,75932,66792,0.136842735657,75932,17702,3.28945881821,75932,17067,3.44905372942,0.8477276930414553,205474,203976,250588
382,75930,48871,0.553682142784,75930,55063,0.378965911774,75930,66639,0.139422860487,75930,17712,3.28692411924,75930,17076,3.44659170766,0.8486957114544631,205361,203976,251034
383,75930,48897,0.552856003436,75930,55059,0.379066092737,75930,66486,0.142044941792,75930,17754,3.27678269686,75930,17086,3.44398923095,0.8494071569840512,205282,203976,251784
384,75914,48923,0.551703697647,75914,55054,0.378900715661,75914,66333,0.144437911748,75914,17796,3.26579006518,75914,17095,3.44071365896,0.8497473209194887,205201,203976,252534
385,75899,48915,0.551650822856,75899,55050,0.378728428701,75899,66181,0.146839727414,75899,17838,3.25490525844,75899,17105,3.43724057293,0.8503917811291684,205089,203976,251675
386,75902,48908,0.551934243886,75902,55059,0.378557547358,75902,66069,0.148829254264,75902,17880,3.24507829978,75902,17114,3.43508238869,0.8509974150124372,205030,203976,251679
387,75889,48901,0.551890554385,75889,55068,0.378096172006,75889,65958,0.150565511386,75889,17922,3.23440464234,75889,17124,3.4317332399,0.8511950354436926,204973,203976,251683
388,75864,48894,0.551601423488,75864,55077,0.377417070647,75864,65847,0.152125381566,75864,17964,3.22311289245,75864,17133,3.42794606899,0.851108996413147,204915,203976,251687
389,75858,49037,0.5469543406,75858,55086,0.377083106415,75858,65736,0.153979554582,75858,18007,3.21269506303,75858,17143,3.42501312489,0.8501138974386491,205009,203976,252033
390,75853,49181,0.542323254916,75853,55095,0.376767401761,75853,65625,0.155855238095,75853,18041,3.20447868743,75853,17152,3.42239972015,0.8492252333076541,205094,203976,252529
391,75839,49325,0.537536746072,75839,55104,0.376288472706,75839,65514,0.157599902311,75839,18076,3.19556317769,75839,17162,3.41900710873,0.8480999702701517,205181,203976,253025
392,75841,49327,0.537514951244,75841,55113,0.376100012701,75841,65529,0.157365441255,75841,18110,3.18779679735,75841,17171,3.41680740784,0.8475274056029233,205250,203976,253092
393,75828,49330,0.537157916075,75828,55122,0.375639490585,75828,65544,0.156902233614,75828,18145,3.17900248002,75828,17181,3.41348000698,0.8465629596438764,205322,203976,253159
394,75817,49333,0.536841465145,75817,55132,0.375190452006,75817,65559,0.15646974481,75817,18180,3.1703520352,75817,17190,3.41052937755,0.8456478767636835,205394,203976,253226
395,75800,49336,0.536403437652,75800,55132,0.374882101139,75800,65563,0.156139895978,75800,18214,3.16163390798,75800,17200,3.40697674419,0.8447759741049916,205445,203976,253280
