Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,retrofitted time,refugees in camps (simulation),refugee_debt,Total error (retrofitted)
647,28492,18551,0.535874076869,22925,18371,0.247890697295,112388,166230,0.323900619623,35936,63757,0.436359929106,20454,17324,0.18067420919,20365,18421,0.105531730091,10232,8643,0.183848200856,8514,7166,0.188110521909,0.3270992234576701,318463,325115,318463,473.45677233429393,259306,6652,0.11472918361002692
648,28503,18550,0.536549865229,22925,18071,0.268607160644,112574,166213,0.322712423216,36000,63762,0.43540039522,20454,17346,0.179176755448,20365,18434,0.104752088532,10232,8643,0.183848200856,8514,7172,0.187116564417,0.32740712339443917,318191,325115,318191,473.5821325648415,259567,6924,0.11484297167424597
649,28502,18550,0.536495956873,22925,17771,0.290023071296,112756,166196,0.321548051698,36052,63766,0.434620330584,20454,17368,0.177683095348,20365,18446,0.104033394774,10232,8643,0.183848200856,8512,7177,0.186010868051,0.32772390277965635,317917,325115,317917,473.69308357348706,259798,7198,0.11487589528084374
650,28490,18549,0.535931856165,22925,17471,0.312174460535,112971,166179,0.320184860903,36105,63771,0.433833560709,20454,17389,0.176260854563,20365,18459,0.103255864348,10232,8642,0.183985188614,8514,7183,0.185298621746,0.327918449328334,317643,325115,317643,473.81700288184436,260056,7472,0.11486165286186065
651,28516,18548,0.537416433039,22925,17171,0.335099877701,113139,166162,0.319104247662,36141,63775,0.433304586437,20454,17411,0.174774567802,20365,18471,0.10253911537,10232,8642,0.183985188614,8514,7189,0.184309361525,0.3284221206229972,317369,325115,317369,473.92747358309316,260286,7746,0.1150742511083313
652,28483,18548,0.535637265473,22925,16871,0.358840614071,113352,166144,0.317748459168,36186,63780,0.4326434619,20454,17433,0.173292032352,20365,18484,0.101763687514,10232,8642,0.183985188614,8514,7195,0.183321751216,0.32856192269242535,317097,325115,317097,474.0356111645813,260511,8018,0.11492067096188233
653,28521,18547,0.537768911414,22925,16572,0.383357470432,113549,166127,0.316492803698,36228,63784,0.432020569422,20454,17454,0.171880371262,20365,18497,0.100989349624,10232,8642,0.183985188614,8514,7201,0.182335786696,0.3289902280130293,316824,325115,316824,474.1689124157844,260788,8291,0.11520591874352953
654,28488,18546,0.536072468457,22925,16272,0.408861848574,113732,166110,0.315321172717,36280,63789,0.431249902021,20454,17476,0.170405127031,20365,18509,0.100275541628,10232,8641,0.184122208078,8514,7206,0.18151540383,0.3292223320876073,316549,325115,316549,474.26612127045235,260990,8566,0.11505959582876585
655,28506,18546,0.537043028146,22925,15972,0.435324317556,113914,166093,0.31415532262,36313,63793,0.430768266111,20454,17498,0.168933592411,20365,18522,0.0995032933808,10232,8641,0.184122208078,8514,7212,0.180532445923,0.3296603926305106,316277,325115,316277,474.37824831568815,261223,8838,0.11522178343667101
656,28497,18545,0.536640603936,22925,15672,0.462799897907,114093,166076,0.313007297864,36356,63798,0.430138875827,20454,17520,0.167465753425,20365,18534,0.0987914103809,10232,8641,0.184122208078,8514,7218,0.179551122195,0.3300021518714953,316004,325115,316004,474.4807507218479,261436,9111,0.11522322502246807
657,28494,18544,0.536561691113,22925,15372,0.491347905282,114269,166059,0.311877103921,36395,63802,0.429563336573,20454,17541,0.166068069095,20365,18547,0.0980212433278,10232,8641,0.184122208078,8514,7224,0.178571428571,0.3303835555696323,315730,325115,315730,474.5827718960539,261648,9385,0.11526304120609382
658,28504,18544,0.537100949094,22925,15072,0.521032377919,114447,166042,0.310734633406,36424,63807,0.429153541148,20454,17563,0.164607413312,20365,18560,0.0972521551724,10232,8640,0.184259259259,8514,7230,0.177593360996,0.3308300946560239,315458,325115,315458,474.68719923002885,261865,9657,0.11538144539051158
659,28495,18543,0.536698484603,22925,14772,0.551922556187,114598,166058,0.309891724578,36477,63808,0.428331870612,20454,17585,0.163150412283,20365,18572,0.0965431832867,10232,8640,0.184259259259,8514,7236,0.176616915423,0.331292391835388,315214,325115,315214,474.7810394610202,262060,9901,0.11537241366182974
660,28505,18543,0.537237771666,22925,14472,0.58409342178,114789,166074,0.308808121681,36524,63810,0.427613226767,20454,17607,0.161697052309,20365,18585,0.0957761635728,10232,8640,0.184259259259,8514,7241,0.1758044469,0.33170567542511714,314972,325115,314972,474.90038498556305,262308,10143,0.11548010616816733
661,28484,18542,0.536188113472,22925,14172,0.617626305391,114952,166091,0.307897477889,36550,63811,0.42721474354,20454,17628,0.160313138189,20365,18597,0.0950690971662,10232,8640,0.184259259259,8514,7247,0.174830964537,0.33218525202714727,314728,325115,314728,474.98123195380174,262476,10387,0.11540759004600798
662,28513,18541,0.537835068227,22925,13872,0.652609573241,115113,166107,0.306994888837,36584,63813,0.426699888737,20454,17650,0.158866855524,20365,18610,0.0943041375605,10232,8639,0.184396342169,8514,7253,0.173859092789,0.33280124648234416,314485,325115,314485,475.0888995675156,262700,10630,0.11563667583509547
663,28485,18541,0.536324901569,22925,13572,0.689139404657,115276,166124,0.306084611495,36631,63814,0.425972357163,20454,17672,0.157424173834,20365,18623,0.0935402459324,10232,8639,0.184396342169,8514,7259,0.172888827662,0.3331805857868408,314244,325115,314244,475.17635752042287,262882,10871,0.11550578531332341
664,28518,18540,0.538187702265,22925,13272,0.727320675105,115466,166140,0.305007824726,36661,63816,0.425520245706,20454,17693,0.156050415419,20365,18635,0.0928360611752,10232,8639,0.184396342169,8514,7265,0.171920165175,0.3337356687898089,314000,325115,314000,475.297933685728,263135,11115,0.1157547770700637
665,28485,18539,0.536490641351,22925,12972,0.767267961764,115674,166157,0.303827103282,36677,63817,0.425278530799,20454,17715,0.154614733277,20365,18648,0.0920742170742,10232,8638,0.184533456819,8514,7270,0.171114167813,0.3340685118372238,313756,325115,313756,475.38971648246036,263326,11359,0.1155930085799156
666,28508,18539,0.537731269216,22925,12672,0.809106691919,115895,166173,0.302564195146,36719,63819,0.424638430561,20454,17737,0.153182612618,20365,18661,0.0913134344355,10232,8638,0.184533456819,8514,7276,0.170148433205,0.33444332807042726,313515,325115,313515,475.5271504084575,263612,11600,0.1157711752228761
667,28489,18538,0.536789297659,22925,12372,0.852974458455,116071,166189,0.30157230623,36767,63820,0.423895330617,20454,17759,0.151754040205,20365,18673,0.0906121137471,10232,8638,0.184533456819,8514,7282,0.16918429003,0.3348155430920832,313271,325115,313271,475.6256607400288,263817,11844,0.11569854854103954
668,28499,18538,0.537328730176,22925,12073,0.898865236478,116222,166206,0.300735232182,36803,63822,0.423349315283,20454,17780,0.150393700787,20365,18686,0.0898533661565,10232,8638,0.184533456819,8514,7288,0.168221734358,0.3353948969910328,313031,325115,313031,475.7203267659779,264014,12084,0.11581281087176669
669,28493,18537,0.53708798619,22925,12073,0.898865236478,116391,166222,0.299785828591,36832,63823,0.422903968789,20454,17802,0.148972025615,20365,18698,0.0891539202054,10232,8637,0.184670603219,8514,7294,0.16726076227,0.3346173255910517,313086,325115,313086,475.81259010091304,264206,12029,0.11571580971362501
670,28497,18537,0.537303770837,22925,12073,0.898865236478,116550,166239,0.298900979914,36890,63825,0.422013317665,20454,17824,0.147553859964,20365,18711,0.0883971995083,10232,8637,0.184670603219,8514,7299,0.166461159063,0.3338070223059605,313145,325115,313145,475.91878904372896,264427,11970,0.11566846029794504
671,28494,18537,0.537141932352,22925,12073,0.898865236478,116726,166255,0.297909837298,36937,63826,0.421285996302,20454,17846,0.146139190855,20365,18724,0.0876415295877,10232,8637,0.184670603219,8514,7305,0.165503080082,0.33294700242334846,313203,325115,313203,476.02450744834215,264647,11912,0.1155831840691181
672,28502,18536,0.537656452309,22925,12074,0.898707967534,116889,166272,0.297001299076,36982,63828,0.420599110108,20454,17867,0.144792074775,20365,18736,0.0869449188728,10232,8637,0.184670603219,8514,7311,0.164546573656,0.33218306779330975,313261,325115,313261,476.12830370014416,264863,11854,0.11557136062261182
673,28496,18536,0.537332757877,22925,12074,0.898707967534,117029,166288,0.296227027807,36999,63829,0.420341850883,20454,17889,0.143384202583,20365,18749,0.0861912635341,10232,8636,0.18480778138,8514,7317,0.163591635916,0.33152898971651806,313318,325115,313318,476.200864968765,265014,11797,0.1154801192398777
674,28499,18536,0.537494605093,22925,12074,0.898707967534,117211,166305,0.295204593969,37041,63831,0.419702025662,20454,17911,0.141979788957,20365,18761,0.0854965087149,10232,8636,0.18480778138,8514,7323,0.162638263007,0.3306943394058913,313377,325115,313377,476.3099471407977,265241,11738,0.11543284925185958
675,28492,18536,0.537116961588,22925,12075,0.898550724638,117376,166321,0.29428033742,37094,63832,0.418880812132,20454,17933,0.140578821168,20365,18774,0.0847448599126,10232,8636,0.18480778138,8514,7329,0.161686451085,0.3298344797662043,313436,325115,313436,476.4113407015858,265452,11679,0.11532816906800751
676,28498,18535,0.537523603992,22925,12075,0.898550724638,117527,166337,0.293440425161,37146,63834,0.418084406429,20454,17954,0.139244736549,20365,18787,0.083994251344,10232,8636,0.18480778138,8514,7334,0.16089446414,0.32908335778903447,313492,325115,313492,476.5117731859683,265661,11623,0.11529799803503758
677,28490,18535,0.537091988131,22925,12075,0.898550724638,117697,166354,0.292490712577,37186,63835,0.417466906869,20454,17976,0.13785046729,20365,18799,0.083302303314,10232,8635,0.184944991314,8514,7340,0.159945504087,0.3282612924933583,313549,325115,313549,476.60884190293126,265863,11566,0.1151909270959244
678,28509,18535,0.538117075803,22925,12075,0.898550724638,117897,166370,0.291356614774,37224,63837,0.416889891442,20454,17998,0.136459606623,20365,18812,0.0825536891346,10232,8635,0.184944991314,8514,7346,0.158998094201,0.3274278717379659,313608,325115,313608,476.7323402210476,266120,11507,0.11523302976964873
679,28485,18535,0.536822228217,22925,12076,0.898393507784,118082,166387,0.290317152181,37258,63838,0.41636642752,20454,18019,0.135135135135,20365,18824,0.0818635784105,10232,8635,0.184944991314,8514,7352,0.158052230686,0.32652247932514206,313666,325115,313666,476.82604517059104,266315,11449,0.11501405954104046
680,28505,18534,0.537984245171,22925,12076,0.898393507784,118261,166403,0.289309687926,37287,63840,0.415930451128,20454,18041,0.133750900726,20365,18837,0.0811169506822,10232,8635,0.184944991314,8514,7358,0.157107909758,0.32579273501549133,313724,325115,313724,476.9356078808265,266543,11391,0.11507567160944014
681,28489,18534,0.537120966872,22925,12076,0.898393507784,118416,166420,0.288450907343,37324,63841,0.415360035087,20454,18063,0.1323700382,20365,18850,0.0803713527851,10232,8634,0.185082233032,8514,7363,0.156322151297,0.325003744649931,313781,325115,313781,477.0201923076923,266719,11334,0.11492091618039334
682,28503,18534,0.537876335384,22925,12077,0.898236316966,118562,166436,0.287642096662,37377,63843,0.414548188525,20454,18085,0.13099253525,20365,18862,0.0796840207825,10232,8634,0.185082233032,8514,7369,0.155380648663,0.32427988784093803,313840,325115,313840,477.12259615384613,266932,11275,0.11494073413204181
683,28491,18534,0.537228876659,22925,12077,0.898236316966,118718,166453,0.286777648946,37434,63845,0.413673741092,20454,18106,0.129680768806,20365,18875,0.078940397351,10232,8634,0.185082233032,8514,7375,0.154440677966,0.3234352450947598,313899,325115,313899,477.21923076923076,267133,11216,0.11480125772939703
684,28509,18533,0.538283062645,22925,12077,0.898236316966,118919,166788,0.287005060316,37468,63845,0.413141201347,20454,18128,0.128309796999,20365,18887,0.078254884312,10232,8634,0.185082233032,8514,7381,0.153502235469,0.323301715387577,314273,325115,314273,477.34086538461537,267386,10842,0.1147346415377713
685,28491,18533,0.537311822155,22925,12077,0.898236316966,119080,167124,0.287475168139,37501,63845,0.412624324536,20454,18150,0.12694214876,20365,18900,0.0775132275132,10232,8633,0.185219506545,8514,7387,0.15256531745,0.3231823396864443,314649,325115,314649,477.4254807692308,267562,10466,0.1144449847290155
686,28503,18533,0.537959315815,22925,12078,0.898079152178,119248,167460,0.287901588439,37556,63845,0.411762863184,20454,18172,0.125577812018,20365,18913,0.0767725902818,10232,8633,0.185219506545,8514,7392,0.151785714286,0.32306222343552593,315026,325115,315026,477.53846153846155,267797,10089,0.11433659443982401
687,28494,18533,0.53747369557,22925,12078,0.898079152178,119386,167796,0.288505089513,37587,63845,0.411277312241,20454,18193,0.12427856868,20365,18925,0.0760898282695,10232,8633,0.185219506545,8514,7398,0.150851581509,0.32305541199932786,315401,325115,315401,477.61538461538464,267957,9714,0.11411187662689719
688,28493,18532,0.537502698036,22925,12078,0.898079152178,119562,168132,0.288880165584,37613,63845,0.410870075965,20454,18215,0.122920669778,20365,18938,0.0753511458443,10232,8633,0.185219506545,8514,7404,0.149918962723,0.32296525712765656,315777,325115,315777,477.7120192307692,268158,9338,0.113925333384002
689,28501,18532,0.537934383769,22925,12079,0.897922013412,119712,168468,0.289408077498,37655,63845,0.410212232751,20454,18237,0.121566047047,20365,18951,0.0746134768614,10232,8632,0.185356811863,8514,7410,0.148987854251,0.32293122971716315,316154,325115,316154,477.8081730769231,268358,8961,0.1138021344028543
690,28486,18532,0.53712497302,22925,12079,0.897922013412,119805,168804,0.290271557546,37664,63928,0.410837191841,20454,18259,0.120214688647,20365,18963,0.0739334493487,10232,8632,0.185356811863,8514,7416,0.148058252427,0.3232905787191303,316613,325115,316613,477.85,268445,8502,0.11352976662360674
691,28512,18532,0.538527951651,22925,12079,0.897922013412,119989,169140,0.290593591108,37703,64012,0.411001062301,20454,18280,0.118927789934,20365,18976,0.0731977234401,10232,8632,0.185356811863,8514,7422,0.147130153597,0.3233987125993068,317073,325115,317073,477.9697115384615,268694,8042,0.11347859956539977
692,28484,18531,0.537099994604,22925,12079,0.897922013412,120117,169476,0.291244778022,37731,64096,0.411336120819,20454,18302,0.117582777838,20365,18988,0.0725194859912,10232,8632,0.185356811863,8514,7427,0.146357883398,0.32355581029883695,317531,325115,317531,478.03125,268822,7584,0.1131133653092139
693,28517,18531,0.538880794345,22925,12080,0.897764900662,120285,169812,0.291657833369,37763,64180,0.411607977563,20454,18324,0.116240995416,20365,19001,0.0717856954897,10232,8631,0.185494148998,8514,7433,0.145432530607,0.3237534277591889,317992,325115,317992,478.14326923076925,269055,7123,0.11310976376764195
694,28486,18531,0.537207921861,22925,12080,0.897764900662,120437,169986,0.291488710835,37808,64176,0.410870107205,20454,18345,0.114963205233,20365,19014,0.0710529083833,10232,8631,0.185494148998,8514,7439,0.14450867052,0.32323178358401267,318202,325115,318202,478.2230769230769,269221,6913,0.11280570203832785
695,28519,18531,0.538988721602,22925,12080,0.897764900662,120577,170161,0.291394620389,37847,64173,0.410234833964,20454,18367,0.113627701857,20365,19026,0.0703773783244,10232,8631,0.185494148998,8514,7445,0.14358629953,0.3229726079883422,318414,325115,318414,478.325,269433,6701,0.1128939054187316
696,28494,18530,0.537722611981,22925,12081,0.897607813923,120738,170336,0.291177437535,37888,64170,0.409568334113,20454,18389,0.112295393986,20365,19039,0.0696465150481,10232,8631,0.185494148998,8514,7451,0.142665414038,0.32245541024458063,318627,325115,318627,478.41009615384615,269610,6488,0.11262385171375935
697,28502,18530,0.538154344307,22925,12081,0.897607813923,120892,170510,0.290997595449,37915,64167,0.409119952624,20454,18411,0.110966270165,20365,19051,0.0689727573356,10232,8630,0.185631517961,8514,7456,0.141899141631,0.3221185813396229,318836,325115,318836,478.5009615384615,269799,6279,0.11256884417067081
698,28494,18530,0.537722611981,22925,12081,0.897607813923,120997,170685,0.291109353487,37931,64163,0.408833751539,20454,18432,0.109700520833,20365,19064,0.0682438103231,10232,8630,0.185631517961,8514,7462,0.140980970249,0.321911818634872,319047,325115,319047,478.55528846153845,269912,6068,0.11241917335063487
699,28509,18530,0.538532110092,22925,12082,0.897450753187,121149,170860,0.290945803582,37959,64160,0.408369700748,20454,18454,0.108377587515,20365,19077,0.0675158567909,10232,8630,0.185631517961,8514,7468,0.140064274237,0.32158641362396284,319261,325115,319261,478.64903846153845,270107,5854,0.1124001992100507
700,28497,18536,0.537386706949,22925,12082,0.897450753187,121301,171034,0.290778441713,37993,64157,0.407812085977,20454,18476,0.10705780472,20365,19089,0.0668447797161,10232,8630,0.185631517961,8514,7474,0.13914905004,0.3211394837829209,319478,325115,319478,478.73269230769233,270281,5637,0.11221116947019825
701,28503,18543,0.537129914253,22925,12082,0.897450753187,121433,171209,0.290732379723,38027,64154,0.407254419054,20454,18498,0.105741161207,20365,19102,0.0661187310229,10232,8629,0.185768918762,8514,7480,0.138235294118,0.3208100169848325,319697,325115,319697,478.81538461538463,270453,5418,0.11213743012915355
702,28488,18549,0.535824033641,22925,12082,0.897450753187,121580,171384,0.290598889044,38072,64151,0.406525229537,20454,18519,0.104487283331,20365,19114,0.0654494088103,10232,8629,0.185768918762,8514,7485,0.1374749499,0.32034646919631277,319913,325115,319913,478.9004807692308,270630,5202,0.11193668278563235
703,28506,18556,0.536214701444,22925,12082,0.897450753187,121710,171384,0.289840358493,38097,64151,0.406135523998,20454,18541,0.103176743433,20365,19127,0.0647252574894,10232,8629,0.185768918762,8514,7491,0.136563876652,0.319720215901313,319961,325115,319961,478.98365384615386,270803,5154,0.11199802475926754
704,28496,18562,0.535179398772,22925,12082,0.897450753187,121878,171384,0.288860103627,38131,64151,0.405605524466,20454,18563,0.101869309918,20365,19140,0.0640020898642,10232,8629,0.185768918762,8514,7497,0.135654261705,0.31886390340241494,320008,325115,320008,479.07592503604036,270995,5107,0.11187845303867404
705,28495,18569,0.534546825354,22925,12082,0.897450753187,122021,171384,0.288025720021,38144,64151,0.405402877586,20454,18585,0.100564971751,20365,19152,0.0633354218881,10232,8628,0.185906351414,8514,7503,0.134746101559,0.31818380648265604,320054,325115,320054,479.1504084574724,271150,5061,0.11182487955157568
706,28503,18575,0.534481830417,22925,12082,0.897450753187,122175,171384,0.28712715306,38198,64151,0.404561113623,20454,18606,0.0993227990971,20365,19165,0.06261414036,10232,8628,0.185906351414,8514,7509,0.133839392729,0.31736957200874727,320100,325115,320100,479.2542047092744,271366,5015,0.11181193377069666
707,28492,18582,0.533311807125,22925,12082,0.897450753187,122293,171384,0.286438640713,38227,64151,0.404109055198,20454,18628,0.0980244792785,20365,19177,0.0619492099911,10232,8628,0.185906351414,8514,7515,0.132934131737,0.31668264890815784,320147,325115,320147,479.3195579048534,271502,4968,0.11170805911034619
708,28499,18589,0.533110979612,22925,12082,0.897450753187,122460,171384,0.285464220697,38237,64151,0.403953172982,20454,18650,0.0967292225201,20365,19190,0.0612298071912,10232,8628,0.185906351414,8514,7520,0.132180851064,0.3159584501895726,320194,325115,320194,479.40797693416624,271686,4921,0.1116979081431882
709,28493,18595,0.532293627319,22925,12082,0.897450753187,122593,171384,0.284688185595,38272,64151,0.403407585229,20454,18671,0.0954956885009,20365,19203,0.0605113784305,10232,8627,0.186043815927,8514,7526,0.13127823545,0.3152301874537455,320239,325115,320239,479.4858241230178,271848,4876,0.11161039098922992
710,28503,18602,0.53225459628,22925,12082,0.897450753187,122746,171384,0.283795453485,38288,64151,0.403158173684,20454,18693,0.0942063874177,20365,19215,0.0598490762425,10232,8627,0.186043815927,8514,7532,0.130377057886,0.3145407542009329,320286,325115,320286,479.5718404613167,272027,4829,0.1116189905272163
711,28494,18608,0.531276870163,22925,12082,0.897450753187,122866,171384,0.283095271437,38320,64151,0.402659350595,20454,18715,0.0929201175528,20365,19228,0.0591325150822,10232,8627,0.186043815927,8514,7538,0.129477314938,0.31384527975575416,320333,325115,320333,479.64055742431526,272170,4782,0.1115214479931821
712,28502,18615,0.531130808488,22925,12082,0.897450753187,123005,171384,0.282284227232,38359,64151,0.402051409955,20454,18737,0.0916368682286,20365,19240,0.0584719334719,10232,8627,0.186043815927,8511,7544,0.128181336161,0.31311255384231224,320380,325115,320380,479.7284959154253,272353,4735,0.11149884512141832
713,28493,18621,0.530154127061,22925,12082,0.897450753187,123142,171384,0.281484852728,38379,64151,0.401739645524,20454,18758,0.0904147563706,20365,19253,0.0577572326391,10232,8626,0.186181312312,8514,7549,0.127831500861,0.3124235388110753,320424,325115,320424,479.80105718404616,272504,4691,0.1114179961550945
714,28507,18628,0.53033068499,22925,12082,0.897450753187,123276,171384,0.280702982776,38399,64151,0.401427881093,20454,18780,0.0891373801917,20365,19266,0.0570434963148,10232,8626,0.186181312312,8514,7555,0.126935804103,0.3117901095883572,320472,325115,320472,479.88178760211434,272672,4643,0.11145123442921691
715,28494,18635,0.529058223772,22925,12082,0.897450753187,123396,171384,0.280002800728,38417,64151,0.401147293105,20454,18802,0.0878629932986,20365,19278,0.0563855171698,10232,8626,0.186181312312,8514,7561,0.126041528898,0.3111266414783523,320519,325115,320519,479.94185487746273,272797,4596,0.11133193352032172
716,28513,18641,0.529585322676,22925,12082,0.897450753187,123532,171384,0.279209261075,38440,64151,0.40078876401,20454,18824,0.0865915852104,20365,19291,0.0556736301902,10232,8626,0.186181312312,8514,7567,0.125148671865,0.3104976822245653,320566,325115,320566,480.02740384615385,272975,4549,0.11139671705670595
717,28490,18648,0.527777777778,22925,12082,0.897450753187,123679,171384,0.278351538067,38468,64151,0.400352293807,20454,18845,0.0853807375962,20365,19304,0.0549627020307,10232,8625,0.18631884058,8514,7573,0.124257229632,0.309692088880017,320612,325115,320612,480.1004807692308,273127,4503,0.11120918742904196
718,28509,18654,0.528304921197,22925,12082,0.897450753187,123791,171384,0.277698034822,38510,64151,0.399697588502,20454,18867,0.084115121641,20365,19316,0.0543073100021,10232,8625,0.18631884058,8514,7578,0.12351543943,0.3090872801778848,320657,325115,320657,480.18365384615385,273300,4458,0.11127778280218427
719,28489,18661,0.526659878892,22925,12082,0.897450753187,123914,171384,0.276980348224,38534,64151,0.399323471185,20454,18889,0.0828524538091,20365,19329,0.0535982202908,10232,8625,0.18631884058,8514,7584,0.122626582278,0.308370620975663,320705,325115,320705,480.24471153846156,273427,4410,0.11110522130930295
720,28507,18667,0.527133444046,22925,12082,0.897450753187,124052,171384,0.276175138869,38556,64151,0.398980530311,20454,18911,0.0815927238115,20365,19341,0.0529445219999,10232,8625,0.18631884058,8514,7590,0.121739130435,0.3077402720490349,320751,325115,320751,480.3302884615385,273605,4364,0.11116722940848196
721,28486,18674,0.525436435686,22925,12082,0.897450753187,124174,171384,0.275463287121,38586,64151,0.398512883665,20454,18932,0.0803929854215,20365,19354,0.0522372636148,10232,8624,0.186456400742,8514,7596,0.120853080569,0.30701346957733394,320797,325115,320797,480.39326923076925,273736,4318,0.11099542701459178
722,28507,18681,0.525988972753,22925,12082,0.897450753187,124319,171384,0.274617233814,38635,64151,0.39774906081,20454,18954,0.0791389680279,20365,19367,0.0515309547168,10232,8624,0.186456400742,8514,7602,0.119968429361,0.30627873272140754,320845,325115,320845,480.4966346153846,273951,4270,0.11106920787296046
723,28483,18687,0.524214694708,22925,12082,0.897450753187,124445,171384,0.273882042664,38654,64151,0.3974528846,20454,18976,0.0778878583474,20365,19379,0.0508798183601,10232,8624,0.186456400742,8514,7608,0.119085173502,0.30556481795999263,320891,325115,320891,480.5548076923077,274072,4224,0.11087877191943682
724,28513,18694,0.525248742912,22925,12082,0.897450753187,124596,171384,0.273000980255,38684,64151,0.396985237954,20454,18997,0.0766963204717,20365,19392,0.050175330033,10232,8624,0.186456400742,8514,7613,0.118350190464,0.3049071936236707,320937,325115,320937,480.65625,274283,4178,0.111006209941515
725,28487,18700,0.523368983957,22925,12082,0.897450753187,124776,171470,0.272315857001,38712,64157,0.396605202862,20454,19019,0.0754508649245,20365,19404,0.0495258709544,10232,8623,0.18659399281,8514,7619,0.117469484184,0.30419467163333064,321074,325115,321074,480.74375,274465,4041,0.1107626279300099
726,28513,18707,0.524188806329,22925,12082,0.897450753187,124885,171557,0.272049522899,38735,64164,0.396312574029,20454,19041,0.0742082873799,20365,19417,0.0488231961683,10232,8623,0.18659399281,8514,7625,0.116590163934,0.3038734060569835,321216,325115,321216,480.81971153846155,274623,3899,0.11084752938832437
727,28486,18713,0.522257254315,22925,12082,0.897450753187,125018,171644,0.271643634499,38761,64170,0.395963846034,20454,19063,0.0729685778734,20365,19430,0.0481214616572,10232,8623,0.18659399281,8514,7631,0.115712226445,0.3033053685009771,321356,325115,321356,480.8831730769231,274755,3759,0.11060319396557089
728,28506,18720,0.522756410256,22925,12082,0.897450753187,125149,171731,0.271249803472,38807,64177,0.395312962588,20454,19084,0.0717878851394,20365,19442,0.0474745396564,10232,8623,0.18659399281,8514,7637,0.114835668456,0.3028342498818026,321496,325115,321496,480.9778846153846,274952,3619,0.11064523353323213
729,28486,18727,0.521119239601,22925,12082,0.897450753187,125263,171736,0.270607211068,38849,64356,0.396342221393,20454,19106,0.0705537527478,20365,19455,0.0467746080699,10232,8622,0.186731616794,8514,7642,0.114106254907,0.30249964255297984,321726,325115,321726,481.04322766570607,275088,3389,0.11041072216731007
730,28508,18727,0.52229401399,22925,12081,0.897607813923,125395,171742,0.269864098473,38870,64535,0.397691175331,20454,19128,0.0693224592221,20365,19467,0.0461293471002,10232,8622,0.186731616794,8514,7648,0.113232217573,0.3023357664233577,321950,325115,321950,481.1272814601345,275263,3165,0.11043329709582234
731,28485,18728,0.520984621956,22925,12081,0.897607813923,125496,171747,0.269297280302,38896,64714,0.398955403777,20454,19150,0.0680939947781,20365,19480,0.045431211499,10232,8622,0.186731616794,8514,7654,0.112359550562,0.3020988528009535,322176,325115,322176,481.1772334293948,275367,2939,0.11019442789034566
732,28500,18729,0.521704308826,22925,12081,0.897607813923,125657,171753,0.268385413937,38952,64894,0.399759607976,20454,19171,0.0669239997914,20365,19493,0.0447340070795,10232,8622,0.186731616794,8514,7660,0.111488250653,0.3017093513397828,322403,325115,322403,481.2886647454371,275599,2712,0.11016026525807762
733,28502,18730,0.521729845168,22925,12080,0.897764900662,125795,171954,0.268438070647,38984,64994,0.400190786842,20454,19193,0.0657010368363,20365,19505,0.0440912586516,10232,8621,0.186869272706,8514,7666,0.110618314636,0.3016827630653492,322743,325115,322743,481.37127761767533,275771,2372,0.11002562410338876
734,28484,18730,0.520768820075,22925,12080,0.897764900662,125953,172155,0.268374430019,39006,65094,0.400774264909,20454,19215,0.0644808743169,20365,19518,0.0433958397377,10232,8621,0.186869272706,8514,7671,0.109894407509,0.3015593467952607,323084,325115,323084,481.4490874159462,275933,2031,0.10976092904631612
735,28517,18731,0.522449415408,22925,12080,0.897764900662,126076,172357,0.268518249912,39044,65194,0.401110531644,20454,19236,0.0633187772926,20365,19530,0.0427547363031,10232,8621,0.186869272706,8514,7677,0.109026963658,0.3016547834744269,323426,325115,323426,481.5422670509126,276127,1689,0.10981491902320778
736,28490,18732,0.520926756353,22925,12080,0.897764900662,126219,172558,0.268541591813,39064,65294,0.401721444543,20454,19258,0.0621040606501,20365,19543,0.0420610960446,10232,8621,0.186869272706,8514,7683,0.108160874658,0.30154832612140137,323769,325115,323769,481.6075888568684,276263,1346,0.10950399822095383
737,28507,18733,0.521753056104,22925,12079,0.897922013412,126324,172760,0.268789071544,39088,65394,0.402269321344,20454,19280,0.0608921161826,20365,19556,0.0413683779914,10232,8620,0.187006960557,8514,7689,0.107296137339,0.3016929385303183,324111,325115,324111,481.67771373679153,276409,1004,0.10946249895869008
738,28487,18733,0.520685421449,22925,12079,0.897922013412,126466,172961,0.268817825984,39126,65494,0.402601765047,20454,19302,0.0596829344109,20365,19568,0.0407297628782,10232,8620,0.187006960557,8514,7695,0.106432748538,0.3015638676907524,324452,325115,324452,481.754562920269,276569,663,0.10919642967218572
739,28506,18734,0.521618447742,22925,12079,0.897922013412,126571,173163,0.269064407524,39160,65594,0.402994176297,20454,19323,0.0585312839621,20365,19581,0.0400388131352,10232,8620,0.187006960557,8514,7701,0.105570705103,0.30167952092858574,324795,325115,324795,481.8304514889529,276727,320,0.10916116319524623
