alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
0.5,8.0,13.666666666666668,2,0.22159755094058853,0.0025848539129478413,0.022537924408439387
0.5,8.0,15.777777777777779,0,0.21249612596925568,0.002327487533001574,0.02321371150562974
0.5,8.0,15.777777777777779,1,0.22247899982470537,0.00285253342858749,0.022409782369033526
0.5,8.0,15.777777777777779,2,0.21557988580300516,0.002759786273790508,0.022864424799474013
0.5,8.0,17.88888888888889,0,0.21774298935238984,0.002639490037468659,0.022755634632337332
0.5,8.0,17.88888888888889,1,0.21065009565221698,0.0021131156362670174,0.023418945538991803
0.5,8.0,17.88888888888889,2,0.20869888457747182,0.0027556558060630614,0.02338667903224756
0.5,8.0,20.0,0,0.19850121910897942,0.0022350237715137154,0.02448661263306646
0.5,8.0,20.0,1,0.21175295688574133,0.0025586042562398014,0.023201801485852068
0.5,8.0,20.0,2,0.21439833494844834,0.001421108602100377,0.023343165523471727
0.5,9.0,1.0,0,0.21546567589738586,0.0023184704486166985,0.023002453711860497
0.5,9.0,1.0,1,0.21115387515946182,0.0014304423064887021,0.023581934888372257
0.5,9.0,1.0,2,0.20864755554299128,0.0016332282275274006,0.023722723628754962
0.5,9.0,3.111111111111111,0,0.22122972166789542,0.0014404317236664402,0.022897674241757374
0.5,9.0,3.111111111111111,1,0.21737044361652605,0.0015246115484540159,0.02310962892561978
0.5,9.0,3.111111111111111,2,0.21474011371762095,0.0015381945810635453,0.023284167248896447
0.5,9.0,5.222222222222222,0,0.2116219950661422,0.0013271071152467322,0.023576500341424535
0.5,9.0,5.222222222222222,1,0.23053582549313026,0.001813415321996733,0.022338117967764914
0.5,9.0,5.222222222222222,2,0.21474333173271157,0.0018401351225116659,0.023194378217825225
0.5,9.0,7.333333333333334,0,0.21238438520244793,0.0015081871162407204,0.023464752970103194
0.5,9.0,7.333333333333334,1,0.21992834594785468,0.0016628924516449801,0.022908201853244152
0.5,9.0,7.333333333333334,2,0.20589999312937374,0.00134473840069919,0.024043197407145844
0.5,9.0,9.444444444444445,0,0.20840323348777529,0.0015869158354928571,0.02375673453549362
0.5,9.0,9.444444444444445,1,0.21880973993747554,0.0014102690806187736,0.023051740457462024
