time,agent_ref_id,system2_active,cognitive_pressure,connections,conflict_level,movechance,evacuation_timing,destination_chosen,route_length,location,timesteps_since_departure
16,4411575456,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
17,4411496352,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411497056,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411497760,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411498464,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411499168,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411499872,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411500576,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411501280,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411501984,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411502688,False,0.15000000000000005,1,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411503392,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411504096,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411504800,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411505504,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411506208,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411572640,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411573344,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411574048,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411574752,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
17,4411575456,True,1.2000000000000004,8,0.8500000000000001,1.0,-1,,0,Origin,0
18,4411496352,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411497056,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411497760,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411498464,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411499168,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411499872,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411500576,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411501280,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411501984,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411502688,False,0.15000000000000002,1,0.9,1.0,-1,,0,Origin,0
18,4411503392,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411504096,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411504800,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411505504,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411506208,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411572640,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411573344,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411574048,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411574752,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
18,4411575456,True,1.2000000000000002,8,0.9,1.0,-1,,0,Origin,0
19,4411496352,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411497056,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411497760,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411498464,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411499168,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411499872,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411500576,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411501280,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411501984,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411502688,False,0.15000000000000002,1,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411503392,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411504096,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411504800,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411505504,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411506208,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411572640,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411573344,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411574048,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411574752,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
19,4411575456,True,1.2000000000000002,8,0.9500000000000001,1.0,-1,,0,Origin,0
20,4411496352,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411497056,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411497760,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411498464,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411499168,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411499872,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411500576,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411501280,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411501984,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411502688,False,0.15000000000000002,1,1.0,1.0,-1,,0,Origin,0
20,4411503392,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411504096,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411504800,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411505504,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411506208,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411572640,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411573344,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411574048,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411574752,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
20,4411575456,True,1.2000000000000002,8,1.0,1.0,-1,,0,Origin,0
21,4411496352,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411497056,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411497760,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411498464,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411499168,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411499872,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411500576,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411501280,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411501984,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411502688,False,0.14285714285714288,1,1.0,1.0,-1,,0,Origin,0
21,4411503392,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411504096,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411504800,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411505504,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411506208,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411572640,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411573344,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411574048,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411574752,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
21,4411575456,True,1.142857142857143,8,1.0,1.0,-1,,0,Origin,0
22,4411496352,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411497056,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411497760,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411498464,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411499168,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411499872,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411500576,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411501280,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411501984,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411502688,False,0.13636363636363638,1,1.0,1.0,-1,,0,Origin,0
22,4411503392,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411504096,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411504800,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411505504,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411506208,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411572640,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411573344,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411574048,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411574752,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
22,4411575456,True,1.090909090909091,8,1.0,1.0,-1,,0,Origin,0
23,4411496352,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411497056,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411497760,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411498464,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411499168,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411499872,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411500576,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411501280,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411501984,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411502688,False,0.13043478260869565,1,1.0,1.0,-1,,0,Origin,0
23,4411503392,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411504096,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411504800,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411505504,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411506208,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411572640,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411573344,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411574048,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411574752,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
23,4411575456,True,1.0434782608695652,8,1.0,1.0,-1,,0,Origin,0
24,4411496352,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411497056,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411497760,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411498464,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411499168,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411499872,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411500576,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411501280,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411501984,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411502688,False,0.125,1,1.0,1.0,-1,,0,Origin,0
24,4411503392,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411504096,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411504800,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411505504,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411506208,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411572640,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411573344,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411574048,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411574752,True,1.0,8,1.0,1.0,-1,,0,Origin,0
24,4411575456,True,1.0,8,1.0,1.0,-1,,0,Origin,0
25,4411496352,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411497056,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411497760,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411498464,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411499168,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411499872,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411500576,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411501280,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411501984,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411502688,False,0.12,1,1.0,1.0,-1,,0,Origin,0
25,4411503392,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411504096,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411504800,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411505504,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411506208,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411572640,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411573344,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411574048,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411574752,True,0.96,8,1.0,1.0,-1,,0,Origin,0
25,4411575456,True,0.96,8,1.0,1.0,-1,,0,Origin,0
26,4411496352,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411497056,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411497760,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411498464,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411499168,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411499872,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411500576,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411501280,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411501984,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411502688,False,0.11538461538461539,1,1.0,1.0,-1,,0,Origin,0
26,4411503392,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411504096,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411504800,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411505504,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411506208,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411572640,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411573344,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411574048,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411574752,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
26,4411575456,True,0.9230769230769231,8,1.0,1.0,-1,,0,Origin,0
27,4411496352,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411497056,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411497760,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411498464,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411499168,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411499872,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411500576,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411501280,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411501984,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411502688,False,0.11111111111111112,1,1.0,1.0,-1,,0,Origin,0
27,4411503392,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411504096,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411504800,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411505504,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411506208,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411572640,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411573344,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411574048,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411574752,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
27,4411575456,True,0.888888888888889,8,1.0,1.0,-1,,0,Origin,0
28,4411496352,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411497056,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411497760,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411498464,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411499168,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411499872,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411500576,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411501280,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411501984,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411502688,False,0.10714285714285715,1,1.0,1.0,-1,,0,Origin,0
28,4411503392,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411504096,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411504800,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411505504,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411506208,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411572640,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411573344,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411574048,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411574752,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
28,4411575456,True,0.8571428571428572,8,1.0,1.0,-1,,0,Origin,0
29,4411496352,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411497056,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411497760,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411498464,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411499168,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411499872,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411500576,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411501280,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411501984,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411502688,False,0.10344827586206896,1,1.0,1.0,-1,,0,Origin,0
29,4411503392,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411504096,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411504800,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411505504,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411506208,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411572640,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411573344,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411574048,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411574752,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
29,4411575456,True,0.8275862068965517,8,1.0,1.0,-1,,0,Origin,0
