cmc,alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
0.2,1.527777777777778,2.347222222222222,18.75,4,0.3134469942817434,0.09493587000099389,0.0001989085736716247
0.2,1.527777777777778,2.347222222222222,18.75,5,0.30999047944250946,0.0831070845578806,0.0006907788457511751
0.2,1.527777777777778,2.347222222222222,18.75,6,0.29027972730340207,0.10385771444686943,0.0006130647102075026
0.2,1.527777777777778,2.5277777777777777,11.25,0,0.32791044945546166,0.07996563690803588,0.0010228343947535005
0.2,1.527777777777778,2.5277777777777777,11.25,1,0.3252790861224553,0.08260186224240036,0.0008130503747045165
0.2,1.527777777777778,2.5277777777777777,11.25,2,0.33374122404557766,0.08972082788942659,0.0007419111800412272
0.2,1.527777777777778,2.5277777777777777,11.25,3,0.32208088699815807,0.08650590056395382,0.0005634543571175749
0.2,1.527777777777778,2.5277777777777777,11.25,4,0.2993729987982995,0.08407397356274562,0.0008501329593069531
0.2,1.527777777777778,2.5277777777777777,11.25,5,0.3204340165356684,0.08480834212586133,0.0006204488629449613
0.2,1.527777777777778,2.5277777777777777,11.25,6,0.3267169214932941,0.08769637520329003,0.0006030976002523077
0.2,1.527777777777778,2.5277777777777777,12.5,0,0.3475568613534331,0.08239437064866348,0.0018006155957207988
0.2,1.527777777777778,2.5277777777777777,12.5,1,0.32194419175369,0.07975547823833663,0.0009106580439341083
0.2,1.527777777777778,2.5277777777777777,12.5,2,0.3235762064299096,0.08661850256123066,0.0005833089507599707
0.2,1.527777777777778,2.5277777777777777,12.5,3,0.32370844811754573,0.08892906718960983,0.00048763786061272824
0.2,1.527777777777778,2.5277777777777777,12.5,4,0.31529423525483874,0.08307322571785015,0.0006728284343175754
0.2,1.527777777777778,2.5277777777777777,12.5,5,0.3152278392297686,0.08804681789733397,0.00043956559017187415
0.2,1.527777777777778,2.5277777777777777,12.5,6,0.33809593522260617,0.0839831749846134,0.0011826096928798991
0.2,1.527777777777778,2.5277777777777777,13.75,0,0.32473520291660984,0.08658806721914447,0.0006070541097177652
0.2,1.527777777777778,2.5277777777777777,13.75,1,0.3402855500431617,0.09543551914921594,0.0008488897317796831
0.2,1.527777777777778,2.5277777777777777,13.75,2,0.3287014721398449,0.08377804448740053,0.0008378288508183376
0.2,1.527777777777778,2.5277777777777777,13.75,3,0.3228443610318168,0.08334452313263233,0.0007278318543213405
0.2,1.527777777777778,2.5277777777777777,13.75,4,0.3079881558007882,0.08736816463594396,0.0005103404160924338
0.2,1.527777777777778,2.5277777777777777,13.75,5,0.32973788879158633,0.07368106661609077,0.0014796203102017706
0.2,1.527777777777778,2.5277777777777777,13.75,6,0.3223242693368472,0.08369754815996241,0.0007014332597729489
0.2,1.527777777777778,2.5277777777777777,15.0,0,0.296686657956307,0.08023120686366869,0.0011449586132866243
0.2,1.527777777777778,2.5277777777777777,15.0,1,0.3059814530743538,0.09287084652719847,0.00033271523347362165
0.2,1.527777777777778,2.5277777777777777,15.0,2,0.2936842052008532,0.08074024718124662,0.0012319109424972269
0.2,1.527777777777778,2.5277777777777777,15.0,3,0.307833607474516,0.09386333964691151,0.0002735592759485899
0.2,1.527777777777778,2.5277777777777777,15.0,4,0.30228648074354564,0.08334147211179573,0.000807530106017538
0.2,1.527777777777778,2.5277777777777777,15.0,5,0.33528848026782276,0.08878696173553789,0.0008407278277262657
0.2,1.527777777777778,2.5277777777777777,15.0,6,0.3217520921222127,0.09659981282008952,0.0002063574822458754
0.2,1.527777777777778,2.5277777777777777,16.25,0,0.31549567788676286,0.07867073544899889,0.0009208556626588014
0.2,1.527777777777778,2.5277777777777777,16.25,1,0.317968895223484,0.09134655747345699,0.0003236772671094672
0.2,1.527777777777778,2.5277777777777777,16.25,2,0.3221052486769864,0.09350709012399233,0.00029787006386489964
0.2,1.527777777777778,2.5277777777777777,16.25,3,0.325215573151836,0.08036042738236188,0.0009350486276933163
0.2,1.527777777777778,2.5277777777777777,16.25,4,0.3304009627440929,0.08099895525040764,0.001036899123257705
0.2,1.527777777777778,2.5277777777777777,16.25,5,0.3317262042220208,0.0910013218136788,0.0006206945283535223
0.2,1.527777777777778,2.5277777777777777,16.25,6,0.31869033852058454,0.08459729264965775,0.0006130510629435423
0.2,1.527777777777778,2.5277777777777777,17.5,0,0.3065984079609956,0.08436553122986615,0.0006692922083375582
0.2,1.527777777777778,2.5277777777777777,17.5,1,0.2997533597091236,0.08051806065033812,0.0010286842689863174
0.2,1.527777777777778,2.5277777777777777,17.5,2,0.30227367643864983,0.07998593924383125,0.0009912987093894775
0.2,1.527777777777778,2.5277777777777777,17.5,3,0.3333090776096771,0.08346267298612707,0.0010059364715403402
0.2,1.527777777777778,2.5277777777777777,17.5,4,0.3078817834594194,0.08891722168791971,0.0004471187749101769
0.2,1.527777777777778,2.5277777777777777,17.5,5,0.3261143384802798,0.08340678262865447,0.0007899056337514509
0.2,1.527777777777778,2.5277777777777777,17.5,6,0.3214173124640272,0.08239644862320522,0.0007555981575827457
0.2,1.527777777777778,2.5277777777777777,18.75,0,0.2903644534404689,0.08587616083375145,0.0011172365455138238
0.2,1.527777777777778,2.5277777777777777,18.75,1,0.29042166416459,0.08364895388272615,0.001222441795842936
0.2,1.527777777777778,2.5277777777777777,18.75,2,0.3077715809979711,0.09082741212967047,0.000375514572171712
0.2,1.527777777777778,2.5277777777777777,18.75,3,0.316412910397351,0.08735118284259914,0.00047233051050286716
0.2,1.527777777777778,2.5277777777777777,18.75,4,0.2951492446202483,0.08428680629686647,0.0009851936767755892
0.2,1.527777777777778,2.5277777777777777,18.75,5,0.31063470392198733,0.08637855508907114,0.0005266702836288895
0.2,1.527777777777778,2.5277777777777777,18.75,6,0.2975841134252745,0.0845272319397014,0.0008850635951421493
0.2,1.527777777777778,2.708333333333333,11.25,0,0.33917768923576164,0.06866473486991974,0.0022359219591306942
0.2,1.527777777777778,2.708333333333333,11.25,1,0.3304113103934229,0.07853351915665942,0.0011813762534134869
0.2,1.527777777777778,2.708333333333333,11.25,2,0.31189820730517537,0.08006858201106491,0.0008437962720773196
0.2,1.527777777777778,2.708333333333333,11.25,3,0.31065020473794686,0.07298831068114169,0.0013116626911577008
0.2,1.527777777777778,2.708333333333333,11.25,4,0.3541267590036308,0.07067388242514241,0.00303917131749364
0.2,1.527777777777778,2.708333333333333,11.25,5,0.32572281015709514,0.07543184623314213,0.0012527724151376123
0.2,1.527777777777778,2.708333333333333,11.25,6,0.34600293349856337,0.06206726331033066,0.00319511659219674
0.2,1.527777777777778,2.708333333333333,12.5,0,0.3249742747483617,0.07772629978310117,0.001087754756760626
0.2,1.527777777777778,2.708333333333333,12.5,1,0.31688333602002533,0.07311147753832475,0.0012936663350665188
0.2,1.527777777777778,2.708333333333333,12.5,2,0.31059043990486374,0.08571135235595483,0.0005576457692259727
0.2,1.527777777777778,2.708333333333333,12.5,3,0.3251428684677019,0.0792709387327006,0.0009970877330556453
0.2,1.527777777777778,2.708333333333333,12.5,4,0.32971981025428754,0.07995801748909134,0.0010750793723404402
0.2,1.527777777777778,2.708333333333333,12.5,5,0.33968776110099463,0.07247823258692312,0.001968262804255662
0.2,1.527777777777778,2.708333333333333,12.5,6,0.32672533075607113,0.07957995749972632,0.0010149976128132482
0.2,1.527777777777778,2.708333333333333,13.75,0,0.31029811558221587,0.08056731987797756,0.0008260731315816668
0.2,1.527777777777778,2.708333333333333,13.75,1,0.32157214751415053,0.08776164490343168,0.0005010829976698351
0.2,1.527777777777778,2.708333333333333,13.75,2,0.3031945928375019,0.08524587072604822,0.0006920708886734765
0.2,1.527777777777778,2.708333333333333,13.75,3,0.32669089053718936,0.07673147519758282,0.001189875505013946
0.2,1.527777777777778,2.708333333333333,13.75,4,0.3236966563754512,0.0745567247513531,0.0012709176983421798
0.2,1.527777777777778,2.708333333333333,13.75,5,0.2970134179051893,0.08205722821575352,0.001031693504776542
0.2,1.527777777777778,2.708333333333333,13.75,6,0.3496030556258629,0.08149192183718942,0.0019889188784837216
0.2,1.527777777777778,2.708333333333333,15.0,0,0.3080764569111034,0.07410815872595419,0.0012587024933081174
0.2,1.527777777777778,2.708333333333333,15.0,1,0.32833545095652766,0.07483205658334939,0.0013588680604939198
0.2,1.527777777777778,2.708333333333333,15.0,2,0.32650612089112235,0.08045090180577495,0.0009591979465557485
0.2,1.527777777777778,2.708333333333333,15.0,3,0.3163889253649131,0.0813139592263263,0.0007700848927557349
0.2,1.527777777777778,2.708333333333333,15.0,4,0.321723411696801,0.0881207446221341,0.00048812098167562407
0.2,1.527777777777778,2.708333333333333,15.0,5,0.3401858356728703,0.06288878566369403,0.002786006241782446
0.2,1.527777777777778,2.708333333333333,15.0,6,0.3432884671009114,0.08494815419736497,0.0014072671245339888
0.2,1.527777777777778,2.708333333333333,16.25,0,0.3349630396345768,0.0807582909169236,0.0012163301230193805
0.2,1.527777777777778,2.708333333333333,16.25,1,0.339067990892114,0.06850202109478361,0.002243672471882347
0.2,1.527777777777778,2.708333333333333,16.25,2,0.3447403444248809,0.0720867046434698,0.002277069805013858
0.2,1.527777777777778,2.708333333333333,16.25,3,0.32751375105340086,0.07695470410359823,0.0011962587055678363
0.2,1.527777777777778,2.708333333333333,16.25,4,0.3219069030653712,0.07969032390969914,0.0009139193255381585
0.2,1.527777777777778,2.708333333333333,16.25,5,0.3120768153479283,0.07805490614251569,0.0009634706577065491
0.2,1.527777777777778,2.708333333333333,16.25,6,0.3220449328904169,0.07374242874200237,0.0013000223433336751
0.2,1.527777777777778,2.708333333333333,17.5,0,0.33021168259778744,0.07588089447949989,0.0013437321205316374
0.2,1.527777777777778,2.708333333333333,17.5,1,0.31942780241927043,0.0739960203696234,0.0012495618266471877
0.2,1.527777777777778,2.708333333333333,17.5,2,0.3274398320233799,0.07710372996891068,0.001184811294689454
0.2,1.527777777777778,2.708333333333333,17.5,3,0.33248063928468063,0.08304659808913673,0.0009968824598326018
0.2,1.527777777777778,2.708333333333333,17.5,4,0.31249344235547494,0.0839384867857572,0.0006321057181684684
0.2,1.527777777777778,2.708333333333333,17.5,5,0.3342794863235595,0.07971168126559745,0.0012490336935118336
0.2,1.527777777777778,2.708333333333333,17.5,6,0.33247085685272487,0.07084686845779603,0.0017786131424978478
0.2,1.527777777777778,2.708333333333333,18.75,0,0.31138044279305965,0.08389105609158701,0.0006401907013632034
0.2,1.527777777777778,2.708333333333333,18.75,1,0.3334588183757814,0.08112572012239062,0.0011364122729011653
0.2,1.527777777777778,2.708333333333333,18.75,2,0.32541305701164164,0.0807652435918641,0.000916296282766112
0.2,1.527777777777778,2.708333333333333,18.75,3,0.323610125210813,0.0752586175808855,0.0012214752689096193
0.2,1.527777777777778,2.708333333333333,18.75,4,0.32067889454318643,0.07591655251592465,0.0011326932352073906
0.2,1.527777777777778,2.708333333333333,18.75,5,0.31821139880823235,0.07720869761475602,0.0010244613884637683
0.2,1.527777777777778,2.708333333333333,18.75,6,0.2878627332979499,0.16229936688349872,0.003550366487537946
0.2,1.6666666666666667,1.625,11.25,0,0.2794962359306952,0.1351731215191017,0.0019102957890732171
0.2,1.6666666666666667,1.625,11.25,1,0.26443077416580185,0.15079532198582163,0.0042537763155344405
0.2,1.6666666666666667,1.625,11.25,2,0.3374950342502929,0.0791618900903314,0.0014190844031536083
0.2,1.6666666666666667,1.625,11.25,3,0.2644092076788665,0.15228157259728659,0.004382382001853116
0.2,1.6666666666666667,1.625,11.25,4,0.28422588262906945,0.1351612742601614,0.001600934453504262
0.2,1.6666666666666667,1.625,11.25,5,0.3175744718138297,0.11324673745270855,2.7487155926270762e-05
0.2,1.6666666666666667,1.625,11.25,6,0.26895769143503134,0.1557042429802581,0.004255388181785804
0.2,1.6666666666666667,1.625,12.5,0,0.26922743179817865,0.13688396690544644,0.0028271210419725974
0.2,1.6666666666666667,1.625,12.5,1,0.29240794128003617,0.12393493373977515,0.0007111113042978046
0.2,1.6666666666666667,1.625,12.5,2,0.2795577843904781,0.14699867489937302,0.0026648577258105554
0.2,1.6666666666666667,1.625,12.5,3,0.2613016441142619,0.16011720822564135,0.005443034045729224
0.2,1.6666666666666667,1.625,12.5,4,0.28700578784545644,0.15090633857295543,0.0025120729145902236
0.2,1.6666666666666667,1.625,12.5,5,0.26804137568471437,0.15073438925920668,0.0039001630201078354
0.2,1.6666666666666667,1.625,12.5,6,0.2631761891856458,0.16035192080382518,0.005271153326749957
0.2,1.6666666666666667,1.625,13.75,0,0.26717609076061344,0.15790112048522886,0.004630871970408567
0.2,1.6666666666666667,1.625,13.75,1,0.28771654328778534,0.14088958414884162,0.0017342991306411272
0.2,1.6666666666666667,1.625,13.75,2,0.2574904365882191,0.16545766965385073,0.006437558783145208
0.2,1.6666666666666667,1.625,13.75,3,0.2923059896912932,0.11789070777025475,0.0005716187782390529
0.2,1.6666666666666667,1.625,13.75,4,0.269972059618817,0.15096008050376455,0.0037433858304725914
0.2,1.6666666666666667,1.625,13.75,5,0.2597526229305831,0.1515918569705365,0.004811341576179556
0.2,1.6666666666666667,1.625,13.75,6,0.26134410717906253,0.15864787879929557,0.0052904608108605335
0.2,1.6666666666666667,1.625,15.0,0,0.30989999743868846,0.09715564734667512,0.00016144871334039697
0.2,1.6666666666666667,1.625,15.0,1,0.2814105958056048,0.12737584482859057,0.001432580343104498
0.2,1.6666666666666667,1.625,15.0,2,0.29817366357591163,0.14532291298121452,0.0015859032684733972
0.2,1.6666666666666667,1.625,15.0,3,0.2756754255977317,0.15756455627090307,0.003865863703306976
0.2,1.6666666666666667,1.625,15.0,4,0.28786398934613083,0.14056063280024778,0.0017055506063051078
0.2,1.6666666666666667,1.625,15.0,5,0.2304623958789678,0.16169647345080299,0.009839237220554513
0.2,1.6666666666666667,1.625,15.0,6,0.2985069348696312,0.1323875294542556,0.000802754666237892
0.2,1.6666666666666667,1.625,16.25,0,0.28742677708727904,0.13297470981016193,0.0013077461093633541
0.2,1.6666666666666667,1.625,16.25,1,0.33134960559487714,0.12271455981761051,0.00047199835969373167
0.2,1.6666666666666667,1.625,16.25,2,0.2664762696589055,0.14431213009045926,0.0035532252073996818
0.2,1.6666666666666667,1.625,16.25,3,0.25537438286081837,0.15636816738960066,0.0057395818839383154
0.2,1.6666666666666667,1.625,16.25,4,0.3638316250475317,0.06359844159212184,0.004494910735694227
0.2,1.6666666666666667,1.625,16.25,5,0.2709376485971571,0.13258730026422133,0.0024540391934993067
0.2,1.6666666666666667,1.625,16.25,6,0.2613851385857256,0.1528177278533543,0.004741181777288196
0.2,1.6666666666666667,1.625,17.5,0,0.28948892573946144,0.14365752670860094,0.0018266979932235615
0.2,1.6666666666666667,1.625,17.5,1,0.28357380451702785,0.14725409400459818,0.002419805275163642
0.2,1.6666666666666667,1.625,17.5,2,0.2824241933298762,0.15424867189830269,0.003076299682099404
0.2,1.6666666666666667,1.625,17.5,3,0.2796771849491302,0.14497043716306426,0.00250650079776904
0.2,1.6666666666666667,1.625,17.5,4,0.2934669381603039,0.15112248203407155,0.0022166931830631615
0.2,1.6666666666666667,1.625,17.5,5,0.2951267471133808,0.1284574602823003,0.0007539156880461915
0.2,1.6666666666666667,1.625,17.5,6,0.331627986740641,0.08721272445552891,0.0007680533054382811
0.2,1.6666666666666667,1.625,18.75,0,0.2545008451060317,0.15745319851261919,0.005947611034093681
0.2,1.6666666666666667,1.625,18.75,1,0.25224692917826336,0.1470518982233654,0.005323391785137517
0.2,1.6666666666666667,1.625,18.75,2,0.28922149482204873,0.1447503092572016,0.0019170874360172627
0.2,1.6666666666666667,1.625,18.75,3,0.2864459299185659,0.1469195283405376,0.0022249214777028507
0.2,1.6666666666666667,1.625,18.75,4,0.2772197892732702,0.14901992621987387,0.002991408606473529
0.2,1.6666666666666667,1.625,18.75,5,0.2558482992340313,0.15001374278324422,0.005122149099830851
0.2,1.6666666666666667,1.625,18.75,6,0.2603156735683033,0.15785650546523475,0.005322899357131176
0.2,1.6666666666666667,1.8055555555555556,11.25,0,0.2756577064551564,0.14042762803133602,0.002496419571499815
0.2,1.6666666666666667,1.8055555555555556,11.25,1,0.2798257846508101,0.13528184166869653,0.0018930364115804302
0.2,1.6666666666666667,1.8055555555555556,11.25,2,0.2795923523717202,0.14673094985550036,0.0026421684399384315
0.2,1.6666666666666667,1.8055555555555556,11.25,3,0.2859331069150051,0.14952224707545175,0.0024581198885734864
0.2,1.6666666666666667,1.8055555555555556,11.25,4,0.2867016025066017,0.13809510306801895,0.0016192759257396183
0.2,1.6666666666666667,1.8055555555555556,11.25,5,0.27197311259492674,0.13228544688099267,0.0023507481888113105
0.2,1.6666666666666667,1.8055555555555556,11.25,6,0.27386949723591647,0.13788108753054504,0.0024849549718092036
0.2,1.6666666666666667,1.8055555555555556,12.5,0,0.3072396372443154,0.13985190310526352,0.0010045527925607008
0.2,1.6666666666666667,1.8055555555555556,12.5,1,0.30541924819530175,0.12755540803285223,0.0004267632206041676
0.2,1.6666666666666667,1.8055555555555556,12.5,2,0.3008950293996185,0.1056395507218376,0.0001963878443883476
0.2,1.6666666666666667,1.8055555555555556,12.5,3,0.2675688746145347,0.14506348782915052,0.0035031056843495517
0.2,1.6666666666666667,1.8055555555555556,12.5,4,0.2994201782420339,0.12413604317210032,0.00045650082715971343
0.2,1.6666666666666667,1.8055555555555556,12.5,5,0.29933410995906756,0.11624934005805775,0.00028255715201101447
0.2,1.6666666666666667,1.8055555555555556,12.5,6,0.2957570235701037,0.12874348944729605,0.0007411045410071391
0.2,1.6666666666666667,1.8055555555555556,13.75,0,0.3027503743633976,0.1263713420675133,0.0004398172278268621
0.2,1.6666666666666667,1.8055555555555556,13.75,1,0.30005695987599446,0.13787382842936,0.0010422993761917516
0.2,1.6666666666666667,1.8055555555555556,13.75,2,0.3482201870406267,0.07520894466520632,0.002278886434693936
0.2,1.6666666666666667,1.8055555555555556,13.75,3,0.2907544727894137,0.1490709941489484,0.0021695346345937516
0.2,1.6666666666666667,1.8055555555555556,13.75,4,0.3070710996577488,0.1489994836218229,0.0016551472503075772
0.2,1.6666666666666667,1.8055555555555556,13.75,5,0.29010828788325355,0.12076624289291825,0.000733400091801385
0.2,1.6666666666666667,1.8055555555555556,13.75,6,0.30464906796953106,0.13786997181262972,0.0009305161343309536
0.2,1.6666666666666667,1.8055555555555556,15.0,0,0.31132579280310846,0.11323146034273715,2.798084796095527e-05
0.2,1.6666666666666667,1.8055555555555556,15.0,1,0.2994528676936755,0.14009446621149022,0.0011932820196215407
0.2,1.6666666666666667,1.8055555555555556,15.0,2,0.2986290962198937,0.1288406732596295,0.0006455379021927698
0.2,1.6666666666666667,1.8055555555555556,15.0,3,0.29630513028255034,0.1449876498660371,0.0016261642269154465
0.2,1.6666666666666667,1.8055555555555556,15.0,4,0.28312995576727684,0.13009580118891187,0.0014291125029651031
0.2,1.6666666666666667,1.8055555555555556,15.0,5,0.3101202915672361,0.09982606279445022,0.00010334296980739386
0.2,1.6666666666666667,1.8055555555555556,15.0,6,0.28820487112486226,0.1333329660493077,0.0012835270393168636
0.2,1.6666666666666667,1.8055555555555556,16.25,0,0.2779745236600911,0.11872195698826529,0.0014286268695389238
0.2,1.6666666666666667,1.8055555555555556,16.25,1,0.2695551922999594,0.13780220884904168,0.0028496029737774447
0.2,1.6666666666666667,1.8055555555555556,16.25,2,0.28248674394063356,0.13266227741165307,0.0015847519358285894
0.2,1.6666666666666667,1.8055555555555556,16.25,3,0.27657276603023473,0.1271548867262593,0.0017680749886406228
0.2,1.6666666666666667,1.8055555555555556,16.25,4,0.285366576309067,0.1236811034797135,0.0010642911753374737
0.2,1.6666666666666667,1.8055555555555556,16.25,5,0.2867230334764728,0.12056611221531972,0.0009053348210265178
0.2,1.6666666666666667,1.8055555555555556,16.25,6,0.32455452424709397,0.11686277807299564,0.0001629167368605815
0.2,1.6666666666666667,1.8055555555555556,17.5,0,0.34697715561355646,0.08329189184565959,0.0017156724616224257
0.2,1.6666666666666667,1.8055555555555556,17.5,1,0.2611552605286111,0.12433590442837796,0.0030808511939066996
0.2,1.6666666666666667,1.8055555555555556,17.5,2,0.27918841000854955,0.13961997577065902,0.002184491303920049
0.2,1.6666666666666667,1.8055555555555556,17.5,3,0.2749615913143664,0.13947153098494663,0.0024917999619587473
0.2,1.6666666666666667,1.8055555555555556,17.5,4,0.31003724143766515,0.13384504301185018,0.0006371923762463789
0.2,1.6666666666666667,1.8055555555555556,17.5,5,0.262195463586985,0.1387810975162145,0.0036226782986506926
0.2,1.6666666666666667,1.8055555555555556,17.5,6,0.2697294097973879,0.14334201390458087,0.003183779666112652
0.2,1.6666666666666667,1.8055555555555556,18.75,0,0.34347008782997956,0.09543354848272907,0.0010233145956471926
0.2,1.6666666666666667,1.8055555555555556,18.75,1,0.30392350419538916,0.1286527031991336,0.000498091006538187
0.2,1.6666666666666667,1.8055555555555556,18.75,2,0.3261048032089706,0.14609580063726726,0.0015107698824388131
0.2,1.6666666666666667,1.8055555555555556,18.75,3,0.31335205830212504,0.11346654966416002,2.1267836044128036e-05
0.2,1.6666666666666667,1.8055555555555556,18.75,4,0.29249777054209225,0.13013514348376887,0.0009307923911979212
0.2,1.6666666666666667,1.8055555555555556,18.75,5,0.2818798492014747,0.13557249107062444,0.0017701715198169474
0.2,1.6666666666666667,1.8055555555555556,18.75,6,0.2945236395602635,0.1370625837772728,0.0011865635846747232
0.2,1.6666666666666667,1.986111111111111,11.25,0,0.31584221054341055,0.12179538426902334,0.00016552338773481235
0.2,1.6666666666666667,1.986111111111111,11.25,1,0.3102428808171288,0.11663920432309141,7.648050642710842e-05
0.2,1.6666666666666667,1.986111111111111,11.25,2,0.29272090740339696,0.12980666644046218,0.0009072462426960647
0.2,1.6666666666666667,1.986111111111111,11.25,3,0.2880755830886548,0.11727041997837785,0.0007666496557233391
0.2,1.6666666666666667,1.986111111111111,11.25,4,0.3152828572630111,0.10219995948599635,4.685341648634026e-05
0.2,1.6666666666666667,1.986111111111111,11.25,5,0.2749760684837547,0.13031730085336574,0.0020165684781737543
0.2,1.6666666666666667,1.986111111111111,11.25,6,0.28019657510915924,0.11768880004165949,0.0012522202054054954
0.2,1.6666666666666667,1.986111111111111,12.5,0,0.30143652164194223,0.11408541080911305,0.00019651586990888752
0.2,1.6666666666666667,1.986111111111111,12.5,1,0.2971218998185125,0.1161610093599465,0.0003532784209710572
0.2,1.6666666666666667,1.986111111111111,12.5,2,0.3122877144585881,0.1211550702027727,0.00015263993895107302
0.2,1.6666666666666667,1.986111111111111,12.5,3,0.3023906156136691,0.12050765102303672,0.0002790632222839129
0.2,1.6666666666666667,1.986111111111111,12.5,4,0.29325813608373774,0.12673394863359447,0.0007657097167759717
0.2,1.6666666666666667,1.986111111111111,12.5,5,0.30175631492043137,0.12654219824463298,0.0004701302286612244
0.2,1.6666666666666667,1.986111111111111,12.5,6,0.3208600529308195,0.10937286398827752,4.0589300836579694e-05
0.2,1.6666666666666667,1.986111111111111,13.75,0,0.28665084454759543,0.11799829047387811,0.000856544690864481
0.2,1.6666666666666667,1.986111111111111,13.75,1,0.27153976015857073,0.12060552922867779,0.001980270515910821
0.2,1.6666666666666667,1.986111111111111,13.75,2,0.2941251529468515,0.12670541183655237,0.0007286160007411236
0.2,1.6666666666666667,1.986111111111111,13.75,3,0.2997742283917453,0.1166610148804213,0.00027553949845651743
0.2,1.6666666666666667,1.986111111111111,13.75,4,0.30280979143246234,0.12393211481174807,0.00035962902910375704
0.2,1.6666666666666667,1.986111111111111,13.75,5,0.29182114133778925,0.12415686324879675,0.0007440611337632575
0.2,1.6666666666666667,1.986111111111111,13.75,6,0.34396614171932727,0.0882045600819013,0.0013007038292107314
0.2,1.6666666666666667,1.986111111111111,15.0,0,0.3164424455576092,0.11954670019726299,0.00011500597979522289
0.2,1.6666666666666667,1.986111111111111,15.0,1,0.3028235786923323,0.11997665572639021,0.0002568257854898518
0.2,1.6666666666666667,1.986111111111111,15.0,2,0.3002520061852538,0.13642847053584028,0.0009553263236805055
0.2,1.6666666666666667,1.986111111111111,15.0,3,0.300463461376689,0.13100986056678438,0.0006814583786929913
0.2,1.6666666666666667,1.986111111111111,15.0,4,0.2970491382672161,0.12735844031633897,0.0006415649060653227
0.2,1.6666666666666667,1.986111111111111,15.0,5,0.289578226962128,0.11980508000725688,0.0007378445253144271
0.2,1.6666666666666667,1.986111111111111,15.0,6,0.3359257354193258,0.09602183058171669,0.0006274950197086161
0.2,1.6666666666666667,1.986111111111111,16.25,0,0.3160157365895154,0.11713226899481154,6.843125641276873e-05
0.2,1.6666666666666667,1.986111111111111,16.25,1,0.2883822278079444,0.13500518984562493,0.0013584079231831055
0.2,1.6666666666666667,1.986111111111111,16.25,2,0.2857637230101831,0.12466318663945698,0.0010711090309379438
0.2,1.6666666666666667,1.986111111111111,16.25,3,0.2768802471293574,0.1312886639018646,0.0019120303445785062
0.2,1.6666666666666667,1.986111111111111,16.25,4,0.3057992127974174,0.12825030174673843,0.00044627781528510594
0.2,1.6666666666666667,1.986111111111111,16.25,5,0.3033971022098626,0.1169430002301189,0.00018636559199390688
0.2,1.6666666666666667,1.986111111111111,16.25,6,0.32816467073716693,0.11245458821662448,0.00019865740610162683
0.2,1.6666666666666667,1.986111111111111,17.5,0,0.30105828531600487,0.1311684062960036,0.0006721179313506223
0.2,1.6666666666666667,1.986111111111111,17.5,1,0.28044195329636634,0.12898551989250978,0.001559371550640796
0.2,1.6666666666666667,1.986111111111111,17.5,2,0.2904392717836622,0.11842968040799579,0.0006678375148974141
0.2,1.6666666666666667,1.986111111111111,17.5,3,0.29960251298651774,0.12334103457213634,0.00042760039191608226
0.2,1.6666666666666667,1.986111111111111,17.5,4,0.29463007391969254,0.11720067490470304,0.000462065031329509
0.2,1.6666666666666667,1.986111111111111,17.5,5,0.2982626695287771,0.12496388089350961,0.0005184963940138646
0.2,1.6666666666666667,1.986111111111111,17.5,6,0.3049150962502566,0.1181638208016789,0.00017584599157712834
0.2,1.6666666666666667,1.986111111111111,18.75,0,0.30472587686153396,0.13127524403468896,0.0005917199799308433
0.2,1.6666666666666667,1.986111111111111,18.75,1,0.31914484805107435,0.12388853822306943,0.00024324318383736862
0.2,1.6666666666666667,1.986111111111111,18.75,2,0.30548367612452276,0.10754320371557671,8.34163516418104e-05
0.2,1.6666666666666667,1.986111111111111,18.75,3,0.3153658677808796,0.11219286283705805,1.0944100110231764e-05
0.2,1.6666666666666667,1.986111111111111,18.75,4,0.2792900585460217,0.13325862199382066,0.0018282207182316605
0.2,1.6666666666666667,1.986111111111111,18.75,5,0.3537976437897272,0.08462619418645667,0.002138387217260605
0.2,1.6666666666666667,1.986111111111111,18.75,6,0.29497261702534705,0.12462923802499498,0.0006255917670807149
0.2,1.6666666666666667,2.1666666666666665,11.25,0,0.31140686962124187,0.11845658558915295,9.899446654497173e-05
0.2,1.6666666666666667,2.1666666666666665,11.25,1,0.30803168964448074,0.11511295620345818,7.920727240071557e-05
0.2,1.6666666666666667,2.1666666666666665,11.25,2,0.31175504464663834,0.1154200313192721,4.8751582032383554e-05
0.2,1.6666666666666667,2.1666666666666665,11.25,3,0.31345104739118695,0.10007550822493173,8.074685501879684e-05
0.2,1.6666666666666667,2.1666666666666665,11.25,4,0.3166765361399221,0.09492949896961458,0.00020271630881446397
0.2,1.6666666666666667,2.1666666666666665,11.25,5,0.30113006030843525,0.10820974776498662,0.00017937978595102208
0.2,1.6666666666666667,2.1666666666666665,11.25,6,0.3476499042188758,0.10420421855267444,0.0011219156694111526
0.2,1.6666666666666667,2.1666666666666665,12.5,0,0.31469530795481065,0.11603899854764049,4.9585645750897294e-05
0.2,1.6666666666666667,2.1666666666666665,12.5,1,0.31388773475309956,0.11512284671713079,3.786412065404131e-05
0.2,1.6666666666666667,2.1666666666666665,12.5,2,0.3149354025251642,0.10649667345806585,6.456219134471371e-06
