Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
209,242,50995,0.9952544367094813,24,25031,0.9990411889257321,2788,7483,0.6274221568889482,2188,80622,0.9728610056808316,239,126586,0.9981119555085081,0.9811466133731429,290717,5642,290717,5481,0
210,243,51002,0.9952354809615309,24,25115,0.9990443957794147,2795,7519,0.6282750365740125,2193,80621,0.9727986504756825,240,126586,0.9981040557407612,0.9811066451659486,290843,5660,290843,5495,0
211,242,51010,0.9952558321897668,24,25200,0.9990476190476191,2797,7555,0.6297816015883521,2197,80620,0.9727486975936492,244,126586,0.998072456669774,0.9810840255558114,290971,5663,290971,5504,0
212,241,51017,0.9952760844424408,24,25285,0.999050820644651,2799,7590,0.6312252964426878,2204,80619,0.9726615314007864,245,126586,0.9980645569020271,0.9810612957192963,291097,5659,291097,5513,0
213,241,51024,0.9952767325180307,24,25369,0.9990539634987583,2806,7626,0.6320482559664307,2205,80618,0.9726487881118361,246,126586,0.9980566571342803,0.9810385855512785,291223,5695,291223,5522,0
214,242,51032,0.9952578774102524,25,25454,0.9990178360964878,2815,7662,0.6326024536674497,2209,80617,0.972598831511964,244,126586,0.998072456669774,0.9810022961994296,291351,5681,291351,5535,0
215,242,51039,0.9952585277924724,25,25538,0.9990210666457827,2817,7698,0.6340607950116913,2209,80616,0.9725984916145678,245,126586,0.9980645569020271,0.9810002161405531,291477,5706,291477,5538,0
216,241,51046,0.995278768169886,25,25623,0.9990243140928072,2825,7734,0.634729764675459,2209,80615,0.9725981517087391,247,126586,0.9980487573665334,0.9809776271930426,291604,5696,291604,5547,0
217,242,51054,0.9952599208681004,26,25708,0.9989886416679633,2832,7769,0.6354743210194362,2215,80614,0.9725233830352048,246,126586,0.9980566571342803,0.9809379188361881,291731,5726,291731,5561,0
218,242,51061,0.9952605706899591,27,25792,0.9989531637717122,2839,7805,0.6362588084561178,2220,80613,0.9724610174537606,245,126586,0.9980645569020271,0.9809050322589488,291857,5737,291857,5573,0
219,242,51068,0.9952612203336727,27,25877,0.9989566023882211,2848,7841,0.6367810228287208,2223,80612,0.9724234605269687,245,126586,0.9980645569020271,0.9808722395747712,291984,5757,291984,5585,0
220,243,51076,0.9952423838985042,27,25961,0.9989599784291823,2851,7877,0.6380601751936017,2229,80611,0.9723486869037724,245,126586,0.9980645569020271,0.9808463221172773,292111,5768,292111,5595,0
221,245,51083,0.9952038838752618,27,26046,0.9989633724948168,2858,7913,0.6388221913307216,2231,80610,0.9723235330604143,246,126586,0.9980566571342803,0.9808135834491065,292238,5775,292238,5607,0
222,246,51090,0.9951849677040516,28,26131,0.998928475756764,2862,7948,0.639909411172622,2235,80609,0.9722735674676525,244,126586,0.998072456669774,0.9807944890615807,292364,5801,292364,5615,0
223,246,51098,0.9951857215546597,28,26215,0.998931909212283,2868,7984,0.6407815631262526,2235,80608,0.9722732235013894,248,126586,0.9980408575987866,0.9807686390350472,292491,5794,292491,5625,0
224,248,51105,0.9951472458663536,28,26300,0.99893536121673,2872,8020,0.6418952618453866,2243,80607,0.9721736325629288,249,126586,0.9980329578310397,0.9807257243231791,292618,5798,292618,5640,0
225,246,51112,0.9951870402253874,28,26384,0.9989387507580352,2881,8056,0.6423783515392254,2247,80606,0.9721236632508746,251,126586,0.9980171582955462,0.9806896127674692,292744,5824,292744,5653,0
226,246,51120,0.9951877934272301,28,26469,0.9989421587517473,2885,8092,0.6434750370736531,2256,80605,0.9720116618075801,251,126586,0.9980171582955462,0.9806536643994647,292872,5841,292872,5666,0
227,246,51127,0.9951884522854851,28,26554,0.9989455449273179,2888,8127,0.6446413190599237,2259,80604,0.9719740955783832,251,126586,0.9980171582955462,0.9806415060853658,292998,5830,292998,5672,0
228,246,51134,0.9951891109633512,28,26638,0.998948870035288,2899,8163,0.6448609579811344,2267,80603,0.9718744959865018,252,126586,0.9980092585277993,0.980581596866855,293124,5843,293124,5692,0
229,250,51142,0.9951116499159204,28,26723,0.9989522134490888,2905,8199,0.6456884985973899,2265,80602,0.9718989603235652,252,126586,0.9980092585277993,0.9805627924106229,293252,5889,293252,5700,0
230,250,51149,0.9951123189114157,28,26807,0.9989554966986235,2908,8235,0.6468731026108075,2267,80601,0.971873798091835,252,126586,0.9980092585277993,0.9805540974442528,293378,5886,293378,5705,0
231,252,51156,0.9950738916256158,28,26892,0.9989587981555853,2915,8271,0.6475637770523516,2277,80600,0.9717493796526054,252,126586,0.9980092585277993,0.9804977768692186,293505,5925,293505,5724,0
232,253,51164,0.9950551168790556,28,26977,0.9989620788078734,2917,8306,0.6488080905369613,2280,80599,0.971711807838807,253,126586,0.9980013587600525,0.9804823724934612,293632,5915,293632,5731,0
233,254,51171,0.9950362510015438,28,27061,0.9989653006171243,2921,8342,0.6498441620714457,2285,80598,0.9716494205811559,253,126586,0.9980013587600525,0.9804567024557629,293758,5919,293758,5741,0
234,254,51178,0.9950369299308297,28,27146,0.998968540484786,2923,8378,0.6511100501312963,2291,80597,0.9715746243656712,253,126586,0.9980013587600525,0.9804379263997822,293885,5936,293885,5749,0
235,254,51186,0.9950377056226312,29,27230,0.99893499816379,2925,8414,0.6523651057760875,2300,80596,0.9714626036031565,253,126586,0.9980013587600525,0.9804055616777546,294012,5938,294012,5761,0
236,254,51193,0.9950383841540835,29,27315,0.9989383122826286,2927,8450,0.6536094674556213,2305,80595,0.9714002109311992,254,126586,0.9979934589923056,0.9803868239165836,294139,5954,294139,5769,0
237,254,51200,0.9950390625,30,27400,0.9989051094890511,2928,8485,0.6549204478491455,2315,80594,0.9712757773531528,254,126586,0.9979934589923056,0.9803544424243454,294265,5970,294265,5781,0
238,254,51208,0.9950398375253866,30,27484,0.9989084558288459,2933,8521,0.6557915737589485,2321,80593,0.9712009727892,254,126586,0.9979934589923056,0.9803255523247915,294392,5970,294392,5792,0
239,254,51215,0.9950405154739822,30,27569,0.9989118212485038,2933,8557,0.6572396868061237,2321,80592,0.9712006154457018,255,126586,0.9979855592245588,0.980330640807554,294519,5925,294519,5793,0
240,255,51222,0.9950216703760103,30,27653,0.9989151267493581,2934,8593,0.6585592924473409,2319,80591,0.9712250747602089,257,126586,0.9979697596890651,0.9803322642501994,294645,5928,294645,5795,0
241,255,51230,0.9950224477845012,30,27738,0.9989184512221502,2934,8629,0.6599837756402828,2323,80590,0.97117508375729,257,126586,0.9979697596890651,0.9803272348552954,294773,5924,294773,5799,0
242,256,51237,0.9950036106719753,30,27823,0.9989217553822377,2935,8665,0.6612810155799191,2325,80589,0.9711499087964859,256,126586,0.9979776594568119,0.980325534079349,294900,5961,294900,5802,0
243,258,51244,0.9949652642260557,30,27907,0.9989250008958326,2935,8700,0.6626436781609195,2326,80588,0.971137142006254,257,126586,0.9979697596890651,0.9803203118379799,295025,5920,295025,5806,0
244,259,51252,0.9949465386716616,30,27992,0.9989282652186339,2936,8736,0.6639194139194139,2327,80587,0.9711243748991772,258,126586,0.9979618599213184,0.9803152941017031,295153,5941,295153,5810,0
245,259,51259,0.9949472287793363,30,28076,0.9989314717196182,2935,8772,0.6654126766985864,2329,80586,0.9710991983719256,259,126586,0.9979539601535715,0.98031692060729,295279,5940,295279,5812,0
246,259,51266,0.9949479186985526,30,28161,0.9989346969212741,2935,8808,0.6667801998183469,2332,80585,0.971061611962524,259,126586,0.9979539601535715,0.9803152271788657,295406,5947,295406,5815,0
247,260,51274,0.9949292038850099,30,28246,0.9989379027118884,2935,8844,0.6681365897783809,2335,80584,0.971024024620272,259,126586,0.9979539601535715,0.9803102181136519,295534,5953,295534,5819,0
248,260,51273,0.9949291049870302,30,28358,0.9989420974680866,2935,8879,0.6694447572924879,2337,80646,0.9710215013763857,259,126602,0.9979542187327214,0.980318368395783,295758,5965,295758,5821,0
249,260,51272,0.9949290060851927,30,28470,0.9989462592202318,2935,8915,0.6707795849691531,2335,80709,0.9710689018572898,259,126618,0.997954477246521,0.980340153521812,295984,5954,295984,5819,0
250,260,51272,0.9949290060851927,30,28583,0.9989504250778435,2935,8951,0.6721036755669758,2335,80772,0.9710914673401674,260,126635,0.9979468551348364,0.9803519764493793,296213,5973,296213,5820,0
251,260,51279,0.9949296983170499,31,28891,0.9989270014883528,2935,8987,0.6734171581172805,2332,80776,0.9711300386253343,260,126651,0.9979471145115317,0.9803832978178189,296584,5944,296584,5818,0
252,260,51287,0.9949304892077915,31,29199,0.9989383198054728,2936,9023,0.6746093317078576,2334,80781,0.9711070672559141,260,126668,0.9979473900274733,0.9803979013867281,296958,5972,296958,5821,0
253,260,51295,0.9949312798518374,31,29508,0.9989494374406941,2938,9058,0.6756458379333186,2334,80786,0.971108855494764,260,126684,0.9979476492690474,0.980415765594573,297331,5958,297331,5823,0
254,260,51303,0.9949320702493032,30,29816,0.9989938288167427,2939,9094,0.6768198812403783,2335,80791,0.9710982658959537,261,126700,0.9979400157853197,0.9804335850374869,297704,5972,297704,5825,0
255,261,51311,0.9949133714018437,30,30124,0.9990041163192139,2939,9130,0.6780941949616648,2335,80796,0.9711000544581415,260,126717,0.997948183748037,0.9804581351189957,298078,5965,298078,5825,0
256,261,51319,0.9949141643445897,30,30433,0.9990142279762101,2939,9166,0.6793584987999127,2334,80801,0.9711142188834296,263,126733,0.9979247709751998,0.9804759224263868,298452,5948,298452,5827,0
257,262,51327,0.9948954741169365,30,30741,0.9990241046159851,2939,9202,0.680612910236905,2336,80805,0.9710908978404802,263,126750,0.9979250493096647,0.980490253492847,298825,5943,298825,5830,0
258,262,51335,0.9948962696016364,31,31049,0.999001578150665,2939,9237,0.6818231027389845,2338,80810,0.971067937136493,263,126766,0.9979253112033195,0.9805044836679512,299197,5962,299197,5833,0
259,264,51342,0.9948580109851584,31,31358,0.9990114165444225,2939,9273,0.6830583414213307,2338,80815,0.9710697271546124,262,126783,0.9979334768857023,0.9805254847765639,299571,5968,299571,5834,0
260,265,51350,0.9948393378773126,32,31666,0.9989894524095244,2939,9309,0.6842840262111934,2338,80820,0.9710715169512497,261,126799,0.9979416241453009,0.9805463686554824,299944,5952,299944,5835,0
261,265,51358,0.9948401417500682,32,31974,0.9989991868393069,2939,9345,0.6855002675227395,2339,80825,0.9710609341169193,261,126815,0.9979418838465481,0.9805672006579714,300317,5974,300317,5836,0
262,265,51366,0.9948409453724253,32,32283,0.999008766223709,2941,9381,0.686493977187933,2337,80830,0.971087467524434,262,126832,0.9979342752617636,0.9805881100927195,300692,5975,300692,5837,0
263,266,51374,0.9948222836454238,32,32591,0.9990181338406309,2941,9416,0.687659303313509,2337,80834,0.9710888982358908,261,126848,0.9979424192734612,0.9806120313688497,301063,5988,301063,5837,0
264,265,51382,0.9948425518664124,32,32900,0.9990273556231003,2943,9452,0.6886373254337707,2334,80839,0.9711277972265862,262,126865,0.9979348125960666,0.9806394681493376,301438,5990,301438,5836,0
265,264,51390,0.9948628137769994,33,33208,0.9990062635509516,2944,9488,0.6897133220910624,2336,80844,0.9711048438968878,262,126881,0.9979350730211773,0.9806534553081233,301811,5980,301811,5839,0
266,264,51398,0.99486361337017,33,33516,0.999015395631937,2944,9524,0.6908861822763545,2338,80849,0.9710818934062264,262,126897,0.9979353333806158,0.9806707171789374,302184,5991,302184,5841,0
267,264,51405,0.994864312810038,33,33825,0.9990243902439024,2945,9560,0.6919456066945606,2336,80854,0.9711084176416751,262,126914,0.9979356099405897,0.9806979157715215,302558,6002,302558,5840,0
268,264,51413,0.9948651119366697,33,34133,0.999033193683532,2946,9595,0.6929650859822825,2337,80859,0.9710978369754758,263,126930,0.9979279918065075,0.9807117155778563,302930,6007,302930,5843,0
269,264,51421,0.9948659108146477,33,34441,0.9990418396678378,2947,9631,0.6940089294984945,2340,80864,0.9710625247328848,265,126947,0.9979125146714771,0.9807157175638963,303304,6014,303304,5849,0
270,263,51429,0.9948861537264967,33,34750,0.9990503597122302,2948,9667,0.6950449984483293,2341,80868,0.9710515902458328,267,126963,0.997897025117554,0.9807295251204404,303677,6008,303677,5852,0
271,263,51437,0.9948869490833446,33,35058,0.9990587027212049,2949,9703,0.696073379367206,2340,80873,0.9710657450570648,267,126980,0.9978973066624666,0.9807532288990992,304051,6005,304051,5852,0
272,262,51445,0.9949071824278356,33,35366,0.9990669004128259,2949,9739,0.6971968374576445,2339,80878,0.9710798981181533,268,126996,0.9978896973133012,0.9807800961816414,304424,6010,304424,5851,0
273,261,51453,0.9949274094804967,34,35675,0.9990469516468115,2950,9774,0.6981788418252506,2340,80883,0.971069322354512,270,127012,0.9978742166094542,0.9807904933447508,304797,6011,304797,5855,0
274,264,51461,0.9948699014787897,34,35983,0.9990551093571964,2951,9810,0.699184505606524,2340,80888,0.9710711106715458,269,127029,0.9978823733163293,0.9808042048556384,305171,5992,305171,5858,0
275,266,51468,0.9948317401103598,34,36292,0.999063154414196,2951,9846,0.7002843794434288,2340,80893,0.9710728987675077,270,127045,0.9978747687827147,0.9808178200193752,305544,6034,305544,5861,0
276,268,51476,0.9947936902634237,34,36600,0.9990710382513661,2952,9882,0.7012750455373407,2339,80897,0.9710866904829598,268,127062,0.9978907934709039,0.980841208563107,305917,6036,305917,5861,0
277,269,51484,0.9947750757516899,34,36908,0.9990787905061234,2952,9918,0.7023593466424682,2339,80902,0.9710884774171219,267,127078,0.9978989282173153,0.9808645401416958,306290,6047,306290,5861,0
278,271,51492,0.9947370465315001,34,37217,0.9990864389929334,2954,9954,0.7032348804500703,2339,80907,0.9710902641304213,267,127094,0.997899192723496,0.980874833694206,306664,6032,306664,5865,0
279,271,51500,0.99473786407767,34,37525,0.9990939373750832,2954,9989,0.7042747021723896,2340,80912,0.9710796915167095,267,127111,0.9978994736883511,0.9808948107231376,307037,6025,307037,5866,0
280,271,51508,0.9947386813698843,36,37833,0.9990484497660772,2954,10025,0.7053366583541147,2340,80917,0.9710814785520966,268,127127,0.99789187190762,0.9809082333040565,307410,6047,307410,5869,0
281,272,51516,0.9947200869632735,36,38142,0.999056158565361,2956,10061,0.7061922274127821,2337,80922,0.9711203381033587,269,127144,0.9978842886805512,0.9809282453660835,307785,6042,307785,5870,0
282,274,51524,0.9946820898998525,36,38450,0.9990637191157348,2956,10097,0.7072397741903536,2337,80926,0.9711217655636013,270,127160,0.9978766907832651,0.9809415330497117,308157,6032,308157,5873,0
283,276,51532,0.9946441046340139,36,38758,0.9990711595025543,2957,10133,0.7081811901707293,2338,80931,0.9711111934858089,271,127177,0.9978691115531897,0.9809484298174251,308531,6029,308531,5878,0
284,275,51539,0.9946642348512776,37,39067,0.9990529091048711,2958,10168,0.709087332808812,2341,80936,0.9710759118315706,271,127193,0.9978693796042235,0.9809584238417886,308903,6033,308903,5882,0
285,276,51547,0.9946456631811744,37,39375,0.9990603174603174,2959,10204,0.710015680125441,2340,80941,0.9710900532486626,272,127209,0.9978617865088162,0.9809749220760744,309276,6039,309276,5884,0
286,278,51555,0.9946077005140141,37,39684,0.9990676343110574,2960,10240,0.7109375,2340,80946,0.9710918390037803,273,127226,0.9978542121893323,0.9809850444532716,309651,6048,309651,5888,0
287,278,51563,0.994608537129337,37,39992,0.9990748149629926,2961,10276,0.7118528610354223,2341,80951,0.9710812713863942,273,127242,0.9978544820106569,0.9810014708538694,310024,6036,310024,5890,0
288,280,51571,0.9945705919993795,37,40300,0.9990818858560794,2961,10312,0.7128588052754072,2341,80956,0.9710830574633134,272,127259,0.9978626266118703,0.9810211406001327,310398,6044,310398,5891,0
289,280,51579,0.9945714341107815,37,40609,0.9990888719249428,2961,10347,0.7138300956799073,2343,80960,0.9710597826086956,273,127275,0.9978550383028875,0.9810342053608778,310770,6050,310770,5894,0
290,281,51587,0.9945528912322872,37,40917,0.9990957303810152,2961,10383,0.7148223056919965,2345,80965,0.9710368677823751,274,127292,0.9978474688118656,0.9810441467616281,311144,6054,311144,5898,0
291,280,51595,0.9945731175501502,37,41225,0.9991024863553669,2960,10419,0.7159036375851809,2348,80970,0.9710016055329134,276,127308,0.9978320294089924,0.981057213571009,311517,6041,311517,5901,0
292,280,51602,0.9945738537265998,37,41534,0.9991091635768287,2960,10455,0.7168818747010999,2349,80975,0.970991046619327,277,127324,0.9978244478652886,0.9810734553849113,311890,6066,311890,5903,0
293,281,51610,0.9945553187366789,37,41842,0.9991157210458391,2961,10491,0.7177580783528739,2350,80980,0.970980489009632,277,127341,0.9978247383010971,0.981086516537289,312264,6054,312264,5906,0
294,279,51618,0.9945949087527607,39,42150,0.9990747330960854,2963,10526,0.7185065551966558,2349,80985,0.9709946286349324,279,127357,0.9978093076941197,0.9810994255300094,312636,6059,312636,5909,0
295,279,51626,0.9945957463293689,39,42459,0.9990814668268212,2962,10562,0.719560689263397,2351,80989,0.9709713664818679,279,127374,0.9978096000753686,0.9811188140953964,313010,6063,313010,5910,0
296,280,51634,0.99457721656273,39,42767,0.999088081932331,2963,10598,0.7204189469711266,2350,80994,0.9709855050991432,279,127390,0.9978098751864354,0.9811380961953903,313383,6050,313383,5911,0
297,280,51642,0.9945780566205802,39,43075,0.9990946024376088,2963,10634,0.7213654316343803,2352,80999,0.9709626044765984,280,127406,0.9978023013044911,0.9811509580693277,313756,6038,313756,5914,0
298,280,51650,0.9945788964181994,39,43384,0.9991010510787387,2964,10670,0.7222118088097469,2354,81004,0.9709397066811516,281,127423,0.9977947466312989,0.9811607259391782,314131,6033,314131,5918,0
299,281,51658,0.9945603778698362,39,43692,0.9991073880801977,2965,10705,0.7230266230733302,2356,81009,0.9709168117122788,280,127439,0.9978028703928938,0.9811734705233336,314503,6033,314503,5921,0
300,281,51665,0.9945611148746734,40,44001,0.9990909297515965,2966,10741,0.7238618378177079,2359,81014,0.9708815760238971,280,127456,0.9978031634446397,0.9811799528069691,314877,6036,314877,5926,0
301,281,51673,0.9945619569214096,40,44309,0.9990972488659189,2966,10777,0.7247842627818503,2360,81019,0.970871030252163,280,127472,0.9978034391866449,0.9811990483743062,315250,6034,315250,5927,0
302,282,51681,0.9945434492366634,40,44617,0.9991034807360423,2968,10813,0.7255155830944233,2359,81023,0.9708848104859114,281,127489,0.9977958882727137,0.9812117621339382,315623,6059,315623,5930,0
303,282,51689,0.9945442937568921,40,44926,0.9991096469750256,2970,10849,0.7262420499585216,2361,81028,0.9708619242730908,282,127505,0.9977883220265872,0.9812181761219252,315997,6060,315997,5935,0
304,284,51697,0.9945064510513183,40,45234,0.9991157094221161,2971,10884,0.7270305034913634,2360,81033,0.9708760628385966,283,127521,0.9977807576791273,0.9812307779839364,316369,6071,316369,5938,0
305,285,51705,0.9944879605454018,41,45542,0.9990997321154099,2974,10920,0.7276556776556777,2362,81038,0.9708531799896345,283,127538,0.9977810534899403,0.9812308401448493,316743,6070,316743,5945,0
306,286,51713,0.9944694757604471,41,45851,0.9991057992192101,2974,10956,0.7285505658999635,2364,81043,0.9708302999642165,283,127554,0.9977813318280885,0.9812435158001621,317117,6080,317117,5948,0
307,286,51721,0.9944703312000928,41,46159,0.9991117658528131,2976,10992,0.7292576419213974,2363,81048,0.9708444378639819,284,127571,0.9977737887137359,0.981259311287564,317491,6067,317491,5950,0
308,286,51729,0.9944711863751474,41,46467,0.9991176533884262,2976,11028,0.7301414581066377,2365,81052,0.9708212012041653,284,127587,0.9977740678909294,0.9812749517874053,317863,6064,317863,5952,0
309,287,51736,0.9944526055357972,41,46776,0.9991234821275868,2976,11063,0.7309952092560787,2363,81057,0.9708476750928359,285,127603,0.9977665101917667,0.9812968403852499,318235,6062,318235,5952,0
310,290,51744,0.994395485466914,41,47084,0.9991292158695098,2976,11099,0.7318677358320569,2367,81062,0.9708001282968592,284,127620,0.9977746434728099,0.9812999632778735,318609,6072,318609,5958,0
311,290,51752,0.9943963518318133,42,47393,0.9991137931762074,2976,11135,0.7327346205657836,2366,81067,0.9708142647439773,285,127636,0.9977670876555204,0.9813187536639884,318983,6081,318983,5959,0
312,290,51760,0.9943972179289027,42,47701,0.9991195153141443,2976,11171,0.7335959180019693,2370,81072,0.9707667258732978,286,127653,0.9977595512835578,0.9813249748713821,319357,6078,319357,5964,0
313,290,51768,0.9943980837583063,42,48009,0.999125164031744,2977,11207,0.7343624520389043,2370,81077,0.9707685286826103,286,127669,0.9977598320657325,0.9813436336909267,319730,6087,319730,5965,0
314,290,51776,0.9943989493201484,42,48318,0.9991307587234571,2977,11243,0.7352130214355599,2372,81081,0.9707453040786375,286,127686,0.9977601303196905,0.9813591832654387,320104,6090,320104,5967,0
315,291,51784,0.994380503630465,42,48626,0.9991362645498293,2978,11278,0.7359460897322221,2372,81086,0.9707471080087808,285,127702,0.9977682416876791,0.981377700670253,320476,6103,320476,5968,0
316,291,51792,0.9943813716404077,42,48934,0.9991417010667429,2980,11314,0.7366095103411703,2375,81091,0.9707119162422464,285,127718,0.9977685212734305,0.9813837661953131,320849,6114,320849,5973,0
317,292,51799,0.9943628255371725,42,49243,0.9991470868955994,2980,11350,0.7374449339207049,2372,81096,0.9707507152017362,285,127735,0.9977688182565467,0.9814116672840986,321223,6106,321223,5971,0
318,292,51807,0.9943636960256336,42,49551,0.9991523884482654,2982,11386,0.7380994203407694,2372,81101,0.9707525184646305,286,127751,0.9977612699704894,0.9814238983071929,321596,6115,321596,5974,0
319,293,51815,0.994345266814629,42,49859,0.9991576245010931,2983,11422,0.7388373314655927,2374,81106,0.9707296624170838,286,127768,0.9977615678417131,0.9814330527688915,321970,6096,321970,5978,0
320,294,51823,0.9943268432935183,42,50168,0.9991628129484931,2983,11457,0.7396351575456053,2377,81111,0.9706944804033978,286,127784,0.9977618481187003,0.9814421284160041,322343,6102,322343,5982,0
321,295,51831,0.994308425459667,42,50476,0.9991679213883826,2984,11493,0.7403636996432611,2378,81115,0.9706835973617703,287,127800,0.997754303599374,0.981451125606185,322715,6104,322715,5986,0
322,296,51839,0.994290013310442,42,50785,0.9991729841488629,2985,11529,0.7410876919073641,2383,81120,0.9706237672583826,286,127817,0.9977624259683766,0.9814540840013618,323090,6123,323090,5992,0
323,296,51847,0.9942908943622581,42,51093,0.9991779695848746,2985,11565,0.74189364461738,2386,81125,0.9705885978428351,286,127833,0.9977627060305242,0.9814661955154067,323463,6100,323463,5995,0
324,295,51855,0.9943110596856619,42,51401,0.999182895274411,2985,11601,0.7426945952935091,2386,81130,0.9705904104523604,287,127850,0.9977551818537348,0.9814876002433323,323837,6120,323837,5995,0
325,297,51862,0.9942732636612549,42,51710,0.9991877779926513,2985,11636,0.7434685458920591,2383,81135,0.9706291982498305,289,127866,0.9977398213755024,0.9815057570887915,324209,6126,324209,5996,0
326,297,51870,0.9942741469057259,45,52018,0.9991349148371718,2986,11672,0.7441740918437285,2385,81140,0.9706063593788514,286,127883,0.9977635807730504,0.9815178244085488,324583,6121,324583,5999,0
327,299,51878,0.9942364778904352,45,52326,0.999140006879945,2988,11708,0.7447898872565767,2386,81144,0.9705954845706398,287,127899,0.9977560418767935,0.9815205182256005,324955,6130,324955,6005,0
328,301,51886,0.9941988204910766,45,52635,0.9991450555713879,2988,11744,0.7455722070844686,2387,81149,0.9705849733206817,286,127915,0.9977641402493843,0.9815356147161797,325329,6119,325329,6007,0
329,301,51894,0.9941997148032528,46,52943,0.9991311410384753,2989,11780,0.7462648556876061,2388,81154,0.9705744633659462,287,127932,0.9977566207047494,0.981544535972957,325703,6133,325703,6011,0
330,301,51902,0.9942006088397364,46,53251,0.9991361664569679,2990,11815,0.7469318662716885,2390,81159,0.9705516332138149,288,127948,0.9977490855660112,0.9815533236218661,326075,6125,326075,6015,0
331,301,51910,0.994201502600655,46,53560,0.9991411501120239,2992,11851,0.7475318538519956,2389,81164,0.9705657680745158,291,127965,0.9977259406869066,0.9815622606831061,326450,6144,326450,6019,0
332,300,51918,0.9942216572287068,46,53868,0.9991460607410708,2993,11887,0.7482123328005383,2392,81169,0.9705306212963077,292,127981,0.9977184113266813,0.9815710644599677,326823,6142,326823,6023,0
333,301,51926,0.9942032892963063,47,54177,0.99913247318973,2994,11923,0.7488887025077582,2392,81174,0.970532436494444,291,127998,0.997726526976984,0.9815860732645065,327198,6153,327198,6025,0
334,300,51952,0.9942254388666462,47,54186,0.9991326172812165,2995,11959,0.749561000083619,2396,81186,0.9704875224792452,293,128004,0.9977110090309678,0.9815727480773755,327287,6167,327287,6031,0
335,299,51978,0.9942475662780407,47,54196,0.99913277732674,2995,11994,0.7502918125729532,2399,81198,0.9704549373137269,296,128011,0.9976876987133918,0.9815625410459501,327377,6195,327377,6036,0
336,300,52004,0.9942312129836166,48,54206,0.9991144891709405,2996,12030,0.7509559434746467,2402,81211,0.970422725985396,296,128018,0.9976878251495883,0.9815493985690249,327469,6203,327469,6042,0
337,301,52030,0.9942148760330578,48,54216,0.9991146525011066,2996,12066,0.7516989888944141,2404,81223,0.9704024722061485,298,128024,0.9976723114416047,0.9815392036243852,327559,6204,327559,6047,0
338,301,52056,0.9942177654833256,48,54226,0.9991148157710323,2996,12102,0.7524376136175839,2406,81235,0.9703822244106605,298,128031,0.9976724387062508,0.9815382267663666,327650,6175,327650,6049,0
339,302,52082,0.9942014515571599,48,54236,0.9991149789807507,2996,12138,0.7531718569780854,2407,81248,0.9703746553761323,298,128038,0.9976725659569815,0.9815373067839948,327742,6183,327742,6051,0
340,302,52108,0.9942043448222921,47,54246,0.9991335766692475,2999,12173,0.753635094060626,2408,81260,0.970366724095496,299,128044,0.9976648652025866,0.981530117652083,327831,6179,327831,6055,0
341,302,52134,0.9942072352015959,47,54256,0.9991337363609555,3001,12209,0.754197722991236,2413,81272,0.970309577714342,300,128051,0.9976571834659628,0.9815108470916865,327922,6182,327922,6063,0
342,302,52160,0.9942101226993865,47,54266,0.9991338959938083,3002,12245,0.7548387096774194,2414,81285,0.9703020237436182,300,128058,0.9976573115307127,0.9815099355515313,328014,6188,328014,6065,0
343,302,52186,0.9942130073199709,47,54276,0.9991340555678384,3003,12281,0.755475938441495,2417,81297,0.9702695056398145,300,128064,0.9976574212893553,0.9815028161802355,328104,6201,328104,6069,0
344,304,52212,0.9941775836972343,47,54286,0.9991342150830785,3006,12317,0.7559470650320694,2424,81309,0.9701878020883297,300,128071,0.997657549328107,0.9814713813434086,328195,6219,328195,6081,0
345,303,52239,0.9941997358295527,47,54296,0.9991343745395609,3007,12353,0.7565773496316684,2426,81322,0.9701679742259167,301,128078,0.997649869610706,0.9814674919582805,328288,6227,328288,6084,0
346,303,52241,0.994199957887483,47,54296,0.9991343745395609,3010,12353,0.7563344936452684,2432,81336,0.970099341005213,301,128110,0.997650456638826,0.9814427903123629,328336,6236,328336,6093,0
347,304,52243,0.9941810386080432,47,54296,0.9991343745395609,3010,12353,0.7563344936452684,2436,81351,0.9700556846258804,303,128142,0.9976354356885331,0.9814242428856372,328385,6248,328385,6100,0
348,305,52245,0.9941621207771079,47,54296,0.9991343745395609,3011,12353,0.7562535416498016,2437,81365,0.9700485466724021,304,128175,0.9976282426370197,0.9814148352484822,328434,6264,328434,6104,0
349,307,52247,0.9941240645395908,48,54296,0.9991159569765728,3011,12353,0.7562535416498016,2438,81380,0.970041779306955,304,128207,0.9976288346190145,0.9814054304180125,328483,6263,328483,6108,0
350,307,52249,0.9941242894600854,48,54296,0.9991159569765728,3016,12353,0.7558487816724682,2441,81395,0.9700104429018982,305,128239,0.9976216283657857,0.981380809175362,328532,6254,328532,6117,0
351,307,52251,0.9941245143633615,48,54296,0.9991159569765728,3021,12353,0.7554440216951348,2440,81409,0.970027883894901,305,128272,0.9976222402394911,0.9813714122240786,328581,6273,328581,6121,0
