agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
981,outer,koriyama,2,52.0,0.5214415763087134,original
985,outer,koriyama,2,52.0,0.34627895256942637,original
990,outer,koriyama,2,52.0,0.14940637594341583,original
993,outer,koriyama,2,52.0,0.07133926611529814,original
1001,outer,koriyama,2,86.0,0.20128754823451592,original
1003,outer,koriyama,2,52.0,0.18305382661385278,original
1007,outer,koriyama,2,86.0,0.36086600051857304,original
1012,outer,koriyama,2,86.0,0.15902020545987958,original
1016,outer,koriyama,2,168.0,0.1386847753705646,original
1019,outer,koriyama,2,52.0,0.6757805322497271,original
1026,outer,koriyama,2,52.0,0.21100063544866104,original
1028,outer,fukushima_city,2,110.0,0.4418344487207479,original
1035,outer,koriyama,2,52.0,0.18377837276160747,original
1042,outer,fukushima_city,2,110.0,0.13021399779415596,original
1043,outer,fukushima_city,2,110.0,0.36109911549184065,original
1049,outer,koriyama,2,86.0,0.1908807873967115,original
1053,outer,koriyama,2,52.0,0.14232778844637728,original
1057,outer,koriyama,2,52.0,0.3927562123288212,original
1065,outer,fukushima_city,2,110.0,0.08313617900913325,original
1074,outer,koriyama,2,52.0,0.27155894034561956,original
1077,outer,koriyama,2,52.0,0.17940896316098712,original
1084,outer,koriyama,2,131.0,0.11925704950247765,original
1088,outer,koriyama,2,52.0,0.4760237364592405,original
1090,outer,koriyama,2,52.0,0.12016257889307685,original
1093,outer,koriyama,2,52.0,0.2690044184459725,original
1097,outer,koriyama,2,52.0,0.12810251617481094,original
1111,mid,iwaki_city,2,49.0,0.1546106697848697,original
1119,mid,koriyama,2,91.0,0.26078129649527615,original
1144,mid,koriyama,2,91.0,0.20029082532769893,original
1159,mid,koriyama,2,111.0,0.15741201837962385,original
1167,mid,koriyama,2,100.0,0.15931454754071483,original
1170,mid,koriyama,2,88.0,0.5790398902459054,original
1184,mid,iwaki_city,2,93.0,0.11304122554708047,original
1187,mid,iwaki_city,2,67.0,0.0866338880377556,original
1189,mid,koriyama,2,88.0,0.3997726394357745,original
1190,mid,iwaki_city,2,49.0,0.263045274515234,original
1191,mid,koriyama,2,88.0,0.5696249460238826,original
1197,mid,iwaki_city,2,45.0,0.21801997067102458,original
0,inner,fukushima_city,3,152.0,0.24395464376443093,original
15,inner,fukushima_city,3,125.0,0.22819733188848898,original
16,inner,fukushima_city,3,152.0,0.15634583241166214,original
27,inner,koriyama,3,104.0,0.395987313395504,original
28,inner,koriyama,3,204.0,0.25349054600379056,original
30,inner,koriyama,3,94.0,0.22661914083185933,original
40,outer,iwaki_city,3,29.0,0.479835745865537,original
52,outer,iwaki_city,3,24.0,0.3996442644059915,original
54,outer,iwaki_city,3,24.0,0.3619444339374875,original
56,outer,iwaki_city,3,48.0,0.12510978300763198,original
70,outer,koriyama,3,192.0,0.20750380004764835,original
74,outer,koriyama,3,110.0,0.5120450375439777,original
75,outer,koriyama,3,110.0,0.5349037096546614,original
89,outer,koriyama,3,110.0,0.311867577054864,original
92,outer,fukushima_city,3,52.0,0.06881685718489745,original
101,outer,koriyama,3,110.0,0.33338728049763183,original
119,outer,iwaki_city,3,10.0,0.3459052377387791,original
120,outer,iwaki_city,3,10.0,0.261017620339726,original
122,outer,iwaki_city,3,10.0,0.2822857856577212,original
127,outer,iwaki_city,3,66.0,0.5568774544154433,original
129,outer,iwaki_city,3,66.0,0.0676713353847233,original
134,outer,iwaki_city,3,10.0,0.24812650167957623,original
135,outer,iwaki_city,3,10.0,0.0892215885774973,original
137,outer,iwaki_city,3,70.0,0.32650901432198964,original
143,outer,iwaki_city,3,43.0,0.41876730875098594,original
149,outer,iwaki_city,3,72.0,0.05164548490209507,original
150,outer,iwaki_city,3,10.0,0.32812821320230834,original
169,outer,iwaki_city,3,43.0,0.0834121088876518,original
175,outer,iwaki_city,3,67.0,0.23025018512210765,original
193,outer,iwaki_city,3,43.0,0.34100721809625123,original
195,outer,iwaki_city,3,43.0,0.49044889456476093,original
205,outer,iwaki_city,3,43.0,0.21328768586837793,original
219,outer,iwaki_city,3,10.0,0.16149510616758178,original
220,outer,iwaki_city,3,10.0,0.6272279762473258,original
245,outer,iwaki_city,3,10.0,0.08336194491462662,original
251,outer,iwaki_city,3,10.0,0.288550672923689,original
268,outer,iwaki_city,3,70.0,0.5035530176666099,original
279,mid,koriyama,3,185.0,0.2433528448262852,original
288,outer,fukushima_city,3,89.0,0.1436067644778679,original
290,outer,fukushima_city,3,61.0,0.1737119924601446,original
291,outer,fukushima_city,3,89.0,0.09762512018504853,original
295,outer,fukushima_city,3,61.0,0.06316773099554346,original
304,outer,fukushima_city,3,61.0,0.25262675778132204,original
306,outer,fukushima_city,3,61.0,0.3336510540522455,original
312,outer,fukushima_city,3,61.0,0.18193563526669035,original
325,outer,fukushima_city,3,89.0,0.471458318517816,original
326,outer,fukushima_city,3,61.0,0.3261853580478449,original
334,outer,fukushima_city,3,61.0,0.10647712568589152,original
354,outer,fukushima_city,3,61.0,0.4504520677903152,original
362,outer,fukushima_city,3,89.0,0.44687374850796424,original
365,outer,fukushima_city,3,61.0,0.2384618526804491,original
368,outer,fukushima_city,3,61.0,0.20227491792447702,original
376,outer,fukushima_city,3,61.0,0.13975092866529681,original
