agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
731,mid,koriyama,3,196.0,0.7928543406831188,switch
734,mid,fukushima_city,3,89.0,0.25959373641320244,switch
739,mid,fukushima_city,3,89.0,0.16822110923642117,switch
741,mid,fukushima_city,3,117.0,0.24821193555300514,switch
758,mid,koriyama,3,99.0,0.2918780480829133,switch
762,mid,fukushima_city,3,89.0,0.21893993961217592,switch
765,mid,koriyama,3,165.0,0.13435581892596554,switch
768,mid,fukushima_city,3,117.0,0.14315517448740986,switch
771,mid,fukushima_city,3,107.0,0.2439042348014981,switch
775,mid,koriyama,3,102.0,0.09516627982820208,switch
789,mid,koriyama,3,102.0,0.3833450071158206,switch
791,mid,koriyama,3,165.0,0.48802869877966115,switch
795,mid,iwaki_city,3,36.0,0.12753639958346627,switch
814,mid,iwaki_city,3,36.0,0.4592760301666038,switch
816,mid,iwaki_city,3,134.0,0.247179021520738,switch
831,mid,iwaki_city,3,36.0,0.295937401834981,switch
832,mid,iwaki_city,3,36.0,0.18638305705116842,switch
838,inner,koriyama,3,134.0,0.127844616041713,switch
841,inner,koriyama,3,108.0,0.38745832055644536,switch
865,inner,iwaki_city,3,96.0,0.6737597836713772,switch
866,inner,koriyama,3,108.0,0.5973881930689063,switch
867,inner,koriyama,3,90.0,0.0193950899410976,switch
872,inner,koriyama,3,93.0,0.4429156500963341,switch
882,inner,koriyama,3,127.0,0.3198706950305542,switch
887,inner,koriyama,3,101.0,0.1891132104578652,switch
892,inner,koriyama,3,90.0,0.45131022521294967,switch
899,outer,koriyama,3,52.0,0.4881638927590539,switch
902,outer,koriyama,3,86.0,0.181913249490653,switch
905,outer,koriyama,3,86.0,0.2529554795004154,switch
