Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
432,21363,26653,0.198476719319,17722,21495,0.175529192836,20277,95036,0.786638747422,6603,18841,0.649540894857,82438,16149,4.10483621277,1415,12638,0.888036081658,15254,8697,0.753938139588,1474,5266,0.720091150779,0.898161396654865,204775,185515,294086
433,21389,26655,0.197561433127,17755,21495,0.173993952082,20298,95081,0.786518862864,6625,19494,0.660151841592,82616,16155,4.11395852677,1419,12654,0.887861545756,15285,8697,0.757502587099,1474,5287,0.721202950634,0.8989723527866172,205518,186159,294131
434,21402,26658,0.197164078325,17787,21494,0.172466734903,20323,95127,0.78635928811,6637,20147,0.670571300938,82803,16161,4.12363096343,1422,12670,0.887766377269,15314,8697,0.760837070254,1474,5308,0.722305953278,0.8999137019906721,206262,186804,294176
435,21442,26660,0.195723930983,17824,21493,0.17070674173,20356,95172,0.786113562813,6650,20800,0.680288461538,82966,16167,4.13181171522,1429,12686,0.887356140627,15338,8697,0.76359664252,1477,5329,0.722837305311,0.9004753531332728,207004,187447,294221
436,21461,26663,0.195101826501,17865,21493,0.168799143907,20384,95217,0.785920581409,6669,21453,0.689134386799,83157,16173,4.14171767761,1432,12703,0.887270723451,15350,8696,0.765179392824,1481,5350,0.723177570093,0.9012120453626509,207748,188092,294266
437,21488,26665,0.194149634352,17889,21492,0.167643774428,20424,95262,0.785601813945,6681,22106,0.697774359902,83343,16179,4.15130725014,1436,12719,0.887098042299,15388,8696,0.769549218031,1480,5371,0.724446099423,0.9020720418245479,208490,188735,294311
438,21508,26668,0.193490325484,17927,21491,0.165836861942,20462,95308,0.785306584967,6695,22760,0.705843585237,83546,16184,4.16225902126,1440,12735,0.886925795053,15420,8696,0.773229070837,1483,5391,0.724911890187,0.9029359613445298,209233,189379,294356
439,21512,26670,0.193400824897,17948,21491,0.164859708715,20504,95353,0.784967436788,6707,23413,0.713535215479,83750,16190,4.17294626313,1440,12752,0.887076537014,15455,8696,0.777253909844,1482,5412,0.726164079823,0.903989484562595,209977,190024,294401
440,21553,26673,0.191954410827,17995,21490,0.162633783155,20538,95398,0.784712467767,6733,24066,0.720227707139,83940,16196,4.1827611756,1446,12768,0.886748120301,15499,8695,0.782518688902,1485,5433,0.726670347874,0.904645523184905,210719,190667,294446
441,21579,26675,0.191040299906,18047,21489,0.160174973242,20588,95444,0.784292359918,6750,24719,0.72693070108,84133,16202,4.19275398099,1448,12784,0.886733416771,15536,8695,0.786774008051,1487,5454,0.72735606894,0.9053068636445318,211462,191311,294491
442,21623,26678,0.189481970163,18090,21488,0.158134772897,20619,95451,0.783983405098,6774,25372,0.733012769983,84331,16208,4.20304787759,1451,12800,0.886640625,15570,8695,0.790684301323,1489,5475,0.72803652968,0.9059655837147153,212167,191917,294758
443,21658,26681,0.188261309546,18128,21488,0.156366344006,20642,95459,0.783760567364,6786,26025,0.739250720461,84534,16214,4.21364253115,1454,12817,0.886556916595,15607,8695,0.794939620472,1495,5495,0.727934485896,0.9067993273015963,212874,192525,295025
444,21700,26683,0.186748116778,18168,21487,0.154465490762,20666,95467,0.783527292153,6810,26679,0.744743056336,84748,16220,4.22490752158,1462,12833,0.886074962986,15647,8694,0.799746951921,1497,5516,0.72860768673,0.9075939113864191,213579,193131,295292
445,21751,26686,0.184928426891,18214,21486,0.152285208973,20715,95475,0.783032207384,6820,27332,0.750475632958,84905,16226,4.23265130038,1462,12849,0.886216826212,15690,8694,0.804692891649,1499,5537,0.729275781109,0.9080383601278671,214285,193738,295559
446,21771,26688,0.184240107914,18266,21486,0.149865028391,20756,95483,0.782620990124,6843,27985,0.755476147936,85077,16232,4.2413134549,1465,12866,0.88613399658,15722,8694,0.808373590982,1504,5558,0.729399064412,0.9085640395921709,214992,194346,295826
447,21806,26691,0.183020493799,18316,21485,0.147498254596,20799,95491,0.782188897383,6854,28638,0.760667644389,85325,16234,4.2559443144,1474,12897,0.885709855005,15750,8694,0.811594202899,1503,5579,0.730596881161,0.9094474500368552,215709,194964,295938
448,21844,26693,0.181658112614,18344,21484,0.146155278347,20833,95499,0.78185111886,6873,29291,0.765354545765,85533,16236,4.26810790835,1472,12928,0.886138613861,15780,8693,0.815253652364,1505,5600,0.73125,0.9102872139873581,216424,195580,296050
449,21888,26696,0.180101887923,18390,21484,0.144014150065,20873,95506,0.781448285972,6898,29944,0.76963665509,85735,16238,4.27989900234,1477,12959,0.886025156262,15806,8693,0.818244564592,1508,5620,0.731672597865,0.9108639587362991,217140,196197,296162
450,21953,26698,0.177728668814,18422,21483,0.142484755388,20922,95514,0.780953577486,6908,30598,0.77423361004,85948,16240,4.29236453202,1484,12991,0.88576706951,15841,8693,0.822270792592,1515,5641,0.731430597412,0.911497397387289,217858,196816,296274
451,21994,26701,0.176285532377,18487,21482,0.139419048506,20956,95522,0.780615983752,6926,31251,0.778375091997,86153,16243,4.30400788032,1487,13022,0.885808631547,15879,8693,0.826642125848,1517,5662,0.732073472271,0.9121266744747822,218576,197435,296386
452,22037,26703,0.174736920945,18537,21481,0.137051347703,20997,95530,0.78020517115,6940,31904,0.782472417252,86370,16245,4.31671283472,1491,13053,0.885773385429,15919,8692,0.831454210769,1519,5683,0.732711595988,0.9128737613490749,219291,198051,296498
453,22089,26706,0.172882498315,18591,21481,0.134537498254,21052,95538,0.779647888798,6951,32557,0.786497527413,86555,16247,4.32744506678,1496,13084,0.885661877102,15959,8692,0.83605614358,1520,5704,0.733520336606,0.9133535446277198,220009,198670,296610
454,22126,26708,0.171559083421,18650,21480,0.131750465549,21096,95546,0.77920582756,6980,33210,0.789822342668,86757,16249,4.33922087513,1502,13116,0.885483379079,15991,8692,0.83973768983,1522,5725,0.734148471616,0.9138751211909789,220726,199288,296722
455,22167,26711,0.170117180188,18694,21479,0.129661529866,21144,95554,0.778721979195,6998,33863,0.793343767534,87001,16251,4.35357824134,1503,13147,0.885677340838,16032,8692,0.844454670962,1525,5732,0.733949755757,0.9147175844175786,221429,199892,296832
456,22235,26713,0.167633736383,18758,21479,0.12668187532,21168,96915,0.781581798483,7011,34517,0.796882695483,87406,16254,4.37750707518,1508,13178,0.885566853847,16093,8691,0.851685651824,1530,5739,0.733403031887,0.9167688356317621,223486,201850,296960
457,22311,26716,0.164882467435,18826,21478,0.123475183909,21221,98276,0.784067320607,7036,35170,0.799943133352,87785,16256,4.40015994094,1512,13210,0.885541256624,16140,8691,0.857093545047,1532,5746,0.73337974243,0.9183880679072284,225543,203808,297088
458,22377,26718,0.162474736133,18883,21477,0.120780369698,21274,99637,0.786484940333,7059,35823,0.802947826815,88265,16258,4.4290195596,1521,13241,0.885129521939,16201,8691,0.864112300081,1533,5753,0.733530332001,0.9205660858179773,227598,205764,297216
459,22428,26721,0.160660154934,18966,21477,0.116915770359,21346,100998,0.788649280184,7083,36476,0.805817523851,88770,16260,4.4594095941,1524,13272,0.885171790235,16267,8691,0.871706362904,1534,5760,0.733680555556,0.9227275696152925,229655,207722,297344
460,22475,26723,0.158964188153,19022,21476,0.114267088843,21411,102359,0.790824451196,7115,37129,0.808370815266,89287,16262,4.4905300701,1531,13303,0.884913177479,16336,8690,0.879861910242,1541,5767,0.732790012138,0.9250093867739276,231709,209677,297472
461,22531,26726,0.156963256754,19094,21475,0.110873108265,21480,103720,0.792903972233,7145,37782,0.810888783018,89843,16265,4.52370119889,1534,13335,0.884964379453,16406,8690,0.887917146145,1547,5774,0.73207481815,0.9273122382543302,233767,211636,297600
462,22598,26728,0.154519604909,19180,21475,0.106868451688,21558,105081,0.794843977503,7192,38436,0.812883754813,90384,16267,4.55627958443,1538,13366,0.884931916804,16477,8690,0.896087456847,1548,5781,0.732226258433,0.9293244114254698,235824,213594,297728
463,22673,26731,0.151808761363,19315,21474,0.100540188134,21636,106442,0.796734371771,7241,39089,0.814756069482,90998,16269,4.59333702133,1539,13397,0.88512353512,16553,8690,0.904833141542,1548,5788,0.732550103663,0.9313981839582983,237880,215551,297856
464,22744,26734,0.149248148425,19437,21473,0.094816746612,21710,107803,0.798614138753,7303,39742,0.816239746364,91535,16271,4.62565300227,1542,13429,0.885173877429,16631,8689,0.914029232363,1550,5795,0.732528041415,0.9331488396905842,239936,217508,297984
465,22825,26736,0.146282166367,19546,21472,0.0896982116244,21801,109164,0.800291304826,7348,40395,0.818096299047,92147,16273,4.66256990106,1543,13460,0.885364041605,16731,8689,0.925538036598,1555,5802,0.731988969321,0.9352703199705774,241991,219464,298112
466,22908,26739,0.143273869629,19645,21472,0.0850875558867,21884,110525,0.801999547614,7397,41048,0.819796335997,92782,16276,4.70054067338,1549,13491,0.885182714402,16824,8689,0.936241224537,1555,5809,0.732311929764,0.937463378256006,244049,221423,298240
467,22979,26741,0.140682846565,19761,21471,0.0796423082297,21968,111886,0.803657294031,7441,41701,0.821563032062,93421,16278,4.739095712,1554,13522,0.885076172164,16931,8688,0.948779926335,1559,5816,0.731946354883,0.9396919176117317,246103,223378,298368
468,23053,26744,0.138012264433,19872,21470,0.0744294364229,22069,113247,0.805125080576,7485,42355,0.823279423917,94011,16280,4.77463144963,1562,13554,0.884757267227,17019,8688,0.958908839779,1564,5823,0.731409926155,0.941525864257478,248161,225337,298496
469,23154,26746,0.134300456143,19990,21470,0.0689333954355,22187,114608,0.806409674717,7536,43008,0.824776785714,94649,16282,4.81310649797,1578,13585,0.883842473316,17102,8688,0.968462246777,1565,5830,0.731560891938,0.9432532561736413,250217,227294,298624
470,23247,26749,0.130920782085,20118,21469,0.0629279426149,22292,115969,0.807776216058,7584,43661,0.826298069215,95313,16284,4.85316875461,1579,13616,0.884033490012,17209,8688,0.980778084715,1573,5837,0.730512249443,0.9452378970401113,252273,229251,298752
471,23366,26751,0.126537325707,20232,21468,0.0575740637228,22409,117330,0.809008778658,7638,44314,0.82763912082,95966,16287,4.89218395039,1591,13648,0.883426143025,17323,8687,0.994129158513,1577,5844,0.730150581793,0.9470292416515615,254329,231208,298880
472,23475,26754,0.122561112357,20376,21468,0.0508664058133,22511,118691,0.810339452865,7693,44967,0.828918985033,96654,16297,4.93078480702,1593,13695,0.883680175246,17427,8687,1.00610107057,1583,5851,0.729447957614,0.9488397488397489,256410,233190,298887
473,23559,26756,0.11948721782,20532,21467,0.0435552242978,22629,120052,0.811506680438,7758,45620,0.829943007453,97349,16307,4.96976758447,1597,13742,0.883786930578,17540,8687,1.01910901347,1583,5858,0.729771252987,0.9506478031947201,258489,235170,298894
474,23637,26759,0.11667102657,20675,21466,0.0368489704649,22736,121413,0.812738339387,7805,46274,0.831330768898,98067,16317,5.01011215297,1605,13790,0.883611312545,17642,8687,1.03085069644,1585,5865,0.729752770673,0.9526347905177476,260571,237153,298901
475,23744,26761,0.112738686895,20827,21465,0.0297228045656,22864,122774,0.813771645462,7861,46927,0.832484497198,98737,16328,5.04709701127,1609,13837,0.883717568837,17733,8686,1.04156113286,1586,5872,0.729904632153,0.9541252617551875,262650,239133,298908
476,23858,26764,0.10857868779,20990,21465,0.0221290472863,22994,124135,0.814766181979,7904,47580,0.833879781421,99434,16338,5.08605704493,1612,13884,0.883895131086,17843,8686,1.05422518996,1592,5879,0.729205647219,0.9557248678847585,264731,241115,298915
477,23975,26766,0.104274079056,21134,21464,0.0153745806933,23104,125496,0.815898514694,7955,48233,0.835071424129,100108,16348,5.12356251529,1618,13932,0.88386448464,17979,8686,1.06988256965,1596,5886,0.728848114169,0.957411800862783,266811,243096,298922
478,24069,26769,0.100862938474,21271,21463,0.00894562735871,23214,126857,0.817006550683,7999,48886,0.836374422125,100840,16358,5.16456779557,1626,13979,0.883682666857,18115,8686,1.08553994934,1605,5893,0.727642966231,0.9593999055379318,268891,245077,298929
479,24181,26771,0.0967464793993,21443,21463,0.000931836183199,23342,128218,0.817950677752,8053,49539,0.837441207937,101558,16369,5.20428859429,1633,14027,0.883581663934,18245,8685,1.10074841681,1610,5900,0.727118644068,0.961003350899724,270972,247059,299054
480,24298,26774,0.0924777769478,21581,21462,0.00554468362688,23457,129579,0.818975296923,8103,50193,0.838563146255,102306,16379,5.24616887478,1639,14074,0.883544123916,18372,8685,1.11537132988,1615,5907,0.726595564584,0.9637249911189403,273053,249041,299179
481,24441,26776,0.0872049596654,21722,21461,0.0121615954522,23567,130940,0.820016801589,8166,50846,0.839397396059,103074,16389,5.28921837818,1644,14121,0.883577650308,18488,8685,1.12872769142,1619,5914,0.726242813662,0.9664779087856011,275132,251021,299304
482,24560,26779,0.0828634377684,21854,21461,0.0183122874051,23668,132301,0.821104904725,8221,51499,0.840365832346,103807,16399,5.33008110251,1651,14169,0.883478015386,18610,8685,1.14277489925,1629,5921,0.724877554467,0.9691646165056599,277214,253004,299429
483,24714,26781,0.0771815839588,22027,21460,0.026421248835,23805,133662,0.821901512771,8290,52152,0.841041570793,104581,16410,5.37300426569,1655,14216,0.883581879572,18713,8684,1.15488254261,1628,5928,0.725371120108,0.9717894827296065,279293,254984,299554
484,24840,26784,0.0725806451613,22208,21459,0.03490376998,23940,135023,0.822696873866,8333,52805,0.84219297415,105269,16420,5.41102314251,1667,14264,0.883132361189,18827,8684,1.16801013358,1636,5935,0.724347093513,0.9742762302131682,281374,256966,299679
485,24963,26787,0.0680927315489,22381,21459,0.0429656554359,24087,136384,0.823388374003,8403,53458,0.842811178869,105957,16430,5.4489957395,1670,14311,0.883306547411,18944,8684,1.18148318747,1643,5943,0.723540299512,0.9766101264393768,283456,258949,299804
486,25124,26788,0.0621173659848,22532,21461,0.0499044778901,24194,137745,0.824356600966,8461,54112,0.843639118865,106681,16441,5.48871723131,1675,14358,0.883340298092,19091,8684,1.19841087057,1647,5951,0.723239791632,0.979095748406528,285540,260934,308665
487,25262,26789,0.0570010078764,22702,21463,0.0577272515492,24330,139106,0.825097407732,8521,54765,0.844407924769,107432,16451,5.53042368245,1682,14406,0.883243093156,19234,8683,1.21513301854,1656,5960,0.722147651007,0.9816530666879909,287623,262918,317526
488,25423,26790,0.0510265024263,22875,21466,0.0656386844312,24455,140467,0.825902169193,8592,55418,0.84496012126,108212,16461,5.57384120041,1695,14453,0.882723310039,19373,8683,1.23114131061,1660,5969,0.72189646507,0.9841736651168249,289707,264903,326387
489,25554,26791,0.0461722220149,22999,21468,0.0713154462456,24586,141828,0.826649180698,8649,56071,0.845749139484,108990,16471,5.61708457289,1704,14501,0.882490862699,19504,8683,1.24622826212,1665,5978,0.721478755437,0.986603425054234,291791,266888,335248
490,25704,26792,0.0406091370558,23172,21471,0.0792231381864,24721,143189,0.827354056527,8714,56724,0.84637895776,109760,16482,5.65938599685,1706,14548,0.882733021721,19640,8683,1.26189105148,1670,5987,0.721062301654,0.9890600117056173,293876,268874,344109
491,25885,26793,0.0338894487366,23319,21473,0.0859684254645,24873,144550,0.827928052577,8776,57377,0.84704672604,110494,16492,5.6998544749,1713,14595,0.882631038027,19775,8682,1.27770099056,1676,5995,0.720433694746,0.9911169528005758,295957,270856,352970
492,26025,26795,0.0287367046091,23481,21476,0.0933600298007,25021,145911,0.828518754583,8840,58031,0.847667625924,111253,16502,5.74178887408,1725,14643,0.882196271256,19909,8682,1.2931352223,1688,6004,0.718854097268,0.9933701064272389,298044,272844,361831
493,26163,26796,0.0236229287953,23647,21478,0.100987056523,25173,147272,0.82907137813,8887,58684,0.848561788562,112038,16512,5.78524709302,1727,14690,0.882437031995,20043,8682,1.30856945404,1697,6013,0.717778147347,0.9957917814791738,300127,274828,370692
494,26339,26797,0.0170914654626,23828,21481,0.109259345468,25292,148633,0.829835904543,8967,59337,0.848880125386,112809,16523,5.82739212008,1733,14737,0.882404831377,20187,8682,1.32515549413,1705,6022,0.716871471272,0.9980675816976162,302212,276814,379553
495,26514,26798,0.0105978058064,24001,21483,0.117208955919,25450,149994,0.830326546395,9026,59990,0.849541590265,113579,16533,5.8698360854,1742,14785,0.88217788299,20333,8681,1.34224167723,1715,6031,0.71563588128,1.0002366124977407,304295,278798,388414
496,26682,26799,0.00436583454607,24181,21486,0.125430512892,25599,151355,0.830867827293,9097,60643,0.849990930528,114305,16543,5.90956900199,1744,14832,0.88241639698,20469,8681,1.35790807511,1722,6039,0.714853452558,1.0022553838722101,306378,280782,397275
497,26845,26800,0.00167910447761,24357,21488,0.133516381236,25747,152717,0.831407112502,9170,61297,0.850400508997,115162,16553,5.95716788498,1752,14880,0.882258064516,20599,8681,1.37288330837,1728,6048,0.714285714286,1.0049341252139634,308464,282769,406136
498,27004,26801,0.00757434424089,24568,21491,0.143176213299,25906,152802,0.830460334289,9238,61296,0.849288697468,115770,16564,5.98925380343,1758,14927,0.882226837275,20727,8681,1.38762815344,1741,6057,0.712563975565,1.0076210473107619,308619,282825,407640
499,27165,26803,0.0135059508264,24745,21493,0.151305076071,26039,152888,0.829685783057,9288,61295,0.848470511461,116263,16574,6.01478218897,1762,14974,0.88232937091,20861,8680,1.40334101382,1752,6066,0.711177052423,1.0100170675544817,308773,282880,409144
500,27313,26804,0.0189897030294,24917,21496,0.159145887607,26193,152974,0.82877482448,9340,61295,0.847622155151,116711,16584,6.03756632899,1766,15022,0.882439089336,20982,8680,1.41728110599,1763,6075,0.709794238683,1.012083643543845,308930,282938,410648
501,27471,26805,0.0248461108002,25060,21498,0.165689831612,26340,153060,0.827910623285,9394,61294,0.846738669364,117109,16595,6.0568846038,1774,15069,0.882274868936,21103,8680,1.43122119816,1777,6084,0.707922419461,1.0139185013831147,309085,282994,412152
502,27645,26806,0.0312989629187,25234,21501,0.173619831636,26456,153146,0.827249813903,9445,61293,0.845904099979,117512,16605,6.07690454682,1775,15117,0.882582522987,21196,8680,1.44193548387,1788,6092,0.706500328299,1.015971413788643,309240,283050,413656
503,27829,26807,0.0381243705002,25343,21503,0.178579733061,26598,153231,0.826418936116,9478,61293,0.845365702446,117899,16615,6.09593740596,1786,15164,0.882221049855,21307,8679,1.45500633714,1798,6101,0.705294214063,1.017809064846328,309393,283104,415160
504,27987,26808,0.0439794091316,25464,21506,0.184041662792,26724,153317,0.825694476151,9523,61292,0.844628989101,118148,16625,6.10664661654,1795,15211,0.881993294326,21395,8679,1.46514575412,1809,6110,0.703927986907,1.0190826624626876,309548,283160,416664
505,28155,26809,0.0502070200306,25592,21508,0.189882834294,26861,153403,0.824899121921,9546,61292,0.844253736214,118391,16636,6.11655446021,1801,15259,0.881971295629,21482,8679,1.47516995046,1820,6119,0.702565778722,1.02043234691077,309705,283218,418168
506,28313,26811,0.0560217821044,25705,21511,0.194970015341,26964,153489,0.824326173211,9579,61291,0.843712780017,118645,16646,6.1275381473,1809,15306,0.881811054488,21573,8679,1.48565502938,1832,6128,0.701044386423,1.0218097792235874,309861,283275,419672
507,28460,26812,0.0614650156646,25814,21513,0.199925626365,27068,153575,0.823747354713,9608,61290,0.843237069669,118902,16656,6.13868876081,1819,15354,0.881529243194,21645,8678,1.49423830376,1840,6136,0.700130378096,1.0231215364467412,310014,283329,421176
508,28639,26813,0.0681012941484,25901,21515,0.203857773646,27185,153660,0.823083430951,9635,61290,0.842796541034,119112,16666,6.14700588024,1829,15401,0.881241477826,21728,8678,1.50380271952,1847,6145,0.699430431245,1.0243094065151788,310168,283384,422680
509,28813,26814,0.0745506078914,25989,21518,0.207779533414,27299,153746,0.822440909032,9657,61289,0.842435020966,119346,16677,6.15632307969,1841,15448,0.880825996893,21785,8678,1.51037105324,1861,6154,0.697595060123,1.0254604864593135,310324,283441,424184
510,28964,26815,0.0801417117285,26064,21520,0.211152416357,27402,153832,0.821870612096,9693,61288,0.841845059392,119565,16687,6.16515850662,1843,15496,0.881066081569,21843,8678,1.51705462088,1870,6163,0.69657634269,1.0265009871843185,310479,283497,425688
511,29129,26816,0.0862544749403,26140,21523,0.214514705199,27497,153918,0.821352928183,9728,61288,0.841273985119,119751,16697,6.17200694736,1856,15543,0.880589332819,21900,8677,1.52391379509,1878,6172,0.695722618276,1.0274760650798045,310634,283553,427192
512,29265,26817,0.0912853786777,26202,21525,0.217282229965,27587,154004,0.820868289135,9748,61287,0.840945061759,119957,16708,6.1796145559,1863,15591,0.880507985376,21962,8677,1.53105912182,1884,6180,0.695145631068,1.0284759113096023,310789,283609,428696
513,29409,26819,0.0965733248816,26265,21528,0.220039018952,27670,154089,0.820428453686,9758,61287,0.840781895019,120131,16708,6.19002872875,1864,15660,0.880970625798,22019,8677,1.53762821252,1896,6189,0.693650024237,1.029496039645353,310957,283678,428990
514,29562,26820,0.102237136465,26323,21530,0.222619600557,27789,154175,0.819756769904,9774,61286,0.840518226022,120281,16708,6.19900646397,1868,15730,0.881246026701,22082,8677,1.54488878645,1908,6198,0.692158760891,1.0303383859811521,311124,283746,429284
515,29676,26821,0.106446441221,26398,21533,0.225932289974,27875,154261,0.819299758202,9805,61285,0.840009790324,120459,16708,6.20966004309,1879,15800,0.881075949367,22136,8676,1.55140617796,1915,6207,0.691477364266,1.0312215900877315,311291,283814,429578
516,29829,26822,0.112109462382,26470,21535,0.22916182958,27944,154347,0.818953397215,9825,61285,0.839683446194,120638,16708,6.22037347379,1891,15870,0.880844360428,22180,8676,1.55647763947,1921,6216,0.690958815959,1.0322803322427672,311459,283883,429872
517,29974,26823,0.11747380979,26521,21538,0.231358529111,28042,154433,0.81841963829,9847,61284,0.839321845833,120803,16708,6.23024898252,1903,15940,0.880614805521,22216,8676,1.56062701706,1935,6225,0.689156626506,1.0330427081093743,311627,283952,430166
518,30109,26824,0.122464956755,26585,21540,0.234215413185,28135,154519,0.817918831988,9857,61284,0.839158671105,120968,16708,6.24012449126,1908,16009,0.880817040415,22248,8676,1.5643153527,1946,6233,0.687790790951,1.0338942824245574,311793,284019,430460
519,30249,26825,0.127642124884,26641,21543,0.236642993084,28222,154555,0.817398337162,9872,61292,0.838934934412,121111,16708,6.2486832655,1911,16079,0.881149325207,22302,8675,1.57083573487,1965,6242,0.685197052227,1.0347237584116389,311919,284046,430640
520,30358,26827,0.131621127968,26675,21545,0.238106289162,28294,154592,0.816976298903,9884,61300,0.838760195759,121262,16708,6.25772085229,1917,16149,0.881292959316,22358,8675,1.57729106628,1973,6251,0.68437050072,1.035491448403606,312047,284075,430820
521,30499,26828,0.136834650365,26719,21548,0.23997586783,28393,154628,0.816378663631,9911,61308,0.838340836432,121391,16708,6.26544170457,1921,16219,0.881558665762,22413,8675,1.58363112392,1981,6260,0.683546325879,1.0361913548213497,312174,284103,431000
522,30619,26829,0.141265049014,26778,21550,0.242598607889,28469,154665,0.815931206155,9929,61316,0.838068367147,121529,16708,6.27370122097,1933,16289,0.881330959543,22446,8675,1.5874351585,1992,6269,0.682245972244,1.0369035001488949,312301,284131,431180
523,30748,26830,0.146030562803,26827,21553,0.244699113812,28538,154701,0.815528018565,9946,61325,0.837814920506,121657,16708,6.28136222169,1939,16359,0.881471972614,22488,8674,1.59257551303,2008,6277,0.680101959535,1.0376375921415242,312427,284158,431360
524,30868,26831,0.150460288472,26860,21555,0.246114590582,28623,154738,0.815022812754,9972,61333,0.837412159849,121767,16708,6.28794589418,1949,16428,0.881361090821,22525,8674,1.59684113442,2017,6286,0.679128221444,1.0381471302467102,312553,284185,431540
525,30999,26832,0.155299642218,26907,21558,0.248121347064,28703,154775,0.814550153449,9980,61341,0.837302945827,121915,16708,6.29680392626,1958,16498,0.881318947751,22572,8674,1.60225962647,2026,6295,0.678157267673,1.0389598344638786,312681,284214,431720
526,31121,26833,0.159803227369,26950,21560,0.25,28784,154811,0.814070059621,9994,61349,0.837095959184,122035,16708,6.30398611444,1965,16568,0.881397875423,22604,8674,1.60594881254,2035,6304,0.677189086294,1.0395835131566749,312807,284241,431900
527,31249,26835,0.164486677846,26986,21563,0.251495617493,28863,154848,0.813604308741,9995,61357,0.837100901283,122128,16708,6.30955231027,1977,16638,0.88117562207,22646,8673,1.61109189438,2040,6313,0.676857278631,1.0401872593350057,312935,284270,432080
528,31346,26836,0.168057832762,27026,21565,0.253234407605,28940,154884,0.813150486816,10011,61366,0.836864061532,122252,16708,6.31697390472,1986,16708,0.881134785731,22679,8673,1.61489680618,2046,6321,0.676317038443,1.0407460526862178,313061,284297,432260
529,31443,26837,0.171628721541,27062,21567,0.254787406686,29020,154921,0.812678720122,10016,61374,0.836803858311,122374,16708,6.32427579603,1996,16778,0.881034688282,22729,8673,1.62066182405,2057,6330,0.675039494471,1.0413457731458422,313188,284325,432440
530,31572,26838,0.176391683434,27083,21570,0.25558646268,29091,154957,0.812264047445,10024,61382,0.83669479652,122498,16708,6.33169739047,2006,16847,0.880928355197,22753,8673,1.62342903263,2060,6339,0.675027606878,1.04196109972743,313314,284352,432620
531,31684,26839,0.180520883789,27137,21572,0.257973298721,29181,154994,0.81172819593,10039,61390,0.836471738068,122571,16708,6.33606655494,2017,16917,0.88077082225,22772,8672,1.62592250923,2068,6348,0.67422810334,1.0423589841755998,313440,284379,432800
532,31774,26840,0.183830104322,27187,21575,0.260115874855,29243,155031,0.811373209229,10044,61399,0.836414273848,122638,16708,6.34007661001,2026,16987,0.880732324719,22811,8672,1.6304197417,2074,6357,0.673745477426,1.0428390561566991,313569,284409,432980
533,31875,26841,0.187548899072,27228,21577,0.261899244566,29323,155067,0.810901094366,10055,61407,0.836256452847,122735,16708,6.34588221211,2037,17057,0.880576889254,22828,8672,1.6323800738,2079,6366,0.67342130066,1.0432777060520568,313695,284436,433160
534,31966,26843,0.190850501062,27267,21580,0.263531047266,29386,155104,0.810540024758,10067,61415,0.836082390296,122793,16708,6.34935360306,2050,17127,0.88030594967,22866,8672,1.63676199262,2090,6374,0.672105428302,1.0436328758567728,313823,284465,433340
535,32055,26844,0.194121591417,27308,21582,0.265313687332,29446,155140,0.810197241201,10083,61423,0.8358432509,122870,16708,6.35396217381,2059,17197,0.880269814503,22876,8671,1.63821935186,2097,6383,0.671471095096,1.04400091734937,313948,284491,433520
536,32121,26845,0.196535667722,27351,21585,0.267129951355,29508,155177,0.80984295353,10091,61431,0.835734401198,122934,16712,6.35603159406,2071,17207,0.87964200616,22896,8671,1.6405258909,2110,6392,0.669899874844,1.0442519584739824,314020,284491,433634
537,32209,26846,0.199769053118,27383,21587,0.268494927503,29561,155213,0.809545592186,10092,61440,0.8357421875,123004,16716,6.35845896147,2077,17218,0.879370426298,22920,8671,1.64329373775,2114,6401,0.669739103265,1.044674808654789,314092,284536,433748
538,32300,26847,0.203113941967,27411,21590,0.269615562761,29620,155250,0.809210950081,10104,61448,0.83556828538,123096,16720,6.36220095694,2087,17229,0.878867026525,22960,8671,1.64790681582,2122,6410,0.66895475819,1.0451291518787897,314165,284582,433862
539,32361,26848,0.205341179976,27439,21592,0.270794738792,29677,155287,0.808889346822,10110,61456,0.83549205936,123183,16724,6.36564219086,2092,17240,0.878654292343,22984,8670,1.65098039216,2132,6418,0.667809286382,1.0454691552500517,314235,284625,433976
540,32436,26849,0.208089686767,27471,21595,0.272100023154,29730,155323,0.808592417092,10106,61464,0.835578550046,123245,16728,6.36758727881,2101,17250,0.878202898551,23017,8670,1.65478662053,2137,6427,0.667496499144,1.0458502223947364,314306,284669,434090
541,32531,26851,0.211537745335,27494,21597,0.273047182479,29779,155360,0.808322605561,10121,61472,0.835355934409,123322,16733,6.36998744995,2105,17261,0.878048780488,23046,8670,1.65813148789,2140,6436,0.66749533872,1.0462688466187418,314380,284716,434204
542,32615,26852,0.21462088485,27535,21600,0.274768518519,29846,155396,0.807935854205,10123,61481,0.835347505733,123361,16737,6.37055625261,2113,17272,0.877663270032,23064,8670,1.66020761246,2149,6445,0.666563227308,1.046512515383857,314453,284762,434318
