Day,Ituri sim,Ituri data,Ituri error,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
297,1281,1258.0,0.0182829888712,41328,48645,0.150416281221,57047,44017,0.296021991503,17330,8764.98755865,0.977184780245,5109,45983,0.888893721593,82730,88843,0.0688067714958,7816,29806,0.737770918607,19922,3123,5.37912263849,39576,93741,0.577815470285,26054,16248,0.603520433284,37113,28728,0.291875522139,0.45720329078552,409156,611921,409155,335306,0
298,1280,1258.0,0.0174880763116,41334,48645,0.150292938637,56986,44017,0.294636163301,17393,8764.98755865,0.984372468713,5119,45986,0.888683512373,82639,88861,0.0700194686083,7865,29906,0.737009295793,19992,3164,5.3185840708,39539,93754,0.578268660537,26084,16254,0.604774209425,37193,28734,0.294389921348,0.4577883834088597,409343,612108,409342,335424,0
299,1280,1258.0,0.0174880763116,41335,48646,0.150289849114,56935,44017,0.293477520049,17439,8764.98755865,0.989620622198,5132,45990,0.888410524027,82556,88878,0.0711312135737,7911,30007,0.736361515646,20097,3205,5.27051482059,39513,93767,0.578604413066,26093,16260,0.604735547355,37161,28741,0.292961274834,0.45808389195801413,409533,612298,409532,335452,0
300,1280,1258.0,0.0174880763116,41341,48647,0.150183978457,57236,44018,0.300286246536,17484,8764.98755865,0.99475468539,5134,45993,0.888374317831,82830,88896,0.0682370410367,7970,30107,0.735277510214,20242,3246,5.235982748,39489,93802,0.579017504957,26100,16266,0.604573957949,37117,28761,0.29053231807,0.4583839017792239,409758,612523,409757,336223,0
301,1278,1258.0,0.0158982511924,41344,48648,0.150139779642,57465,44018,0.305488663728,17524,8764.98755865,0.999318297116,5137,45996,0.888316375337,82797,88914,0.0687968148998,8037,30208,0.733944650424,20364,3287,5.19531487679,39449,93838,0.57960527718,26101,16273,0.603945185276,37092,28782,0.28872211799,0.45923878298315657,409986,612751,409985,336588,0
302,1277,1258.0,0.0151033386328,41352,48649,0.149992805608,57413,44018,0.30430732882,17570,8764.98755865,1.0045664506,5145,45999,0.888149742386,82730,88931,0.0697282162575,8089,30308,0.73310677049,20461,3327,5.14998497145,39424,93874,0.580032809937,26113,16279,0.604091160391,37251,28803,0.29330278096,0.45990217777120795,410210,612975,410209,336825,0
303,1277,1258.0,0.0151033386328,41353,48650,0.149989722508,57354,44018,0.302966968059,17625,8764.98755865,1.01084141672,5157,46002,0.887896178427,82632,88949,0.0710182239261,8153,30409,0.731888585616,20578,3368,5.10985748219,39378,93909,0.580679168131,26119,16285,0.603868590728,37217,28824,0.291180960311,0.46023855772862804,410436,613201,410435,336843,0
304,1277,1258.0,0.0151033386328,41353,48651,0.150007194097,57306,44019,0.301846929735,17663,8764.98755865,1.01517684786,5162,46005,0.887794804913,82563,88967,0.0719817460407,8203,30510,0.731137332022,20564,3409,5.03226752713,39345,93945,0.581191122465,26136,16291,0.604321404456,37188,28845,0.289235569423,0.4602289771451274,410664,613429,410663,336760,0
305,1277,1258.0,0.0151033386328,41367,48652,0.149736907013,57239,44019,0.30032485972,17707,8764.98755865,1.02019682076,5172,46008,0.887584767866,82789,88984,0.0696192573946,8264,30528,0.72929769392,20551,3450,4.9568115942,39309,93981,0.581734605931,26146,16298,0.604245919745,37150,28866,0.286981223585,0.4592570536562168,410808,613573,410807,336971,0
306,1277,1258.0,0.0151033386328,41383,48653,0.149425523606,57174,44019,0.29884822463,17763,8764.98755865,1.02658587718,5176,46012,0.887507606711,82792,89002,0.0697737129503,8324,30547,0.727501882345,20532,3490,4.88309455587,39272,94015,0.582279423496,26165,16304,0.604820902846,37124,28883,0.285323546723,0.4589362408719137,410947,613712,410946,336982,0
307,1276,1258.0,0.0143084260731,41390,48654,0.149299132651,57118,44019,0.297576046707,17817,8764.98755865,1.03274675301,5182,46015,0.887384548517,82714,89020,0.0708380139295,8380,30566,0.725839167703,20514,3531,4.80968564146,39243,94050,0.582743221691,26174,16310,0.604782342121,37101,28901,0.283727206671,0.4588128849643736,411088,613853,411087,336909,0
308,1275,1258.0,0.0135135135135,41403,48655,0.149049429658,57065,44019,0.296372021173,17891,8764.98755865,1.0411894347,5184,46018,0.887348428876,82625,89037,0.0720150049979,8454,30585,0.723589995096,20495,3572,4.73768197088,39210,94084,0.583244760002,26185,16316,0.604866388821,37244,28919,0.287873024655,0.45913685526048803,411227,613992,411226,337031,0
309,1274,1258.0,0.0127186009539,41413,48656,0.148861394278,57019,44020,0.295297592004,17932,8764.98755865,1.04586713672,5192,46021,0.88718193868,82549,89055,0.0730559766436,8504,30604,0.722127826428,20473,3613,4.6664821478,39180,94119,0.583718484047,26197,16323,0.604913312504,37206,28936,0.285803151783,0.4589637804626258,411369,614134,411368,336939,0
310,1274,1258.0,0.0127186009539,41418,48657,0.148776126765,56953,44020,0.293798273512,17987,8764.98755865,1.05214210284,5204,46024,0.886928559013,82820,89073,0.0702008464967,8567,30623,0.720242954642,20455,3654,4.59797482211,39143,94153,0.584261786666,26206,16329,0.604874762692,37169,28954,0.283725910064,0.457930374236587,411509,614274,411508,337196,0
311,1273,1258.0,0.0119236883943,41427,48658,0.148608656336,57152,44020,0.298318945934,18055,8764.98755865,1.05990024278,5214,46027,0.886718665131,82809,89090,0.0705017398137,8625,30642,0.718523595066,20436,3694,4.53221440173,39113,94188,0.584734785748,26224,16335,0.605387205387,37136,28972,0.28178931382,0.458278603855608,411648,614413,411647,337464,0
312,1273,1258.0,0.0119236883943,41448,48659,0.148194578598,57417,44020,0.304338936847,18089,8764.98755865,1.06377931274,5217,46030,0.886660873343,82727,89108,0.0716097320106,8678,30665,0.717006359041,20425,3735,4.46854082999,39082,94223,0.585218046549,26237,16341,0.605593292944,37105,28990,0.279924111763,0.45889675477267516,411793,614558,411792,337698,0
313,1271,1258.0,0.010333863275,41449,48661,0.148209038039,57358,44021,0.302969037505,18114,8764.98755865,1.06663157007,5230,46034,0.886388321675,82637,89126,0.0728070372282,8743,30689,0.715109648408,20405,3776,4.40386652542,39058,94227,0.58549035839,26246,16348,0.605456324933,37203,29006,0.28259670413,0.45894363182486775,411910,614675,411909,337714,0
314,1271,1258.0,0.010333863275,41441,48676,0.148635878051,57281,44021,0.301219872334,18173,8764.98755865,1.07336289737,5241,46031,0.886141947818,82567,89143,0.0737691125495,8799,30713,0.713508937583,20395,3817,4.34320146712,39025,94231,0.585858157082,26248,16354,0.60498960499,37169,29023,0.280673948248,0.45875303361733233,412031,614796,412030,337610,0
315,1270,1258.0,0.00953895071542,41443,48692,0.148874558449,57231,44022,0.300054518195,18226,8764.98755865,1.07940968291,5249,46029,0.885963197115,82827,89161,0.0710400287121,8866,30736,0.711543466944,20374,3857,4.28234379051,38994,94235,0.586204701013,26257,16360,0.604951100244,37135,29040,0.278753443526,0.45775479601349367,412154,614919,412153,337872,0
316,1268,1258.0,0.00794912559618,41468,48708,0.148640880348,57185,44022,0.299009586116,18276,8764.98755865,1.08511419756,5252,46026,0.885890583583,82777,89179,0.0717882012581,8918,30760,0.710078023407,20353,3898,4.22139558748,38948,94239,0.586710385297,26265,16366,0.604851521447,37098,29057,0.276731940668,0.45752848199106777,412277,615042,412276,337808,0
317,1264,1258.0,0.00476947535771,41473,48723,0.148800361226,57133,44023,0.297798877859,18338,8764.98755865,1.09218779574,5259,46024,0.885733530332,82701,89192,0.0727755852543,8971,30784,0.708582380457,20329,3939,4.16095455699,38914,94243,0.587088696243,26274,16373,0.604715079704,37247,29074,0.281110270345,0.4578148489348816,412397,615162,412396,337903,0
318,1263,1258.0,0.00397456279809,41485,48739,0.148833582962,57087,44023,0.296753969516,18392,8764.98755865,1.09834867157,5266,46021,0.885573977097,82617,89206,0.0738627446584,9033,30803,0.706749342597,20306,3980,4.10201005025,38868,94247,0.587594300084,26281,16379,0.604554612614,37209,29091,0.279055377952,0.4576592384217339,412511,615276,412510,337807,0
319,1262,1258.0,0.00317965023847,41491,48755,0.148989847195,57034,44024,0.295520625114,18444,8764.98755865,1.10428136681,5274,46019,0.885395162868,82529,89219,0.0749840280658,9103,30823,0.704668591636,20288,4021,4.0455110669,38835,94251,0.587961931438,26314,16385,0.605981080256,37165,29108,0.276796756905,0.45751119037905863,412627,615392,412626,337739,0
320,1262,1258.0,0.00317965023847,41509,48771,0.148899961042,56983,44025,0.294332765474,18489,8764.98755865,1.10941543,5284,46017,0.885172870896,82835,89233,0.0716999316396,9163,30842,0.702905129369,20271,4061,3.99162767791,38805,94255,0.58829770304,26318,16392,0.605539287457,37134,29129,0.274812042981,0.456331526995657,412747,615512,412746,338053,0
321,1259,1258,0.000794912559618,41514,48771,0.148797441102,56925,44025,0.293015332198,18543,8764.98755865,1.11557630583,5289,46018,0.885066713025,82788,89247,0.0723721805775,9215,30862,0.701412740587,20257,4102,3.93832276938,38771,94259,0.588675882409,26326,16398,0.605439687767,37104,29151,0.272820829474,0.45608135670563793,412855,615620,412854,337991,0
322,1257,1258,0.000794912559618,41532,48772,0.148445829574,57202,44026,0.299277699541,18592,8764.98755865,1.1211667302,5287,46019,0.885112670853,82703,89260,0.0734595563522,9272,30881,0.699750655743,20233,4143,3.88365918417,38736,94263,0.589064638299,26346,16404,0.606071689832,37206,29173,0.275357350975,0.4570251317103013,412963,615728,412962,338366,0
323,1286,1258,0.0222575516693,41546,48773,0.148176245054,57448,44027,0.304835669021,18636,8764.98755865,1.1261867031,5297,46020,0.884897870491,82607,89274,0.074680198042,9328,30901,0.698132746513,20220,4184,3.8326959847,38695,94267,0.589517010194,26362,16410,0.606459475929,37163,29194,0.272967048024,0.4576429050728554,413072,615837,413071,338588,0
324,1322,1258,0.0508744038156,41544,48774,0.148234715217,57401,44028,0.303738530026,18695,8764.98755865,1.13291803039,5309,46021,0.884639621043,82534,89288,0.0756428635427,9389,30921,0.696355227839,20208,4225,3.78295857988,38668,94271,0.589820835676,26376,16417,0.606627276604,37126,29216,0.270742059146,0.45754658344591354,413183,615948,413182,338572,0
325,1321,1258,0.050079491256,41543,48775,0.148272680677,57348,44028,0.302534750613,18757,8764.98755865,1.13999162857,5320,46023,0.884405623275,82879,89301,0.0719140883081,9450,30940,0.694570135747,20193,4265,3.73458382181,38633,94275,0.590209493503,26385,16423,0.606588321257,37186,29238,0.271838019016,0.4565860994155408,413290,616055,413289,339015,0
326,1321,1258,0.050079491256,41551,48776,0.148126127604,57285,44029,0.301074291944,18811,8764.98755865,1.1461525044,5331,46024,0.88416912915,82817,89315,0.0727537367743,9504,30960,0.693023255814,20174,4306,3.6850905713,38595,94284,0.590651648212,26400,16429,0.606914602228,37154,29247,0.270352514788,0.45640087094626985,413392,616157,413391,338943,0
327,1319,1258,0.0484896661367,41557,48777,0.148020583472,57222,44030,0.299613899614,18860,8764.98755865,1.15174292876,5338,46025,0.88401955459,82741,89329,0.0737498460746,9562,30979,0.691339294361,20155,4347,3.63653094088,38561,94293,0.591051297551,26422,16435,0.607666565257,37119,29257,0.268722015244,0.45623266280529406,413494,616259,413493,338856,0
328,1318,1258,0.0476947535771,41562,48777,0.147918076142,57170,44031,0.298403397606,18893,8764.98755865,1.15550790843,5345,46026,0.883869986529,82670,89342,0.0746793221553,9620,30999,0.689667408626,20120,4388,3.58523245214,38523,94302,0.591493287523,26437,16442,0.607894416738,37218,29266,0.271714617645,0.4563219303020582,413595,616360,413594,338876,0
329,1318,1258,0.0476947535771,41558,48778,0.148017548895,57112,44031,0.297086143853,18949,8764.98755865,1.16189696485,5358,46027,0.8835900667,82600,89356,0.075607681633,9685,31019,0.687772010703,20101,4428,3.53952122855,38492,94311,0.591860970618,26452,16448,0.608219844358,37184,29276,0.270118868698,0.45615250955740205,413696,616461,413695,338809,0
330,1318,1258,0.0476947535771,41565,48779,0.147891510691,57053,44032,0.295716751453,19003,8764.98755865,1.16805784068,5365,46029,0.883443046775,82683,89370,0.0748237663646,9746,31037,0.685987692109,20090,4469,3.49541284404,38461,94320,0.592228583545,26466,16454,0.608484259147,37152,29286,0.268592501537,0.4556171563383723,413798,616563,413797,338902,0
331,1314,1258,0.0445151033386,41561,48780,0.14799097991,57007,44033,0.294642654373,19061,8764.98755865,1.17467507768,5378,46030,0.883163154464,82725,89375,0.0744055944056,9811,31056,0.684086810922,20073,4510,3.45077605322,38425,94329,0.592649132292,26468,16460,0.608019441069,37116,29295,0.266973886329,0.4551655454514361,413890,616655,413889,338939,0
332,1312,1258,0.0429252782194,41548,48781,0.148274943113,56943,44034,0.29315983104,19116,8764.98755865,1.18095004381,5389,46031,0.882926723295,82647,89380,0.0753300514657,9879,31074,0.682081482912,20053,4551,3.40628433311,38392,94338,0.59303780025,26489,16467,0.608611161717,37090,29305,0.2656543252,0.45502464464964526,413983,616748,413982,338858,0
333,1309,1258,0.0405405405405,41556,48782,0.148128408019,57236,44035,0.299784262518,19164,8764.98755865,1.18642637788,5400,46032,0.882690302398,82572,89385,0.0762208424232,9937,31093,0.680410381758,20035,4592,3.36302264808,38359,94348,0.593430703354,26503,16473,0.608875128999,37237,29315,0.270237079993,0.4561047064822628,414077,616842,414076,339308,0
334,1308,1258,0.0397456279809,41559,48783,0.148084373655,57488,44035,0.305506983082,19231,8764.98755865,1.19407042752,5402,46034,0.882651952904,82811,89390,0.0735988365589,10021,31112,0.677905631268,20009,4632,3.31973229706,38327,94368,0.593855968125,26515,16479,0.609017537472,37196,29340,0.26775732788,0.4558371498412566,414195,616960,414194,339867,0
335,1306,1258,0.0381558028617,41567,48794,0.148112472845,57444,44066,0.303590069441,19280,8764.98755865,1.19966085188,5408,46034,0.882521614459,82785,89408,0.0740761453114,10095,31128,0.675693909021,19993,4673,3.27840787503,38294,94388,0.594291647243,26518,16485,0.608613891416,37159,29365,0.265418014643,0.4553772122958897,414363,617128,414362,339849,0
336,1305,1258,0.0373608903021,41574,48805,0.148161049073,57388,44096,0.301433236575,19334,8764.98755865,1.20582172771,5422,46035,0.882220049962,82697,89427,0.0752569134601,10136,31145,0.674554503131,19984,4714,3.23928722953,38258,94408,0.594758918736,26525,16492,0.608355566335,37111,29390,0.262708404219,0.45512664236948436,414534,617299,414533,339734,0
337,1302,1258,0.0349761526232,41581,48816,0.148209603409,57335,44127,0.299317877943,19383,8764.98755865,1.21141215208,5431,46036,0.882027109219,82615,89446,0.0763701003958,10193,31162,0.672902894551,19963,4755,3.19831756046,38227,94429,0.595177328999,26548,16498,0.609164747242,37220,29415,0.265340812511,0.4552031261772813,414706,617471,414705,339798,0
338,1302,1258,0.0349761526232,41586,48827,0.148299096811,57285,44158,0.297273427239,19432,8764.98755865,1.21700257644,5438,46037,0.881877620175,82628,89464,0.0764106232675,10241,31179,0.67154174284,19944,4796,3.15846538782,38193,94449,0.595623034654,26567,16504,0.609730974309,37187,29440,0.263145380435,0.4547538715067176,414876,617641,414875,339803,0
339,1302,1258,0.0349761526232,41577,48838,0.148675211925,57234,44334,0.290973068074,19479,8764.98755865,1.22236482022,5453,46038,0.881554368131,82679,89483,0.0760367891108,10282,31196,0.670406462367,20014,4836,3.13854425145,38160,94469,0.596057966105,26577,16511,0.609654169947,37150,29465,0.260817919566,0.45391160319310736,415192,617957,415191,339907,0
340,1302,1258,0.0349761526232,41576,48849,0.148887387664,57174,44510,0.28452033251,19520,8764.98755865,1.22704252224,5466,46039,0.881274571559,82588,89502,0.0772496703984,10338,31213,0.66879184955,20124,4877,3.12630715604,38137,94490,0.596391152503,26588,16517,0.609735424108,37101,29490,0.258087487284,0.4533727688548703,415509,618274,415508,339914,0
341,1301,1258,0.0341812400636,41585,48861,0.14891222038,57113,44686,0.278096047979,19590,8764.98755865,1.23502884276,5486,46040,0.880842745439,82733,89521,0.0758257838943,10411,31232,0.666655993852,20257,4918,3.11895079301,38108,94602,0.597175535401,26594,16523,0.609514010773,37214,29420,0.26492182189,0.453153287067003,415825,618590,415824,340392,0
342,1299,1258,0.0325914149444,41593,48872,0.148940088394,57048,44998,0.267789679541,19652,8764.98755865,1.24210244093,5492,46039,0.880709832968,82745,89531,0.0757949760418,10462,31252,0.665237424805,20384,4959,3.11050615043,38081,94715,0.597941191997,26589,16529,0.608627261177,37178,29350,0.2667120954,0.45241987681278184,416267,619032,416266,340523,0
343,1298,1258,0.0317965023847,41600,48883,0.148988400876,56975,45309,0.257476439559,19689,8764.98755865,1.24632378178,5509,46039,0.880340580812,82665,89541,0.0767916373505,10536,31272,0.663085188028,20518,4999,3.10442088418,38058,94828,0.598662842199,26593,16536,0.608188195452,37129,29280,0.268066939891,0.4517552157418371,416709,619474,416708,340570,0
344,1297,1258,0.0310015898251,41614,48894,0.148893524768,56924,45621,0.247758707613,19746,8764.98755865,1.25282692849,5517,46039,0.880166815092,82581,89551,0.0778327433529,10605,31292,0.661095487665,20563,5040,3.07996031746,38024,94940,0.599494417527,26593,16542,0.607604884536,37113,29210,0.270558028073,0.451096757620399,417151,619916,417150,340577,0
345,1296,1258,0.0302066772655,41621,48905,0.148941825989,57266,45932,0.246756074197,19803,8764.98755865,1.2593300752,5522,46038,0.880055606238,82780,89562,0.0757240794087,10670,31312,0.659236075626,20532,5081,3.04093682346,37984,95053,0.600391360609,26617,16548,0.608472322939,37225,29140,0.277453671929,0.45093778722137745,417593,620358,417592,341316,0
346,1294,1258,0.0286168521463,41637,48916,0.148806116608,57508,46290,0.242341758479,19875,8764.98755865,1.26754457631,5525,46038,0.879990442678,82779,89572,0.0758384316527,10735,31332,0.657379037406,20517,5122,3.00566185084,37950,95166,0.601223125906,26621,16554,0.608130965326,37174,29070,0.278775369797,0.45045819456361197,418082,620847,418081,341615,0
347,1293,1258,0.0278219395866,41658,48927,0.148568275185,57456,46647,0.231719081613,19933,8764.98755865,1.27416181331,5536,46038,0.879751509622,82704,89582,0.0767788171731,10787,31352,0.655939015055,20493,5163,2.96920395119,37910,95207,0.601814992595,26632,16561,0.608115451965,37139,29151,0.274021474392,0.4488533650894889,418650,621415,418649,341541,0
348,1292,1258,0.027027027027,41693,48939,0.148061872944,57396,47005,0.221061589193,19986,8764.98755865,1.28020859884,5537,46038,0.879729788436,82626,89593,0.0777627716451,10862,31366,0.65370146018,20475,5203,2.93522967519,37875,95248,0.602353855199,26639,16567,0.607955574335,37106,29232,0.269362342638,0.4471604163080958,419213,621978,419212,341487,0
349,1292,1258,0.027027027027,41706,48950,0.147987742594,57343,47363,0.210713003822,20034,8764.98755865,1.28568493292,5545,46048,0.879582175122,82541,89603,0.0788143254132,10925,31380,0.651848311026,20462,5244,2.90198321892,37851,95289,0.602776815792,26654,16573,0.608278525312,37211,29314,0.269393463874,0.44589733421001093,419786,622551,419785,341564,0
350,1291,1258,0.0262321144674,41723,48961,0.147831947877,57286,47721,0.200435866809,20092,8764.98755865,1.29230216992,5555,46059,0.879393820969,82876,89613,0.0751788245009,11011,31394,0.64926419061,20440,5285,2.86754966887,37816,95330,0.603314801217,26654,16579,0.607696483503,37173,29395,0.264602823609,0.4432150986572147,420359,623124,420358,341917,0
351,1291,1258,0.0262321144674,41732,48972,0.147839581802,57239,48078,0.190544531802,20152,8764.98755865,1.29914758751,5562,46069,0.87926805444,82846,89623,0.0756167501646,11091,31408,0.646873408049,20424,5326,2.83477281262,37781,95372,0.603856477792,26662,16586,0.607500301459,37133,29476,0.259770660877,0.4415070699030232,420932,623697,420931,341913,0
352,1291,1258,0.0262321144674,41753,48983,0.147602229345,57173,48436,0.180382360228,20203,8764.98755865,1.30496619246,5567,46080,0.879188368056,82759,89634,0.0767008054979,11169,31422,0.644548405576,20416,5366,2.80469623556,37750,95413,0.604351608271,26677,16592,0.607823047252,37095,29558,0.254990188781,0.4398856773735767,421506,624271,421505,341853,0
353,1288,1258,0.0238473767886,41772,48994,0.147405804792,57117,48754,0.171534643311,20259,8764.98755865,1.31135524887,5567,46090,0.879214580169,82679,89644,0.077696220606,11233,31436,0.64267082326,20402,5407,2.77325688922,37722,95454,0.604814884656,26693,16598,0.608205807929,37234,29639,0.256250210871,0.4388643944520254,422038,624803,422037,341966,0
354,1286,1258,0.0222575516693,41791,49005,0.147209468422,57062,49071,0.162845672597,20319,8764.98755865,1.31820066646,5568,46101,0.879221708857,82591,89654,0.0787806455931,11309,31451,0.640424787765,20383,5448,2.74137298091,37684,95495,0.605382480758,26688,16604,0.607323536497,37192,29720,0.251413189771,0.4373879178392916,422571,625336,422570,341873,0
355,1284,1258,0.0206677265501,41801,49017,0.147214231797,57012,49389,0.154346109458,20385,8764.98755865,1.32573062581,5571,46112,0.879185461485,82700,89665,0.0776780237551,11381,31459,0.638227534251,20369,5489,2.71087629805,37659,95537,0.605817641333,26701,16611,0.607428812233,37152,29802,0.246627743104,0.4355143970989252,423103,625868,423102,342015,0
356,1283,1258,0.0198728139905,41807,49024,0.147213609661,56970,49554,0.149654921903,20433,8764.98755865,1.33120695988,5586,46111,0.878857539416,82737,89675,0.0773682743239,11453,31467,0.636031397972,20349,5530,2.67974683544,37628,95725,0.606915643771,26699,16617,0.606728049588,37119,29812,0.245102643231,0.4346927119332228,423537,626302,423536,342064,0
357,1282,1258,0.0190779014308,41811,49031,0.147253778222,57100,49720,0.148431214803,20502,8764.98755865,1.33907919011,5596,46111,0.878640671423,82652,89685,0.0784189106317,11522,31476,0.633943321896,20326,5570,2.64919210054,37599,95913,0.607988489569,26703,16623,0.606388738495,37159,29822,0.246026423446,0.43481647948767715,423973,626738,423972,342252,0
358,1282,1258,0.0190779014308,41829,49039,0.147025836579,57418,49885,0.151007316829,20568,8764.98755865,1.34660914946,5606,46111,0.878423803431,82558,89696,0.0795799143775,11597,31484,0.631654173548,20304,5611,2.61860630904,37572,96102,0.609040394581,26711,16630,0.606193625977,37124,29832,0.244435505497,0.43518196380713375,424412,627177,424411,342569,0
359,1279,1258,0.016693163752,41846,49046,0.146800962362,57354,50050,0.145934065934,20635,8764.98755865,1.3542531991,5614,46111,0.878250309037,82876,89712,0.0761993936151,11682,31492,0.629048647275,20287,5652,2.58934890304,37545,96290,0.610084120885,26726,16636,0.606515989421,37123,29842,0.243984987601,0.4337722605550861,424853,627618,424852,342967,0
360,1277,1258,0.0151033386328,41869,49054,0.146471235781,57308,50197,0.141661852302,20690,8764.98755865,1.36052816522,5617,46111,0.878185248639,82841,89729,0.0767644797111,11762,31501,0.626615028094,20271,5693,2.5606885649,37504,96479,0.611272919495,26723,16642,0.605756519649,37188,29852,0.245745678681,0.4334354916216165,425280,628045,425279,343050,0
361,1275,1258,0.0135135135135,41890,49061,0.146164978292,57253,50345,0.137213228722,20750,8764.98755865,1.36737358281,5632,46111,0.87785994665,82775,89746,0.0776747710204,11848,31509,0.62398045003,20255,5734,2.53243808859,37477,96667,0.61230823342,26747,16648,0.606619413743,37152,29862,0.244122965642,0.43291115996408175,425705,628470,425704,343054,0
362,1275,1258,0.0135135135135,41904,49069,0.146018871385,57176,50492,0.132377406322,20824,8764.98755865,1.3758162645,5640,46111,0.877686452257,82694,89763,0.0787518242483,11937,31518,0.621264039596,20243,5774,2.50588846554,37447,96856,0.613374494094,26755,16655,0.606424497148,37120,29872,0.242635243706,0.4324304320534048,426132,628897,426131,343015,0
363,1274,1258,0.0127186009539,41929,49068,0.145491970327,57131,50674,0.127422346766,20873,8764.98755865,1.38140668887,5645,46112,0.877580673144,82613,89780,0.0798284695923,12013,31535,0.619058189313,20226,5815,2.47824591574,37421,96984,0.614152849955,26763,16661,0.606326150891,37238,29896,0.245584693604,0.43206128399129157,426547,629312,426546,343126,0
364,1272,1258,0.0111287758347,41956,49068,0.14494171354,57085,50855,0.122505161734,20953,8764.98755865,1.39053391232,5656,46114,0.877347443293,82590,89797,0.0802588059735,12100,31553,0.616518239153,20209,5856,2.45099043716,37387,97113,0.61501549741,26767,16667,0.605987880242,37209,29921,0.243574746833,0.4312508342401589,426966,629731,426965,343184,0
365,1271,1258,0.010333863275,41986,49067,0.144312878309,57028,51037,0.117385426259,21031,8764.98755865,1.39943295518,5655,46116,0.877374447047,82959,89814,0.0763244037678,12194,31571,0.613759462798,20194,5897,2.42445311175,37344,97241,0.615964459436,26778,16673,0.606069693516,37175,29946,0.241401188807,0.4295257706585181,427384,630149,427383,343615,0
366,1269,1258,0.0087440381558,41997,49067,0.14408869505,56972,51219,0.112321599406,21106,8764.98755865,1.40798972717,5662,46117,0.877225318212,82911,89819,0.0769102305748,12278,31589,0.61132039634,20177,5937,2.39851776992,37307,97370,0.616853240218,26794,16680,0.606354916067,37125,29970,0.238738738739,0.42876514459546516,427790,630555,427789,343598,0
367,1269,1258,0.0087440381558,42006,49066,0.143887824563,56965,51309,0.110234071995,21163,8764.98755865,1.41449287388,5669,46119,0.877078861207,82837,89825,0.0777957138881,12362,31607,0.608884107951,20152,5978,2.37102709936,37270,97498,0.617735748426,26807,16686,0.606556394582,37088,29995,0.236472745458,0.4284566657666115,428105,630870,428104,343588,0
368,1267,1258,0.00715421303657,42021,49066,0.143582113887,57343,51399,0.115644273235,21230,8764.98755865,1.42213692352,5683,46121,0.876780642224,82752,89830,0.0787932761884,12450,31625,0.606324110672,20137,6019,2.34557235421,37237,97627,0.618578876745,26818,16692,0.606637910376,37312,30020,0.24290473018,0.4296718464155489,428421,631186,428420,344250,0
369,1266,1258,0.00635930047695,42057,49066,0.142848408266,57579,51489,0.11827769038,21296,8764.98755865,1.42966688287,5688,46123,0.876677579516,82670,89836,0.0797675764727,12543,31634,0.603496238225,20122,6060,2.3204620462,37209,97719,0.619224511098,26834,16698,0.607018804647,37277,30037,0.241036055532,0.4298701195087033,428684,631449,428683,344541,0
370,1263,1258,0.00397456279809,42063,49070,0.142796005706,57524,51532,0.116277264612,21369,8764.98755865,1.43799547427,5703,46136,0.876387203052,82579,89841,0.0808316915439,12642,31644,0.600492984452,20109,6101,2.29601704639,37164,97811,0.62004273548,26837,16705,0.606524992517,37234,30055,0.238862086175,0.42962028099056565,428917,631682,428916,344487,0
371,1262,1258,0.00317965023847,42097,49074,0.14217304479,57476,51575,0.114415899176,21426,8764.98755865,1.44449862098,5714,46150,0.876186348862,82808,89847,0.078344296415,12728,31654,0.597902318822,20089,6141,2.27129132063,37128,97903,0.620767494357,26861,16711,0.607384357609,37196,30073,0.236856981345,0.4286157312293619,429150,631915,429149,344785,0
372,1261,1258,0.00238473767886,42113,49078,0.141916948531,57425,51618,0.112499515673,21506,8764.98755865,1.45362584443,5717,46163,0.876156229015,82818,89852,0.0782842897209,12820,31664,0.595123799899,20074,6182,2.24716920091,37096,97995,0.621450073983,26880,16717,0.607944009093,37157,30091,0.234821042837,0.42819782999562034,429382,632147,429381,344867,0
373,1260,1258,0.00158982511924,42131,49082,0.141620145878,57372,51661,0.110547608447,21585,8764.98755865,1.46263897759,5721,46177,0.876107152912,82719,89858,0.0794475728371,12890,31674,0.593041611416,20050,6223,2.22191868874,37048,98087,0.622294493664,26884,16723,0.607606290737,37124,30109,0.232986814574,0.4280693468369341,429616,632381,429615,344784,0
374,1258,1258,0.0,42144,49086,0.141425253636,57305,51816,0.105932530493,21663,8764.98755865,1.47153802045,5735,46191,0.875841614167,82632,89863,0.080466932998,12996,31684,0.589824517106,20036,6264,2.19859514687,37006,98179,0.623076217928,26908,16730,0.608368200837,37093,30127,0.23122116374,0.42746438035391454,429962,632727,429961,344776,0
