Day,Ituri sim,Ituri data,Ituri error,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
463,1265,1258,0.00556438791733,5221,49412,0.894337407917,14637,55145,0.734572490706,8227,7910,0.0400758533502,238,46571,0.994889523523,44743,90670,0.506529171722,12020,33029,0.636077386539,20028,9893,1.02446174062,101656,104211,0.0245175653242,17681,17188,0.0286828019549,31370,33379,0.060187543066,0.5965439771088782,448666,357868,357868,257086,0
464,1265,1258,0.00556438791733,5242,49442,0.893976780875,14647,55148,0.734405599478,8260,7927,0.0420083259745,241,46576,0.994825661285,44784,90679,0.506126004918,12046,33040,0.635411622276,20013,9934,1.01459633582,101577,104240,0.0255468150422,17669,17190,0.0278650378127,31450,33379,0.0577908265676,0.5961063083948996,448813,358015,358015,257194,0
465,1265,1258,0.00556438791733,5265,49472,0.893576164295,14661,55124,0.734035991583,8291,7944,0.0436807653575,241,46582,0.994826327766,44845,90688,0.505502381793,12083,33051,0.634413482194,19997,9975,1.00471177945,101467,104269,0.0268728001611,17657,17193,0.0269877275635,31540,33380,0.0551228280407,0.5955916434447057,448936,358138,358138,257312,0
466,1265,1258,0.00556438791733,5287,49502,0.893196234496,14676,55100,0.733647912886,8326,7961,0.0458485114935,244,46587,0.994762487389,44885,90698,0.505115879071,12120,33062,0.633416006291,19977,10016,0.994508785942,101674,104299,0.0251680265391,17647,17196,0.0262270295418,31630,33381,0.0524549893652,0.5942494598924809,449060,358262,358262,257731,0
467,1265,1258,0.00556438791733,5307,49532,0.892857142857,14686,55076,0.733350279614,8352,7979,0.046747712746,245,46593,0.994741699397,44936,90707,0.504602731873,12166,33073,0.632147068606,19959,10057,0.984587849259,101596,104320,0.0261119631902,17624,17202,0.0245320311592,31712,33410,0.0508231068542,0.5936430167769224,449207,358409,358409,257848,0
468,1264,1258,0.00476947535771,5329,49536,0.892421673127,14694,55020,0.732933478735,8378,7996,0.0477738869435,247,46596,0.994699115804,44985,90717,0.504117199643,12208,33084,0.630999879096,19934,10097,0.974249777162,101498,104342,0.0272565218225,17605,17208,0.0230706648071,31800,33439,0.0490146236431,0.593020823163503,449293,358495,358495,257942,0
469,1262,1258,0.00317965023847,5343,49540,0.892147759386,14705,54964,0.732461247362,8413,8013,0.049918881817,250,46600,0.994635193133,45024,90726,0.503736525362,12234,33095,0.630336908899,19999,10138,0.972677056619,101671,104363,0.0257945823711,17589,17214,0.0217845939352,31873,33468,0.0476574638461,0.5920447541838525,449379,358581,358581,258363,0
470,1262,1258,0.00317965023847,5360,49544,0.891813337639,14727,54908,0.731787717637,8435,8030,0.0504358655044,255,46604,0.994528366664,45056,90736,0.503438546993,12281,33106,0.629040053163,20141,10179,0.978681599371,101590,104385,0.0267758777602,17790,17220,0.0331010452962,31931,33497,0.0467504552647,0.5925268144166348,449467,358669,358669,258828,0
471,1261,1258,0.00238473767886,5382,49548,0.891378057641,14748,54853,0.731135945163,8468,8047,0.0523176339008,255,46608,0.994528836251,45093,90745,0.503080059507,12331,33117,0.627653471027,20291,10220,0.98542074364,101480,104407,0.0280345187583,17923,17227,0.0404016950136,32013,33526,0.0451291534928,0.5928592533128181,449556,358758,358758,259245,0
472,1260,1258,0.00158982511924,5400,49552,0.891023571198,14758,54797,0.730678686789,8491,8064,0.0529513888889,257,46612,0.994486398352,45138,90754,0.502633492739,12358,33128,0.626962086453,20437,10260,0.991910331384,101690,104428,0.0262190217183,17912,17233,0.0394011489584,32119,33555,0.04279541052,0.5918772276455163,449641,358843,358843,259820,0
473,1259,1258,0.000794912559618,5418,49556,0.890669141981,14768,54741,0.730220492866,8517,8081,0.0539537185992,261,46616,0.994401064012,45188,90764,0.502137411308,12387,33113,0.625917313442,20579,10301,0.997767207067,101597,104450,0.0273145045476,17902,17239,0.0384593073844,32220,33584,0.0406145783707,0.5916969671640128,449703,358905,358905,260096,0
474,1256,1258,0.00158982511924,5450,49561,0.890034502936,14790,54685,0.729541921916,8545,8098,0.0551988145221,263,46620,0.994358644359,45229,90773,0.501735097441,12414,33098,0.624932020062,20694,10342,1.00096693096,101490,104472,0.0285435331955,17890,17245,0.0374021455494,32325,33613,0.0383185077202,0.5914387673518736,449765,358967,358967,260346,0
475,1267,1258,0.00715421303657,5464,49568,0.889767591995,14801,55032,0.731047390609,8579,8115,0.0571780653112,266,46618,0.994294049509,45276,90783,0.501272264631,12452,33083,0.623613336155,20670,10383,0.990754117307,101647,104493,0.0272362742002,17880,17251,0.0364616543968,32425,33642,0.0361750193211,0.5905967259089442,450226,359428,359428,260727,0
476,1279,1258,0.016693163752,5490,49575,0.889258698941,14822,55379,0.732353419166,8609,8132,0.058657156911,267,46617,0.994272475706,45310,90792,0.500947220019,12498,33068,0.62205153018,20657,10424,0.981676899463,101543,104515,0.0284361096493,17862,17258,0.0349982616757,32508,33671,0.0345401086989,0.5904954555684916,450689,359891,359891,260845,0
477,1279,1258,0.016693163752,5520,49582,0.88866927514,14836,55725,0.73376401974,8637,8149,0.0598846484231,268,46616,0.994250900978,45354,90802,0.500517609744,12544,33053,0.620488306659,20647,10464,0.973146024465,101518,104537,0.0288797267953,17853,17264,0.0341172381835,32593,33700,0.0328486646884,0.5901535165615842,451150,360352,360352,261049,0
478,1276,1258,0.0143084260731,5540,49590,0.888283928211,14854,56072,0.735090597803,8666,8166,0.0612294881215,271,46615,0.99418642068,45418,90811,0.499862351477,12570,33038,0.619529027181,20631,10505,0.963921941932,101647,104558,0.0278410069053,17840,17270,0.0330052113492,32669,33729,0.0314269619615,0.5893840039466318,451612,360814,360814,261382,0
479,1275,1258,0.0135135135135,5552,49597,0.888057745428,14867,56188,0.735406136542,8685,8184,0.0612170087977,272,46614,0.99416484318,45461,90820,0.499438449681,12606,33023,0.618266056991,20609,10546,0.954200644794,101563,104580,0.0288487282463,17820,17276,0.0314887705487,32775,33758,0.0291190236388,0.5888695623272381,451844,361046,361046,261485,0
480,1274,1258,0.0127186009539,5580,49604,0.887509071849,14871,56304,0.735880221654,8715,8201,0.062675283502,273,46613,0.994143264754,45499,90830,0.49907519542,12653,33008,0.616668686379,20592,10587,0.945026919807,101467,104602,0.0299707462572,17809,17283,0.0304345310421,32863,33787,0.0273477964898,0.5884731744718071,452077,361279,361279,261596,0
481,1272,1258,0.0111287758347,5608,49612,0.886962831573,14901,56420,0.735891527827,8746,8218,0.0642492090533,277,46612,0.994057324294,45533,90839,0.498750536664,12690,32993,0.6153729579,20568,10628,0.935265336846,101688,104648,0.028285299289,17797,17278,0.0300381988656,32953,33814,0.0254628260484,0.5872090771792589,452320,361522,361522,262033,0
482,1271,1258,0.010333863275,5636,49649,0.886483111442,14920,56428,0.735592259162,8773,8235,0.0653309046752,277,46613,0.994057451784,45582,90849,0.49826635406,12721,32978,0.614257990175,20558,10668,0.927071616048,101591,104695,0.0296480252161,17780,17274,0.0292925784416,33051,33842,0.0233733230897,0.5867522277303002,452489,361691,361691,262160,0
483,1271,1258,0.010333863275,5662,49687,0.886046652042,14935,56436,0.735363952087,8801,8252,0.0665293262239,280,46614,0.993993220921,45616,90858,0.497941843316,12753,32963,0.613111670661,20544,10709,0.918386403959,101498,104741,0.0309620874347,17762,17270,0.0284887087435,33140,33870,0.0215529967523,0.5863427845022937,452658,361860,361860,262262,0
484,1271,1258,0.010333863275,5694,49725,0.885490196078,14939,56443,0.735325904009,8824,8269,0.0671181521345,281,46616,0.993972026772,45638,90868,0.497754985253,12794,32948,0.61169114969,20529,10750,0.909674418605,101670,104788,0.0297553154941,17750,17266,0.0280319703463,33245,33898,0.0192636733731,0.5851874563228011,452829,362031,362031,262635,0
485,1270,1258,0.00953895071542,5707,49763,0.885316399735,14955,56451,0.735079980868,8860,8286,0.0692734733285,282,46617,0.993950704679,45662,90874,0.497524044281,12831,32933,0.610390793429,20507,10791,0.900379946252,101560,104834,0.0312303260393,17733,17261,0.0273448815248,33323,33926,0.0177739786594,0.5849098278280268,452994,362196,362196,262690,0
486,1269,1258,0.0087440381558,5730,49801,0.884942069436,14972,56610,0.735523759053,8892,8303,0.070938215103,281,46619,0.993972414681,45722,90880,0.496897007042,12882,32919,0.6086758407,20488,10831,0.891607423137,101557,104881,0.0316930616604,17717,17257,0.0266558498001,33414,33954,0.0159038699417,0.5843151317876502,453313,362515,362515,262924,0
487,1267,1258,0.00715421303657,5746,49838,0.884706448894,14991,56769,0.735929820853,8923,8320,0.0724759615385,283,46620,0.99392964393,45777,90886,0.496325066567,12909,32927,0.607950921736,20476,10872,0.883370125092,101465,104928,0.0330035834096,17695,17253,0.025618732974,33422,33982,0.0164793125772,0.5842967576580177,453653,362855,362855,262954,0
488,1266,1258,0.00635930047695,5772,49876,0.884272997033,14999,56927,0.736522212658,8955,8337,0.0741273839511,285,46622,0.993887006134,45815,90892,0.495940236765,12936,32936,0.607238280301,20459,10913,0.874736552735,101708,104974,0.0311124659439,17677,17249,0.0248130326396,33389,34010,0.0182593354896,0.5835223956210972,453994,363196,363196,263261,0
489,1265,1258,0.00556438791733,5782,49914,0.884160756501,15010,56996,0.736648185838,8980,8354,0.0749341632751,289,46623,0.993801342685,45864,90898,0.495434443002,12965,32945,0.60646532099,20446,10954,0.866532773416,101614,105021,0.0324411308215,17669,17245,0.0245868367643,33432,34038,0.0178036312357,0.5833791904206379,454246,363448,363448,263316,0
490,1263,1258,0.00397456279809,5799,49952,0.88390855221,15028,57065,0.736651187243,9013,8372,0.0765647396082,294,46624,0.993694234729,45915,90905,0.494912271052,12999,32953,0.605529086881,20425,10995,0.857662573897,101519,105067,0.0337689283981,17651,17240,0.0238399071926,33422,34066,0.0189044795397,0.5832927778190207,454497,363699,363699,263328,0
491,1263,1258,0.00397456279809,5819,49990,0.883596719344,15041,57133,0.736737087148,9045,8389,0.0781976397664,297,46626,0.993630163428,45963,90911,0.49441761723,13032,32962,0.604635641041,20408,11035,0.849388309923,101682,105114,0.0326502654261,17628,17236,0.0227430958459,33390,34094,0.0206487945093,0.5825855199890094,454748,363950,363950,263568,0
492,1263,1258,0.00397456279809,5840,50028,0.883265371392,15054,57202,0.736827383658,9074,8406,0.0794670473471,298,46627,0.99360885324,45995,90917,0.494099013386,13071,32971,0.603560704862,20389,11076,0.840827013362,101594,105160,0.0339102320274,17617,17232,0.0223421541318,33425,34122,0.0204267041791,0.5824283843262374,454999,364201,364201,263620,0
493,1262,1258,0.00317965023847,5858,50253,0.883429844984,15070,57271,0.736865080058,9106,8423,0.081087498516,302,46629,0.993523343842,46052,90923,0.493505493659,13114,32980,0.602365069739,20365,11117,0.831879104075,101489,105207,0.035339853812,17603,17228,0.0217668911075,33421,34150,0.0213469985359,0.5825373449502387,455439,364641,364641,263642,0
494,1261,1258,0.00238473767886,5880,50478,0.883513609889,15102,57340,0.736623648413,9132,8440,0.081990521327,301,46630,0.993544928158,46100,90929,0.493011030584,13152,32988,0.601309567115,20347,11158,0.823534683635,101673,105254,0.034022459954,17586,17224,0.0210171853228,33390,34178,0.0230557668676,0.5819151471325384,455877,365079,365079,263924,0
495,1260,1258,0.00158982511924,5913,50704,0.883381981698,15117,57408,0.736674331104,9165,8457,0.0837176303654,303,46632,0.993502316006,46140,90936,0.492610187385,13176,32997,0.600690971907,20329,11198,0.81541346669,101592,105303,0.0352411612205,17888,17233,0.0380084721174,33405,34211,0.0235596737891,0.5828133249803714,456337,365539,365539,264288,0
496,1257,1258,0.000794912559618,5934,50802,0.883193575056,15133,57476,0.736707495302,9184,8474,0.0837856974274,303,46654,0.993505380032,46194,90942,0.492049877944,13218,33005,0.599515224966,20315,11239,0.807545155263,101497,105353,0.0366007612503,18053,17242,0.047036306693,33442,34244,0.0234201611961,0.5831053510471698,456689,365891,365891,264530,0
497,1265,1258,0.00556438791733,5950,50901,0.883106422271,15143,57543,0.736840275968,9202,8491,0.0837357201743,306,46676,0.993444168309,46254,90948,0.491423670669,13260,33014,0.598352214212,20298,11280,0.799468085106,101721,105403,0.0349325920515,18042,17251,0.0458524143528,33401,34277,0.0255564956093,0.5822730201723442,457042,366244,366244,264842,0
498,1274,1258,0.0127186009539,5976,51000,0.882823529412,15147,57610,0.737076896372,9229,8508,0.0847437705689,305,46699,0.993468810895,46289,90954,0.491072410229,13299,33022,0.597268487675,20282,11321,0.791537850013,101649,105453,0.0360729424483,18034,17260,0.0448435689455,33421,34310,0.025910813174,0.5822033459084499,457395,366597,366597,264905,0
499,1272,1258,0.0111287758347,5997,51099,0.882639581988,15170,57677,0.736983546301,9258,8525,0.0859824046921,307,46721,0.993429079001,46366,90961,0.490265058652,13336,33031,0.59625806061,20260,11362,0.783136771695,101555,105503,0.0374207368511,18013,17269,0.0430829810643,33419,34343,0.0269050461521,0.5820232129085354,457749,366951,366951,264953,0
500,1270,1258,0.00953895071542,6010,51148,0.882497849378,15188,57926,0.737803404343,9288,8542,0.0873331772419,312,46744,0.993325346569,46429,90967,0.489606120901,13396,33040,0.594552058111,20242,11402,0.775302578495,101495,105553,0.0384451413034,18007,17278,0.0421923833777,33384,34376,0.0288573423319,0.58205238463297,458234,367436,367436,265021,0
501,1270,1258,0.00953895071542,6032,51197,0.882180596519,15204,58174,0.738646130574,9319,8559,0.0887954200257,314,46766,0.993285720395,46464,90973,0.489255053697,13435,33045,0.593433197155,20228,11443,0.767718255702,101687,105603,0.0370822798595,18000,17288,0.0411846367422,33456,34409,0.0276962422622,0.581228918478896,458715,367917,367917,265409,0
502,1269,1258,0.0087440381558,6054,51247,0.881866255586,15216,58422,0.739550169457,9347,8577,0.0897749795966,315,46789,0.993267648379,46525,90980,0.488623873379,13470,33050,0.59243570348,20209,11484,0.759752699408,101584,105653,0.0385128675949,17996,17328,0.0385503231764,33452,34442,0.0287439753789,0.5812225865288574,459230,368432,368432,265437,0
503,1267,1258,0.00715421303657,6082,51269,0.881370808871,15230,58775,0.740876222884,9376,8594,0.0909937165464,317,46790,0.993225048087,46578,90986,0.488075088475,13505,33055,0.591438511572,20189,11525,0.751757049892,101480,105703,0.0399515623965,17985,17368,0.0355251036389,33429,34475,0.030340826686,0.5813116531165312,459798,369000,369000,265438,0
504,1265,1258,0.00556438791733,6103,51292,0.881014583171,15244,59127,0.742182082636,9409,8611,0.0926721635118,320,46791,0.993161077985,46633,90992,0.487504395991,13539,33060,0.590471869328,20175,11566,0.744336849386,101730,105753,0.0380414740007,17979,17409,0.0327416853352,33399,34508,0.032137475368,0.5805113524132165,460367,369569,369569,265796,0
505,1264,1258,0.00476947535771,6122,51314,0.880695326811,15252,59480,0.743577673167,9436,8628,0.0936485859991,321,46792,0.993139852966,46686,90999,0.48696139518,13574,33065,0.589475275972,20155,11606,0.736601757712,101640,105803,0.0393467103957,17964,17449,0.0295145853631,33446,34541,0.0317014562404,0.5804094159730045,460935,370137,370137,265860,0
506,1263,1258,0.00397456279809,6141,51337,0.880378674251,15260,59832,0.744952533761,9459,8645,0.0941584731058,324,46793,0.993075887419,46736,91011,0.486479656305,13602,33070,0.588690656184,20136,11647,0.728857216451,101525,105853,0.0408868903101,17937,17490,0.0255574614065,33424,34574,0.0332619887777,0.580539610263493,461510,370712,370712,265807,0
507,1263,1258,0.00397456279809,6161,51359,0.880040499231,15279,59966,0.745205616516,9500,8662,0.0967444008312,327,46794,0.993011924606,46782,91024,0.486047635788,13641,33075,0.587573696145,20117,11688,0.721167008898,101601,105903,0.0406220786947,17924,17530,0.0224757558471,33389,34607,0.0351951917242,0.5799853396143025,461866,371068,371068,265984,0
508,1262,1258,0.00317965023847,6177,51382,0.879782803316,15299,60099,0.745436696118,9535,8679,0.0986288742943,331,46795,0.992926594722,46858,91037,0.485286202313,13698,33080,0.585912938331,20097,11729,0.713445306505,101503,105953,0.0419997546082,17907,17571,0.0191224176199,33447,34640,0.0344399538106,0.5794898027865653,462223,371425,371425,266114,0
509,1259,1258,0.000794912559618,6194,51404,0.87950354058,15312,60233,0.745787193067,9569,8696,0.100390984361,331,46796,0.992926745876,46921,91050,0.484667764964,13749,33085,0.58443403355,20086,11769,0.706687059223,101706,106003,0.0405365885871,17907,17611,0.01680767702,33439,34673,0.0355896518905,0.5785114852869977,462578,371780,371780,266473,0
510,1254,1258,0.00317965023847,6211,51427,0.879226865265,15325,60367,0.74613613398,9596,8713,0.101342821072,334,46797,0.99286279035,46978,91055,0.484070067542,13803,33090,0.582864913871,20064,11810,0.698899237934,101630,106053,0.0417055623132,17887,17652,0.0133129390437,33404,34706,0.0375151270674,0.5782549109182274,462928,372130,372130,266486,0
511,1260,1258,0.00158982511924,6238,51449,0.878753717273,15341,60500,0.746429752066,9636,8730,0.103780068729,335,46798,0.992841574426,47038,91060,0.483439490446,13856,33095,0.581326484363,20039,11851,0.690912159311,101517,106103,0.0432221520598,17882,17692,0.0107393172055,33397,34739,0.0386309335329,0.5780437449829117,463275,372477,372477,266539,0
512,1275,1258,0.0135135135135,6254,51472,0.878497046938,15358,60634,0.746709766798,9663,8747,0.104721618841,337,46799,0.992798991431,47102,91065,0.482765057926,13903,33102,0.579995166455,20027,12013,0.667110630151,101693,106153,0.0420148276544,17872,17733,0.00783849320476,33471,34773,0.0374428435855,0.5763920729532834,463749,372951,372951,266955,0
513,1275,1258,0.0135135135135,6281,51495,0.878026992912,15368,60768,0.74710373881,9689,8764,0.105545413053,338,46800,0.992777777778,47180,91070,0.48193697156,13953,33109,0.578573801685,20015,12175,0.643942505133,101617,106203,0.0431814543845,17855,17773,0.00461373994261,33460,34806,0.0386714934207,0.5755349831156624,464221,373423,373423,267031,0
514,1275,1258,0.0135135135135,6301,51497,0.877643357866,15386,60754,0.746749185239,9714,12080,0.195860927152,339,46800,0.992756410256,47239,91075,0.481317595388,13997,33116,0.577334219109,20006,12337,0.62162600308,101520,106253,0.0445446246224,17846,17813,0.00185257957671,33431,34839,0.0404144780275,0.573454209811577,467822,377024,377024,267054,0
515,1272,1258,0.0111287758347,6327,51499,0.8771432455,15396,60741,0.746530350175,9740,15396,0.367368147571,341,46800,0.992713675214,47329,91080,0.480357927097,14031,33123,0.576397065483,19988,12498,0.599295887342,101670,106303,0.0435829656736,17830,17854,0.00134423658564,33410,34872,0.0419247533838,0.57562541707608,471424,380626,380626,267334,0
516,1270,1258,0.00953895071542,6353,51502,0.876645567162,15409,60728,0.746262020814,9771,18711,0.477793811127,342,46801,0.992692463836,47413,91085,0.479464236702,14071,33130,0.575279203139,19963,12660,0.576856240126,101615,106352,0.0445407702723,17813,17894,0.00452665697999,33384,34905,0.0435754189944,0.5784378025547331,475026,384228,384228,267404,0
517,1270,1258,0.00953895071542,6375,51502,0.876218399285,15411,60728,0.746229087077,9801,21453,0.543140819466,341,46801,0.992713830901,47496,91085,0.478552999945,14118,33137,0.573950568851,19937,12822,0.554905630947,101524,106402,0.0458450029135,17799,17935,0.00758293838863,33442,34938,0.0428187074246,0.5804866460260857,478061,387263,387263,267514,0
518,1267,1258,0.00715421303657,6392,51502,0.875888315017,15423,60728,0.746031484653,9826,24195,0.593883033685,340,46802,0.99273535319,47589,91086,0.477537711613,14174,33145,0.572363855785,19920,12984,0.534195933457,101639,106452,0.0452128658926,17783,17975,0.0106815020862,33438,34971,0.0438363215235,0.5821086343838073,481098,390300,390300,267791,0
519,1266,1258,0.00635930047695,6417,51502,0.875402896975,15452,60728,0.745553945462,9863,26937,0.633849352192,341,46802,0.992713986582,47675,91086,0.476593548954,14232,33158,0.570782314977,20079,13146,0.527384755819,101539,106502,0.0466000638486,17760,18016,0.0142095914742,33403,35004,0.0457376299851,0.5847191114071505,484139,393341,393341,268027,0
520,1264,1258,0.00476947535771,6439,51502,0.874975729098,15488,60728,0.74496113819,9898,29679,0.666498197379,342,46803,0.992692776104,47771,91087,0.475545357735,14307,33172,0.568702520198,20253,13308,0.521866546438,101629,106552,0.0462027930025,17743,18056,0.0173349579087,33439,35037,0.045608927705,0.586580184871236,487182,396384,396384,268573,0
521,1264,1258,0.00476947535771,6463,51502,0.874509727778,15511,60728,0.744582400211,9945,32421,0.693254372166,344,46803,0.992650043801,47878,91088,0.474376427191,14373,33186,0.566895678901,20424,13469,0.51637092583,101534,106602,0.0475413219264,17720,18097,0.0208321821296,33446,35070,0.0463073852295,0.5889551506411701,490224,399426,399426,268902,0
522,1261,1258,0.00238473767886,6490,51502,0.873985476292,15527,60728,0.744318930312,9979,35163,0.716207377072,349,46804,0.992543372361,47964,91088,0.473432285263,14450,33200,0.564759036145,20586,13631,0.510234025383,101686,106652,0.0465626523647,17706,18137,0.0237635772178,33417,35103,0.0480300828989,0.5907724340817158,493266,402468,402468,269415,0
523,1259,1258,0.000794912559618,6516,51502,0.873480641528,15548,60728,0.74397312607,10035,37905,0.735259200633,352,46804,0.992479275276,48054,91089,0.472450021408,14507,33238,0.563541729346,20736,13793,0.503371275285,101579,106702,0.0480122209518,17695,18178,0.0265705798218,33389,35136,0.0497210837887,0.5931695168111261,496333,405535,405535,269670,0
524,1259,1258,0.000794912559618,6546,51502,0.872898139878,15570,60728,0.74361085496,10082,38819,0.740281820758,354,46805,0.99243670548,48152,91089,0.471374150556,14590,33276,0.561545858877,20722,13955,0.484915800788,101481,106752,0.0493761241007,17673,18218,0.0299154682182,33451,35169,0.0488498393472,0.593026085802155,497571,406773,406773,269880,0
525,1255,1258,0.00238473767886,6565,51502,0.872529222166,15577,60728,0.743495586879,10150,39732,0.744538407329,357,46805,0.992372609764,48276,91090,0.470018662861,14665,33314,0.559794680915,20705,14117,0.466671389105,101841,106802,0.046450441003,17654,18258,0.0330813889802,33439,35202,0.0500823816829,0.5918972574201613,498808,408010,408010,270484,0
526,1273,1258,0.0119236883943,6601,51502,0.871830220186,15605,60728,0.743034514557,10223,40646,0.748486935984,360,46806,0.992308678375,48388,91091,0.468794941322,14739,33352,0.558077476613,20684,14279,0.448560823587,101773,106852,0.0475330363493,17632,18299,0.0364500792393,33400,35235,0.0520788988222,0.5918387293830177,500048,409250,409250,270678,0
527,1277,1258,0.0151033386328,6643,51502,0.871014717875,15622,60728,0.742754577789,10283,41559,0.752568637359,361,46806,0.992287313592,48493,91109,0.467747423416,14833,33390,0.555765199161,20665,14440,0.431094182825,101685,106902,0.0488017062356,17612,18339,0.0396422923824,33442,35268,0.051774980152,0.5916473204824325,501301,410503,410503,270916,0
528,1277,1258,0.0151033386328,6677,51502,0.870354549338,15627,60728,0.742672243446,10337,42472,0.756616123564,361,46807,0.992287478369,48587,91127,0.466821029991,14912,33428,0.553906904392,20655,14602,0.414532255855,101589,106952,0.0501439898272,17594,18380,0.0427638737758,33448,35301,0.0524914308377,0.5916980563873528,502557,411759,411759,271064,0
529,1275,1258,0.0135135135135,6707,51502,0.869772047687,15638,60729,0.742495348186,10396,43386,0.760383533859,365,46807,0.992202021065,48677,91145,0.465938888584,14988,33432,0.551687006461,20648,14764,0.398536981848,101495,107002,0.0514663277322,17892,18420,0.028664495114,33419,35335,0.0542238573652,0.5910233375788775,503780,412982,412982,271500,0
530,1273,1258,0.0119236883943,6745,51502,0.869034212264,15664,60729,0.742067216651,10457,44299,0.763945010045,365,46808,0.99220218766,48794,91163,0.464760922743,15087,33436,0.548779758344,20634,14926,0.382419938363,101792,107052,0.0491349998132,18205,18461,0.0138670711229,33425,35366,0.0548832211729,0.5890966243523691,505000,414202,414202,272441,0
531,1271,1258,0.010333863275,6788,51502,0.868199293231,15684,60730,0.741742137329,10507,44553,0.764168518394,367,46806,0.992159124899,48922,91169,0.463392161809,15161,33441,0.546634370982,20613,15088,0.36618504772,101696,107102,0.0504752478945,18193,18501,0.0166477487703,33443,35397,0.055202418284,0.5882545828923036,505547,414749,414749,272645,0
532,1270,1258,0.00953895071542,6832,51502,0.867344957477,15715,60731,0.741235942105,10575,44808,0.763993036958,368,46805,0.992137592138,49059,91175,0.461924869756,15247,33445,0.544117207355,20596,15250,0.350557377049,101595,107152,0.0518609078692,18191,18542,0.0189299967641,33409,35428,0.0569888224004,0.5874215623480007,506096,415298,415298,272857,0
533,1269,1258,0.0087440381558,6877,51502,0.866471205002,15737,60732,0.740877955608,10633,45062,0.764036216768,368,46804,0.992137424152,49180,91182,0.460639161238,15343,33450,0.541315396114,20591,15411,0.336123548115,101499,107202,0.0531986343538,18196,18582,0.0207727908729,33427,35460,0.0573322053017,0.5865306230416475,506645,415847,415847,273120,0
534,1267,1258,0.00715421303657,6923,51502,0.865578035804,15758,60734,0.740540718543,10701,45317,0.763863450802,368,46802,0.992137088159,49281,91188,0.459567048296,15448,33454,0.538231601602,20586,15573,0.321903294163,101786,107252,0.0509640845858,18198,18623,0.0228212425495,33443,35491,0.0577047702234,0.5847294402443828,507194,416396,416396,273759,0
535,1265,1258,0.00556438791733,6951,51502,0.865034367597,15778,60735,0.740215691117,10763,45571,0.763819095477,371,46801,0.992072818957,49388,91194,0.458429282628,15535,33459,0.535700409456,20573,15735,0.307467429298,101703,107302,0.0521798288941,18201,18663,0.0247548625623,33404,35522,0.0596250211137,0.5840112820906405,507742,416944,416944,273932,0
536,1263,1258,0.00397456279809,6992,51502,0.864238282008,15813,60736,0.739643703899,10833,45826,0.763605813294,374,46800,0.992008547009,49494,91201,0.457308582143,15609,33463,0.533544511849,20560,15897,0.293325784739,101621,107352,0.0533851255682,18207,18704,0.0265718562874,33381,35554,0.0611182989256,0.5831974035617193,508293,417495,417495,274147,0
537,1263,1258,0.00397456279809,7033,51502,0.86344219642,15831,60737,0.739351630802,10885,46081,0.763785508127,377,46799,0.991944272314,49587,91207,0.456324624206,15710,33468,0.530596390582,20549,16059,0.279593997136,101518,107434,0.0550663663272,18209,18730,0.0278163374266,33492,35570,0.0584200168681,0.5821857350967714,508845,418047,418047,274454,0
538,1262,1258,0.00317965023847,7060,51512,0.862944556608,15862,60808,0.739146164978,10955,46081,0.762266443871,380,46820,0.991883810337,49691,91213,0.455220198875,15789,33472,0.528292304015,20536,16221,0.266013192775,101809,107517,0.0530892789047,18217,18757,0.0287892520126,33464,35587,0.0596566161801,0.5803803578939318,509246,418448,418448,275025,0
539,1260,1258,0.00158982511924,7105,51522,0.862097744653,15889,60879,0.739006882505,11017,46081,0.760920986958,384,46841,0.991802053756,49795,91220,0.454121903091,15876,33477,0.525763957344,20519,16383,0.252456814991,101736,107600,0.0544981412639,18220,18784,0.0300255536627,33417,35604,0.0614256825076,0.5794590439082156,509649,418851,418851,275218,0
540,1259,1258,0.000794912559618,7136,51533,0.861525624357,15924,60949,0.738732382812,11088,46081,0.759380221783,385,46863,0.991784563515,49918,91226,0.452809506062,15974,33496,0.523107236685,20500,16544,0.239119922631,101632,107682,0.0561839490351,18219,18811,0.0314709478497,33386,35621,0.0627438870329,0.5785277127169863,510064,419266,419266,275421,0
541,1257,1258,0.000794912559618,7190,51543,0.860504821217,15948,61020,0.738643067847,11166,46081,0.757687550183,384,46884,0.991809572562,50020,91232,0.451727464048,16069,33516,0.520557345745,20485,16706,0.226206153478,101527,107765,0.0578852131954,18226,18838,0.032487525215,33493,35638,0.0601885627701,0.5772785650121639,510481,419683,419683,275765,0
542,1272,1258,0.0111287758347,7226,51553,0.859833569336,15966,61048,0.738468090683,11234,46081,0.756211887763,387,46905,0.991749280461,50116,91239,0.450717346749,16170,33535,0.517817205904,20475,16868,0.213836850842,101816,107848,0.0559305689489,18229,18865,0.03371322555,33491,35655,0.0606927499649,0.5754338101733812,510855,420057,420057,276382,0
